Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,74.6,8:00 PM,E.A. Diddle Arena,170,Marshall,119,W Kentucky,Marshall,Marshall,Western Kentucky,Western Kentucky,+8,−108,True,-8,−112,False,Marshall,3-2-0,60.0%,8.7,2.2,0-1-0,0.0%,-35.0,-14.5,W Kentucky,3-1-1,75.0%,3.7,2.4,1-1-1,50.0%,10.8,-1.2,Marshall,+8,−108,0-2-0,0.0%,-22.5,-11.8,W Kentucky,-8,−112,1-0-1,100.0%,11.0,1.3,11,74.6,8:00 PM,E.A. Diddle Arena,170,Marshall,119,W Kentucky,Marshall,Marshall,Western Kentucky,Western Kentucky,+8,−108,True,-8,−112,False,Marshall,345-392-15,46.8%,1.4,-0.6,149-186-4,44.5%,-6.0,-1.6,W Kentucky,410-394-12,51.0%,3.8,0.1,171-171-6,50.0%,9.3,-0.4,Marshall,+8,−108,156-202-4,43.6%,-8.7,-1.3,W Kentucky,-8,−112,252-257-9,49.5%,7.1,-0.5,11,74.6,8:00 PM,E.A. Diddle Arena,170,Marshall,119,W Kentucky,Marshall,Marshall,Western Kentucky,Western Kentucky,+8,−108,True,-8,−112,False,Marshall,155-156-4,49.8%,1.7,-0.3,63-73-0,46.3%,-5.2,-1.7,W Kentucky,163-149-3,52.2%,3.5,-0.1,67-65-3,50.8%,9.2,-0.3,Marshall,+8,−108,54-76-2,41.5%,-9.3,-1.9,W Kentucky,-8,−112,96-100-2,49.0%,6.2,-1.1
12,73.6,3:00 PM,Brick Breeden Fieldhouse,164,Cal St Nrdge,139,Montana St,CSUN,CSU Northridge,Montana State,Montana St.,+5,−112,True,-5,−108,False,Cal St Nrdge,4-2-0,66.7%,13.9,5.5,2-2-0,50.0%,2.5,2.6,Montana St,4-2-0,66.7%,9.7,5.6,2-0-0,100.0%,34.7,+16.3,Cal St Nrdge,+5,−112,0-1-0,0.0%,-14.0,-6.0,Montana St,-5,−108,2-1-0,66.7%,15.0,9.0,12,73.6,3:00 PM,Brick Breeden Fieldhouse,164,Cal St Nrdge,139,Montana St,CSUN,CSU Northridge,Montana State,Montana St.,+5,−112,True,-5,−108,False,Cal St Nrdge,328-330-9,49.9%,-0.9,-0.4,171-157-6,52.1%,-5.9,0.5,Montana St,316-327-16,49.1%,0.5,-0.5,123-142-6,46.4%,7.8,-0.7,Cal St Nrdge,+5,−112,213-215-3,49.8%,-8.0,0.0,Montana St,-5,−108,133-139-8,48.9%,5.3,-1.0,12,73.6,3:00 PM,Brick Breeden Fieldhouse,164,Cal St Nrdge,139,Montana St,CSUN,CSU Northridge,Montana State,Montana St.,+5,−112,True,-5,−108,False,Cal St Nrdge,143-148-5,49.1%,-4.0,-0.9,77-64-4,54.6%,-8.1,0.5,Montana St,145-146-9,49.8%,0.8,0.0,52-64-2,44.8%,7.5,0.0,Cal St Nrdge,+5,−112,104-112-2,48.2%,-9.1,-0.7,Montana St,-5,−108,63-68-4,48.1%,5.8,-0.2
13,73.5,7:30 PM,ENMAX Centre,181,Kennesaw St,120,Kent St,Kennesaw State,Kennesaw St.,Kent State,Kent St.,+5.5,−110,True,-5.5,−110,False,Kennesaw St,5-1-0,83.3%,11.6,5.8,1-0-0,100.0%,-4.0,6.5,Kent St,3-2-1,60.0%,6.3,1.3,0-1-0,0.0%,24.0,-10.5,Kennesaw St,+5.5,−110,3-1-0,75.0%,-3.8,4.9,Kent St,-5.5,−110,3-1-0,75.0%,8.5,3.5,13,73.5,7:30 PM,ENMAX Centre,181,Kennesaw St,120,Kent St,Kennesaw State,Kennesaw St.,Kent State,Kent St.,+5.5,−110,True,-5.5,−110,False,Kennesaw St,114-122-4,48.3%,-5.9,-0.5,57-63-2,47.5%,-12.3,-1.0,Kent St,413-372-25,52.6%,5.1,0.6,166-166-14,50.0%,10.9,0.3,Kennesaw St,+5.5,−110,82-94-1,46.6%,-13.0,-0.9,Kent St,-5.5,−110,264-244-18,52.0%,7.4,0.1,13,73.5,7:30 PM,ENMAX Centre,181,Kennesaw St,120,Kent St,Kennesaw State,Kennesaw St.,Kent State,Kent St.,+5.5,−110,True,-5.5,−110,False,Kennesaw St,95-113-4,45.7%,-4.2,-1.0,48-60-2,44.4%,-11.9,-1.4,Kent St,150-143-14,51.2%,4.2,0.1,64-63-6,50.4%,10.6,-0.1,Kennesaw St,+5.5,−110,65-86-1,43.1%,-13.4,-1.6,Kent St,-5.5,−110,92-90-10,50.6%,6.0,-0.7
14,72.6,3:00 PM,Trask Coliseum,150,App State,160,Nc-Wilmgton,Appalachian State,Appalachian St.,UNCW,UNC Wilmington,+3,−110,True,N/A,N/A,False,App State,3-3-0,50.0%,7.0,-0.5,0-1-0,0.0%,-31.0,-15.5,Nc-Wilmgton,3-2-0,60.0%,7.0,-1.3,2-1-0,66.7%,14.0,-2.7,App State,+3,−110,1-1-0,50.0%,-14.0,-2.8,Nc-Wilmgton,N/A,N/A,1-2-0,33.3%,-0.3,-7.8,14,72.6,3:00 PM,Trask Coliseum,150,App State,160,Nc-Wilmgton,Appalachian State,Appalachian St.,UNCW,UNC Wilmington,+3,−110,True,N/A,N/A,False,App State,330-318-16,50.9%,1.8,0.1,161-158-11,50.5%,-5.3,0.0,Nc-Wilmgton,382-354-24,51.9%,0.6,0.2,155-139-7,52.7%,7.0,0.3,App State,+3,−110,182-167-12,52.2%,-6.9,0.9,Nc-Wilmgton,N/A,N/A,178-159-6,52.8%,6.9,0.2,14,72.6,3:00 PM,Trask Coliseum,150,App State,160,Nc-Wilmgton,Appalachian State,Appalachian St.,UNCW,UNC Wilmington,+3,−110,True,N/A,N/A,False,App State,146-143-8,50.5%,1.8,0.2,66-67-7,49.6%,-6.5,-0.5,Nc-Wilmgton,145-140-9,50.9%,2.6,0.2,53-54-3,49.5%,9.7,0.4,App State,+3,−110,92-78-6,54.1%,-6.0,1.3,Nc-Wilmgton,N/A,N/A,70-75-3,48.3%,6.3,-0.1
15,70.9,10:00 PM,Gill Coliseum,204,Uc Davis,99,Oregon St,UC Davis,UC Davis,Oregon State,Oregon St.,+10,−110,True,-10,−110,False,Uc Davis,3-2-0,60.0%,-3.3,1.4,3-1-0,75.0%,-2.3,8.6,Oregon St,5-0-0,100.0%,16.7,9.6,4-0-0,100.0%,20.6,+11.5,Uc Davis,+10,−110,2-1-0,66.7%,-4.3,10.8,Oregon St,-10,−110,3-0-0,100.0%,23.3,14.2,15,70.9,10:00 PM,Gill Coliseum,204,Uc Davis,99,Oregon St,UC Davis,UC Davis,Oregon State,Oregon St.,+10,−110,True,-10,−110,False,Uc Davis,236-236-10,50.0%,-2.1,-0.1,133-101-3,56.8%,-6.4,1.7,Oregon St,372-385-14,49.1%,-1.3,-0.3,186-187-5,49.9%,3.9,-0.3,Uc Davis,+10,−110,147-135-3,52.1%,-7.3,0.6,Oregon St,-10,−110,127-139-4,47.7%,6.3,-1.3,15,70.9,10:00 PM,Gill Coliseum,204,Uc Davis,99,Oregon St,UC Davis,UC Davis,Oregon State,Oregon St.,+10,−110,True,-10,−110,False,Uc Davis,146-133-6,52.3%,1.6,0.6,81-57-1,58.7%,-2.0,2.6,Oregon St,159-151-6,51.3%,-0.9,0.3,87-72-1,54.7%,4.7,1.3,Uc Davis,+10,−110,79-64-0,55.2%,-4.6,2.1,Oregon St,-10,−110,58-64-1,47.5%,7.6,-0.7
16,68.6,1:00 PM,Patrick Gymnasium,154,Northeastrn,185,Vermont,,Northeastern,Vermont,Vermont,N/A,N/A,False,-4.5,−108,False,Northeastrn,5-2-0,71.4%,6.1,5.7,2-0-0,100.0%,6.0,8.3,Vermont,2-6-0,25.0%,-3.3,-5.8,1-1-0,50.0%,17.0,+9.3,Vermont,-4.5,−108,2-1-0,66.7%,-7.7,0.3,Northeastrn,N/A,N/A,2-2-0,50.0%,8.5,4.8,16,68.6,1:00 PM,Patrick Gymnasium,154,Northeastrn,185,Vermont,,Northeastern,Vermont,Vermont,N/A,N/A,False,-4.5,−108,False,Northeastrn,270-289-14,48.3%,-0.3,-0.3,133-134-5,49.8%,-4.3,0.0,Vermont,153-138-7,52.6%,6.1,0.9,64-47-3,57.7%,12.0,2.0,Vermont,-4.5,−108,37-45-1,45.1%,-7.5,0.2,Northeastrn,N/A,N/A,139-148-7,48.4%,5.9,-0.4,16,68.6,1:00 PM,Patrick Gymnasium,154,Northeastrn,185,Vermont,,Northeastern,Vermont,Vermont,N/A,N/A,False,-4.5,−108,False,Northeastrn,142-157-8,47.5%,0.8,-0.3,66-72-3,47.8%,-2.9,-0.4,Vermont,118-109-6,52.0%,9.0,0.4,54-44-3,55.1%,15.5,1.5,Vermont,-4.5,−108,22-27-1,44.9%,-7.9,-1.1,Northeastrn,N/A,N/A,82-85-3,49.1%,6.4,0.3
17,67.1,5:00 PM,Jon M. Huntsman Center,260,E Washingtn,37,Utah,Eastern Washington,Eastern Washington,Utah,Utah,+22.5,−112,True,-22.5,−108,False,E Washingtn,2-5-0,28.6%,-9.4,0.6,1-3-0,25.0%,-13.5,-0.1,Utah,6-0-0,100.0%,29.8,7.2,5-0-0,100.0%,36.8,+8.1,E Washingtn,+22.5,−112,2-4-0,33.3%,-10.3,2.3,Utah,-22.5,−108,5-0-0,100.0%,36.8,8.1,17,67.1,5:00 PM,Jon M. Huntsman Center,260,E Washingtn,37,Utah,Eastern Washington,Eastern Washington,Utah,Utah,+22.5,−112,True,-22.5,−108,False,E Washingtn,354-322-12,52.4%,1.1,0.6,193-178-7,52.0%,-5.7,0.4,Utah,407-372-23,52.3%,5.2,0.4,211-156-11,57.5%,12.5,2.0,E Washingtn,+22.5,−112,180-173-7,51.0%,-8.2,0.5,Utah,-22.5,−108,254-215-9,54.2%,10.9,0.9,17,67.1,5:00 PM,Jon M. Huntsman Center,260,E Washingtn,37,Utah,Eastern Washington,Eastern Washington,Utah,Utah,+22.5,−112,True,-22.5,−108,False,E Washingtn,171-135-3,55.9%,4.3,1.5,96-71-2,57.5%,-2.8,1.5,Utah,162-153-11,51.4%,5.7,0.4,92-66-7,58.2%,14.2,3.1,E Washingtn,+22.5,−112,75-59-1,56.0%,-6.9,1.4,Utah,-22.5,−108,112-84-5,57.1%,13.3,2.3
18,66.4,11:30 AM,Thomas Assembly Center,223,Southern,110,La Tech,Southern University,Southern,Louisiana Tech,Louisiana Tech,-3.5,−115,False,+3.5,−115,True,Southern,2-2-0,50.0%,17.3,0.9,2-2-0,50.0%,-12.0,0.9,La Tech,3-1-1,75.0%,15.4,4.3,0-0-0,0.0%,32.5,--,La Tech,+3.5,−115,1-0-0,100.0%,15.0,16.5,Southern,-3.5,−115,0-1-0,0.0%,-2.0,-5.0,18,66.4,11:30 AM,Thomas Assembly Center,223,Southern,110,La Tech,Southern University,Southern,Louisiana Tech,Louisiana Tech,-3.5,−115,False,+3.5,−115,True,Southern,115-106-4,52.0%,-0.9,0.4,59-62-4,48.8%,-8.1,0.1,La Tech,377-337-11,52.8%,4.1,0.3,157-135-3,53.8%,11.6,1.1,La Tech,+3.5,−115,163-145-6,52.9%,-6.9,0.2,Southern,-3.5,−115,54-51-0,51.4%,6.5,0.2,18,66.4,11:30 AM,Thomas Assembly Center,223,Southern,110,La Tech,Southern University,Southern,Louisiana Tech,Louisiana Tech,-3.5,−115,False,+3.5,−115,True,Southern,102-96-3,51.5%,0.5,0.6,53-59-3,47.3%,-8.0,-0.2,La Tech,155-138-2,52.9%,7.3,-0.1,72-56-1,56.3%,14.8,0.9,La Tech,+3.5,−115,46-42-0,52.3%,-5.0,0.5,Southern,-3.5,−115,51-48-0,51.5%,6.6,0.6
18,66.4,6:00 PM,Knapp Center,243,Ga Southern,79,Drake,Georgia Southern,Georgia Southern,Drake,Drake,+14.5,−115,True,-14.5,−105,False,Ga Southern,2-4-1,33.3%,2.7,-2.7,0-1-0,0.0%,-8.0,-2.5,Drake,4-1-0,80.0%,17.2,10.6,1-1-0,50.0%,23.0,+1.3,Ga Southern,+14.5,−115,1-1-0,50.0%,-3.0,2.0,Drake,-14.5,−105,1-1-0,50.0%,8.5,1.3,18,66.4,6:00 PM,Knapp Center,243,Ga Southern,79,Drake,Georgia Southern,Georgia Southern,Drake,Drake,+14.5,−115,True,-14.5,−105,False,Ga Southern,309-316-15,49.4%,0.8,-0.2,158-164-6,49.1%,-6.2,-0.6,Drake,381-368-19,50.9%,0.7,0.2,176-156-4,53.0%,7.2,1.0,Ga Southern,+14.5,−115,179-183-5,49.5%,-7.9,0.1,Drake,-14.5,−105,160-145-3,52.5%,7.5,0.4,18,66.4,6:00 PM,Knapp Center,243,Ga Southern,79,Drake,Georgia Southern,Georgia Southern,Drake,Drake,+14.5,−115,True,-14.5,−105,False,Ga Southern,142-137-9,50.9%,3.0,0.3,71-72-1,49.7%,-4.1,0.1,Drake,160-150-6,51.6%,3.4,0.8,76-56-1,57.6%,10.6,2.0,Ga Southern,+14.5,−115,76-72-1,51.4%,-5.8,0.8,Drake,-14.5,−105,88-75-3,54.0%,9.3,1.2
20,66.0,10:00 PM,Maples Pavilion,257,Cal Poly,70,Stanford,Cal Poly,Cal Poly SLO,Stanford,Stanford,+14.5,−108,True,-14.5,−112,False,Cal Poly,5-2-0,71.4%,0.0,6.1,4-1-0,80.0%,-8.0,7.4,Stanford,5-2-0,71.4%,13.1,1.0,4-1-0,80.0%,19.4,+2.3,Cal Poly,+14.5,−108,5-1-0,83.3%,-6.0,7.6,Stanford,-14.5,−112,4-2-0,66.7%,15.0,0.6,20,66.0,10:00 PM,Maples Pavilion,257,Cal Poly,70,Stanford,Cal Poly,Cal Poly SLO,Stanford,Stanford,+14.5,−108,True,-14.5,−112,False,Cal Poly,319-364-21,46.7%,-3.4,-0.6,167-180-13,48.1%,-8.9,-0.5,Stanford,433-397-20,52.2%,5.2,0.3,213-181-8,54.1%,10.9,0.8,Cal Poly,+14.5,−108,230-248-16,48.1%,-8.7,-0.1,Stanford,-14.5,−112,286-245-12,53.9%,10.1,0.5,20,66.0,10:00 PM,Maples Pavilion,257,Cal Poly,70,Stanford,Cal Poly,Cal Poly SLO,Stanford,Stanford,+14.5,−108,True,-14.5,−112,False,Cal Poly,121-154-8,44.0%,-5.9,-1.5,69-73-5,48.6%,-10.6,-0.7,Stanford,155-160-9,49.2%,1.5,-0.3,85-71-3,54.5%,7.7,1.2,Cal Poly,+14.5,−108,105-117-7,47.3%,-9.7,-0.6,Stanford,-14.5,−112,88-80-3,52.4%,8.4,-0.2
21,64.8,12:00 PM,Trask Coliseum,228,Colgate,131,Sam Hous St,Colgate,Colgate,Sam Houston,Sam Houston St.,+2.5,−120,True,-2.5,−110,False,Colgate,3-4-0,42.9%,-4.1,-4.1,2-3-0,40.0%,-8.0,-2.5,Sam Hous St,2-4-0,33.3%,0.6,-2.8,0-0-0,0.0%,27.0,--,Colgate,+2.5,−120,2-2-0,50.0%,-8.5,-0.1,Sam Hous St,-2.5,−110,2-2-0,50.0%,7.5,2.4,21,64.8,12:00 PM,Trask Coliseum,228,Colgate,131,Sam Hous St,Colgate,Colgate,Sam Houston,Sam Houston St.,+2.5,−120,True,-2.5,−110,False,Colgate,135-110-4,55.1%,0.2,1.3,73-58-2,55.7%,-4.9,1.3,Sam Hous St,137-110-6,55.5%,4.9,1.0,43-29-1,59.7%,14.2,2.1,Colgate,+2.5,−120,42-32-3,56.8%,-8.1,1.8,Sam Hous St,-2.5,−110,76-49-3,60.8%,9.3,2.3,21,64.8,12:00 PM,Trask Coliseum,228,Colgate,131,Sam Hous St,Colgate,Colgate,Sam Houston,Sam Houston St.,+2.5,−120,True,-2.5,−110,False,Colgate,123-101-3,54.9%,4.6,1.2,64-54-2,54.2%,-0.5,0.9,Sam Hous St,118-89-5,57.0%,6.3,1.4,41-26-1,61.2%,16.3,2.3,Colgate,+2.5,−120,32-26-2,55.2%,-7.2,1.7,Sam Hous St,-2.5,−110,67-42-3,61.5%,9.6,2.4
22,64.4,5:00 PM,Carnesecca Arena,278,Harvard,24,St Johns,Harvard,Harvard,Saint Johns,St. John'S,+25,−112,True,-25,−108,False,Harvard,2-5-0,28.6%,-6.4,-3.8,0-4-0,0.0%,-15.3,-11.0,St Johns,5-2-0,71.4%,15.9,3.6,3-1-0,75.0%,22.5,+4.5,Harvard,+25,−112,1-4-0,20.0%,-9.2,-4.6,St Johns,-25,−108,4-2-0,66.7%,18.7,3.9,22,64.4,5:00 PM,Carnesecca Arena,278,Harvard,24,St Johns,Harvard,Harvard,Saint Johns,St. John'S,+25,−112,True,-25,−108,False,Harvard,268-298-7,47.4%,1.6,-0.3,138-154-4,47.3%,-2.4,-0.2,St Johns,387-392-16,49.7%,1.4,-0.1,187-204-9,47.8%,5.8,-0.5,Harvard,+25,−112,130-119-5,52.2%,-7.0,0.8,St Johns,-25,−108,175-189-8,48.1%,8.2,-0.6,22,64.4,5:00 PM,Carnesecca Arena,278,Harvard,24,St Johns,Harvard,Harvard,Saint Johns,St. John'S,+25,−112,True,-25,−108,False,Harvard,114-126-2,47.5%,2.6,-0.5,57-62-2,47.9%,-1.6,-0.6,St Johns,156-160-9,49.4%,1.8,0.0,78-78-6,50.0%,7.3,0.3,Harvard,+25,−112,53-41-1,56.4%,-4.7,1.4,St Johns,-25,−108,81-78-5,50.9%,10.1,0.0
23,63.3,4:00 PM,Capital One Arena,244,Albany,117,Georgetown,Albany NY,Albany,Georgetown,Georgetown,+14.5,−105,True,-14.5,−115,False,Albany,3-2-0,60.0%,11.0,3.3,1-1-0,50.0%,3.0,5.8,Georgetown,2-4-0,33.3%,11.5,-1.3,2-4-0,33.3%,11.5,-1.3,Albany,+14.5,−105,2-1-0,66.7%,2.7,5.2,Georgetown,-14.5,−115,2-3-0,40.0%,18.0,2.0,23,63.3,4:00 PM,Capital One Arena,244,Albany,117,Georgetown,Albany NY,Albany,Georgetown,Georgetown,+14.5,−105,True,-14.5,−115,False,Albany,123-123-5,50.0%,-0.4,0.2,68-54-5,55.7%,-4.3,1.1,Georgetown,372-403-16,48.0%,3.9,-0.3,157-213-8,42.4%,8.6,-1.6,Albany,+14.5,−105,79-72-3,52.3%,-7.2,1.2,Georgetown,-14.5,−115,199-233-9,46.1%,8.1,-0.9,23,63.3,4:00 PM,Capital One Arena,244,Albany,117,Georgetown,Albany NY,Albany,Georgetown,Georgetown,+14.5,−105,True,-14.5,−115,False,Albany,94-107-4,46.8%,1.4,-0.5,58-47-4,55.2%,-1.9,1.2,Georgetown,140-174-5,44.6%,-0.6,-0.8,67-107-3,38.5%,3.2,-2.2,Albany,+14.5,−105,59-63-2,48.4%,-7.1,0.7,Georgetown,-14.5,−115,55-82-2,40.2%,8.8,-1.5
24,61.2,7:00 PM,Savage Arena,240,Oakland,134,Toledo,Oakland,Oakland,Toledo,Toledo,+7.5,−108,True,-7.5,−112,False,Oakland,2-2-0,50.0%,-11.6,-4.9,2-1-0,66.7%,-25.7,-2.8,Toledo,4-3-0,57.1%,2.3,-2.1,1-0-0,100.0%,9.0,+2.0,Oakland,+7.5,−108,2-1-0,66.7%,-25.7,-2.8,Toledo,-7.5,−112,4-2-0,66.7%,4.3,-1.8,24,61.2,7:00 PM,Savage Arena,240,Oakland,134,Toledo,Oakland,Oakland,Toledo,Toledo,+7.5,−108,True,-7.5,−112,False,Oakland,247-221-6,52.8%,1.0,-0.1,128-100-3,56.1%,-4.5,0.6,Toledo,399-382-12,51.1%,2.4,0.2,174-164-5,51.5%,8.6,1.0,Oakland,+7.5,−108,115-87-3,56.9%,-8.2,0.4,Toledo,-7.5,−112,231-206-5,52.9%,8.1,0.7,24,61.2,7:00 PM,Savage Arena,240,Oakland,134,Toledo,Oakland,Oakland,Toledo,Toledo,+7.5,−108,True,-7.5,−112,False,Oakland,170-145-4,54.0%,1.5,-0.1,87-67-3,56.5%,-3.0,0.8,Toledo,170-149-1,53.3%,6.2,0.6,70-68-0,50.7%,11.9,0.9,Oakland,+7.5,−108,83-54-2,60.6%,-7.5,1.0,Toledo,-7.5,−112,121-114-0,51.5%,8.0,0.3
25,60.9,2:00 PM,Fiserv Forum,300,W Carolina,13,Marquette,,Western Carolina,Marquette,Marquette,N/A,N/A,False,-32.5,−108,False,W Carolina,1-2-0,33.3%,2.8,-4.0,1-2-0,33.3%,-20.0,-4.0,Marquette,6-1-0,85.7%,19.3,4.1,4-1-0,80.0%,24.0,+3.4,Marquette,-32.5,−108,1-0-0,100.0%,4.0,6.5,W Carolina,N/A,N/A,0,0,0.0,0.0,25,60.9,2:00 PM,Fiserv Forum,300,W Carolina,13,Marquette,,Western Carolina,Marquette,Marquette,N/A,N/A,False,-32.5,−108,False,W Carolina,305-332-11,47.9%,-1.9,-0.4,170-165-7,50.8%,-9.5,-0.3,Marquette,420-377-13,52.7%,5.5,0.5,195-193-4,50.3%,11.2,0.2,Marquette,-32.5,−108,172-136-5,55.8%,-4.8,0.8,W Carolina,N/A,N/A,104-111-5,48.4%,5.6,-0.2,25,60.9,2:00 PM,Fiserv Forum,300,W Carolina,13,Marquette,,Western Carolina,Marquette,Marquette,N/A,N/A,False,-32.5,−108,False,W Carolina,142-144-5,49.7%,-2.2,-0.2,80-73-2,52.3%,-8.6,-0.3,Marquette,171-158-4,52.0%,4.8,0.4,88-86-0,50.6%,10.2,0.4,Marquette,-32.5,−108,62-58-3,51.7%,-5.4,0.3,W Carolina,N/A,N/A,45-43-3,51.1%,6.6,1.2
26,59.2,4:00 PM,Freedom Hall Civic Center,236,Austin Peay,163,E Tenn St,Austin Peay,Austin Peay,ETSU,East Tennesee St.,+9,−112,True,-9,−108,False,Austin Peay,3-3-0,50.0%,-1.4,4.2,1-2-0,33.3%,-12.7,2.7,E Tenn St,2-3-0,40.0%,12.1,2.5,1-2-0,33.3%,14.2,-3.3,Austin Peay,+9,−112,3-2-0,60.0%,-5.0,6.0,E Tenn St,-9,−108,1-2-0,33.3%,7.3,-3.3,26,59.2,4:00 PM,Freedom Hall Civic Center,236,Austin Peay,163,E Tenn St,Austin Peay,Austin Peay,ETSU,East Tennesee St.,+9,−112,True,-9,−108,False,Austin Peay,333-337-21,49.7%,0.7,0.0,160-175-11,47.8%,-6.3,-0.6,E Tenn St,243-213-10,53.3%,4.0,0.5,89-91-3,49.4%,10.8,-0.6,Austin Peay,+9,−112,173-183-8,48.6%,-8.7,-0.5,E Tenn St,-9,−108,135-123-6,52.3%,8.1,0.3,26,59.2,4:00 PM,Freedom Hall Civic Center,236,Austin Peay,163,E Tenn St,Austin Peay,Austin Peay,ETSU,East Tennesee St.,+9,−112,True,-9,−108,False,Austin Peay,143-145-7,49.7%,-0.2,-0.3,69-76-2,47.6%,-8.1,-1.5,E Tenn St,154-142-6,52.0%,5.6,0.5,58-68-1,46.0%,11.2,-0.9,Austin Peay,+9,−112,89-86-2,50.9%,-8.9,-0.5,E Tenn St,-9,−108,90-90-4,50.0%,8.2,-0.2
