Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
17,67.1,5:00 PM,Jon M. Huntsman Center,260,E Washingtn,37,Utah,Eastern Washington,Eastern Washington,Utah,Utah,+22.5,−112,True,-22.5,−108,False,E Washingtn,171-135-3,55.9%,4.3,1.5,96-71-2,57.5%,-2.8,1.5,Utah,162-153-11,51.4%,5.7,0.4,92-66-7,58.2%,14.2,3.1,E Washingtn,+22.5,−112,75-59-1,56.0%,-6.9,1.4,Utah,-22.5,−108,112-84-5,57.1%,13.3,2.3
18,66.4,11:30 AM,Thomas Assembly Center,223,Southern,110,La Tech,Southern University,Southern,Louisiana Tech,Louisiana Tech,-3.5,−115,False,+3.5,−115,True,Southern,102-96-3,51.5%,0.5,0.6,53-59-3,47.3%,-8.0,-0.2,La Tech,155-138-2,52.9%,7.3,-0.1,72-56-1,56.3%,14.8,0.9,La Tech,+3.5,−115,46-42-0,52.3%,-5.0,0.5,Southern,-3.5,−115,51-48-0,51.5%,6.6,0.6
18,66.4,6:00 PM,Knapp Center,243,Ga Southern,79,Drake,Georgia Southern,Georgia Southern,Drake,Drake,+14.5,−115,True,-14.5,−105,False,Ga Southern,142-137-9,50.9%,3.0,0.3,71-72-1,49.7%,-4.1,0.1,Drake,160-150-6,51.6%,3.4,0.8,76-56-1,57.6%,10.6,2.0,Ga Southern,+14.5,−115,76-72-1,51.4%,-5.8,0.8,Drake,-14.5,−105,88-75-3,54.0%,9.3,1.2
20,66.0,10:00 PM,Maples Pavilion,257,Cal Poly,70,Stanford,Cal Poly,Cal Poly SLO,Stanford,Stanford,+14.5,−108,True,-14.5,−112,False,Cal Poly,121-154-8,44.0%,-5.9,-1.5,69-73-5,48.6%,-10.6,-0.7,Stanford,155-160-9,49.2%,1.5,-0.3,85-71-3,54.5%,7.7,1.2,Cal Poly,+14.5,−108,105-117-7,47.3%,-9.7,-0.6,Stanford,-14.5,−112,88-80-3,52.4%,8.4,-0.2
21,64.8,12:00 PM,Trask Coliseum,228,Colgate,131,Sam Hous St,Colgate,Colgate,Sam Houston,Sam Houston St.,+2.5,−120,True,-2.5,−110,False,Colgate,123-101-3,54.9%,4.6,1.2,64-54-2,54.2%,-0.5,0.9,Sam Hous St,118-89-5,57.0%,6.3,1.4,41-26-1,61.2%,16.3,2.3,Colgate,+2.5,−120,32-26-2,55.2%,-7.2,1.7,Sam Hous St,-2.5,−110,67-42-3,61.5%,9.6,2.4
22,64.4,5:00 PM,Carnesecca Arena,278,Harvard,24,St Johns,Harvard,Harvard,Saint Johns,St. John'S,+25,−112,True,-25,−108,False,Harvard,114-126-2,47.5%,2.6,-0.5,57-62-2,47.9%,-1.6,-0.6,St Johns,156-160-9,49.4%,1.8,0.0,78-78-6,50.0%,7.3,0.3,Harvard,+25,−112,53-41-1,56.4%,-4.7,1.4,St Johns,-25,−108,81-78-5,50.9%,10.1,0.0
23,63.3,4:00 PM,Capital One Arena,244,Albany,117,Georgetown,Albany NY,Albany,Georgetown,Georgetown,+14.5,−105,True,-14.5,−115,False,Albany,94-107-4,46.8%,1.4,-0.5,58-47-4,55.2%,-1.9,1.2,Georgetown,140-174-5,44.6%,-0.6,-0.8,67-107-3,38.5%,3.2,-2.2,Albany,+14.5,−105,59-63-2,48.4%,-7.1,0.7,Georgetown,-14.5,−115,55-82-2,40.2%,8.8,-1.5
24,61.2,7:00 PM,Savage Arena,240,Oakland,134,Toledo,Oakland,Oakland,Toledo,Toledo,+7.5,−108,True,-7.5,−112,False,Oakland,170-145-4,54.0%,1.5,-0.1,87-67-3,56.5%,-3.0,0.8,Toledo,170-149-1,53.3%,6.2,0.6,70-68-0,50.7%,11.9,0.9,Oakland,+7.5,−108,83-54-2,60.6%,-7.5,1.0,Toledo,-7.5,−112,121-114-0,51.5%,8.0,0.3
25,60.9,2:00 PM,Fiserv Forum,300,W Carolina,13,Marquette,,Western Carolina,Marquette,Marquette,N/A,N/A,False,-32.5,−108,False,W Carolina,142-144-5,49.7%,-2.2,-0.2,80-73-2,52.3%,-8.6,-0.3,Marquette,171-158-4,52.0%,4.8,0.4,88-86-0,50.6%,10.2,0.4,Marquette,-32.5,−108,62-58-3,51.7%,-5.4,0.3,W Carolina,N/A,N/A,45-43-3,51.1%,6.6,1.2
26,59.2,4:00 PM,Freedom Hall Civic Center,236,Austin Peay,163,E Tenn St,Austin Peay,Austin Peay,ETSU,East Tennesee St.,+9,−112,True,-9,−108,False,Austin Peay,143-145-7,49.7%,-0.2,-0.3,69-76-2,47.6%,-8.1,-1.5,E Tenn St,154-142-6,52.0%,5.6,0.5,58-68-1,46.0%,11.2,-0.9,Austin Peay,+9,−112,89-86-2,50.9%,-8.9,-0.5,E Tenn St,-9,−108,90-90-4,50.0%,8.2,-0.2
27,55.9,12:00 PM,Prudential Center,291,Monmouth,101,Seton Hall,,Monmouth-NJ,Seton Hall,Seton Hall,N/A,N/A,False,-4.5,−115,False,Monmouth,159-150-7,51.5%,-0.5,-0.1,79-73-4,52.0%,-4.1,-0.1,Seton Hall,170-152-5,52.8%,3.8,0.4,75-76-2,49.7%,9.3,0.6,Seton Hall,-4.5,−115,80-55-0,59.3%,-4.1,1.1,Monmouth,N/A,N/A,80-79-4,50.3%,6.0,-0.4
28,54.3,2:00 PM,Watsco Center,318,Charl South,68,Miami,,Charleston Southern,Miami FL,Miami-Florida,N/A,N/A,False,-25.5,−108,False,Charl South,86-108-4,44.3%,-1.6,-0.9,51-54-2,48.6%,-10.2,-0.5,Miami,162-166-6,49.4%,3.5,-0.5,71-79-5,47.3%,8.4,-1.1,Miami,-25.5,−108,72-60-1,54.6%,-5.2,0.8,Charl South,N/A,N/A,20-22-0,47.6%,6.8,-0.1
29,53.8,4:30 PM,Mullett Arena,189,Weber St,249,Pepperdine,Weber State,Weber St.,Pepperdine,Pepperdine,-4,−110,False,+4,−110,True,Weber St,137-152-4,47.4%,5.1,-1.0,65-67-1,49.2%,-2.5,-1.2,Pepperdine,145-159-7,47.7%,-2.7,-0.9,64-72-2,47.1%,2.1,-1.3,Pepperdine,+4,−110,79-91-4,46.5%,-10.6,-0.8,Weber St,-4,−110,85-98-4,46.5%,6.0,-1.0
30,53.6,2:00 PM,Convocation Center,255,Rob Morris,184,Ohio,Robert Morris,Robert Morris,Ohio,Ohio,+10,−105,True,-10,−115,False,Rob Morris,117-104-2,52.9%,-1.4,-0.3,70-57-0,55.1%,-6.2,-0.2,Ohio,145-153-4,48.7%,2.9,-0.3,76-60-2,55.9%,9.5,1.0,Rob Morris,+10,−105,75-65-2,53.6%,-8.3,0.1,Ohio,-10,−115,89-87-2,50.6%,6.8,-0.3
31,52.9,8:30 PM,America First Events Center,224,Cs Bakersfld,220,S Utah,CSU Bakersfield,CSU Bakersfield,Southern Utah,Southern Utah,+4,−110,True,-4,−110,False,Cs Bakersfld,103-114-4,47.5%,1.7,0.6,54-59-2,47.8%,-5.2,1.0,S Utah,147-145-4,50.3%,0.4,-0.1,52-64-1,44.8%,7.9,-1.3,Cs Bakersfld,+4,−110,64-73-3,46.7%,-7.4,0.6,S Utah,-4,−110,55-62-1,47.0%,5.4,-0.3
31,52.9,7:00 PM,Nutter Center,273,Air Force,156,Wright St,Air Force,Air Force,Wright State,Wright St.,+9,−112,True,-9,−108,False,Air Force,135-153-4,46.9%,-3.8,-1.3,58-63-4,47.9%,-10.4,-1.4,Wright St,154-158-4,49.4%,5.2,0.7,65-70-3,48.2%,11.1,1.2,Air Force,+9,−112,94-100-4,48.5%,-10.1,-1.1,Wright St,-9,−108,103-111-3,48.1%,7.8,0.3
33,50.9,2:00 PM,Mullett Arena,206,N Mex State,248,Bowling Grn,New Mexico State,New Mexico St.,Bowling Green,Bowling Green,-3.5,−110,False,+3.5,−110,True,N Mex State,114-111-4,50.7%,7.7,-0.1,47-52-2,47.5%,0.5,-1.2,Bowling Grn,138-154-7,47.3%,0.7,-1.2,56-74-5,43.1%,5.0,-2.3,Bowling Grn,+3.5,−110,76-73-2,51.0%,-6.2,-0.3,N Mex State,-3.5,−110,75-70-4,51.7%,9.1,0.2
34,49.3,2:00 PM,Alumni Gymnasium,221,Delaware,245,Rider,Delaware,Delaware,Rider,Rider,+1,−110,True,-1,−110,False,Delaware,138-145-7,48.8%,-1.6,-0.8,60-66-4,47.6%,-5.5,-0.9,Rider,142-151-4,48.5%,0.2,0.0,55-56-1,49.6%,5.2,0.0,Delaware,+1,−110,85-81-3,51.2%,-7.8,-0.4,Rider,-1,−110,73-76-2,49.0%,5.7,0.1
35,49.2,2:00 PM,Reed Green Coliseum,175,Wi-Milwkee,284,S Mississippi,Milwaukee,Milwaukee,Southern Mississippi,Southern Miss,-2,−108,False,N/A,N/A,False,Wi-Milwkee,142-159-5,47.2%,-0.7,-0.6,74-65-3,53.2%,-5.7,-0.1,S Mississippi,136-142-6,48.9%,-2.9,-0.7,63-51-2,55.3%,5.2,1.7,S Mississippi,N/A,N/A,92-110-3,45.5%,-9.7,-1.0,Wi-Milwkee,-2,−108,51-76-2,40.2%,3.2,-2.5
36,49.0,7:00 PM,XL Center,360,Maryland Es,22,Connecticut,UMES,Maryland-Eastern Shore,UConn,Connecticut,N/A,N/A,False,-42,−112,False,Maryland Es,88-81-4,52.1%,-6.7,-0.8,56-53-2,51.4%,-14.4,-0.7,Connecticut,177-154-5,53.5%,7.4,0.7,80-71-4,53.0%,13.5,0.6,Connecticut,-42,−112,43-49-2,46.7%,-7.1,-1.1,Maryland Es,N/A,N/A,16-10-1,61.5%,6.1,1.1
37,48.6,3:00 PM,Cajundome,193,Nicholls,275,Louisiana,Nicholls State,Nicholls State,Louisiana-Lafayette,Lafayette,+1.5,−110,True,N/A,N/A,False,Nicholls,87-93-1,48.3%,0.8,0.1,50-51-1,49.5%,-8.6,0.0,Louisiana,143-146-7,49.5%,4.4,-0.3,58-55-5,51.3%,11.4,-0.1,Nicholls,+1.5,−110,45-42-0,51.7%,-11.5,0.6,Louisiana,N/A,N/A,95-81-4,54.0%,6.9,0.1
38,48.5,1:00 PM,McCamish Pavilion,330,Central Ark,113,Ga Tech,,Central Arkansas,Georgia Tech,Georgia Tech,N/A,N/A,False,-21.5,−110,False,Central Ark,95-96-6,49.7%,-7.3,-1.1,53-61-3,46.5%,-14.5,-1.9,Ga Tech,166-143-4,53.7%,-0.2,0.4,84-76-2,52.5%,4.1,-0.4,Ga Tech,-21.5,−110,107-93-3,53.5%,-6.4,0.7,Central Ark,N/A,N/A,14-17-2,45.2%,2.2,-1.6
39,48.4,1:00 PM,Kohl Center,361,Chicago St,28,Wisconsin,Chicago State,Chicago St.,Wisconsin,Wisconsin,+33.5,−108,True,-33.5,−112,False,Chicago St,95-115-3,45.2%,-13.1,-2.1,54-65-2,45.4%,-20.2,-2.5,Wisconsin,171-166-11,50.7%,6.1,0.2,81-81-5,50.0%,11.1,-0.1,Chicago St,+33.5,−108,90-106-2,45.9%,-18.2,-1.7,Wisconsin,-33.5,−112,114-119-5,48.9%,9.4,-0.8
40,46.9,2:00 PM,Baha Mar Convention Center,198,Indiana St,280,Iona,Indiana State,Indiana St.,Iona,Iona,-4,−105,False,+4,−115,True,Indiana St,156-144-9,52.0%,1.9,0.3,61-63-3,49.2%,-3.4,-0.4,Iona,149-162-6,47.9%,3.9,-0.1,46-64-4,41.8%,7.9,-0.6,Iona,+4,−115,38-40-1,48.7%,-6.2,0.7,Indiana St,-4,−105,86-72-4,54.4%,7.7,0.7
41,45.6,2:00 PM,The Field House,122,Ipfw,338,Tx A&M-Com,Purdue Fort Wayne,Purdue Fort Wayne,Texas A&M-Commerce,Texas A&M Commerce,-8,−115,False,N/A,N/A,False,Ipfw,151-141-4,51.7%,4.0,0.3,79-70-1,53.0%,-3.5,0.2,Tx A&M-Com,33-34-2,49.3%,-4.4,-0.9,10-12-0,45.5%,8.1,-2.4,Tx A&M-Com,N/A,N/A,28-21-2,57.1%,-10.6,0.2,Ipfw,-8,−115,72-78-1,48.0%,5.7,-0.7
42,44.9,5:00 PM,Idaho Central Credit Union Arena,171,Uc Riverside,308,Idaho,UC Riverside,UC Riverside,Idaho,Idaho,-4,−110,False,+4,−110,True,Uc Riverside,142-134-9,51.5%,-0.2,0.3,73-69-5,51.4%,-6.3,-0.1,Idaho,137-147-3,48.2%,-2.2,-0.3,57-65-2,46.7%,3.2,-1.1,Idaho,+4,−110,104-106-3,49.5%,-8.2,0.0,Uc Riverside,-4,−110,49-49-1,50.0%,5.0,-0.7
43,44.8,2:00 PM,The Palestra,301,Navy,179,Elon,Navy,Navy,,Elon University,+5,−112,True,N/A,N/A,False,Navy,110-105-3,51.2%,0.8,0.1,58-49-1,54.2%,-1.9,1.4,Elon,137-145-3,48.6%,-2.0,0.1,46-64-2,41.8%,3.3,-1.1,Navy,+5,−112,49-57-1,46.2%,-6.9,0.5,Elon,N/A,N/A,34-38-1,47.2%,4.8,0.1
44,42.6,4:30 PM,The Palestra,188,Maine,306,U Penn,Maine,Maine,,Pensylvania,-1,−110,False,N/A,N/A,False,Maine,103-86-4,54.5%,-7.4,0.0,67-55-1,54.9%,-12.9,-0.5,U Penn,120-120-4,50.0%,0.4,-0.6,60-49-1,55.1%,5.1,-0.1,U Penn,N/A,N/A,54-66-3,45.0%,-8.6,-1.1,Maine,-1,−110,17-14-0,54.8%,2.7,-1.6
45,42.2,4:30 PM,Baha Mar Convention Center,334,Tarleton St,148,Hofstra,Tarleton State,Tarleton State,Hofstra,Hofstra,+10,−112,True,-10,−108,False,Tarleton St,56-55-1,50.5%,3.0,0.7,30-30-0,50.0%,-7.9,0.4,Hofstra,160-139-5,53.5%,5.5,0.6,53-64-1,45.3%,9.9,-1.1,Tarleton St,+10,−112,34-36-0,48.6%,-8.1,0.8,Hofstra,-10,−108,109-103-2,51.4%,7.0,-0.1
46,41.8,8:00 PM,Alabama A&M Events Center,137,Lipscomb,346,Alab A&M,Lipscomb,Lipscomb,Alabama A&M,Alabama A&M,-11.5,−108,False,+11.5,−112,True,Lipscomb,129-114-3,53.1%,3.0,0.3,69-52-2,57.0%,-3.0,1.5,Alab A&M,99-98-2,50.3%,-7.7,-0.5,44-29-0,60.3%,1.5,2.3,Alab A&M,+11.5,−112,81-78-2,50.9%,-11.5,-0.4,Lipscomb,-11.5,−108,62-74-1,45.6%,6.0,-1.7
47,41.0,8:30 PM,Show Me Center,203,Kansas City,307,Se Missouri,,Kansas City,,SE Missouri St.,N/A,N/A,False,N/A,N/A,False,Kansas City,116-106-4,52.3%,0.5,0.5,54-48-3,52.9%,-8.0,0.3,Se Missouri,136-144-7,48.6%,-3.2,-0.2,53-56-2,48.6%,2.5,-0.5,Se Missouri,N/A,N/A,98-112-6,46.7%,-9.1,-0.7,Kansas City,N/A,N/A,39-40-0,49.4%,3.9,-1.7
48,40.3,8:00 PM,Baxter Arena,233,Abl Christian,288,Neb Omaha,Abilene Christian,Abilene Christian,Omaha,Nebraska Omaha,-2.5,−105,False,+2.5,−115,True,Abl Christian,98-91-3,51.9%,4.0,0.5,40-48-1,45.5%,-5.9,-0.9,Neb Omaha,150-144-2,51.0%,-3.4,-0.6,51-54-0,48.6%,4.9,-0.2,Neb Omaha,+2.5,−115,100-91-2,52.4%,-10.1,-0.7,Abl Christian,-2.5,−105,60-48-2,55.6%,9.0,1.2
49,38.5,6:00 PM,Truist Arena,310,Bellarmine,217,N Kentucky,,Bellarmine,Northern Kentucky,Northern Kentucky,N/A,N/A,False,-11,−108,False,Bellarmine,53-57-3,48.2%,0.4,-0.6,34-29-1,54.0%,-7.0,0.8,N Kentucky,141-136-2,50.9%,4.1,0.5,60-62-1,49.2%,10.7,0.5,N Kentucky,-11,−108,55-51-0,51.9%,-6.4,1.2,Bellarmine,N/A,N/A,18-23-2,43.9%,2.0,-2.9
50,36.3,2:00 PM,Burr Gymnasium,285,Mt St Marys,259,Howard,,Mount St. Mary's,Howard,Howard,N/A,N/A,False,-7.5,−110,False,Mt St Marys,100-113-3,47.0%,-1.3,0.1,59-63-2,48.4%,-6.1,0.4,Howard,86-109-4,44.1%,-2.3,-0.5,30-36-2,45.5%,6.2,0.3,Howard,-7.5,−110,56-65-2,46.3%,-10.6,-0.3,Mt St Marys,N/A,N/A,40-48-1,45.5%,4.1,-0.7
51,36.2,7:00 PM,Stabler Arena,242,Marist,302,Lehigh,Marist,Marist,Lehigh,Lehigh,+1,−112,True,-1,−108,False,Marist,139-145-6,48.9%,-4.1,0.1,74-64-3,53.6%,-6.0,0.5,Lehigh,101-102-1,49.8%,-0.2,-0.6,37-50-1,42.5%,4.7,-2.3,Marist,+1,−112,104-100-5,51.0%,-6.6,0.3,Lehigh,-1,−108,41-48-1,46.1%,3.7,-1.7
52,35.7,6:00 PM,Mohegan Sun Arena,231,Bucknell,313,Siena,Bucknell,Bucknell,Siena,Siena,-3.5,−108,False,+3.5,−112,True,Bucknell,118-112-1,51.3%,1.0,0.1,65-56-1,53.7%,-3.6,0.6,Siena,137-145-7,48.6%,-1.8,-0.5,61-64-4,48.8%,1.3,-0.9,Siena,+3.5,−112,79-73-3,52.0%,-6.7,0.2,Bucknell,-3.5,−108,57-53-0,51.8%,5.8,0.0
53,34.5,4:30 PM,American Bank Center,353,Prairie View,182,Tx A&M-Cc,Prairie View,Prairie View A&M,A&M-Corpus Christi,Texas A&M CC,+14.5,−115,True,-14.5,−105,False,Prairie View,99-97-8,50.5%,-2.3,0.3,59-59-2,50.0%,-8.7,-0.2,Tx A&M-Cc,114-95-1,54.6%,2.5,0.9,40-36-0,52.6%,9.5,0.4,Prairie View,+14.5,−115,56-52-3,51.9%,-11.7,0.6,Tx A&M-Cc,-14.5,−105,50-43-1,53.8%,6.3,-0.1
