Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,98.4,9:30 PM,MGM Grand Arena,32,Oregon,6,Alabama,Oregon,Oregon,Alabama,Alabama,+6,−110,True,-6,−110,False,Oregon,4-3-0,57.1%,14.3,2.8,0-1-0,0.0%,3.0,-3.5,Alabama,3-4-0,42.9%,12.4,-0.5,1-2-0,33.3%,24.3,+0.8,Oregon,+6,−110,1-0-0,100.0%,10.0,14.0,Alabama,-6,−110,2-4-0,33.3%,13.7,-2.1
2,96.2,7:00 PM,MGM Grand Arena,59,San Diego St,4,Houston,San Diego State,San Diego St.,Houston,Houston,+12.5,−112,True,-12.5,−108,False,San Diego St,1-3-0,25.0%,10.2,2.1,0,0,0.0,0.0,Houston,3-3-0,50.0%,23.3,2.8,3-0-0,100.0%,46.3,+14.0,San Diego St,+12.5,−112,1-2-0,33.3%,-1.7,4.7,Houston,-12.5,−108,3-3-0,50.0%,23.3,2.8
3,94.3,3:30 PM,MGM Grand Arena,31,Texas A&M,67,Rutgers,Texas A&M,Texas A&M-CC,Rutgers,Rutgers,-5,−108,False,+5,−112,True,Texas A&M,3-3-1,50.0%,11.4,-3.1,0-1-0,0.0%,-3.0,-9.5,Rutgers,2-4-1,33.3%,7.9,-3.1,1-3-0,25.0%,15.3,-3.6,Rutgers,+5,−112,1-0-0,100.0%,-5.0,6.5,Texas A&M,-5,−108,3-3-1,50.0%,11.4,-3.1
4,93.3,1:00 PM,MGM Grand Arena,51,Creighton,69,Notre Dame,Creighton,Creighton,Notre Dame,Notre Dame,-7.5,−112,False,+7.5,−108,True,Creighton,1-5-1,16.7%,9.1,-9.7,0,0,0.0,0.0,Notre Dame,3-3-1,50.0%,8.1,-1.8,1-3-0,25.0%,12.0,-9.0,Notre Dame,+7.5,−108,1-0-1,100.0%,-6.0,2.8,Creighton,-7.5,−112,1-5-0,16.7%,11.3,-11.3
5,90.5,6:00 PM,Allen Fieldhouse,106,Furman,9,Kansas,Furman,Furman,Kansas,Kansas,+21.5,−112,True,-21.5,−108,False,Furman,5-0-0,100.0%,25.6,4.8,2-0-0,100.0%,11.5,8.3,Kansas,3-3-0,50.0%,13.8,-1.0,1-3-0,25.0%,18.0,-3.9,Furman,+21.5,−112,1-0-0,100.0%,2.0,4.5,Kansas,-21.5,−108,2-3-0,40.0%,16.0,-2.7
6,81.8,9:30 PM,ENMAX Centre,149,Towson,64,Uc Irvine,Towson,Towson,UC Irvine,UC Irvine,+9.5,−108,True,-9.5,−112,False,Towson,3-4-0,42.9%,2.6,-4.5,2-2-0,50.0%,-5.8,-4.4,Uc Irvine,5-1-0,83.3%,16.9,8.6,1-0-0,100.0%,24.0,+1.5,Towson,+9.5,−108,1-2-0,33.3%,-14.7,-8.0,Uc Irvine,-9.5,−112,4-1-0,80.0%,13.6,5.6
7,80.7,4:00 PM,John Glaser Arena,112,Temple,133,La Salle,Temple,Temple,La Salle,La Salle,-1,−102,False,+1,−118,True,Temple,2-4-0,33.3%,7.2,2.8,0-1-0,0.0%,-3.0,-4.5,La Salle,4-3-0,57.1%,7.1,2.4,3-0-0,100.0%,16.7,+12.0,La Salle,+1,−118,0,0,0.0,0.0,Temple,-1,−102,1-3-0,25.0%,11.3,3.0
8,76.0,7:00 PM,Stegeman Coliseum,199,Jacksonville,54,Georgia,Jacksonville,Jacksonville,Georgia,Georgia,+17,−112,True,-17,−108,False,Jacksonville,4-2-0,66.7%,1.7,4.8,2-1-0,66.7%,-6.7,8.8,Georgia,4-3-0,57.1%,13.4,2.8,2-2-0,50.0%,23.5,+2.4,Jacksonville,+17,−112,2-1-0,66.7%,-6.7,8.8,Georgia,-17,−108,3-2-0,60.0%,20.4,3.1
9,75.2,7:00 PM,Baha Mar Convention Center,178,Rice,104,Arkansas St,Rice,Rice,Arkansas State,Arkansas St.,+8.5,−110,True,-8.5,−110,False,Rice,4-3-0,57.1%,5.3,2.1,1-1-0,50.0%,12.5,8.3,Arkansas St,3-2-0,60.0%,11.8,2.9,2-1-0,66.7%,18.8,+0.7,Rice,+8.5,−110,2-1-0,66.7%,3.0,8.0,Arkansas St,-8.5,−110,2-2-0,50.0%,9.3,-0.5
9,75.2,6:00 PM,Eleanor R. Baldwin Arena,187,Fla Gulf Cst,84,Fla Atlantic,FGCU,Florida Gulf Coast,Florida Atlantic,Florida Atlantic,N/A,N/A,False,-13.5,−112,False,Fla Gulf Cst,3-4-0,42.9%,-2.7,0.6,2-1-0,66.7%,-9.0,2.2,Fla Atlantic,3-4-0,42.9%,8.9,2.2,0-0-0,0.0%,50.0,--,Fla Atlantic,-13.5,−112,1-2-0,33.3%,-2.0,1.0,Fla Gulf Cst,N/A,N/A,1-2-0,33.3%,5.7,1.3
11,74.6,8:00 PM,E.A. Diddle Arena,170,Marshall,119,W Kentucky,Marshall,Marshall,Western Kentucky,Western Kentucky,+8,−108,True,-8,−112,False,Marshall,3-2-0,60.0%,8.7,2.2,0-1-0,0.0%,-35.0,-14.5,W Kentucky,3-1-1,75.0%,3.7,2.4,1-1-1,50.0%,10.8,-1.2,Marshall,+8,−108,0-2-0,0.0%,-22.5,-11.8,W Kentucky,-8,−112,1-0-1,100.0%,11.0,1.3
12,73.6,3:00 PM,Brick Breeden Fieldhouse,164,Cal St Nrdge,139,Montana St,CSUN,CSU Northridge,Montana State,Montana St.,+5,−112,True,-5,−108,False,Cal St Nrdge,4-2-0,66.7%,13.9,5.5,2-2-0,50.0%,2.5,2.6,Montana St,4-2-0,66.7%,9.7,5.6,2-0-0,100.0%,34.7,+16.3,Cal St Nrdge,+5,−112,0-1-0,0.0%,-14.0,-6.0,Montana St,-5,−108,2-1-0,66.7%,15.0,9.0
13,73.5,7:30 PM,ENMAX Centre,181,Kennesaw St,120,Kent St,Kennesaw State,Kennesaw St.,Kent State,Kent St.,+5.5,−110,True,-5.5,−110,False,Kennesaw St,5-1-0,83.3%,11.6,5.8,1-0-0,100.0%,-4.0,6.5,Kent St,3-2-1,60.0%,6.3,1.3,0-1-0,0.0%,24.0,-10.5,Kennesaw St,+5.5,−110,3-1-0,75.0%,-3.8,4.9,Kent St,-5.5,−110,3-1-0,75.0%,8.5,3.5
14,72.6,3:00 PM,Trask Coliseum,150,App State,160,Nc-Wilmgton,Appalachian State,Appalachian St.,UNCW,UNC Wilmington,+3,−110,True,N/A,N/A,False,App State,3-3-0,50.0%,7.0,-0.5,0-1-0,0.0%,-31.0,-15.5,Nc-Wilmgton,3-2-0,60.0%,7.0,-1.3,2-1-0,66.7%,14.0,-2.7,App State,+3,−110,1-1-0,50.0%,-14.0,-2.8,Nc-Wilmgton,N/A,N/A,1-2-0,33.3%,-0.3,-7.8
15,70.9,10:00 PM,Gill Coliseum,204,Uc Davis,99,Oregon St,UC Davis,UC Davis,Oregon State,Oregon St.,+10,−110,True,-10,−110,False,Uc Davis,3-2-0,60.0%,-3.3,1.4,3-1-0,75.0%,-2.3,8.6,Oregon St,5-0-0,100.0%,16.7,9.6,4-0-0,100.0%,20.6,+11.5,Uc Davis,+10,−110,2-1-0,66.7%,-4.3,10.8,Oregon St,-10,−110,3-0-0,100.0%,23.3,14.2
16,68.6,1:00 PM,Patrick Gymnasium,154,Northeastrn,185,Vermont,,Northeastern,Vermont,Vermont,N/A,N/A,False,-4.5,−108,False,Northeastrn,5-2-0,71.4%,6.1,5.7,2-0-0,100.0%,6.0,8.3,Vermont,2-6-0,25.0%,-3.3,-5.8,1-1-0,50.0%,17.0,+9.3,Vermont,-4.5,−108,2-1-0,66.7%,-7.7,0.3,Northeastrn,N/A,N/A,2-2-0,50.0%,8.5,4.8
17,67.1,5:00 PM,Jon M. Huntsman Center,260,E Washingtn,37,Utah,Eastern Washington,Eastern Washington,Utah,Utah,+22.5,−112,True,-22.5,−108,False,E Washingtn,2-5-0,28.6%,-9.4,0.6,1-3-0,25.0%,-13.5,-0.1,Utah,6-0-0,100.0%,29.8,7.2,5-0-0,100.0%,36.8,+8.1,E Washingtn,+22.5,−112,2-4-0,33.3%,-10.3,2.3,Utah,-22.5,−108,5-0-0,100.0%,36.8,8.1
18,66.4,11:30 AM,Thomas Assembly Center,223,Southern,110,La Tech,Southern University,Southern,Louisiana Tech,Louisiana Tech,-3.5,−115,False,+3.5,−115,True,Southern,2-2-0,50.0%,17.3,0.9,2-2-0,50.0%,-12.0,0.9,La Tech,3-1-1,75.0%,15.4,4.3,0-0-0,0.0%,32.5,--,La Tech,+3.5,−115,1-0-0,100.0%,15.0,16.5,Southern,-3.5,−115,0-1-0,0.0%,-2.0,-5.0
