Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,388-320-10,54.8%,-3.8,+1.3
Boston,371-308-15,54.6%,-3.1,+2.0
Okla City,432-386-21,52.8%,-5.7,+0.5
Golden State,397-357-16,52.7%,-5.4,+0.5
Denver,384-351-16,52.2%,-4.3,+0.9
Miami,377-351-17,51.8%,-4.6,+0.9
New Orleans,515-486-17,51.5%,-4.9,+1.2
Memphis,477-455-15,51.2%,-5.2,+1.0
Indiana,440-425-24,50.9%,-4.5,+0.9
Toronto,452-439-23,50.7%,-4.9,+0.7
Sacramento,536-521-24,50.7%,-6.1,+0.3
Chicago,482-476-12,50.3%,-5.0,+0.7
New York,544-543-18,50.1%,-5.8,+0.5
Philadelphia,489-492-14,49.9%,-6.3,+0.3
Houston,381-387-11,49.6%,-4.9,+0.9
Orlando,503-512-24,49.6%,-6.2,+0.2
San Antonio,293-299-8,49.5%,-5.6,0.0
Brooklyn,528-539-21,49.5%,-6.2,+0.2
Utah,397-416-16,48.8%,-5.6,+0.2
Detroit,478-501-25,48.8%,-6.2,+0.3
Phoenix,398-418-13,48.8%,-5.9,+0.3
Charlotte,546-577-28,48.6%,-6.9,-0.1
Cleveland,414-438-14,48.6%,-6.6,-0.2
Washington,529-564-25,48.4%,-6.3,+0.1
LA Lakers,404-432-13,48.3%,-5.9,+0.3
Portland,459-494-15,48.2%,-6.7,-0.3
Minnesota,485-523-16,48.1%,-6.4,+0.1
Milwaukee,399-431-10,48.1%,-5.9,-0.1
Atlanta,485-526-9,48.0%,-5.9,+0.2
LA Clippers,377-431-7,46.7%,-6.0,-0.1
