Team,ATS Record,Cover %,MOV,ATS +/-
San Antonio,2-0-0,100.0%,6.5,+9.0
Houston,1-0-0,100.0%,6.0,+12.5
Indiana,1-0-0,100.0%,7.0,+11.5
Miami,1-0-0,100.0%,8.0,+2.0
Brooklyn,2-0-0,100.0%,-4.5,+5.0
Toronto,1-0-0,100.0%,-2.0,+4.0
Okla City,2-1-0,66.7%,15.7,+4.0
LA Lakers,2-1-0,66.7%,5.0,-1.3
Boston,2-1-0,66.7%,15.7,+5.2
Golden State,1-1-0,50.0%,-1.0,-3.0
New York,2-2-0,50.0%,7.3,+3.3
Chicago,1-1-0,50.0%,1.5,-1.0
Portland,1-1-0,50.0%,2.5,+5.0
Dallas,1-1-0,50.0%,5.5,+0.5
Phoenix,1-1-0,50.0%,6.0,-2.5
LA Clippers,1-2-0,33.3%,-3.0,-1.3
Minnesota,1-2-0,33.3%,7.0,-2.5
Utah,1-2-0,33.3%,-17.3,-9.2
Sacramento,1-2-1,33.3%,3.8,-0.5
Washington,1-3-0,25.0%,-15.3,-5.6
Philadelphia,0-2-0,0.0%,-13.5,-16.0
Memphis,0-2-0,0.0%,-7.5,-15.5
Charlotte,0-1-0,0.0%,5.0,-1.5
Orlando,0-1-0,0.0%,4.0,-1.5
Milwaukee,0-2-0,0.0%,-12.0,-16.3
Atlanta,0-1-0,0.0%,-24.0,-13.5
