Team,Over Record,Over %,Under %,Total +/-
Atlanta,7-0-0,100.0%,0.0%,+11.4
Denver,5-1-0,83.3%,16.7%,+16.2
Washington,4-1-0,80.0%,20.0%,+8.8
Golden State,6-2-0,75.0%,25.0%,+3.9
Toronto,5-2-0,71.4%,28.6%,+8.2
New Orleans,5-2-0,71.4%,28.6%,+7.4
Indiana,5-2-0,71.4%,28.6%,+2.0
Okla City,4-2-0,66.7%,33.3%,+4.5
New York,4-2-0,66.7%,33.3%,+5.6
Brooklyn,4-2-0,66.7%,33.3%,+6.8
Phoenix,5-3-0,62.5%,37.5%,-0.5
Cleveland,5-3-0,62.5%,37.5%,+7.4
Memphis,5-3-0,62.5%,37.5%,+3.8
Houston,4-3-0,57.1%,42.9%,+3.2
Miami,4-3-0,57.1%,42.9%,+4.0
LA Lakers,3-3-0,50.0%,50.0%,+4.4
Portland,3-3-1,50.0%,50.0%,+3.2
Orlando,4-5-0,44.4%,55.6%,-5.8
Philadelphia,3-4-0,42.9%,57.1%,+0.7
Chicago,3-4-0,42.9%,57.1%,-1.6
Minnesota,2-3-0,40.0%,60.0%,-7.2
LA Clippers,2-3-0,40.0%,60.0%,-1.0
Boston,4-6-0,40.0%,60.0%,+1.2
Utah,2-3-0,40.0%,60.0%,-1.2
San Antonio,3-5-0,37.5%,62.5%,-5.1
Sacramento,2-4-0,33.3%,66.7%,-1.9
Detroit,3-6-0,33.3%,66.7%,-4.4
Milwaukee,2-4-0,33.3%,66.7%,-7.2
Dallas,2-5-0,28.6%,71.4%,-9.1
Charlotte,1-6-0,14.3%,85.7%,-9.8
