Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Bellarmine,7-2-0,77.8%,22.2%,8.0,3-1-0,75.0%,25.0%,5.0,1-1-0,50.0%,50.0%,+2.8,5-2-0,71.4%,28.6%,+6.4,1-0-0,100.0%,0.0%,20.0,4-1-0,80.0%,20.0%,12.1,5-1-0,83.3%,16.7%,10.3,2-1-0,66.7%,33.3%,3.3,3-1-0,75.0%,25.0%,+2.9,,,,,,,,,3-0-0,100.0%,0.0%,+10.7,1-1-0,50.0%,50.0%,10.0,6-1-0,85.7%,14.3%,+9.5
SC Upstate,7-2-0,77.8%,22.2%,6.7,1-1-0,50.0%,50.0%,-1.8,2-0-0,100.0%,0.0%,+13.8,4-1-0,80.0%,20.0%,+7.6,2-1-0,66.7%,33.3%,2.3,5-2-0,71.4%,28.6%,4.1,7-2-0,77.8%,22.2%,6.7,,,,,1-0-0,100.0%,0.0%,+16.5,1-0-0,100.0%,0.0%,15.5,2-0-0,100.0%,0.0%,+16.8,1-0-0,100.0%,0.0%,+12.0,5-1-0,83.3%,16.7%,8.7,2-2-0,50.0%,50.0%,-4.0
Belmont,7-2-0,77.8%,22.2%,6.7,3-1-0,75.0%,25.0%,0.1,1-1-0,50.0%,50.0%,+15.3,2-0-0,100.0%,0.0%,+2.5,5-2-0,71.4%,28.6%,7.9,2-0-0,100.0%,0.0%,6.8,2-0-0,100.0%,0.0%,2.5,5-2-0,71.4%,28.6%,7.9,4-1-0,80.0%,20.0%,+12.0,1-0-0,100.0%,0.0%,1.0,1-0-0,100.0%,0.0%,+4.0,2-1-0,66.7%,33.3%,+2.0,2-0-0,100.0%,0.0%,27.0,4-1-0,80.0%,20.0%,+5.0
Gonzaga,7-2-0,77.8%,22.2%,1.9,4-0-0,100.0%,0.0%,5.1,5-0-0,100.0%,0.0%,+8.0,1-0-0,100.0%,0.0%,+5.5,5-2-0,71.4%,28.6%,0.7,0-1-0,0.0%,100.0%,-2.5,,,,,7-2-0,77.8%,22.2%,1.9,3-1-0,75.0%,25.0%,-1.6,2-0-0,100.0%,0.0%,3.0,0-1-0,0.0%,100.0%,-26.5,2-0-0,100.0%,0.0%,+11.8,1-2-0,33.3%,66.7%,-9.0,0-1-0,0.0%,100.0%,-2.5
Delaware,7-2-0,77.8%,22.2%,7.9,4-0-0,100.0%,0.0%,18.4,3-2-0,60.0%,40.0%,-1.7,3-0-0,100.0%,0.0%,+21.0,3-2-0,60.0%,40.0%,-1.7,1-2-0,33.3%,66.7%,-13.2,4-2-0,66.7%,33.3%,3.6,3-0-0,100.0%,0.0%,16.5,4-0-0,100.0%,0.0%,+14.5,1-0-0,100.0%,0.0%,46.0,,,,,2-2-0,50.0%,50.0%,-6.3,1-0-0,100.0%,0.0%,22.5,3-0-0,100.0%,0.0%,+11.2
Sam Hous St,7-2-0,77.8%,22.2%,7.9,4-1-0,80.0%,20.0%,10.5,3-1-0,75.0%,25.0%,+6.1,4-1-0,80.0%,20.0%,+5.7,2-1-0,66.7%,33.3%,7.0,5-1-0,83.3%,16.7%,8.4,3-0-0,100.0%,0.0%,18.8,4-2-0,66.7%,33.3%,2.5,1-0-0,100.0%,0.0%,+11.5,1-0-0,100.0%,0.0%,23.0,0-1-0,0.0%,100.0%,-22.0,0-1-0,0.0%,100.0%,-13.5,3-0-0,100.0%,0.0%,10.8,3-0-0,100.0%,0.0%,+15.3
Yale,7-2-0,77.8%,22.2%,11.8,5-1-0,83.3%,16.7%,16.8,2-1-0,66.7%,33.3%,-2.0,3-1-0,75.0%,25.0%,+7.0,3-1-0,75.0%,25.0%,18.0,4-1-0,80.0%,20.0%,10.9,2-1-0,66.7%,33.3%,4.7,5-1-0,83.3%,16.7%,15.4,1-1-0,50.0%,50.0%,-6.0,1-0-0,100.0%,0.0%,46.0,0-0-0,0.0%,0.0%,--,1-1-0,50.0%,50.0%,-6.3,1-0-0,100.0%,0.0%,18.0,4-1-0,80.0%,20.0%,+13.3
Villanova,7-2-1,77.8%,22.2%,5.9,4-1-1,80.0%,20.0%,8.6,2-1-0,66.7%,33.3%,+3.5,2-1-1,66.7%,33.3%,-2.4,4-1-0,80.0%,20.0%,11.6,1-0-0,100.0%,0.0%,18.0,1-1-0,50.0%,50.0%,0.0,6-1-1,85.7%,14.3%,7.4,3-2-1,60.0%,40.0%,+1.8,,,,,2-0-0,100.0%,0.0%,+14.5,,,,,3-1-0,75.0%,25.0%,1.9,3-1-1,75.0%,25.0%,+3.9
St. Thomas,7-2-0,77.8%,22.2%,8.7,3-1-0,75.0%,25.0%,7.4,2-0-0,100.0%,0.0%,+23.0,3-0-0,100.0%,0.0%,+16.8,4-2-0,66.7%,33.3%,4.7,3-2-0,60.0%,40.0%,0.9,3-2-0,60.0%,40.0%,-0.6,4-0-0,100.0%,0.0%,20.4,2-0-0,100.0%,0.0%,+28.5,1-1-0,50.0%,50.0%,-7.0,2-1-0,66.7%,33.3%,+1.0,1-0-0,100.0%,0.0%,+33.5,3-1-0,75.0%,25.0%,3.9,2-0-0,100.0%,0.0%,+21.8
Arizona,6-2-0,75.0%,25.0%,3.8,4-1-0,80.0%,20.0%,3.7,4-2-0,66.7%,33.3%,+3.0,3-1-0,75.0%,25.0%,+0.4,2-1-0,66.7%,33.3%,9.2,1-0-0,100.0%,0.0%,40.0,,,,,6-2-0,75.0%,25.0%,3.8,2-2-0,50.0%,50.0%,-11.1,2-0-0,100.0%,0.0%,6.0,,,,,2-1-0,66.7%,33.3%,+3.8,,,,,,,,
St Fran (PA),6-2-0,75.0%,25.0%,2.3,4-0-0,100.0%,0.0%,6.4,2-0-0,100.0%,0.0%,+10.0,2-2-0,50.0%,50.0%,-1.5,3-0-0,100.0%,0.0%,5.7,4-2-0,66.7%,33.3%,-2.9,6-2-0,75.0%,25.0%,2.3,,,,,2-0-0,100.0%,0.0%,+18.0,,,,,1-1-0,50.0%,50.0%,-6.8,0-1-0,0.0%,100.0%,-17.0,2-1-0,66.7%,33.3%,3.3,3-1-0,75.0%,25.0%,+3.0
Utah,6-2-0,75.0%,25.0%,2.4,3-0-0,100.0%,0.0%,10.3,3-2-0,60.0%,40.0%,-1.6,0-1-0,0.0%,100.0%,-18.0,5-1-0,83.3%,16.7%,4.2,,,,,1-0-0,100.0%,0.0%,3.0,5-2-0,71.4%,28.6%,2.4,5-2-0,71.4%,28.6%,+2.4,,,,,,,,,3-1-0,75.0%,25.0%,+1.6,0-1-0,0.0%,100.0%,-18.0,3-0-0,100.0%,0.0%,+9.2
Utah Valley,6-2-0,75.0%,25.0%,4.2,3-1-0,75.0%,25.0%,2.8,3-1-0,75.0%,25.0%,+4.1,2-2-0,50.0%,50.0%,+2.6,4-0-0,100.0%,0.0%,5.8,3-2-0,60.0%,40.0%,2.4,2-2-0,50.0%,50.0%,2.3,4-0-0,100.0%,0.0%,6.1,1-0-0,100.0%,0.0%,+5.5,2-0-0,100.0%,0.0%,3.8,,,,,3-1-0,75.0%,25.0%,+5.6,,,,,1-1-0,50.0%,50.0%,+4.8
Prairie View,6-2-0,75.0%,25.0%,14.6,1-1-0,50.0%,50.0%,25.0,3-1-0,75.0%,25.0%,+8.8,6-1-0,85.7%,14.3%,+16.9,0-1-0,0.0%,100.0%,-1.5,6-2-0,75.0%,25.0%,14.6,6-2-0,75.0%,25.0%,14.6,,,,,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+16.0,3-1-0,75.0%,25.0%,+8.8,2-0-0,100.0%,0.0%,16.0,1-1-0,50.0%,50.0%,+25.0
Texas Tech,6-2-1,75.0%,25.0%,1.2,2-1-0,66.7%,33.3%,0.2,3-1-1,75.0%,25.0%,+1.0,1-0-0,100.0%,0.0%,+2.0,4-2-1,66.7%,33.3%,0.2,,,,,,,,,6-2-1,75.0%,25.0%,1.2,4-1-1,80.0%,20.0%,+1.3,1-0-0,100.0%,0.0%,2.0,,,,,2-0-1,100.0%,0.0%,+2.2,2-1-0,66.7%,33.3%,1.3,2-1-0,66.7%,33.3%,+1.3
NC A&T,6-2-0,75.0%,25.0%,0.9,0-2-0,0.0%,100.0%,-18.5,3-0-0,100.0%,0.0%,+6.3,4-1-0,80.0%,20.0%,+0.8,2-1-0,66.7%,33.3%,1.0,5-1-0,83.3%,16.7%,4.1,5-2-0,71.4%,28.6%,-0.4,1-0-0,100.0%,0.0%,9.5,1-1-0,50.0%,50.0%,-8.8,,,,,,,,,3-0-0,100.0%,0.0%,+6.3,3-0-0,100.0%,0.0%,8.3,3-2-0,60.0%,40.0%,-2.4
Portland St,6-2-0,75.0%,25.0%,5.5,3-1-0,75.0%,25.0%,7.8,3-1-0,75.0%,25.0%,+7.9,2-1-0,66.7%,33.3%,-2.5,3-1-0,75.0%,25.0%,3.3,4-0-0,100.0%,0.0%,16.3,5-0-0,100.0%,0.0%,14.1,1-2-0,33.3%,66.7%,-8.8,0-2-0,0.0%,100.0%,-15.3,2-0-0,100.0%,0.0%,4.8,,,,,2-1-0,66.7%,33.3%,-2.3,1-0-0,100.0%,0.0%,20.0,1-1-0,50.0%,50.0%,+1.5
Rhode Island,6-2-0,75.0%,25.0%,2.9,3-1-0,75.0%,25.0%,3.0,2-1-0,66.7%,33.3%,+0.5,,,,,5-2-0,71.4%,28.6%,2.6,,,,,0-1-0,0.0%,100.0%,-15.0,6-1-0,85.7%,14.3%,5.5,4-2-0,66.7%,33.3%,+2.1,1-0-0,100.0%,0.0%,1.5,,,,,2-1-0,66.7%,33.3%,+1.8,1-0-0,100.0%,0.0%,6.0,3-1-0,75.0%,25.0%,+5.1
Bradley,6-2-0,75.0%,25.0%,3.6,5-1-0,83.3%,16.7%,5.3,2-0-0,100.0%,0.0%,+10.8,1-0-0,100.0%,0.0%,+1.5,4-2-0,66.7%,33.3%,3.4,1-1-0,50.0%,50.0%,2.8,1-0-0,100.0%,0.0%,10.0,5-2-0,71.4%,28.6%,2.7,2-1-0,66.7%,33.3%,0.0,1-0-0,100.0%,0.0%,4.5,1-0-0,100.0%,0.0%,+4.5,0-0-0,0.0%,0.0%,--,1-1-0,50.0%,50.0%,-1.5,2-2-0,50.0%,50.0%,-0.4
UTSA,5-2-0,71.4%,28.6%,0.7,2-2-0,50.0%,50.0%,-4.8,2-0-0,100.0%,0.0%,+4.8,2-2-0,50.0%,50.0%,-3.0,3-0-0,100.0%,0.0%,5.7,3-1-0,75.0%,25.0%,0.9,3-1-0,75.0%,25.0%,0.9,2-1-0,66.7%,33.3%,0.5,1-1-0,50.0%,50.0%,-4.0,,,,,1-0-0,100.0%,0.0%,+9.5,2-0-0,100.0%,0.0%,+4.8,1-0-0,100.0%,0.0%,14.5,2-2-0,50.0%,50.0%,-3.5
Davidson,5-2-0,71.4%,28.6%,8.1,3-1-0,75.0%,25.0%,10.8,3-1-0,75.0%,25.0%,+9.1,0-2-0,0.0%,100.0%,-5.5,5-0-0,100.0%,0.0%,13.6,1-0-0,100.0%,0.0%,29.5,2-1-0,66.7%,33.3%,4.5,3-1-0,75.0%,25.0%,10.9,2-1-0,66.7%,33.3%,+4.7,1-1-0,50.0%,50.0%,-4.5,,,,,2-1-0,66.7%,33.3%,+4.7,,,,,1-0-0,100.0%,0.0%,+29.5
Delaware St,5-2-0,71.4%,28.6%,5.9,1-1-0,50.0%,50.0%,-4.8,1-1-0,50.0%,50.0%,-3.8,3-1-0,75.0%,25.0%,+8.5,1-1-0,50.0%,50.0%,3.3,4-2-0,66.7%,33.3%,4.1,5-2-0,71.4%,28.6%,5.9,,,,,1-0-0,100.0%,0.0%,+17.0,,,,,,,,,2-1-0,66.7%,33.3%,+5.7,2-0-0,100.0%,0.0%,17.0,4-1-0,80.0%,20.0%,+9.8
Incar Word,5-2-1,71.4%,28.6%,4.1,1-2-0,33.3%,66.7%,-4.8,2-0-1,100.0%,0.0%,+7.8,2-1-0,66.7%,33.3%,+0.7,2-1-1,66.7%,33.3%,3.4,3-0-0,100.0%,0.0%,9.7,3-0-0,100.0%,0.0%,9.7,2-2-1,50.0%,50.0%,0.7,1-2-1,33.3%,66.7%,-5.1,,,,,1-1-0,50.0%,50.0%,-1.8,2-0-1,100.0%,0.0%,+10.2,2-0-0,100.0%,0.0%,8.3,2-1-0,66.7%,33.3%,+4.2
Mercer,5-2-0,71.4%,28.6%,8.2,2-1-0,66.7%,33.3%,1.2,2-0-0,100.0%,0.0%,+9.8,3-0-0,100.0%,0.0%,+17.2,2-2-0,50.0%,50.0%,1.5,3-1-0,75.0%,25.0%,4.0,3-2-0,60.0%,40.0%,5.1,2-0-0,100.0%,0.0%,16.0,1-0-0,100.0%,0.0%,+13.5,0-1-0,0.0%,100.0%,-4.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+13.5,2-1-0,66.7%,33.3%,13.5,3-1-0,75.0%,25.0%,+10.5
Hawaii,5-2-0,71.4%,28.6%,5.6,2-1-0,66.7%,33.3%,7.3,3-0-0,100.0%,0.0%,+5.7,1-1-0,50.0%,50.0%,+3.5,4-1-0,80.0%,20.0%,6.5,2-0-0,100.0%,0.0%,10.0,2-0-0,100.0%,0.0%,5.3,3-2-0,60.0%,40.0%,5.8,3-2-0,60.0%,40.0%,+3.9,0-1-0,0.0%,100.0%,-0.5,1-0-0,100.0%,0.0%,+16.0,2-1-0,66.7%,33.3%,+4.5,1-0-0,100.0%,0.0%,4.0,1-1-0,50.0%,50.0%,+3.5
Jacksonville,5-2-0,71.4%,28.6%,5.6,1-2-0,33.3%,66.7%,-5.2,2-0-0,100.0%,0.0%,+17.3,2-1-0,66.7%,33.3%,+0.5,3-1-0,75.0%,25.0%,9.4,3-1-0,75.0%,25.0%,2.5,3-1-0,75.0%,25.0%,2.5,2-1-0,66.7%,33.3%,9.7,0-1-0,0.0%,100.0%,-12.5,1-0-0,100.0%,0.0%,9.5,,,,,3-0-0,100.0%,0.0%,+13.0,1-0-0,100.0%,0.0%,15.5,2-2-0,50.0%,50.0%,-1.3
Grd Canyon,5-2-0,71.4%,28.6%,7.1,3-1-0,75.0%,25.0%,9.8,3-2-0,60.0%,40.0%,+5.2,1-1-0,50.0%,50.0%,+5.0,3-1-0,75.0%,25.0%,2.9,,,,,1-0-0,100.0%,0.0%,4.5,4-2-0,66.7%,33.3%,7.5,3-2-0,60.0%,40.0%,+6.0,,,,,1-0-0,100.0%,0.0%,+19.0,2-1-0,66.7%,33.3%,+3.5,,,,,1-0-0,100.0%,0.0%,+4.5
La Salle,7-3-0,70.0%,30.0%,5.6,6-3-0,66.7%,33.3%,4.8,2-2-0,50.0%,50.0%,-2.3,2-1-0,66.7%,33.3%,+16.3,5-1-0,83.3%,16.7%,4.5,2-0-0,100.0%,0.0%,1.5,1-1-0,50.0%,50.0%,0.0,5-2-0,71.4%,28.6%,6.9,3-1-0,75.0%,25.0%,+2.4,2-0-0,100.0%,0.0%,25.8,,,,,,,,,1-0-0,100.0%,0.0%,13.0,3-1-0,75.0%,25.0%,+3.4
