Team,Over Record,Over %,Under %,Total +/-
New Orleans,211-148-5,58.8%,41.2%,+2.8
Queens,38-28-2,57.6%,42.4%,+1.1
Grd Canyon,140-105-2,57.1%,42.9%,+1.2
North Dakota,201-152-3,56.9%,43.1%,+2.4
Idaho St,290-224-6,56.4%,43.6%,+2.4
Oral Roberts,225-174-3,56.4%,43.6%,+2.5
S Indiana,37-29-0,56.1%,43.9%,+2.4
NC-Asheville,134-106-5,55.8%,44.2%,+1.8
UCSD,58-46-3,55.8%,44.2%,+3.2
Oakland,251-200-6,55.7%,44.4%,+2.6
Neb Omaha,186-149-3,55.5%,44.5%,+2.3
Buffalo,328-265-9,55.3%,44.7%,+2.3
SE Missouri,294-238-8,55.3%,44.7%,+3.0
Hsn Christian,112-91-3,55.2%,44.8%,+4.1
Youngs St,300-246-3,55.0%,45.1%,+2.5
UTSA,185-152-3,54.9%,45.1%,+2.2
Wake Forest,387-318-12,54.9%,45.1%,+1.5
Weber St,309-254-6,54.9%,45.1%,+1.4
South Dakota,194-160-5,54.8%,45.2%,+3.0
E Washingtn,313-260-6,54.6%,45.4%,+2.3
Gard-Webb,137-114-3,54.6%,45.4%,+1.9
Lipscomb,149-125-3,54.4%,45.6%,+1.9
McNeese St,110-93-2,54.2%,45.8%,+2.0
SC Upstate,132-112-0,54.1%,45.9%,+0.7
S Utah,219-186-6,54.1%,45.9%,+1.6
N Colorado,254-216-7,54.0%,46.0%,+2.4
Bellarmine,61-52-2,54.0%,46.0%,+1.3
Auburn,335-289-4,53.7%,46.3%,+1.6
Denver,300-260-7,53.6%,46.4%,+1.1
NW State,116-101-5,53.5%,46.5%,+1.5
TX Southern,148-129-2,53.4%,46.6%,+2.6
Radford,133-116-1,53.4%,46.6%,+0.7
Portland St,283-247-8,53.4%,46.6%,+2.3
Boston Col,340-297-13,53.4%,46.6%,+1.1
Abl Christian,104-91-2,53.3%,46.7%,+1.5
Baylor,323-284-7,53.2%,46.8%,+1.8
W Michigan,316-278-5,53.2%,46.8%,+1.1
Nevada,341-300-6,53.2%,46.8%,+1.1
WI-Grn Bay,309-272-7,53.2%,46.8%,+1.4
Montana St,296-261-0,53.1%,46.9%,+1.2
Florida Intl,279-247-6,53.0%,47.0%,+1.0
Stetson,124-110-3,53.0%,47.0%,+1.7
S Dakota St,223-198-3,53.0%,47.0%,+1.8
Providence,349-310-9,53.0%,47.0%,+1.4
Iowa St,341-303-12,53.0%,47.1%,+1.5
Dayton,350-311-8,53.0%,47.1%,+0.7
