Team,Over Record,Over %,Under %,Total +/-
New Orleans,195-171-2,53.3%,46.7%,+0.7
Phoenix,217-193-3,52.9%,47.1%,+0.3
Sacramento,159-142-5,52.8%,47.2%,+0.8
Boston,359-323-7,52.6%,47.4%,+1.1
Philadelphia,229-207-4,52.5%,47.5%,+1.3
Toronto,287-263-6,52.2%,47.8%,+0.5
Cleveland,269-247-7,52.1%,47.9%,+0.8
Milwaukee,315-291-6,52.0%,48.0%,+1.0
Okla City,238-222-10,51.7%,48.3%,+1.3
Washington,174-166-5,51.2%,48.8%,+1.0
Minnesota,181-173-3,51.1%,48.9%,-0.1
Miami,253-248-3,50.5%,49.5%,+0.2
Detroit,119-117-4,50.4%,49.6%,+0.4
San Antonio,225-228-4,49.7%,50.3%,+0.5
Indiana,207-211-4,49.5%,50.5%,+0.6
Charlotte,146-149-2,49.5%,50.5%,+1.7
Houston,232-239-12,49.3%,50.7%,-0.2
Denver,260-271-5,49.0%,51.0%,+0.7
Atlanta,203-213-5,48.8%,51.2%,0.0
Portland,195-206-6,48.6%,51.4%,+1.3
LA Clippers,280-299-9,48.4%,51.6%,-0.2
Utah,242-259-5,48.3%,51.7%,0.0
Brooklyn,153-164-4,48.3%,51.7%,-0.6
Golden State,342-371-10,48.0%,52.0%,-0.2
Dallas,208-227-6,47.8%,52.2%,-0.1
Chicago,152-168-4,47.5%,52.5%,+0.4
LA Lakers,172-194-3,47.0%,53.0%,-0.8
Memphis,181-207-12,46.7%,53.4%,-0.4
Orlando,104-119-2,46.6%,53.4%,-1.9
New York,127-149-3,46.0%,54.0%,-0.3
