Team,Over Record,Over %,Under %,Total +/-
Utah,471-412-13,53.3%,46.7%,+1.6
Minnesota,457-404-12,53.1%,46.9%,+1.9
LA Clippers,465-421-14,52.5%,47.5%,+0.8
Chicago,460-428-12,51.8%,48.2%,+1.6
LA Lakers,472-443-10,51.6%,48.4%,+0.8
Toronto,453-431-9,51.2%,48.8%,+0.6
Charlotte,412-396-10,51.0%,49.0%,+0.8
Phoenix,453-436-12,51.0%,49.0%,+0.8
New York,440-426-10,50.8%,49.2%,+0.2
Washington,441-432-12,50.5%,49.5%,+0.7
Indiana,454-447-13,50.4%,49.6%,+0.2
Milwaukee,446-441-12,50.3%,49.7%,+0.3
Philadelphia,441-442-16,49.9%,50.1%,+0.2
San Antonio,464-466-19,49.9%,50.1%,-0.1
Cleveland,461-464-6,49.8%,50.2%,+0.3
Atlanta,451-454-9,49.8%,50.2%,+0.2
Denver,448-453-8,49.7%,50.3%,+0.2
Memphis,439-449-10,49.4%,50.6%,+0.1
Houston,439-450-12,49.4%,50.6%,+1.2
Portland,433-447-10,49.2%,50.8%,-0.6
Dallas,450-469-12,49.0%,51.0%,-0.3
Okla City,440-460-9,48.9%,51.1%,+0.1
Brooklyn,430-451-13,48.8%,51.2%,+1.0
Boston,457-492-8,48.2%,51.8%,+0.5
Miami,456-492-9,48.1%,51.9%,-1.2
Sacramento,407-440-18,48.1%,52.0%,-0.3
Golden State,439-483-9,47.6%,52.4%,+0.2
Orlando,416-460-15,47.5%,52.5%,-0.6
New Orleans,407-456-13,47.2%,52.8%,-0.3
Detroit,418-476-11,46.8%,53.2%,-0.3
