Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,97.6,9:30 PM,Lahaina Civic Center,37,Michigan St,13,N Carolina,Michigan State,Michigan St.,North Carolina,North Carolina,+5,−112,True,-5,−108,False,Michigan St,186-163-3,53.3%,8.0,0.4,49-54-2,47.6%,0.7,-1.2,N Carolina,187-170-11,52.4%,8.7,0.6,79-70-4,53.0%,13.7,0.3,Michigan St,+5,−112,38-45-1,45.8%,-5.0,-0.3,N Carolina,-5,−108,160-135-9,54.2%,11.5,0.7
1,97.6,5:00 PM,Lahaina Civic Center,36,Memphis,4,Auburn,Memphis,Memphis,Auburn,Auburn,+9.5,−112,True,-9.5,−108,False,Memphis,162-154-4,51.3%,5.5,0.5,50-55-2,47.6%,-1.0,-0.4,Auburn,171-152-8,52.9%,5.4,0.9,85-64-5,57.1%,11.7,2.2,Memphis,+9.5,−112,56-51-0,52.3%,-4.8,0.8,Auburn,-9.5,−108,121-93-7,56.5%,11.3,1.7
3,96.8,8:30 PM,Suncoast Credit Union Arena,29,Michigan,44,Xavier,Michigan,Michigan,Xavier,Xavier,-1,−112,False,+1,−108,True,Michigan,176-165-2,51.6%,6.0,0.7,48-58-0,45.3%,-2.5,-0.3,Xavier,170-167-7,50.5%,5.4,0.3,84-87-3,49.1%,10.3,0.4,Xavier,+1,−108,56-49-4,53.3%,-3.4,1.4,Michigan,-1,−112,124-108-1,53.5%,10.3,0.3
4,96.5,11:59 PM,Lahaina Civic Center,10,Connecticut,59,Dayton,UConn,Connecticut,Dayton,Dayton,N/A,N/A,False,N/A,N/A,False,Connecticut,177-153-5,53.6%,7.4,0.8,52-52-0,50.0%,-0.5,-0.4,Dayton,161-159-6,50.3%,7.2,0.9,81-76-3,51.6%,12.5,1.2,Dayton,N/A,N/A,39-37-2,51.3%,-2.6,1.9,Connecticut,N/A,N/A,132-102-3,56.4%,13.0,1.5
5,96.0,12:00 PM,Imperial Arena,51,Louisville,31,Indiana,Louisville,Louisville,Indiana,Indiana,+1.5,−120,True,-1.5,−110,False,Louisville,143-161-9,47.0%,4.0,-0.7,47-55-3,46.1%,-3.8,-0.9,Indiana,164-163-5,50.2%,4.7,-0.2,101-76-0,57.1%,11.5,0.8,Louisville,+1.5,−120,53-68-3,43.8%,-9.1,-1.6,Indiana,-1.5,−110,104-97-3,51.7%,11.1,0.0
6,95.6,6:30 PM,MGM Grand Arena,35,Texas A&M,48,Creighton,Texas A&M,Texas A&M-CC,Creighton,Creighton,-4,−105,False,+4,−115,True,Texas A&M,163-155-3,51.3%,4.0,-0.1,55-43-2,56.1%,-1.5,1.8,Creighton,179-158-4,53.1%,6.9,0.9,90-76-2,54.2%,13.6,1.6,Creighton,+4,−115,51-52-2,49.5%,-4.4,0.9,Texas A&M,-4,−105,97-93-2,51.1%,8.6,-0.8
7,95.3,4:00 PM,MGM Grand Arena,38,Oregon,50,San Diego St,Oregon,Oregon,San Diego State,San Diego St.,-3.5,−112,False,+3.5,−108,True,Oregon,187-163-3,53.4%,6.9,0.6,50-54-1,48.1%,-1.0,-1.4,San Diego St,164-153-11,51.7%,8.5,0.6,77-64-5,54.6%,14.4,1.1,San Diego St,+3.5,−108,28-32-2,46.7%,-4.5,0.1,Oregon,-3.5,−112,137-122-2,52.9%,10.1,0.4
8,94.7,2:30 PM,Lahaina Civic Center,69,Colorado,11,Iowa St,Colorado,Colorado,Iowa State,Iowa State,+13,−110,True,-13,−110,False,Colorado,159-174-8,47.8%,4.5,0.3,41-74-2,35.7%,-3.8,-1.9,Iowa St,168-152-5,52.5%,4.9,0.8,81-70-2,53.6%,11.9,1.2,Colorado,+13,−110,43-67-2,39.1%,-6.1,0.0,Iowa St,-13,−110,97-84-2,53.6%,11.9,0.9
9,94.6,10:00 PM,MGM Grand Arena,70,Rutgers,6,Alabama,Rutgers,Rutgers,Alabama,Alabama,+10.5,−112,True,-10.5,−108,False,Rutgers,148-153-6,49.2%,-0.4,-0.4,49-64-1,43.4%,-9.6,-1.8,Alabama,170-165-7,50.8%,4.8,0.9,76-73-5,51.0%,10.7,1.9,Rutgers,+10.5,−112,89-90-1,49.7%,-8.8,-0.3,Alabama,-10.5,−108,108-106-6,50.5%,9.4,0.7
10,94.4,2:30 PM,Imperial Arena,66,W Virginia,1,Gonzaga,West Virginia,West Virginia,Gonzaga,Gonzaga,+14.5,−105,True,-14.5,−115,False,W Virginia,164-169-2,49.3%,5.3,0.0,42-60-1,41.2%,-4.3,-2.1,Gonzaga,182-163-9,52.8%,18.1,1.6,85-63-4,57.4%,25.9,2.1,W Virginia,+14.5,−105,49-66-1,42.6%,-7.5,-1.5,Gonzaga,-14.5,−115,174-151-9,53.5%,19.0,1.8
11,92.2,5:00 PM,Imperial Arena,46,Oklahoma,78,Providence,Oklahoma,Oklahoma,Providence,Providence,-2,−112,False,+2,−108,True,Oklahoma,154-166-6,48.1%,4.4,0.1,44-61-4,41.9%,-4.5,-1.4,Providence,173-154-5,52.9%,3.7,0.8,85-83-2,50.6%,8.6,0.4,Providence,+2,−108,87-57-2,60.4%,-2.8,2.6,Oklahoma,-2,−112,87-103-2,45.8%,10.1,-0.3
12,91.0,9:30 PM,Acrisure Arena,58,S Methodist,80,Wash State,SMU,Southern Methodist,Washington State,Washington St.,-5,−112,False,+5,−108,True,S Methodist,141-152-8,48.1%,6.7,-0.2,50-58-3,46.3%,-1.0,-1.3,Wash State,152-168-4,47.5%,-0.5,0.3,83-79-1,51.2%,5.0,1.3,Wash State,+5,−108,85-94-3,47.5%,-8.3,0.0,S Methodist,-5,−112,107-108-6,49.8%,10.7,0.4
13,90.8,7:30 PM,Imperial Arena,114,Davidson,20,Arizona,Davidson,Davidson,Arizona,Arizona,+16,−112,True,-16,−108,False,Davidson,162-140-3,53.6%,5.4,0.5,64-55-1,53.8%,0.5,0.7,Arizona,171-167-8,50.6%,11.3,0.6,84-81-5,50.9%,17.9,2.2,Davidson,+16,−112,44-49-2,47.3%,-6.4,-0.8,Arizona,-16,−108,153-146-7,51.2%,13.2,0.7
14,86.5,6:00 PM,Suncoast Credit Union Arena,113,Va Tech,73,S Carolina,Virginia Tech,Virginia Tech,South Carolina,South Carolina,+5,−112,True,-5,−108,False,Va Tech,159-153-1,51.0%,4.5,0.4,42-62-1,40.4%,-5.0,-1.6,S Carolina,161-149-4,51.9%,1.8,0.0,78-75-0,51.0%,6.8,-0.1,Va Tech,+5,−112,63-68-0,48.1%,-6.6,0.2,S Carolina,-5,−108,81-75-2,51.9%,7.8,-0.6
15,79.8,7:30 PM,Pete Hanna Center,132,Utah Valley,120,Samford,Utah Valley,Utah Valley,Samford,Samford,+4,−112,True,-4,−108,False,Utah Valley,126-103-2,55.0%,3.2,1.8,64-49-2,56.6%,-3.5,1.6,Samford,142-140-5,50.4%,1.3,0.0,55-62-1,47.0%,8.5,1.0,Utah Valley,+4,−112,61-51-1,54.5%,-5.9,2.1,Samford,-4,−108,65-60-0,52.0%,8.3,1.2
16,77.8,7:00 PM,Addition Financial Arena,177,Wi-Milwkee,72,Ucf,Milwaukee,Milwaukee,UCF,Central Florida,+13,−112,True,-13,−108,False,Wi-Milwkee,141-159-5,47.0%,-0.7,-0.6,73-65-3,52.9%,-5.7,-0.1,Ucf,160-145-3,52.5%,1.9,0.7,82-72-3,53.3%,6.7,1.1,Wi-Milwkee,+13,−112,84-80-3,51.2%,-6.9,0.5,Ucf,-13,−108,86-69-3,55.5%,9.2,1.2
