Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,92.2,5:00 PM,Imperial Arena,46,Oklahoma,78,Providence,Oklahoma,Oklahoma,Providence,Providence,-2,−112,False,+2,−108,True,Oklahoma,2-2-0,50.0%,24.5,-1.6,0,0,0.0,0.0,Providence,2-3-0,40.0%,16.8,-4.4,2-3-0,40.0%,16.8,-4.4,Providence,+2,−108,0,0,0.0,0.0,Oklahoma,-2,−112,2-2-0,50.0%,24.5,-1.6,11,92.2,5:00 PM,Imperial Arena,46,Oklahoma,78,Providence,Oklahoma,Oklahoma,Providence,Providence,-2,−112,False,+2,−108,True,Oklahoma,392-398-14,49.6%,5.9,0.2,125-148-9,45.8%,-3.1,-0.8,Providence,392-400-15,49.5%,2.7,0.4,189-209-6,47.5%,7.8,0.2,Providence,+2,−108,204-177-5,53.5%,-4.8,1.6,Oklahoma,-2,−112,239-250-9,48.9%,9.7,0.0,11,92.2,5:00 PM,Imperial Arena,46,Oklahoma,78,Providence,Oklahoma,Oklahoma,Providence,Providence,-2,−112,False,+2,−108,True,Oklahoma,154-166-6,48.1%,4.4,0.1,44-61-4,41.9%,-4.5,-1.4,Providence,173-154-5,52.9%,3.7,0.8,85-83-2,50.6%,8.6,0.4,Providence,+2,−108,87-57-2,60.4%,-2.8,2.6,Oklahoma,-2,−112,87-103-2,45.8%,10.1,-0.3
12,91.0,9:30 PM,Acrisure Arena,58,S Methodist,80,Wash State,SMU,Southern Methodist,Washington State,Washington St.,-5,−112,False,+5,−108,True,S Methodist,2-5-0,28.6%,14.7,0.0,0-1-0,0.0%,-11.0,-12.5,Wash State,4-3-0,57.1%,11.1,2.1,3-1-0,75.0%,15.5,+4.8,Wash State,+5,−108,0-1-0,0.0%,-10.0,-4.5,S Methodist,-5,−112,2-4-0,33.3%,18.0,0.6,12,91.0,9:30 PM,Acrisure Arena,58,S Methodist,80,Wash State,SMU,Southern Methodist,Washington State,Washington St.,-5,−112,False,+5,−108,True,S Methodist,343-360-18,48.8%,3.5,-0.4,157-137-6,53.4%,-3.1,-0.3,Wash State,373-405-12,47.9%,-0.4,0.1,193-184-2,51.2%,5.0,0.7,Wash State,+5,−108,211-239-10,46.9%,-8.6,-0.3,S Methodist,-5,−112,198-206-12,49.0%,8.3,-0.3,12,91.0,9:30 PM,Acrisure Arena,58,S Methodist,80,Wash State,SMU,Southern Methodist,Washington State,Washington St.,-5,−112,False,+5,−108,True,S Methodist,141-152-8,48.1%,6.7,-0.2,50-58-3,46.3%,-1.0,-1.3,Wash State,152-168-4,47.5%,-0.5,0.3,83-79-1,51.2%,5.0,1.3,Wash State,+5,−108,85-94-3,47.5%,-8.3,0.0,S Methodist,-5,−112,107-108-6,49.8%,10.7,0.4
13,90.8,7:30 PM,Imperial Arena,114,Davidson,20,Arizona,Davidson,Davidson,Arizona,Arizona,+16,−112,True,-16,−108,False,Davidson,3-0-0,100.0%,20.0,2.8,1-0-0,100.0%,6.0,0.5,Arizona,1-3-0,25.0%,14.5,-3.9,1-2-0,33.3%,24.3,+1.3,Davidson,+16,−112,0,0,0.0,0.0,Arizona,-16,−108,1-3-0,25.0%,14.5,-3.9,13,90.8,7:30 PM,Imperial Arena,114,Davidson,20,Arizona,Davidson,Davidson,Arizona,Arizona,+16,−112,True,-16,−108,False,Davidson,373-325-14,53.4%,6.5,0.5,159-139-4,53.4%,0.5,0.8,Arizona,449-439-14,50.6%,9.5,0.5,206-214-6,49.1%,15.2,0.9,Davidson,+16,−112,105-105-6,50.0%,-7.1,0.0,Arizona,-16,−108,358-369-13,49.2%,11.9,0.5,13,90.8,7:30 PM,Imperial Arena,114,Davidson,20,Arizona,Davidson,Davidson,Arizona,Arizona,+16,−112,True,-16,−108,False,Davidson,162-140-3,53.6%,5.4,0.5,64-55-1,53.8%,0.5,0.7,Arizona,171-167-8,50.6%,11.3,0.6,84-81-5,50.9%,17.9,2.2,Davidson,+16,−112,44-49-2,47.3%,-6.4,-0.8,Arizona,-16,−108,153-146-7,51.2%,13.2,0.7
14,86.5,6:00 PM,Suncoast Credit Union Arena,113,Va Tech,73,S Carolina,Virginia Tech,Virginia Tech,South Carolina,South Carolina,+5,−112,True,-5,−108,False,Va Tech,1-5-0,16.7%,0.7,-7.3,0,0,0.0,0.0,S Carolina,2-4-0,33.3%,5.3,-3.2,2-2-0,50.0%,14.3,-1.8,Va Tech,+5,−112,0-2-0,0.0%,-17.0,-8.3,S Carolina,-5,−108,2-2-0,50.0%,14.3,-1.8,14,86.5,6:00 PM,Suncoast Credit Union Arena,113,Va Tech,73,S Carolina,Virginia Tech,Virginia Tech,South Carolina,South Carolina,+5,−112,True,-5,−108,False,Va Tech,374-385-10,49.3%,2.3,0.1,127-150-4,45.9%,-6.2,-0.8,S Carolina,384-396-10,49.2%,1.4,-0.4,169-199-6,45.9%,6.6,-0.9,Va Tech,+5,−112,185-192-6,49.1%,-7.6,0.2,S Carolina,-5,−108,174-193-6,47.4%,7.0,-1.0,14,86.5,6:00 PM,Suncoast Credit Union Arena,113,Va Tech,73,S Carolina,Virginia Tech,Virginia Tech,South Carolina,South Carolina,+5,−112,True,-5,−108,False,Va Tech,159-153-1,51.0%,4.5,0.4,42-62-1,40.4%,-5.0,-1.6,S Carolina,161-149-4,51.9%,1.8,0.0,78-75-0,51.0%,6.8,-0.1,Va Tech,+5,−112,63-68-0,48.1%,-6.6,0.2,S Carolina,-5,−108,81-75-2,51.9%,7.8,-0.6
15,79.8,7:30 PM,Pete Hanna Center,132,Utah Valley,120,Samford,Utah Valley,Utah Valley,Samford,Samford,+4,−112,True,-4,−108,False,Utah Valley,2-2-0,50.0%,12.6,3.4,1-1-0,50.0%,-2.0,-1.3,Samford,2-3-0,40.0%,15.6,0.1,1-1-0,50.0%,29.5,-1.8,Utah Valley,+4,−112,1-0-0,100.0%,2.0,9.0,Samford,-4,−108,1-3-0,25.0%,4.8,-2.1,15,79.8,7:30 PM,Pete Hanna Center,132,Utah Valley,120,Samford,Utah Valley,Utah Valley,Samford,Samford,+4,−112,True,-4,−108,False,Utah Valley,139-118-2,54.1%,3.3,1.5,67-57-2,54.0%,-4.7,1.1,Samford,276-290-10,48.8%,0.6,-0.5,106-122-2,46.5%,7.7,-0.1,Utah Valley,+4,−112,66-58-1,53.2%,-6.6,1.8,Samford,-4,−108,112-124-0,47.5%,5.5,-0.8,15,79.8,7:30 PM,Pete Hanna Center,132,Utah Valley,120,Samford,Utah Valley,Utah Valley,Samford,Samford,+4,−112,True,-4,−108,False,Utah Valley,126-103-2,55.0%,3.2,1.8,64-49-2,56.6%,-3.5,1.6,Samford,142-140-5,50.4%,1.3,0.0,55-62-1,47.0%,8.5,1.0,Utah Valley,+4,−112,61-51-1,54.5%,-5.9,2.1,Samford,-4,−108,65-60-0,52.0%,8.3,1.2
16,77.8,7:00 PM,Addition Financial Arena,177,Wi-Milwkee,72,Ucf,Milwaukee,Milwaukee,UCF,Central Florida,+13,−112,True,-13,−108,False,Wi-Milwkee,3-3-0,50.0%,7.4,0.2,1-2-0,33.3%,-9.0,-3.5,Ucf,2-4-0,33.3%,0.7,-3.9,2-2-0,50.0%,6.8,-1.6,Wi-Milwkee,+13,−112,1-2-0,33.3%,-9.0,-3.5,Ucf,-13,−108,1-2-0,33.3%,8.0,-5.3,16,77.8,7:00 PM,Addition Financial Arena,177,Wi-Milwkee,72,Ucf,Milwaukee,Milwaukee,UCF,Central Florida,+13,−112,True,-13,−108,False,Wi-Milwkee,377-359-22,51.2%,0.1,0.0,194-163-13,54.3%,-4.8,0.5,Ucf,275-256-8,51.8%,2.6,0.2,131-119-7,52.4%,7.8,0.4,Wi-Milwkee,+13,−112,207-184-11,52.9%,-7.5,0.7,Ucf,-13,−108,143-120-6,54.4%,7.8,0.5,16,77.8,7:00 PM,Addition Financial Arena,177,Wi-Milwkee,72,Ucf,Milwaukee,Milwaukee,UCF,Central Florida,+13,−112,True,-13,−108,False,Wi-Milwkee,141-159-5,47.0%,-0.7,-0.6,73-65-3,52.9%,-5.7,-0.1,Ucf,160-145-3,52.5%,1.9,0.7,82-72-3,53.3%,6.7,1.1,Wi-Milwkee,+13,−112,84-80-3,51.2%,-6.9,0.5,Ucf,-13,−108,86-69-3,55.5%,9.2,1.2
17,75.6,8:00 PM,Chaifetz Arena,146,Mass Lowell,142,Saint Louis,UMass Lowell,Massachusetts Lowell,Saint Louis,Saint Louis,+10.5,−108,True,-10.5,−112,False,Mass Lowell,2-2-1,50.0%,10.1,-4.7,1-1-0,50.0%,-32.0,-12.5,Saint Louis,1-3-0,25.0%,7.8,-6.0,1-1-0,50.0%,23.7,+1.5,Mass Lowell,+10.5,−108,1-1-0,50.0%,-32.0,-12.5,Saint Louis,-10.5,−112,1-1-0,50.0%,10.0,1.5,17,75.6,8:00 PM,Chaifetz Arena,146,Mass Lowell,142,Saint Louis,UMass Lowell,Massachusetts Lowell,Saint Louis,Saint Louis,+10.5,−108,True,-10.5,−112,False,Mass Lowell,104-103-4,50.2%,0.5,0.1,62-53-0,53.9%,-5.1,0.4,Saint Louis,411-377-10,52.2%,1.9,0.1,213-174-5,55.0%,7.3,0.6,Mass Lowell,+10.5,−108,50-50-1,50.0%,-7.3,0.9,Saint Louis,-10.5,−112,205-190-8,51.9%,7.6,-0.3,17,75.6,8:00 PM,Chaifetz Arena,146,Mass Lowell,142,Saint Louis,UMass Lowell,Massachusetts Lowell,Saint Louis,Saint Louis,+10.5,−108,True,-10.5,−112,False,Mass Lowell,103-101-4,50.5%,1.2,0.2,61-51-0,54.5%,-4.4,0.6,Saint Louis,153-153-2,50.0%,0.5,-0.7,84-74-2,53.2%,5.9,-0.2,Mass Lowell,+10.5,−108,50-48-1,51.0%,-6.7,1.1,Saint Louis,-10.5,−112,78-74-2,51.3%,6.9,-1.0
18,75.3,7:00 PM,JMA Wireless Dome,186,Cornell,93,Syracuse,Cornell,Cornell,Syracuse,Syracuse,+9.5,−108,True,-9.5,−112,False,Cornell,2-3-0,40.0%,7.2,-3.0,1-1-0,50.0%,0.0,0.3,Syracuse,2-3-0,40.0%,1.2,-3.6,0-3-0,0.0%,5.0,-10.3,Cornell,+9.5,−108,1-1-0,50.0%,-7.0,-4.8,Syracuse,-9.5,−112,0-3-0,0.0%,5.0,-10.3,18,75.3,7:00 PM,JMA Wireless Dome,186,Cornell,93,Syracuse,Cornell,Cornell,Syracuse,Syracuse,+9.5,−108,True,-9.5,−112,False,Cornell,290-260-12,52.7%,-0.8,0.5,165-134-9,55.2%,-5.7,1.0,Syracuse,424-424-13,50.0%,6.7,0.1,199-225-7,46.9%,11.6,-0.7,Cornell,+9.5,−108,190-156-11,54.9%,-7.9,1.2,Syracuse,-9.5,−112,294-301-7,49.4%,9.1,-0.5,18,75.3,7:00 PM,JMA Wireless Dome,186,Cornell,93,Syracuse,Cornell,Cornell,Syracuse,Syracuse,+9.5,−108,True,-9.5,−112,False,Cornell,114-111-3,50.7%,-0.3,0.4,59-65-2,47.6%,-6.4,-0.2,Syracuse,155-165-5,48.4%,3.4,0.2,81-85-3,48.8%,8.8,0.1,Cornell,+9.5,−108,78-73-3,51.7%,-7.0,0.9,Syracuse,-9.5,−112,92-98-1,48.4%,8.4,-0.3
19,72.9,4:30 PM,Xfinity Center,232,Bucknell,24,Maryland,Bucknell,Bucknell,Maryland,Maryland,+25,−110,True,-25,−110,False,Bucknell,5-2-0,71.4%,0.4,1.6,3-0-0,100.0%,-3.3,6.2,Maryland,3-3-0,50.0%,27.2,7.0,3-2-0,60.0%,32.4,+9.4,Bucknell,+25,−110,3-0-0,100.0%,-4.0,7.8,Maryland,-25,−110,3-3-0,50.0%,27.2,7.0,19,72.9,4:30 PM,Xfinity Center,232,Bucknell,24,Maryland,Bucknell,Bucknell,Maryland,Maryland,+25,−110,True,-25,−110,False,Bucknell,138-139-2,49.8%,1.9,0.1,74-63-1,54.0%,-3.1,0.9,Maryland,408-392-17,51.0%,7.2,0.1,199-183-9,52.1%,13.6,0.1,Bucknell,+25,−110,71-70-1,50.4%,-7.5,0.4,Maryland,-25,−110,269-252-11,51.6%,9.9,-0.2,19,72.9,4:30 PM,Xfinity Center,232,Bucknell,24,Maryland,Bucknell,Bucknell,Maryland,Maryland,+25,−110,True,-25,−110,False,Bucknell,117-112-1,51.1%,1.1,0.1,64-56-1,53.3%,-3.4,0.6,Maryland,158-163-8,49.2%,5.7,0.1,80-90-3,47.1%,11.0,-0.4,Bucknell,+25,−110,59-57-1,50.9%,-7.9,0.3,Maryland,-25,−110,98-104-4,48.5%,10.4,-0.3
20,71.7,7:00 PM,Fifth Third Arena,240,Alabama St,7,Cincinnati,Alabama State,Alabama St.,Cincinnati,Cincinnati,+28.5,−110,True,-28.5,−110,False,Alabama St,3-1-1,75.0%,4.2,2.5,1-1-1,50.0%,-15.3,-1.7,Cincinnati,4-1-0,80.0%,31.6,9.1,2-1-0,66.7%,39.7,+9.0,Alabama St,+28.5,−110,1-1-1,50.0%,-15.3,-1.7,Cincinnati,-28.5,−110,4-1-0,80.0%,31.6,9.1,20,71.7,7:00 PM,Fifth Third Arena,240,Alabama St,7,Cincinnati,Alabama State,Alabama St.,Cincinnati,Cincinnati,+28.5,−110,True,-28.5,−110,False,Alabama St,112-113-4,49.8%,-2.8,-0.7,59-56-3,51.3%,-9.1,-1.6,Cincinnati,388-424-20,47.8%,8.1,0.3,189-211-11,47.3%,13.9,0.7,Alabama St,+28.5,−110,78-79-4,49.7%,-13.3,-0.9,Cincinnati,-28.5,−110,282-311-16,47.6%,11.2,0.3,20,71.7,7:00 PM,Fifth Third Arena,240,Alabama St,7,Cincinnati,Alabama State,Alabama St.,Cincinnati,Cincinnati,+28.5,−110,True,-28.5,−110,False,Alabama St,96-96-4,50.0%,-5.3,-0.9,56-51-3,52.3%,-11.7,-1.4,Cincinnati,158-167-6,48.6%,8.3,0.5,85-78-3,52.2%,14.8,1.7,Alabama St,+28.5,−110,68-65-4,51.1%,-13.7,-0.9,Cincinnati,-28.5,−110,123-129-5,48.8%,12.0,0.8
21,71.4,7:30 PM,Dollar Loan Center,136,Nc-Grnsboro,182,Tx El Paso,,UNC Greensboro,UTEP,Texas-El Paso,N/A,N/A,False,+1,−115,True,Nc-Grnsboro,4-1-0,80.0%,8.0,3.5,2-0-0,100.0%,-12.0,3.8,Tx El Paso,2-2-0,50.0%,10.2,-2.9,0-0-0,0.0%,33.5,--,Tx El Paso,+1,−115,1-1-0,50.0%,-13.0,-9.8,Nc-Grnsboro,N/A,N/A,2-1-0,66.7%,9.0,3.3,21,71.4,7:30 PM,Dollar Loan Center,136,Nc-Grnsboro,182,Tx El Paso,,UNC Greensboro,UTEP,Texas-El Paso,N/A,N/A,False,+1,−115,True,Nc-Grnsboro,317-346-18,47.8%,0.0,0.3,158-164-3,49.1%,-5.8,0.9,Tx El Paso,375-356-17,51.3%,2.8,-0.1,186-165-8,53.0%,8.7,0.6,Tx El Paso,+1,−115,167-162-9,50.8%,-6.9,-0.1,Nc-Grnsboro,N/A,N/A,145-156-5,48.2%,7.4,-0.2,21,71.4,7:30 PM,Dollar Loan Center,136,Nc-Grnsboro,182,Tx El Paso,,UNC Greensboro,UTEP,Texas-El Paso,N/A,N/A,False,+1,−115,True,Nc-Grnsboro,152-150-6,50.3%,5.4,0.9,72-62-1,53.7%,0.1,1.9,Tx El Paso,136-148-4,47.9%,1.2,-0.7,69-68-1,50.4%,7.1,-0.1,Tx El Paso,+1,−115,68-73-3,48.2%,-6.9,-0.3,Nc-Grnsboro,N/A,N/A,91-98-3,48.2%,8.8,0.2
22,70.8,7:00 PM,William B. Finneran Pavilion,236,Rider,63,Villanova,Rider,Rider,Villanova,Villanova,+17.5,−108,True,-17.5,−112,False,Rider,4-2-0,66.7%,-5.5,2.5,4-2-0,66.7%,-5.5,2.5,Villanova,3-4-0,42.9%,9.3,-1.5,2-2-0,50.0%,20.8,+2.3,Rider,+17.5,−108,3-2-0,60.0%,-8.8,2.6,Villanova,-17.5,−112,2-4-0,33.3%,11.0,-2.6,22,70.8,7:00 PM,William B. Finneran Pavilion,236,Rider,63,Villanova,Rider,Rider,Villanova,Villanova,+17.5,−108,True,-17.5,−112,False,Rider,319-338-11,48.6%,0.3,-0.1,172-153-7,52.9%,-3.0,1.0,Villanova,459-394-12,53.8%,7.0,0.6,195-161-5,54.8%,11.6,0.7,Rider,+17.5,−108,167-156-5,51.7%,-6.2,0.6,Villanova,-17.5,−112,333-280-7,54.3%,10.2,0.3,22,70.8,7:00 PM,William B. Finneran Pavilion,236,Rider,63,Villanova,Rider,Rider,Villanova,Villanova,+17.5,−108,True,-17.5,−112,False,Rider,142-150-4,48.6%,0.3,0.0,76-75-3,50.3%,-3.1,0.3,Villanova,196-155-5,55.8%,10.1,0.6,79-63-1,55.6%,14.8,0.7,Rider,+17.5,−108,66-71-2,48.2%,-7.2,0.1,Villanova,-17.5,−112,171-133-3,56.3%,12.3,0.8
23,70.2,4:00 PM,Trask Coliseum,127,Sam Hous St,192,App State,Sam Houston,Sam Houston St.,Appalachian State,Appalachian St.,-6.5,−110,False,+6.5,−110,True,Sam Hous St,2-2-0,50.0%,3.2,0.9,2-2-0,50.0%,-2.8,0.9,App State,1-3-0,25.0%,4.8,-8.5,1-2-0,33.3%,13.8,-6.2,App State,+6.5,−110,0-1-0,0.0%,-31.0,-15.5,Sam Hous St,-6.5,−110,2-0-0,100.0%,21.0,15.0,23,70.2,4:00 PM,Trask Coliseum,127,Sam Hous St,192,App State,Sam Houston,Sam Houston St.,Appalachian State,Appalachian St.,-6.5,−110,False,+6.5,−110,True,Sam Hous St,137-108-6,55.9%,4.9,1.1,64-51-4,55.7%,-3.2,0.6,App State,328-318-16,50.8%,1.8,0.1,133-131-3,50.4%,9.3,-0.1,App State,+6.5,−110,181-167-12,52.0%,-7.0,0.9,Sam Hous St,-6.5,−110,76-47-3,61.8%,9.6,2.5,23,70.2,4:00 PM,Trask Coliseum,127,Sam Hous St,192,App State,Sam Houston,Sam Houston St.,Appalachian State,Appalachian St.,-6.5,−110,False,+6.5,−110,True,Sam Hous St,118-87-5,57.6%,6.4,1.5,62-44-3,58.5%,-2.2,1.2,App State,144-143-8,50.2%,1.7,0.1,59-62-1,48.8%,10.0,0.0,App State,+6.5,−110,91-78-6,53.9%,-6.0,1.2,Sam Hous St,-6.5,−110,67-40-3,62.6%,9.9,2.7
24,70.0,6:30 PM,Pinnacle Bank Arena,234,South Dakota,54,Nebraska,,South Dakota,Nebraska,Nebraska,N/A,N/A,False,-23,−108,False,South Dakota,3-2-0,60.0%,14.1,-0.1,2-1-0,66.7%,-8.0,-3.2,Nebraska,2-3-0,40.0%,11.8,-0.2,0-3-0,0.0%,17.0,-7.7,Nebraska,-23,−108,2-0-0,100.0%,4.0,11.0,South Dakota,N/A,N/A,2-2-0,50.0%,4.3,-0.3,24,70.0,6:30 PM,Pinnacle Bank Arena,234,South Dakota,54,Nebraska,,South Dakota,Nebraska,Nebraska,N/A,N/A,False,-23,−108,False,South Dakota,190-176-5,51.9%,1.5,0.0,89-85-2,51.2%,-6.5,-0.3,Nebraska,363-375-12,49.2%,0.6,-0.1,195-159-8,55.1%,7.7,0.8,Nebraska,-23,−108,209-237-7,46.9%,-8.4,-0.4,South Dakota,N/A,N/A,81-75-2,51.9%,5.9,-0.1,24,70.0,6:30 PM,Pinnacle Bank Arena,234,South Dakota,54,Nebraska,,South Dakota,Nebraska,Nebraska,N/A,N/A,False,-23,−108,False,South Dakota,149-137-4,52.1%,2.2,0.0,69-62-1,52.7%,-5.1,-0.3,Nebraska,155-157-4,49.7%,-0.2,0.0,85-73-3,53.8%,5.7,0.0,Nebraska,-23,−108,89-98-2,47.6%,-8.4,-0.2,South Dakota,N/A,N/A,75-61-2,55.2%,6.6,0.4
25,69.1,12:00 PM,Germain Arena,211,E Kentucky,115,La Tech,Eastern Kentucky,Eastern Kentucky,Louisiana Tech,Louisiana Tech,+3.5,−125,True,-3.5,−105,False,E Kentucky,4-1-0,80.0%,7.2,8.3,3-0-0,100.0%,3.7,12.7,La Tech,2-1-1,66.7%,16.5,5.0,0-0-0,0.0%,32.5,--,E Kentucky,+3.5,−125,3-0-0,100.0%,-1.3,11.3,La Tech,-3.5,−105,1-1-1,50.0%,6.3,1.2,25,69.1,12:00 PM,Germain Arena,211,E Kentucky,115,La Tech,Eastern Kentucky,Eastern Kentucky,Louisiana Tech,Louisiana Tech,+3.5,−125,True,-3.5,−105,False,E Kentucky,317-305-14,51.0%,0.7,-0.2,173-148-5,53.9%,-6.6,0.2,La Tech,376-337-11,52.7%,4.1,0.3,157-135-3,53.8%,11.6,1.1,E Kentucky,+3.5,−125,177-138-7,56.2%,-7.9,1.0,La Tech,-3.5,−105,212-187-5,53.1%,8.5,0.4,25,69.1,12:00 PM,Germain Arena,211,E Kentucky,115,La Tech,Eastern Kentucky,Eastern Kentucky,Louisiana Tech,Louisiana Tech,+3.5,−125,True,-3.5,−105,False,E Kentucky,141-142-6,49.8%,2.3,-0.3,73-71-2,50.7%,-5.7,-0.3,La Tech,154-138-2,52.7%,7.3,-0.1,72-56-1,56.3%,14.8,0.9,E Kentucky,+3.5,−125,78-64-2,54.9%,-7.9,1.1,La Tech,-3.5,−105,107-94-2,53.2%,8.7,-0.3
26,67.0,1:00 PM,TD Arena,197,N Kentucky,143,Col Charlestn,Northern Kentucky,Northern Kentucky,Charleston,Charleston,+7,−112,True,-7,−108,False,N Kentucky,1-4-0,20.0%,-5.2,-1.7,0-2-0,0.0%,-17.0,-3.0,Col Charlestn,4-2-0,66.7%,-2.7,-6.8,2-1-0,66.7%,-1.0,-5.2,N Kentucky,+7,−112,0-3-0,0.0%,-16.7,-2.8,Col Charlestn,-7,−108,4-1-0,80.0%,4.4,-1.3,26,67.0,1:00 PM,TD Arena,197,N Kentucky,143,Col Charlestn,Northern Kentucky,Northern Kentucky,Charleston,Charleston,+7,−112,True,-7,−108,False,N Kentucky,147-143-2,50.7%,2.9,0.7,69-63-1,52.3%,-2.9,0.8,Col Charlestn,333-330-13,50.2%,5.1,0.1,128-160-4,44.4%,9.4,-1.1,N Kentucky,+7,−112,59-56-0,51.3%,-6.6,1.2,Col Charlestn,-7,−108,205-227-7,47.5%,7.1,-0.8,26,67.0,1:00 PM,TD Arena,197,N Kentucky,143,Col Charlestn,Northern Kentucky,Northern Kentucky,Charleston,Charleston,+7,−112,True,-7,−108,False,N Kentucky,141-135-2,51.1%,4.2,0.6,67-61-1,52.3%,-2.1,0.7,Col Charlestn,145-159-7,47.7%,4.0,0.0,65-74-3,46.8%,7.8,-0.1,N Kentucky,+7,−112,55-50-0,52.4%,-6.4,1.3,Col Charlestn,-7,−108,98-104-5,48.5%,7.6,-0.3
