,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
0,1,97.6,9:30 PM,Lahaina Civic Center,37,Michigan St,13,N Carolina,Michigan St.,North Carolina,5.0,0.5283,True,-5.0,0.5192,False,0,0.429,11.7,-1.9,0,0.0,0.0,0.0,0,0.5,11.7,0.7,0,0.5,33.0,+6.8,Michigan St,5.0,0.5283,0,0.0,-8.0,-2.0,N Carolina,-5.0,0.5192,0,0.5,21.5,2.1,Michigan St.,North Carolina,5.0,-5.0,0,0.53,8.7,0.5,0,0.504,1.9,-0.1,0,0.521,9.3,0.5,0,0.541,14.5,0.5,5.0,0,0.513,-4.2,0.6,-5.0,0,0.544,12.3,0.7,Michigan St.,North Carolina,5.0,-5.0,0,0.533,8.0,0.4,0,0.476,0.7,-1.2,0,0.524,8.7,0.6,0,0.53,13.7,0.3,5.0,0,0.458,-5.0,-0.3,-5.0,0,0.542,11.5,0.7,173.0,190.0,190.0,173.0,Michigan St.,North Carolina,False
1,1,97.6,5:00 PM,Lahaina Civic Center,36,Memphis,4,Auburn,Memphis,Auburn,9.5,0.5283,True,-9.5,0.5192,False,0,1.0,8.7,8.4,0,1.0,6.0,7.5,0,0.8,21.2,9.4,0,1.0,35.7,+12.7,Memphis,9.5,0.5283,0,1.0,5.0,8.6,Auburn,-9.5,0.5192,0,0.75,24.4,9.2,Memphis,Auburn,9.5,-9.5,0,0.531,7.8,0.7,0,0.536,1.5,0.8,0,0.515,3.4,0.3,0,0.545,9.5,1.4,9.5,0,0.556,-4.3,1.3,-9.5,0,0.527,9.5,0.9,Memphis,Auburn,9.5,-9.5,0,0.513,5.5,0.5,0,0.476,-1.0,-0.4,0,0.529,5.4,0.9,0,0.571,11.7,2.2,9.5,0,0.523,-4.8,0.8,-9.5,0,0.565,11.3,1.7,167.0,17.0,17.0,167.0,Memphis,Auburn,True
2,3,96.8,8:30 PM,Suncoast Credit Union Arena,29,Michigan,44,Xavier,Michigan,Xavier,-1.0,0.5283,False,1.0,0.5192,True,0,0.667,20.0,4.3,0,0.0,0.0,0.0,0,0.5,18.2,-2.2,0,0.4,20.0,-3.4,Xavier,1.0,0.5192,0,0.0,0.0,0.0,Michigan,-1.0,0.5283,0,0.667,20.0,4.3,Michigan,Xavier,-1.0,1.0,0,0.514,3.9,0.5,0,0.456,-5.0,-0.7,0,0.524,7.1,0.6,0,0.528,13.0,1.2,1.0,0,0.547,-2.8,1.7,-1.0,0,0.532,9.6,0.4,Michigan,Xavier,-1.0,1.0,0,0.516,6.0,0.7,0,0.453,-2.5,-0.3,0,0.505,5.4,0.3,0,0.491,10.3,0.4,1.0,0,0.533,-3.4,1.4,-1.0,0,0.535,10.3,0.3,172.0,359.0,172.0,359.0,Michigan,Xavier,False
3,5,96.0,12:00 PM,Imperial Arena,51,Louisville,31,Indiana,Louisville,Indiana,1.5,0.5455,True,-1.5,0.5238,False,0,0.5,18.3,-0.6,0,0.0,0.0,0.0,0,0.5,20.3,0.4,0,0.5,20.3,+0.4,Louisville,1.5,0.5455,0,0.0,0.0,0.0,Indiana,-1.5,0.5238,0,0.5,20.3,0.4,Louisville,Indiana,1.5,-1.5,0,0.507,7.3,0.3,0,0.534,0.6,0.8,0,0.495,4.7,-0.1,0,0.553,11.6,1.2,1.5,0,0.478,-7.1,-0.4,-1.5,0,0.511,10.4,0.0,Louisville,Indiana,1.5,-1.5,0,0.47,4.0,-0.7,0,0.461,-3.8,-0.9,0,0.502,4.7,-0.2,0,0.571,11.5,0.8,1.5,0,0.438,-9.1,-1.6,-1.5,0,0.517,11.1,0.0,152.0,122.0,122.0,152.0,Louisville,Indiana,False
4,6,95.6,6:30 PM,MGM Grand Arena,35,Texas A&M,48,Creighton,Texas A&M-CC,Creighton,-4.0,0.5122,False,4.0,0.5349,True,0,0.5,12.7,-3.6,0,0.0,-3.0,-9.5,0,0.167,11.3,-11.3,0,0.2,17.2,-9.1,Creighton,4.0,0.5349,0,0.0,0.0,0.0,Texas A&M,-4.0,0.5122,0,0.5,12.7,-3.6,Texas A&M-CC,Creighton,-4.0,4.0,0,0.521,2.8,-0.1,0,0.527,-5.7,0.0,0,0.531,7.2,0.6,0,0.53,13.3,0.9,4.0,0,0.543,-3.2,1.8,-4.0,0,0.532,8.5,-0.2,Texas A&M-CC,Creighton,-4.0,4.0,0,0.513,4.0,-0.1,0,0.561,-1.5,1.8,0,0.531,6.9,0.9,0,0.542,13.6,1.6,4.0,0,0.495,-4.4,0.9,-4.0,0,0.511,8.6,-0.8,296.0,62.0,296.0,62.0,,,
5,7,95.3,4:00 PM,MGM Grand Arena,38,Oregon,50,San Diego St,Oregon,San Diego St.,-3.5,0.5283,False,3.5,0.5192,True,0,0.5,15.0,2.2,0,0.0,3.0,-3.5,0,0.333,15.3,5.0,0,0.0,14.3,-3.8,San Diego St,3.5,0.5192,0,0.5,2.5,10.3,Oregon,-3.5,0.5283,0,0.4,16.0,-0.2,Oregon,San Diego St.,-3.5,3.5,0,0.515,5.1,0.5,0,0.498,-2.6,-0.4,0,0.525,5.4,0.6,0,0.532,10.9,0.5,3.5,0,0.502,-6.6,0.2,-3.5,0,0.509,9.4,0.1,Oregon,San Diego St.,-3.5,3.5,0,0.534,6.9,0.6,0,0.481,-1.0,-1.4,0,0.517,8.5,0.6,0,0.546,14.4,1.1,3.5,0,0.467,-4.5,0.1,-3.5,0,0.529,10.1,0.4,228.0,266.0,228.0,266.0,Oregon,San Diego St.,False
6,8,94.7,2:30 PM,Lahaina Civic Center,69,Colorado,11,Iowa St,Colorado,Iowa State,13.0,0.5238,True,-13.0,0.5238,False,0,0.667,9.8,3.6,0,0.0,0.0,0.0,0,0.4,20.6,-2.0,0,0.333,33.3,-2.3,Colorado,13.0,0.5238,0,0.5,-7.5,3.5,Iowa St,-13.0,0.5238,0,0.25,26.3,-2.9,Colorado,Iowa State,13.0,-13.0,0,0.487,2.8,0.0,0,0.417,-6.0,-1.6,0,0.529,4.1,0.6,0,0.555,11.1,1.2,13.0,0,0.452,-7.9,-0.5,-13.0,0,0.546,10.5,1.1,Colorado,Iowa State,13.0,-13.0,0,0.478,4.5,0.3,0,0.357,-3.8,-1.9,0,0.525,4.9,0.8,0,0.536,11.9,1.2,13.0,0,0.391,-6.1,0.0,-13.0,0,0.536,11.9,0.9,56.0,126.0,126.0,56.0,Colorado,Iowa State,True
7,9,94.6,10:00 PM,MGM Grand Arena,70,Rutgers,6,Alabama,Rutgers,Alabama,10.5,0.5283,True,-10.5,0.5192,False,0,0.2,10.0,-4.7,0,0.0,-2.0,-13.5,0,0.5,13.7,0.5,0,0.333,24.3,+0.8,Rutgers,10.5,0.5283,0,0.0,0.0,0.0,Alabama,-10.5,0.5192,0,0.4,15.4,-1.2,Rutgers,Alabama,10.5,-10.5,0,0.483,-0.6,-0.6,0,0.478,-8.8,-0.8,0,0.498,4.5,0.2,0,0.508,11.3,1.2,10.5,0,0.491,-8.5,-0.3,-10.5,0,0.496,8.6,0.3,Rutgers,Alabama,10.5,-10.5,0,0.492,-0.4,-0.4,0,0.434,-9.6,-1.8,0,0.508,4.8,0.9,0,0.51,10.7,1.9,10.5,0,0.497,-8.8,-0.3,-10.5,0,0.505,9.4,0.7,249.0,4.0,4.0,249.0,Rutgers,Alabama,False
8,10,94.4,2:30 PM,Imperial Arena,66,W Virginia,1,Gonzaga,West Virginia,Gonzaga,14.5,0.5122,True,-14.5,0.5349,False,0,0.5,13.3,5.1,0,0.0,-24.0,-16.5,0,0.8,32.2,12.1,0,0.75,37.0,+14.6,W Virginia,14.5,0.5122,0,0.0,-24.0,-16.5,Gonzaga,-14.5,0.5349,0,0.8,32.2,12.1,West Virginia,Gonzaga,14.5,-14.5,0,0.494,4.5,0.1,0,0.429,-3.9,-1.2,0,0.527,14.3,1.2,0,0.543,22.0,1.6,14.5,0,0.454,-6.7,-0.5,-14.5,0,0.522,15.5,1.1,West Virginia,Gonzaga,14.5,-14.5,0,0.493,5.3,0.0,0,0.412,-4.3,-2.1,0,0.528,18.1,1.6,0,0.574,25.9,2.1,14.5,0,0.426,-7.5,-1.5,-14.5,0,0.535,19.0,1.8,344.0,104.0,104.0,344.0,West Virginia,Gonzaga,False
9,11,92.2,5:00 PM,Imperial Arena,46,Oklahoma,78,Providence,Oklahoma,Providence,-2.0,0.5283,False,2.0,0.5192,True,0,0.5,24.5,-1.6,0,0.0,0.0,0.0,0,0.4,16.8,-4.4,0,0.4,16.8,-4.4,Providence,2.0,0.5192,0,0.0,0.0,0.0,Oklahoma,-2.0,0.5283,0,0.5,24.5,-1.6,Oklahoma,Providence,-2.0,2.0,0,0.496,5.9,0.2,0,0.458,-3.1,-0.8,0,0.495,2.7,0.4,0,0.475,7.8,0.2,2.0,0,0.535,-4.8,1.6,-2.0,0,0.489,9.7,0.0,Oklahoma,Providence,-2.0,2.0,0,0.481,4.4,0.1,0,0.419,-4.5,-1.4,0,0.529,3.7,0.8,0,0.506,8.6,0.4,2.0,0,0.604,-2.8,2.6,-2.0,0,0.458,10.1,-0.3,224.0,239.0,224.0,239.0,Oklahoma,Providence,True
