Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,97.6,9:30 PM,Lahaina Civic Center,37,Michigan St,13,N Carolina,Michigan State,Michigan St.,North Carolina,North Carolina,+5,−112,True,-5,−108,False,Michigan St,469-416-13,53.0%,8.7,0.5,140-138-5,50.4%,1.9,-0.1,N Carolina,475-436-18,52.1%,9.3,0.5,213-181-6,54.1%,14.5,0.5,Michigan St,+5,−112,102-97-3,51.3%,-4.2,0.6,N Carolina,-5,−108,397-333-14,54.4%,12.3,0.7
1,97.6,5:00 PM,Lahaina Civic Center,36,Memphis,4,Auburn,Memphis,Memphis,Auburn,Auburn,+9.5,−112,True,-9.5,−108,False,Memphis,444-392-20,53.1%,7.8,0.7,151-131-6,53.6%,1.5,0.8,Auburn,387-364-20,51.5%,3.4,0.3,195-163-9,54.5%,9.5,1.4,Memphis,+9.5,−112,129-103-4,55.6%,-4.3,1.3,Auburn,-9.5,−108,208-187-11,52.7%,9.5,0.9
3,96.8,8:30 PM,Suncoast Credit Union Arena,29,Michigan,44,Xavier,Michigan,Michigan,Xavier,Xavier,-1,−112,False,+1,−108,True,Michigan,428-405-11,51.4%,3.9,0.5,129-154-5,45.6%,-5.0,-0.7,Xavier,441-400-25,52.4%,7.1,0.6,210-188-10,52.8%,13.0,1.2,Xavier,+1,−108,123-102-9,54.7%,-2.8,1.7,Michigan,-1,−112,255-224-6,53.2%,9.6,0.4
4,96.5,11:59 PM,Lahaina Civic Center,10,Connecticut,59,Dayton,UConn,Connecticut,Dayton,Dayton,N/A,N/A,False,N/A,N/A,False,Connecticut,441-406-11,52.1%,8.7,0.4,137-142-1,49.1%,1.2,-0.1,Dayton,413-396-17,51.1%,5.4,0.6,205-192-6,51.6%,10.6,0.6,Dayton,N/A,N/A,128-118-3,52.0%,-4.0,1.6,Connecticut,N/A,N/A,334-309-8,51.9%,10.7,0.3
5,96.0,12:00 PM,Imperial Arena,51,Louisville,31,Indiana,Louisville,Louisville,Indiana,Indiana,+1.5,−120,True,-1.5,−110,False,Louisville,421-410-23,50.7%,7.3,0.3,151-132-6,53.4%,0.6,0.8,Indiana,413-422-16,49.5%,4.7,-0.1,233-188-4,55.3%,11.6,1.2,Louisville,+1.5,−120,111-121-7,47.8%,-7.1,-0.4,Indiana,-1.5,−110,261-250-10,51.1%,10.4,0.0
6,95.6,6:30 PM,MGM Grand Arena,35,Texas A&M,48,Creighton,Texas A&M,Texas A&M-CC,Creighton,Creighton,-4,−105,False,+4,−115,True,Texas A&M,383-352-11,52.1%,2.8,-0.1,137-123-7,52.7%,-5.7,0.0,Creighton,442-391-15,53.1%,7.2,0.6,206-183-9,53.0%,13.3,0.9,Creighton,+4,−115,121-102-3,54.3%,-3.2,1.8,Texas A&M,-4,−105,194-171-6,53.2%,8.5,-0.2
7,95.3,4:00 PM,MGM Grand Arena,38,Oregon,50,San Diego St,Oregon,Oregon,San Diego State,San Diego St.,-3.5,−112,False,+3.5,−108,True,Oregon,436-411-17,51.5%,5.1,0.5,148-149-5,49.8%,-2.6,-0.4,San Diego St,413-373-20,52.5%,5.4,0.6,190-167-9,53.2%,10.9,0.5,San Diego St,+3.5,−108,131-130-8,50.2%,-6.6,0.2,Oregon,-3.5,−112,277-267-13,50.9%,9.4,0.1
8,94.7,2:30 PM,Lahaina Civic Center,69,Colorado,11,Iowa St,Colorado,Colorado,Iowa State,Iowa State,+13,−110,True,-13,−110,False,Colorado,388-409-12,48.7%,2.8,0.0,128-179-2,41.7%,-6.0,-1.6,Iowa St,408-364-17,52.9%,4.1,0.6,201-161-9,55.5%,11.1,1.2,Colorado,+13,−110,163-198-4,45.2%,-7.9,-0.5,Iowa St,-13,−110,219-182-6,54.6%,10.5,1.1
9,94.6,10:00 PM,MGM Grand Arena,70,Rutgers,6,Alabama,Rutgers,Rutgers,Alabama,Alabama,+10.5,−112,True,-10.5,−108,False,Rutgers,359-384-11,48.3%,-0.6,-0.6,143-156-3,47.8%,-8.8,-0.8,Alabama,398-402-18,49.8%,4.5,0.2,184-178-8,50.8%,11.3,1.2,Rutgers,+10.5,−112,229-237-4,49.1%,-8.5,-0.3,Alabama,-10.5,−108,238-242-9,49.6%,8.6,0.3
10,94.4,2:30 PM,Imperial Arena,66,W Virginia,1,Gonzaga,West Virginia,West Virginia,Gonzaga,Gonzaga,+14.5,−105,True,-14.5,−115,False,W Virginia,407-417-10,49.4%,4.5,0.1,123-164-5,42.9%,-3.9,-1.2,Gonzaga,457-410-20,52.7%,14.3,1.2,195-164-9,54.3%,22.0,1.6,W Virginia,+14.5,−105,152-183-7,45.4%,-6.7,-0.5,Gonzaga,-14.5,−115,393-360-20,52.2%,15.5,1.1
11,92.2,5:00 PM,Imperial Arena,46,Oklahoma,78,Providence,Oklahoma,Oklahoma,Providence,Providence,-2,−112,False,+2,−108,True,Oklahoma,392-398-14,49.6%,5.9,0.2,125-148-9,45.8%,-3.1,-0.8,Providence,392-400-15,49.5%,2.7,0.4,189-209-6,47.5%,7.8,0.2,Providence,+2,−108,204-177-5,53.5%,-4.8,1.6,Oklahoma,-2,−112,239-250-9,48.9%,9.7,0.0
