Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,949-861-31,52.4%,1.0,+0.3
San Antonio,979-896-38,52.2%,3.7,+0.5
Boston,994-923-38,51.9%,3.0,+0.6
Golden State,947-885-38,51.7%,2.3,+0.3
Dallas,944-888-39,51.5%,2.1,+0.2
Denver,932-881-35,51.4%,1.9,+0.2
Memphis,912-864-31,51.4%,-0.4,+0.3
Miami,978-930-43,51.3%,1.8,+0.1
Indiana,915-882-43,50.9%,0.6,+0.3
New York,876-852-24,50.7%,-2.1,+0.1
Toronto,898-877-34,50.6%,0.4,+0.3
Utah,891-875-37,50.5%,1.0,+0.1
Philadelphia,894-883-30,50.3%,-1.1,0.0
New Orleans,868-865-30,50.1%,-1.1,+0.2
Phoenix,898-896-28,50.1%,0.5,-0.1
Chicago,886-889-24,49.9%,-0.5,+0.1
Orlando,872-878-37,49.8%,-1.4,-0.1
Houston,896-907-26,49.7%,1.4,+0.2
Portland,869-892-27,49.4%,-1.2,-0.3
Charlotte,789-810-33,49.3%,-3.5,-0.1
Sacramento,836-860-41,49.3%,-2.4,-0.4
Cleveland,902-931-36,49.2%,0.2,-0.3
Brooklyn,867-896-35,49.2%,-2.1,-0.3
Detroit,870-900-41,49.2%,-1.1,-0.2
Milwaukee,874-907-35,49.1%,0.2,-0.4
LA Clippers,886-920-20,49.1%,0.8,-0.1
Atlanta,871-935-19,48.2%,-1.5,-0.4
Washington,823-915-38,47.4%,-2.5,-0.3
LA Lakers,872-978-32,47.1%,0.3,-0.5
Minnesota,805-917-27,46.8%,-1.9,-0.4
