Team,Over Record,Over %,Under %,Total +/-
Minnesota,234-183-5,56.1%,43.9%,+2.9
Washington,224-194-6,53.6%,46.4%,+1.0
LA Lakers,222-195-4,53.2%,46.8%,+1.5
Toronto,229-207-6,52.5%,47.5%,+0.6
Charlotte,214-194-4,52.5%,47.6%,+1.2
Utah,218-202-8,51.9%,48.1%,+1.6
Indiana,218-203-7,51.8%,48.2%,+1.2
Memphis,217-205-5,51.4%,48.6%,+1.4
LA Clippers,221-209-8,51.4%,48.6%,+0.9
Chicago,211-203-6,51.0%,49.0%,+1.8
Phoenix,213-207-6,50.7%,49.3%,+0.3
Denver,216-213-4,50.4%,49.7%,+0.1
Portland,215-213-4,50.2%,49.8%,-0.4
San Antonio,211-210-8,50.1%,49.9%,-0.2
New York,206-207-8,49.9%,50.1%,+0.3
Brooklyn,207-209-7,49.8%,50.2%,+1.7
Milwaukee,217-221-6,49.5%,50.5%,+0.4
Atlanta,216-221-5,49.4%,50.6%,+0.2
Orlando,203-208-7,49.4%,50.6%,-1.0
Houston,210-216-6,49.3%,50.7%,+0.5
Philadelphia,212-219-7,49.2%,50.8%,-0.3
Dallas,212-223-3,48.7%,51.3%,+0.2
Cleveland,219-233-1,48.5%,51.6%,-0.5
Golden State,224-245-4,47.8%,52.2%,+0.3
Okla City,202-223-4,47.5%,52.5%,-0.7
Sacramento,191-211-9,47.5%,52.5%,-0.8
Boston,217-242-4,47.3%,52.7%,-0.1
Detroit,190-220-4,46.3%,53.7%,-0.1
Miami,204-239-0,46.1%,54.0%,-2.2
New Orleans,188-229-4,45.1%,54.9%,-1.2
