Team,Over Record,Over %,Under %,Total +/-
Denver,565-502-16,53.0%,47.1%,+1.3
Sacramento,503-458-22,52.3%,47.7%,+1.1
Milwaukee,503-461-11,52.2%,47.8%,+1.0
Atlanta,523-484-9,51.9%,48.1%,+1.3
Minnesota,504-484-12,51.0%,49.0%,+0.3
Phoenix,540-526-9,50.7%,49.3%,+0.5
Okla City,550-537-16,50.6%,49.4%,+0.6
Portland,514-509-14,50.2%,49.8%,+0.5
Utah,509-506-18,50.2%,49.9%,0.0
San Antonio,562-559-14,50.1%,49.9%,+0.2
Detroit,498-499-15,50.0%,50.1%,-0.2
Brooklyn,493-499-14,49.7%,50.3%,-0.1
LA Lakers,563-570-9,49.7%,50.3%,-0.2
Miami,569-577-11,49.7%,50.4%,-0.4
Indiana,504-514-13,49.5%,50.5%,-0.1
LA Clippers,494-508-23,49.3%,50.7%,+0.2
Toronto,523-541-11,49.2%,50.9%,+0.9
Cleveland,501-519-10,49.1%,50.9%,+0.2
New York,495-513-8,49.1%,50.9%,+0.4
New Orleans,488-506-10,49.1%,50.9%,+0.3
Houston,506-529-15,48.9%,51.1%,+0.1
Boston,559-589-8,48.7%,51.3%,0.0
Dallas,531-560-16,48.7%,51.3%,+0.1
Golden State,511-544-13,48.4%,51.6%,-0.4
Washington,470-502-20,48.4%,51.7%,+0.5
Charlotte,420-457-13,47.9%,52.1%,-0.1
Chicago,463-507-12,47.7%,52.3%,0.0
Memphis,470-520-10,47.5%,52.5%,-0.2
Philadelphia,456-544-19,45.6%,54.4%,-1.4
Orlando,461-557-14,45.3%,54.7%,-0.8
