Team,Over Record,Over %,Under %,Total +/-
New York,6-2-0,75.0%,25.0%,+11.0
Phoenix,6-2-0,75.0%,25.0%,+1.8
Golden State,6-2-0,75.0%,25.0%,+6.6
Washington,5-2-0,71.4%,28.6%,+3.1
Minnesota,5-2-0,71.4%,28.6%,+7.6
Memphis,5-2-0,71.4%,28.6%,+6.3
Denver,4-2-0,66.7%,33.3%,+9.9
Dallas,4-2-0,66.7%,33.3%,+3.7
Atlanta,5-3-0,62.5%,37.5%,+1.0
Miami,5-3-0,62.5%,37.5%,+4.5
Cleveland,5-3-0,62.5%,37.5%,+7.1
Chicago,6-4-0,60.0%,40.0%,+6.3
LA Lakers,4-3-0,57.1%,42.9%,+2.8
Sacramento,4-3-0,57.1%,42.9%,+4.0
Indiana,5-4-0,55.6%,44.4%,-4.7
Utah,4-4-0,50.0%,50.0%,+3.9
Brooklyn,4-4-0,50.0%,50.0%,+2.5
Philadelphia,4-4-0,50.0%,50.0%,-3.9
San Antonio,3-3-0,50.0%,50.0%,-10.0
New Orleans,4-4-0,50.0%,50.0%,-5.6
Orlando,4-5-0,44.4%,55.6%,-6.8
Milwaukee,3-4-0,42.9%,57.1%,-2.4
Charlotte,3-4-0,42.9%,57.1%,+0.2
LA Clippers,2-3-1,40.0%,60.0%,+4.5
Boston,3-5-0,37.5%,62.5%,+4.3
Toronto,3-5-0,37.5%,62.5%,-1.3
Portland,2-4-1,33.3%,66.7%,-8.4
Okla City,2-4-0,33.3%,66.7%,-7.2
Houston,2-5-0,28.6%,71.4%,-7.3
Detroit,1-7-0,12.5%,87.5%,-9.6
