Team,ATS Record,Cover %,MOV,ATS +/-
Miami,227-175-10,56.5%,1.9,+1.7
Boston,196-156-4,55.7%,3.4,+1.0
Dallas,231-186-12,55.4%,1.3,+1.9
Indiana,227-193-10,54.1%,0.9,+1.4
Philadelphia,230-197-9,53.9%,-2.4,+0.8
Sacramento,240-211-15,53.2%,-2.0,+0.4
Denver,198-179-8,52.5%,2.1,+1.2
Milwaukee,189-171-5,52.5%,2.6,+0.6
Golden State,165-152-4,52.1%,3.9,+1.1
San Antonio,206-191-11,51.9%,-0.9,+0.6
Detroit,262-248-12,51.4%,-3.7,+0.6
Memphis,215-206-6,51.1%,-1.6,+0.2
Chicago,229-221-6,50.9%,-1.8,+0.5
Phoenix,230-223-5,50.8%,-3.3,-0.3
LA Clippers,182-177-2,50.7%,2.2,+0.3
Toronto,192-187-5,50.7%,1.3,+0.4
New Orleans,224-220-6,50.5%,-0.8,+0.8
Okla City,194-191-9,50.4%,-0.7,+0.2
Orlando,245-247-10,49.8%,-4.1,+0.1
New York,240-242-8,49.8%,-3.0,+0.7
Brooklyn,229-235-11,49.4%,-2.9,+0.3
LA Lakers,227-236-9,49.0%,-3.2,-0.2
Utah,190-198-9,49.0%,0.2,-0.3
Charlotte,221-237-13,48.3%,-3.6,-0.5
Atlanta,213-229-4,48.2%,-1.8,-0.6
Minnesota,222-244-3,47.6%,-1.9,+0.3
Portland,209-232-4,47.4%,-3.0,-0.9
Houston,195-218-8,47.2%,-2.0,-0.3
Washington,218-244-12,47.2%,-3.0,-0.3
Cleveland,178-223-11,44.4%,-2.0,-1.3
