Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Milwaukee,454-443-9,50.6%,49.4%,0.6,256-239-8,51.7%,48.3%,1.1,17-15-0,53.1%,46.9%,-2.8,185-172-6,51.8%,48.2%,0.1,261-268-3,49.3%,50.7%,0.9,217-220-6,49.7%,50.3%,0.5,136-148-3,47.9%,52.1%,-0.3,313-291-6,51.8%,48.2%,1.0,227-212-3,51.7%,48.3%,0.8,70-85-1,45.2%,54.8%,-1.1,276-259-7,51.6%,48.4%,1.0,109-99-1,52.4%,47.6%,1.4,89-105-0,45.9%,54.1%,-1.2,91-84-1,52.0%,48.0%,1.5
New Orleans,422-414-8,50.5%,49.5%,0.2,212-214-3,49.8%,50.2%,0.9,15-11-0,57.7%,42.3%,2.5,226-212-4,51.6%,48.4%,0.2,191-196-4,49.4%,50.7%,0.4,187-226-4,45.3%,54.7%,-1.2,222-239-6,48.2%,51.8%,-0.2,195-171-2,53.3%,46.7%,0.7,233-181-4,56.3%,43.7%,1.7,72-75-3,49.0%,51.0%,-0.4,263-244-4,51.9%,48.1%,1.1,103-101-1,50.5%,49.5%,-0.5,107-99-4,51.9%,48.1%,-0.4,72-84-1,46.2%,53.9%,-2.3
Philadelphia,439-435-9,50.2%,49.8%,0.1,221-242-4,47.7%,52.3%,-0.8,22-8-0,73.3%,26.7%,6.0,221-208-3,51.5%,48.5%,0.3,212-222-6,48.9%,51.2%,-0.2,212-218-7,49.3%,50.7%,-0.3,208-224-5,48.2%,51.9%,-1.1,229-206-4,52.6%,47.4%,1.3,220-211-2,51.0%,49.0%,0.3,79-68-2,53.7%,46.3%,1.1,249-279-6,47.2%,52.8%,-0.9,111-88-2,55.8%,44.2%,1.5,107-105-3,50.5%,49.5%,0.6,89-80-1,52.7%,47.3%,1.2
Sacramento,405-405-14,50.0%,50.0%,0.4,210-192-8,52.2%,47.8%,1.3,19-8-0,70.4%,29.6%,5.2,237-215-7,52.4%,47.6%,1.4,162-185-7,46.7%,53.3%,-0.9,191-208-9,47.9%,52.1%,-0.8,244-264-9,48.0%,52.0%,0.1,159-140-5,53.2%,46.8%,0.9,209-193-5,52.0%,48.0%,1.4,72-88-1,45.0%,55.0%,-1.7,243-231-12,51.3%,48.7%,0.9,105-103-4,50.5%,49.5%,0.5,90-110-2,45.0%,55.0%,-1.6,71-78-1,47.7%,52.4%,0.3
Cleveland,450-451-9,49.9%,50.1%,0.3,244-243-3,50.1%,49.9%,0.4,15-19-2,44.1%,55.9%,-0.9,207-200-3,50.9%,49.1%,-0.1,238-245-6,49.3%,50.7%,0.6,219-232-1,48.6%,51.4%,-0.5,179-204-2,46.7%,53.3%,-0.5,269-246-7,52.2%,47.8%,0.8,231-218-8,51.5%,48.6%,1.1,69-88-2,44.0%,56.1%,-1.1,280-252-4,52.6%,47.4%,0.9,107-103-3,51.0%,49.1%,0.4,99-105-3,48.5%,51.5%,-0.1,86-92-1,48.3%,51.7%,-0.2
LA Lakers,425-434-6,49.5%,50.5%,-0.2,224-223-2,50.1%,49.9%,0.3,16-16-0,50.0%,50.0%,1.9,234-228-3,50.7%,49.4%,-0.3,185-201-3,47.9%,52.1%,-0.3,222-191-4,53.8%,46.3%,1.6,249-239-3,51.0%,49.0%,0.1,171-193-3,47.0%,53.0%,-0.9,190-225-2,45.8%,54.2%,-2.0,72-64-3,52.9%,47.1%,1.7,269-278-1,49.2%,50.8%,-0.7,94-104-2,47.5%,52.5%,-1.8,107-107-2,50.0%,50.0%,-0.1,68-76-2,47.2%,52.8%,-1.0
Utah,422-431-12,49.5%,50.5%,0.7,229-220-9,51.0%,49.0%,0.5,10-18-0,35.7%,64.3%,-2.1,192-192-6,50.0%,50.0%,0.8,226-232-6,49.3%,50.7%,0.6,217-202-8,51.8%,48.2%,1.6,176-170-7,50.9%,49.1%,1.5,242-259-5,48.3%,51.7%,0.0,195-223-4,46.7%,53.4%,-0.4,75-74-1,50.3%,49.7%,1.5,261-257-10,50.4%,49.6%,0.2,100-104-0,49.0%,51.0%,1.6,93-107-3,46.5%,53.5%,0.0,76-82-1,48.1%,51.9%,1.9
Houston,430-443-16,49.3%,50.7%,0.1,241-254-9,48.7%,51.3%,-0.5,12-19-0,38.7%,61.3%,0.1,219-191-8,53.4%,46.6%,1.8,207-245-8,45.8%,54.2%,-1.3,208-216-6,49.1%,50.9%,0.5,194-205-4,48.6%,51.4%,0.4,232-237-12,49.5%,50.5%,-0.1,215-213-10,50.2%,49.8%,0.0,80-68-1,54.1%,46.0%,1.8,269-279-9,49.1%,50.9%,-0.1,95-91-6,51.1%,48.9%,1.0,94-98-1,49.0%,51.0%,0.7,69-77-6,47.3%,52.7%,-0.9
Okla City,420-436-13,49.1%,50.9%,0.0,230-217-6,51.5%,48.6%,0.7,8-20-1,28.6%,71.4%,-6.7,198-188-7,51.3%,48.7%,0.9,220-239-6,47.9%,52.1%,-0.4,200-221-4,47.5%,52.5%,-0.7,181-213-3,45.9%,54.1%,-1.4,237-222-10,51.6%,48.4%,1.3,213-206-9,50.8%,49.2%,1.0,80-65-3,55.2%,44.8%,1.8,261-270-8,49.2%,50.9%,0.1,83-104-3,44.4%,55.6%,-1.1,107-115-4,48.2%,51.8%,-0.4,71-81-1,46.7%,53.3%,-0.8
Charlotte,395-412-9,49.0%,51.1%,0.3,220-236-7,48.3%,51.8%,0.7,14-14-0,50.0%,50.0%,-0.2,220-236-6,48.3%,51.8%,0.3,167-173-3,49.1%,50.9%,0.0,213-194-4,52.3%,47.7%,1.2,248-263-6,48.5%,51.5%,-0.6,146-149-2,49.5%,50.5%,1.7,182-217-5,45.6%,54.4%,-0.7,85-69-1,55.2%,44.8%,1.0,233-257-7,47.6%,52.5%,0.1,84-94-1,47.2%,52.8%,-1.2,91-82-1,52.6%,47.4%,0.6,63-72-1,46.7%,53.3%,0.1
LA Clippers,428-449-17,48.8%,51.2%,0.3,201-238-8,45.8%,54.2%,-1.3,14-16-2,46.7%,53.3%,1.1,172-181-5,48.7%,51.3%,1.0,251-262-12,48.9%,51.1%,0.0,219-207-8,51.4%,48.6%,1.0,147-147-8,50.0%,50.0%,1.4,279-299-9,48.3%,51.7%,-0.2,200-231-8,46.4%,53.6%,-0.3,85-72-1,54.1%,45.9%,0.3,260-266-12,49.4%,50.6%,0.4,109-102-6,51.7%,48.3%,3.2,118-109-3,52.0%,48.0%,0.9,69-95-2,42.1%,57.9%,0.0
Detroit,392-413-13,48.7%,51.3%,0.2,206-207-8,49.9%,50.1%,0.7,12-13-2,48.0%,52.0%,-3.0,245-265-5,48.0%,52.0%,0.2,143-141-8,50.4%,49.7%,0.5,186-220-4,45.8%,54.2%,-0.2,273-293-9,48.2%,51.8%,0.2,118-116-4,50.4%,49.6%,0.3,205-192-9,51.6%,48.4%,0.5,66-90-3,42.3%,57.7%,-0.4,235-243-8,49.2%,50.8%,0.2,98-96-1,50.5%,49.5%,-0.8,88-110-4,44.4%,55.6%,-0.1,79-67-0,54.1%,45.9%,1.4
Miami,440-464-4,48.7%,51.3%,-0.6,250-250-3,50.0%,50.0%,0.1,20-11-0,64.5%,35.5%,4.6,202-204-3,49.8%,50.3%,-0.8,229-258-1,47.0%,53.0%,-0.6,203-237-0,46.1%,53.9%,-2.2,188-214-1,46.8%,53.2%,-1.5,252-247-3,50.5%,49.5%,0.2,223-211-3,51.4%,48.6%,0.9,74-66-1,52.9%,47.1%,-0.1,270-301-3,47.3%,52.7%,-1.1,93-123-0,43.1%,56.9%,-2.1,97-91-1,51.6%,48.4%,-0.7,76-86-0,46.9%,53.1%,-0.4
Chicago,401-425-10,48.6%,51.5%,0.5,215-230-4,48.3%,51.7%,0.4,14-14-1,50.0%,50.0%,-0.6,216-229-6,48.5%,51.5%,0.1,179-192-3,48.3%,51.8%,1.0,210-202-6,51.0%,49.0%,1.8,249-255-6,49.4%,50.6%,0.7,152-167-4,47.7%,52.4%,0.4,191-221-4,46.4%,53.6%,-0.7,75-81-1,48.1%,51.9%,-1.7,240-261-7,47.9%,52.1%,0.6,104-93-4,52.8%,47.2%,2.1,82-102-2,44.6%,55.4%,-0.8,72-69-1,51.1%,48.9%,3.0
Orlando,400-424-10,48.5%,51.5%,-0.5,220-244-6,47.4%,52.6%,-0.5,17-13-0,56.7%,43.3%,-0.2,227-266-6,46.0%,54.0%,-1.2,167-153-4,52.2%,47.8%,0.6,201-206-7,49.4%,50.6%,-1.0,295-304-8,49.3%,50.8%,-0.1,103-118-2,46.6%,53.4%,-1.8,189-211-3,47.3%,52.8%,-0.2,81-68-3,54.4%,45.6%,0.3,233-274-6,46.0%,54.0%,-0.9,86-90-1,48.9%,51.1%,-1.1,94-90-3,51.1%,48.9%,-0.2,69-69-1,50.0%,50.0%,-0.4
Brooklyn,407-432-12,48.5%,51.5%,0.4,214-238-9,47.4%,52.7%,0.3,17-10-0,63.0%,37.0%,5.2,222-241-8,48.0%,52.1%,-0.1,177-188-4,48.5%,51.5%,0.6,205-206-7,49.9%,50.1%,1.6,251-265-8,48.6%,51.4%,1.0,153-164-4,48.3%,51.7%,-0.6,195-218-5,47.2%,52.8%,-0.9,67-78-2,46.2%,53.8%,0.8,251-257-8,49.4%,50.6%,0.2,97-98-1,49.7%,50.3%,0.4,96-96-2,50.0%,50.0%,0.7,72-87-2,45.3%,54.7%,0.1
Memphis,410-438-16,48.4%,51.7%,0.2,225-237-5,48.7%,51.3%,0.8,14-11-1,56.0%,44.0%,3.9,191-230-5,45.4%,54.6%,-0.7,213-204-10,51.1%,48.9%,0.9,216-205-5,51.3%,48.7%,1.3,229-227-4,50.2%,49.8%,0.9,180-206-12,46.6%,53.4%,-0.5,191-227-11,45.7%,54.3%,-1.0,70-79-5,47.0%,53.0%,-0.4,245-272-6,47.4%,52.6%,-0.3,92-107-6,46.2%,53.8%,-1.0,93-94-5,49.7%,50.3%,-0.1,81-76-4,51.6%,48.4%,1.5
Golden State,449-488-13,47.9%,52.1%,-0.1,249-263-9,48.6%,51.4%,-0.7,20-16-0,55.6%,44.4%,1.3,144-169-2,46.0%,54.0%,-0.4,299-314-11,48.8%,51.2%,0.0,224-242-4,48.1%,51.9%,0.4,107-117-3,47.8%,52.2%,0.1,341-369-10,48.0%,52.0%,-0.2,224-246-9,47.7%,52.3%,-0.7,77-72-4,51.7%,48.3%,1.8,250-293-7,46.0%,54.0%,-1.1,99-128-1,43.6%,56.4%,-0.1,101-97-3,51.0%,49.0%,1.3,102-107-2,48.8%,51.2%,0.7
New York,391-434-13,47.4%,52.6%,-0.1,214-229-9,48.3%,51.7%,0.7,12-10-3,54.6%,45.5%,3.4,219-262-6,45.5%,54.5%,-0.9,166-169-5,49.6%,50.5%,0.8,204-205-8,49.9%,50.1%,0.2,261-283-9,48.0%,52.0%,0.1,127-148-3,46.2%,53.8%,-0.3,187-227-5,45.2%,54.8%,-0.2,72-72-1,50.0%,50.0%,-0.7,238-272-7,46.7%,53.3%,0.2,93-102-3,47.7%,52.3%,-0.3,84-103-1,44.9%,55.1%,-1.8,69-80-2,46.3%,53.7%,-0.9
Dallas,409-462-10,47.0%,53.0%,-0.1,229-254-3,47.4%,52.6%,0.4,12-18-0,40.0%,60.0%,-2.7,206-216-6,48.8%,51.2%,0.6,197-241-4,45.0%,55.0%,-0.8,208-222-3,48.4%,51.6%,0.0,199-230-4,46.4%,53.6%,0.0,208-227-6,47.8%,52.2%,-0.1,190-235-7,44.7%,55.3%,-0.8,73-73-3,50.0%,50.0%,0.0,253-288-5,46.8%,53.2%,-0.2,78-107-4,42.2%,57.8%,-1.1,102-101-3,50.3%,49.8%,-0.3,71-83-2,46.1%,53.9%,0.5
