Rank,Hotness Score,Matchup,Time,Location
1,98.4,#32 Oregon  vs.  #6 Alabama,9:30 PM,MGM Grand Arena
2,96.2,#59 San Diego St  vs.  #4 Houston,7:00 PM,MGM Grand Arena
3,94.3,#31 Texas A&M  vs.  #67 Rutgers,3:30 PM,MGM Grand Arena
4,93.3,#51 Creighton  vs.  #69 Notre Dame,1:00 PM,MGM Grand Arena
5,90.5,#106 Furman  at  #9 Kansas,6:00 PM,Allen Fieldhouse
6,81.8,#149 Towson  vs.  #64 UC Irvine,9:30 PM,ENMAX Centre
7,80.7,#112 Temple  at  #133 La Salle,4:00 PM,John Glaser Arena
8,76.0,#199 Jacksonville  at  #54 Georgia,7:00 PM,Stegeman Coliseum
9,75.2,#178 Rice  vs.  #104 Arkansas St,7:00 PM,Baha Mar Convention Center
9,75.2,#187 Fla Gulf Cst  at  #84 Fla Atlantic,6:00 PM,Eleanor R. Baldwin Arena
11,74.6,#170 Marshall  at  #119 W Kentucky,8:00 PM,E.A. Diddle Arena
12,73.6,#164 Cal St Nrdge  at  #139 Montana St,3:00 PM,Brick Breeden Fieldhouse
13,73.5,#181 Kennesaw St  vs.  #120 Kent St,7:30 PM,ENMAX Centre
14,72.6,#150 App State  at  #160 NC-Wilmgton,3:00 PM,Trask Coliseum
15,70.9,#204 UC Davis  at  #99 Oregon St,10:00 PM,Gill Coliseum
16,68.6,#154 Northeastrn  at  #185 Vermont,1:00 PM,Patrick Gymnasium
17,67.1,#260 E Washingtn  at  #37 Utah,5:00 PM,Jon M. Huntsman Center
18,66.4,#223 Southern  at  #110 LA Tech,11:30 AM,Thomas Assembly Center
18,66.4,#243 GA Southern  at  #79 Drake,6:00 PM,Knapp Center
20,66.0,#257 Cal Poly  at  #70 Stanford,10:00 PM,Maples Pavilion
21,64.8,#228 Colgate  vs.  #131 Sam Hous St,12:00 PM,Trask Coliseum
22,64.4,#278 Harvard  at  #24 St Johns,5:00 PM,Carnesecca Arena
23,63.3,#244 Albany  at  #117 Georgetown,4:00 PM,Capital One Arena
24,61.2,#240 Oakland  at  #134 Toledo,7:00 PM,Savage Arena
25,60.9,#300 W Carolina  at  #13 Marquette,2:00 PM,Fiserv Forum
26,59.2,#236 Austin Peay  at  #163 E Tenn St,4:00 PM,Freedom Hall Civic Center
27,55.9,#291 Monmouth  at  #101 Seton Hall,12:00 PM,Prudential Center
28,54.3,#318 Charl South  at  #68 Miami,2:00 PM,Watsco Center
29,53.8,#189 Weber St  vs.  #249 Pepperdine,4:30 PM,Mullett Arena
30,53.6,#255 Rob Morris  at  #184 Ohio,2:00 PM,Convocation Center
31,52.9,#224 CS Bakersfld  at  #220 S Utah,8:30 PM,America First Events Center
31,52.9,#273 Air Force  at  #156 Wright St,7:00 PM,Nutter Center
33,50.9,#206 N Mex State  vs.  #248 Bowling Grn,2:00 PM,Mullett Arena
34,49.3,#221 Delaware  at  #245 Rider,2:00 PM,Alumni Gymnasium
35,49.2,#175 WI-Milwkee  at  #284 S Mississippi,2:00 PM,Reed Green Coliseum
36,49.0,#360 Maryland ES  at  #22 Connecticut,7:00 PM,XL Center
37,48.6,#193 Nicholls  at  #275 Louisiana,3:00 PM,Cajundome
38,48.5,#330 Central Ark  at  #113 GA Tech,1:00 PM,McCamish Pavilion
39,48.4,#361 Chicago St  at  #28 Wisconsin,1:00 PM,Kohl Center
40,46.9,#198 Indiana St  vs.  #280 Iona,2:00 PM,Baha Mar Convention Center
41,45.6,#122 IPFW  at  #338 TX A&M-Com,2:00 PM,The Field House
42,44.9,#171 UC Riverside  at  #308 Idaho,5:00 PM,Idaho Central Credit Union Arena
43,44.8,#301 Navy  vs.  #179 Elon,2:00 PM,The Palestra
44,42.6,#188 Maine  at  #306 U Penn,4:30 PM,The Palestra
45,42.2,#334 Tarleton St  vs.  #148 Hofstra,4:30 PM,Baha Mar Convention Center
46,41.8,#137 Lipscomb  at  #346 Alab A&M,8:00 PM,Alabama A&M Events Center
47,41.0,#203 Kansas City  at  #307 SE Missouri,8:30 PM,Show Me Center
48,40.3,#233 Abl Christian  at  #288 Neb Omaha,8:00 PM,Baxter Arena
49,38.5,#310 Bellarmine  at  #217 N Kentucky,6:00 PM,Truist Arena
50,36.3,#285 Mt St Marys  at  #259 Howard,2:00 PM,Burr Gymnasium
51,36.2,#242 Marist  at  #302 Lehigh,7:00 PM,Stabler Arena
52,35.7,#231 Bucknell  vs.  #313 Siena,6:00 PM,Mohegan Sun Arena
53,34.5,#353 Prairie View  at  #182 TX A&M-CC,4:30 PM,American Bank Center
54,33.4,#279 Campbell  at  #281 WI-Grn Bay,1:00 PM,Resch Center
55,32.2,#304 Niagara  at  #262 Lafayette,4:30 PM,Kirby Sports Center
56,31.5,#312 Utah Tech  at  #256 Portland St,8:00 PM,Viking Pavilion
57,31.0,#282 CS Fullerton  at  #292 Pacific,7:30 PM,Alex G. Spanos Center
58,24.8,#305 Detroit  at  #303 E Michigan,7:00 PM,George Gervin GameAbove Center
59,21.4,#358 Mercyhurst  at  #261 Sac State,8:00 PM,The Nest
60,21.1,#347 Hsn Christian  at  #277 UTSA,4:00 PM,Convocation Center
61,19.7,#343 SC Upstate  at  #290 Coastal Car,2:00 PM,HTC Center
62,16.6,#317 LIU  vs.  #333 Binghamton,2:00 PM,Kirby Sports Center
63,--,Pfeiffer  at  #128 High Point,2:00 PM,Nido and Mariana Qubein Arena
63,--,Bethany (WV)  at  #251 Youngs St,6:00 PM,Zidian Family Arena at Beeghly Center
63,--,Aurora  at  #146 IL-Chicago,5:00 PM,Credit Union 1 Arena
63,--,Trinity Christian  at  #349 IU Indy,2:00 PM,Corteva Coliseum
63,--,La Verne  at  #111 UCSD,7:00 PM,LionTree Arena
63,--,Virginia-Lynchburg  at  #252 NC Central,3:00 PM,McDougald-McLendon Arena
63,--,Our Lady of the Lake  at  #276 Lamar,7:00 PM,Neches Federal Credit Union Arena at the Montagne
