Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,501-417-14,54.6%,-0.6,+0.5
Boston,510-433-15,54.1%,0.6,+1.1
Miami,495-442-20,52.8%,-0.9,+0.3
Okla City,470-423-17,52.6%,-2.1,+0.2
New York,451-412-14,52.3%,-4.2,+0.7
Sacramento,439-407-20,51.9%,-4.9,0.0
Toronto,455-423-16,51.8%,-2.3,+0.6
Chicago,457-429-14,51.6%,-2.5,+0.8
Phoenix,456-429-16,51.5%,-2.2,+0.1
Orlando,447-426-19,51.2%,-4.0,+0.1
Brooklyn,449-429-16,51.1%,-4.1,+0.3
Houston,454-439-8,50.8%,-1.4,+0.4
San Antonio,472-460-17,50.6%,0.6,+0.3
Memphis,445-437-16,50.5%,-3.1,+0.5
Milwaukee,445-438-16,50.4%,-2.6,-0.3
Denver,447-442-20,50.3%,-2.0,-0.3
New Orleans,432-428-17,50.2%,-3.4,+0.6
Philadelphia,445-442-13,50.2%,-3.7,+0.2
Indiana,446-451-17,49.7%,-2.8,-0.1
Golden State,453-460-19,49.6%,-1.2,-0.2
LA Clippers,441-448-12,49.6%,-1.9,+0.2
Minnesota,424-432-17,49.5%,-4.1,+0.2
Charlotte,395-404-19,49.4%,-6.4,-0.2
Detroit,435-446-25,49.4%,-3.7,0.0
Utah,430-451-15,48.8%,-2.9,-0.5
Cleveland,443-465-24,48.8%,-2.8,-0.5
Portland,428-450-12,48.8%,-4.5,-0.4
Washington,419-448-19,48.3%,-5.6,-0.6
LA Lakers,432-480-13,47.4%,-3.1,-0.9
Atlanta,425-479-11,47.0%,-4.4,-0.4
