Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
Boston,511-429-20,1.0,0.9090909090909091,1.0,295-241-10,0.9795918367346932,0.8631578947368421,0.7727272727272727,23-14-1,0.7487046632124352,1.0,0.9892473118279569,195-156-4,0.9256198347107443,0.9249999999999999,0.71875,309-270-15,1.0,0.8842105263157896,0.9199999999999999,253-200-8,1.0,1.0,1.0,152-108-5,0.9999999999999996,1.0,0.9999999999999999,355-319-15,0.8247422680412377,0.653846153846154,0.7826086956521741,243-218-11,0.7410714285714284,0.8085106382978724,0.8333333333333334,85-63-3,1.0,0.9813084112149534,1.0000000000000002,314-268-10,0.963414634146341,0.8999999999999999,1.0,96-85-4,0.8235294117647056,1.0,1.0,120-103-6,0.8130841121495322,0.9255319148936171,0.9117647058823529,89-84-6,0.7125748502994016,0.7864077669902911,0.625,92.0,59.0,9.5,41.0,46.5,57.0,46.5,43.5,30.5,23.5,51.0,13.0,20.0,8.0,-0.1914893617021276,0.07446808510638292,92.0,-0.34615384615384603
Okla City,447-410-14,0.706666666666667,0.5340909090909091,0.5625,235-214-5,0.704081632653061,0.5578947368421052,0.6818181818181819,17-12-1,0.6554404145077721,0.6666666666666665,0.7956989247311828,193-191-9,0.48760330578512345,0.4125,0.4375,246-216-5,0.9882352941176471,0.6526315789473685,0.72,218-203-6,0.5773195876288657,0.5238095238095238,0.41666666666666663,209-178-10,0.6590909090909087,0.3214285714285714,0.3243243243243243,236-231-4,0.5979381443298974,0.6730769230769234,0.8260869565217392,221-199-8,0.7321428571428572,0.5851063829787234,1.0,75-70-3,0.5808823529411771,0.5046728971962617,0.5000000000000001,276-258-6,0.6829268292682924,0.5666666666666667,0.7727272727272727,91-95-5,0.47899159663865554,0.6,0.6511627906976745,121-101-4,0.8785046728971961,0.5851063829787234,0.6470588235294118,79-70-4,0.8023952095808387,0.6310679611650485,0.7857142857142858,44.0,23.5,5.5,6.5,32.5,18.0,36.0,7.0,26.0,6.5,21.0,-1.5,22.0,11.0,0.06129685916919958,0.014893617021276562,68.0,0.35164835164835195
Philadelphia,452-417-17,0.6800000000000006,0.3977272727272727,0.625,254-206-8,1.0,0.5157894736842106,0.9090909090909092,15-15-0,0.4326424870466321,0.6199999999999999,0.7634408602150536,228-197-9,0.7685950413223139,0.19999999999999996,0.625,219-214-8,0.6705882352941179,0.6105263157894736,0.6,209-217-11,0.2989690721649483,0.380952380952381,0.5,216-215-8,0.36363636363636376,0.1071428571428572,0.29729729729729726,233-198-9,0.9690721649484546,0.6346153846153848,0.8695652173913044,239-191-6,0.9999999999999996,0.43617021276595747,0.9166666666666667,71-74-4,0.382352941176471,0.39252336448598135,0.5434782608695653,286-241-9,1.0,0.47777777777777775,1.0,93-107-2,0.2773109243697478,0.29565217391304344,0.34883720930232553,105-104-7,0.47663551401869153,0.4787234042553192,0.7647058823529411,80-87-4,0.4970059880239521,0.33980582524271846,0.48214285714285715,43.5,52.0,0.0,35.5,9.0,-2.5,5.0,39.5,51.0,-1.0,49.5,-13.0,4.5,-5.0,0.05521783181357648,-0.18307123034227574,59.833333333333336,0.5274725274725276
Dallas,445-420-20,0.6133333333333333,0.4886363636363636,0.6875,251-226-11,0.7346938775510203,0.5368421052631579,1.0,12-18-0,0.1735751295336787,0.33333333333333326,0.3440860215053763,231-186-12,0.9090909090909092,0.6749999999999999,1.0,209-228-8,0.34117647058823497,0.3894736842105263,0.23999999999999988,232-196-8,0.8247422680412377,0.5476190476190477,0.875,223-205-9,0.5151515151515151,0.6071428571428573,0.5675675675675675,219-211-11,0.6391752577319592,0.3846153846153848,0.5652173913043479,207-215-11,0.4196428571428572,0.46808510638297873,0.6666666666666667,75-71-4,0.5588235294117649,0.5420560747663552,0.7391304347826089,285-251-12,0.8658536585365857,0.5555555555555555,0.9090909090909091,90-95-4,0.46218487394957997,0.5565217391304348,0.5116279069767442,104-99-5,0.5700934579439254,0.46808510638297873,0.5294117647058824,73-80-4,0.48502994011976064,0.46601941747572817,0.625,35.0,30.5,-6.0,51.0,-15.0,40.0,22.5,13.5,-2.5,6.0,40.0,-3.0,7.5,-5.0,-0.07953394123606894,0.08843663274745606,53.625,-0.22252747252747251
Miami,456-432-23,0.5999999999999996,0.5,0.5,250-243-10,0.5408163265306118,0.5578947368421052,0.6363636363636364,22-10-0,0.9196891191709844,0.9199999999999999,0.9999999999999999,226-174-10,1.0,0.75,0.9375,225-252-13,0.27058823529411846,0.34736842105263155,0.15999999999999992,235-198-8,0.8350515463917523,0.5833333333333334,0.8333333333333334,212-185-6,0.6136363636363638,0.6785714285714286,0.6486486486486486,242-246-17,0.5051546391752577,0.1923076923076924,0.30434782608695654,200-224-15,0.25000000000000044,0.43617021276595747,0.2916666666666667,74-61-7,0.8088235294117645,0.5514018691588786,0.6304347826086958,271-290-14,0.2682926829268286,0.4555555555555555,0.49999999999999994,109-102-6,0.7142857142857144,0.5652173913043478,0.6511627906976745,97-87-7,0.7102803738317762,0.43617021276595747,0.5588235294117647,89-71-2,0.9580838323353298,0.6407766990291262,0.8214285714285714,35.5,12.0,12.0,57.0,-20.5,41.0,30.0,4.5,-16.5,16.5,-12.0,10.0,13.5,19.0,-0.1471631205673759,0.12904717853839032,50.0,-0.4862637362637362
Utah,435-413-21,0.5866666666666669,0.6477272727272727,0.6875,239-212-9,0.7755102040816322,0.7157894736842105,1.0,13-14-1,0.38601036269430056,0.6666666666666665,0.4946236559139784,188-196-9,0.3801652892561984,0.5375,0.28125,242-211-12,1.0,0.7578947368421052,1.0,215-205-8,0.5154639175257731,0.6071428571428572,0.5,180-170-7,0.46212121212121193,0.4464285714285715,0.4054054054054054,251-241-14,0.6494845360824746,0.6923076923076925,0.7826086956521741,214-198-13,0.6696428571428572,0.7021276595744681,0.9583333333333334,73-71-7,0.507352941176471,0.7383177570093459,0.6956521739130436,276-246-8,0.8292682926829267,0.6666666666666666,1.0,95-104-5,0.3781512605042021,0.6347826086956521,0.41860465116279066,101-97-7,0.5514018691588785,0.5957446808510638,0.6470588235294118,73-82-5,0.4491017964071857,0.6019417475728155,0.4642857142857143,32.5,31.5,-0.5,-3.5,37.0,14.0,13.5,17.0,22.5,5.5,34.0,-6.5,7.5,-6.5,0.09498480243161089,0.03903792784458826,38.1,0.245879120879121
Indiana,434-413-19,0.5733333333333341,0.4431818181818181,0.625,244-231-11,0.612244897959183,0.5052631578947369,0.7272727272727273,19-12-0,0.7253886010362693,0.7666666666666666,0.6774193548387095,226-190-10,0.8181818181818183,0.6375,0.875,201-219-9,0.35294117647058787,0.3157894736842105,0.23999999999999988,212-209-6,0.43298969072164883,0.4404761904761905,0.5,220-206-9,0.4772727272727275,0.5714285714285716,0.4864864864864864,210-203-10,0.6391752577319592,0.326923076923077,0.6086956521739131,215-196-13,0.7053571428571428,0.47872340425531923,0.9166666666666667,70-78-2,0.25735294117647056,0.4299065420560748,0.4347826086956522,269-264-12,0.5365853658536581,0.4444444444444444,0.7272727272727272,100-88-5,0.8403361344537821,0.5652173913043478,0.8604651162790697,90-94-3,0.35514018691588767,0.34042553191489366,0.4411764705882353,76-59-5,1.0,0.6213592233009708,1.0,30.5,18.5,7.0,41.0,-13.5,6.0,18.5,12.0,25.5,-7.0,11.0,14.5,-2.5,19.5,0.03824721377912871,0.22479185938945412,35.4,-0.24450549450549464
Memphis,436-418-13,0.5600000000000005,0.35227272727272724,0.5625,229-232-8,0.43877551020408134,0.42105263157894735,0.7727272727272727,9-17-0,0.03367875647668406,0.2666666666666666,0.11827956989247307,214-206-6,0.5454545454545459,0.29999999999999993,0.46875,219-204-7,0.8117647058823527,0.4526315789473684,0.8399999999999999,205-216-6,0.25773195876288657,0.34523809523809523,0.4583333333333333,229-226-5,0.37878787878787845,0.3571428571428572,0.4054054054054054,202-191-8,0.6907216494845363,0.326923076923077,0.6086956521739131,228-196-7,0.839285714285714,0.37234042553191493,0.9166666666666667,80-74-0,0.6029411764705883,0.42056074766355145,0.47826086956521746,270-247-8,0.7439024390243905,0.39999999999999997,0.9545454545454545,102-100-4,0.6134453781512601,0.4608695652173913,0.5813953488372093,105-86-1,0.9252336448598131,0.2872340425531915,0.5882352941176471,77-80-5,0.5628742514970062,0.4174757281553398,0.7142857142857143,24.5,1.0,-8.0,11.0,18.5,-8.0,5.5,15.0,35.5,6.0,27.0,4.0,19.5,-0.5,0.0271023302938197,0.1736355226641998,31.6,-0.030219780219780223
LA Clippers,453-438-7,0.5199999999999996,0.7386363636363635,0.5,230-215-4,0.6428571428571432,0.736842105263158,0.8181818181818182,23-9-0,1.0,0.7666666666666666,0.8279569892473118,181-176-2,0.5206611570247937,0.7875,0.5,263-260-5,0.6352941176470583,0.7157894736842105,0.6,228-204-5,0.68041237113402,0.8333333333333335,0.875,149-154-1,0.29545454545454586,0.5000000000000001,0.3513513513513513,303-280-6,0.7525773195876289,0.6730769230769234,0.7391304347826088,213-225-2,0.37500000000000044,0.648936170212766,0.4166666666666667,76-82-1,0.3161764705882355,0.8878504672897197,0.8043478260869565,275-262-4,0.6219512195121952,0.7666666666666666,0.8636363636363635,110-106-2,0.6470588235294112,0.7130434782608694,0.41860465116279066,113-117-1,0.3738317757009346,0.8085106382978724,0.6176470588235294,79-85-2,0.5149700598802398,0.5825242718446602,0.26785714285714285,18.5,17.0,14.0,6.0,5.5,26.5,-4.5,26.0,-11.0,-5.5,15.0,5.0,-3.5,-5.0,-0.18439716312056753,-0.09546716003700295,28.3,0.17307692307692324
Golden State,474-459-21,0.5199999999999996,1.0,0.375,261-253-9,0.5510204081632644,0.9999999999999999,0.6363636363636364,17-19-0,0.36010362694300535,0.7999999999999999,0.4408602150537634,162-151-4,0.6115702479338845,1.0,0.75,307-302-17,0.6470588235294112,1.0,0.3999999999999999,226-237-9,0.268041237113402,1.0,0.3333333333333333,114-112-2,0.38636363636363624,0.4285714285714287,0.27027027027027023,359-345-19,0.6494845360824746,1.0000000000000002,0.6956521739130436,247-222-12,0.7410714285714284,1.0,0.7916666666666667,76-73-5,0.5294117647058827,1.0,0.5000000000000001,270-273-10,0.43902439024390283,1.0,0.6818181818181818,112-109-8,0.6302521008403366,0.9304347826086956,0.4883720930232558,101-97-4,0.5514018691588785,1.0,0.5588235294117647,111-94-6,0.8742514970059885,1.0,0.6428571428571429,25.5,12.5,-2.0,13.0,13.5,-6.5,3.0,23.5,31.0,5.5,2.0,7.0,6.0,20.0,0.0,-0.06956521739130439,26.3,0.5714285714285715
