Team,Over Record,Over %,Under %,Total +/-
New Orleans,69-42-2,62.2%,37.8%,+2.6
Oral Roberts,92-56-2,62.2%,37.8%,+3.0
S Dakota St,51-32-1,61.5%,38.6%,+4.8
Illinois St,94-61-3,60.7%,39.4%,+3.1
Bucknell,68-45-2,60.2%,39.8%,+3.7
Denver,108-72-1,60.0%,40.0%,+2.6
Alcorn St,71-48-0,59.7%,40.3%,+3.9
Syracuse,76-52-1,59.4%,40.6%,+3.2
NJIT,78-55-1,58.7%,41.4%,+1.8
Winthrop,38-27-2,58.5%,41.5%,+4.1
UCSD,35-25-2,58.3%,41.7%,+3.7
Queens,21-15-1,58.3%,41.7%,+1.4
Hofstra,47-34-0,58.0%,42.0%,+4.1
Lg Beach St,96-70-1,57.8%,42.2%,+3.4
Michigan St,48-35-0,57.8%,42.2%,+2.7
LSU,78-57-1,57.8%,42.2%,+2.6
Prairie View,60-44-1,57.7%,42.3%,+4.1
Bowling Grn,84-62-0,57.5%,42.5%,+3.3
Richmond,69-51-2,57.5%,42.5%,+1.6
Seton Hall,74-55-3,57.4%,42.6%,+2.4
Baylor,47-35-3,57.3%,42.7%,+1.5
Michigan,59-44-3,57.3%,42.7%,+1.8
Samford,84-63-1,57.1%,42.9%,+4.1
Nevada,54-41-1,56.8%,43.2%,+2.3
Georgia St,50-38-0,56.8%,43.2%,+3.8
Delaware St,96-73-2,56.8%,43.2%,+2.6
Boston Col,119-91-5,56.7%,43.3%,+1.9
Columbia,81-62-1,56.6%,43.4%,+2.7
Santa Clara,87-67-3,56.5%,43.5%,+1.3
Seattle,61-47-2,56.5%,43.5%,+2.3
S Utah,92-71-4,56.4%,43.6%,+2.4
SC Upstate,92-71-0,56.4%,43.6%,+1.7
Morgan St,66-51-0,56.4%,43.6%,+2.5
South Dakota,80-62-1,56.3%,43.7%,+3.6
Youngs St,94-73-0,56.3%,43.7%,+2.1
Pepperdine,92-72-4,56.1%,43.9%,+3.1
Hsn Christian,85-67-2,55.9%,44.1%,+3.2
Indiana St,76-60-2,55.9%,44.1%,+1.7
Montana St,86-68-0,55.8%,44.2%,+2.4
Iowa St,77-61-1,55.8%,44.2%,+2.6
Idaho St,116-92-3,55.8%,44.2%,+2.1
W Virginia,63-50-2,55.8%,44.3%,+3.0
Oregon St,102-81-0,55.7%,44.3%,+0.2
Grd Canyon,39-31-1,55.7%,44.3%,+2.3
Geo Mason,86-69-1,55.5%,44.5%,+1.4
Ball St,73-59-3,55.3%,44.7%,+2.5
Wright St,48-39-0,55.2%,44.8%,+1.9
Neb Omaha,102-83-2,55.1%,44.9%,+1.8
VA Tech,70-57-2,55.1%,44.9%,+1.9
NW State,76-62-1,55.1%,44.9%,+1.2
Central Ark,87-71-4,55.1%,44.9%,+3.0
WI-Grn Bay,104-85-0,55.0%,45.0%,+2.3
Furman,44-36-1,55.0%,45.0%,+0.1
Navy,56-46-2,54.9%,45.1%,-0.2
UTSA,102-84-2,54.8%,45.2%,+2.9
North Dakota,108-89-1,54.8%,45.2%,+2.9
Texas A&M,69-57-1,54.8%,45.2%,+1.8
Detroit,111-92-2,54.7%,45.3%,+3.0
Holy Cross,94-78-2,54.7%,45.4%,+0.4
LA Tech,47-39-1,54.7%,45.4%,+0.8
Stetson,79-66-3,54.5%,45.5%,+1.0
Lamar,67-56-1,54.5%,45.5%,+1.3
Ohio St,61-51-1,54.5%,45.5%,+2.3
Sacred Hrt,61-51-0,54.5%,45.5%,+3.5
UNLV,74-62-0,54.4%,45.6%,+1.8
San Diego,94-79-1,54.3%,45.7%,+0.5
NC State,76-64-1,54.3%,45.7%,+1.2
Arizona St,79-67-2,54.1%,45.9%,+0.7
St Josephs,93-79-1,54.1%,45.9%,+1.9
Iona,40-34-2,54.1%,46.0%,+0.4
Nebraska,100-85-2,54.1%,46.0%,+1.8
Fresno St,75-64-1,54.0%,46.0%,+1.6
Georgia,96-82-1,53.9%,46.1%,+1.7
Georgetown,96-82-0,53.9%,46.1%,+1.2
Howard,64-55-3,53.8%,46.2%,+2.2
San Francisco,57-49-0,53.8%,46.2%,+2.5
Tulane,93-80-0,53.8%,46.2%,+1.7
Missouri St,72-62-0,53.7%,46.3%,+1.3
Loyola-MD,73-63-0,53.7%,46.3%,+0.7
Weber St,51-44-0,53.7%,46.3%,+0.9
Delaware,88-76-0,53.7%,46.3%,+2.5
S Indiana,22-19-0,53.7%,46.3%,+1.9
Rhode Island,60-52-0,53.6%,46.4%,+1.0
Army,61-53-0,53.5%,46.5%,+1.5
Oregon,46-40-2,53.5%,46.5%,+1.3
SE Missouri,109-95-4,53.4%,46.6%,+2.7
Florida Intl,88-77-2,53.3%,46.7%,+1.4
Toledo,40-35-1,53.3%,46.7%,+3.6
Rice,99-87-1,53.2%,46.8%,+2.0
Sam Hous St,50-44-0,53.2%,46.8%,-0.1
N Colorado,67-59-0,53.2%,46.8%,+0.8
Wyoming,93-82-3,53.1%,46.9%,+2.0
Central Mich,87-77-0,53.1%,47.0%,+1.5
Wake Forest,87-77-4,53.1%,47.0%,+1.9
USC,62-55-1,53.0%,47.0%,+1.0
Duke,18-16-1,52.9%,47.1%,+0.7
N Iowa,63-56-1,52.9%,47.1%,+2.2
Memphis,55-49-0,52.9%,47.1%,+3.0
Louisiana,55-49-1,52.9%,47.1%,+0.2
Brown,74-66-1,52.9%,47.1%,+1.3
TX-Pan Am,75-67-3,52.8%,47.2%,+1.2
Penn St,85-76-2,52.8%,47.2%,+2.4
S Florida,105-94-0,52.8%,47.2%,+2.1
E Washingtn,67-60-2,52.8%,47.2%,+2.0
Cornell,77-69-1,52.7%,47.3%,+2.9
Colorado St,68-61-0,52.7%,47.3%,+0.9
High Point,59-53-2,52.7%,47.3%,+0.3
E Carolina,99-89-3,52.7%,47.3%,+1.2
S Methodist,40-36-0,52.6%,47.4%,+0.9
Washington,90-81-0,52.6%,47.4%,+1.8
Clemson,60-54-3,52.6%,47.4%,+1.3
SIU Edward,101-91-7,52.6%,47.4%,+0.2
James Mad,71-64-0,52.6%,47.4%,+1.2
San Jose St,123-111-3,52.6%,47.4%,+1.6
Col Charlestn,52-47-1,52.5%,47.5%,+1.2
Miss Val St,105-95-3,52.5%,47.5%,+1.3
WI-Milwkee,86-78-0,52.4%,47.6%,+0.4
Murray St,43-39-2,52.4%,47.6%,+0.9
NC-Asheville,54-49-4,52.4%,47.6%,+0.1
S Carolina,78-71-3,52.4%,47.7%,-0.1
Incar Word,78-71-1,52.4%,47.7%,+2.0
Kansas St,79-72-3,52.3%,47.7%,+2.0
Montana,46-42-0,52.3%,47.7%,0.0
Miss State,69-63-1,52.3%,47.7%,+0.9
Bellarmine,35-32-0,52.2%,47.8%,+1.1
NC-Wilmgton,72-66-0,52.2%,47.8%,+1.0
Texas St,61-56-3,52.1%,47.9%,+0.2
U Penn,61-56-1,52.1%,47.9%,+0.1
App State,86-79-4,52.1%,47.9%,+0.3
Marquette,62-57-3,52.1%,47.9%,+2.5
Chattanooga,63-58-1,52.1%,47.9%,+1.8
Portland St,78-72-4,52.0%,48.0%,+3.2
Lipscomb,53-49-1,52.0%,48.0%,-0.6
Utah St,53-49-1,52.0%,48.0%,+1.7
UC Davis,70-65-2,51.9%,48.2%,+0.8
Kansas City,72-67-2,51.8%,48.2%,-0.4
Monmouth,72-67-1,51.8%,48.2%,+2.0
Ohio,59-55-1,51.8%,48.3%,+1.7
Pacific,93-87-1,51.7%,48.3%,+1.7
Harvard,47-44-0,51.7%,48.4%,+0.1
Oklahoma St,79-74-3,51.6%,48.4%,+0.9
North Texas,64-60-4,51.6%,48.4%,+1.4
Northeastrn,64-60-1,51.6%,48.4%,+1.2
F Dickinson,65-61-3,51.6%,48.4%,+1.5
E Michigan,88-83-0,51.5%,48.5%,+0.3
Mercer,73-69-4,51.4%,48.6%,+2.0
Boston U,55-52-0,51.4%,48.6%,-1.0
Campbell,56-53-2,51.4%,48.6%,+0.6
GA Southern,75-71-0,51.4%,48.6%,-0.2
Sac State,94-89-2,51.4%,48.6%,0.0
Coastal Car,76-72-1,51.4%,48.7%,+2.4
Arizona,19-18-1,51.4%,48.7%,+2.7
Wichita St,39-37-1,51.3%,48.7%,-0.9
Alabama,59-56-4,51.3%,48.7%,+1.2
Ark Pine Bl,82-78-3,51.3%,48.8%,+0.5
Louisville,63-60-1,51.2%,48.8%,+1.1
Marshall,64-61-2,51.2%,48.8%,+1.6
Geo Wshgtn,88-84-2,51.2%,48.8%,+1.5
Cleveland St,92-88-3,51.1%,48.9%,+0.2
Missouri,92-88-2,51.1%,48.9%,-0.3
NC A&T,69-66-0,51.1%,48.9%,+1.3
Connecticut,48-46-0,51.1%,48.9%,+2.5
Vermont,25-24-0,51.0%,49.0%,+1.4
E Illinois,100-96-0,51.0%,49.0%,+0.6
Charlotte,79-76-8,51.0%,49.0%,+1.5
Grambling St,55-53-1,50.9%,49.1%,-0.5
Austin Peay,83-80-5,50.9%,49.1%,+2.8
TX A&M-CC,56-54-3,50.9%,49.1%,0.0
Old Dominion,56-54-1,50.9%,49.1%,+1.2
Utah Valley,57-55-0,50.9%,49.1%,-0.6
N Carolina,31-30-0,50.8%,49.2%,+2.3
Duquesne,68-66-2,50.8%,49.3%,+1.3
VMI,106-103-1,50.7%,49.3%,+1.9
Dayton,38-37-1,50.7%,49.3%,-0.7
Tulsa,79-77-2,50.6%,49.4%,0.0
W Illinois,90-88-1,50.6%,49.4%,+0.8
Florida,45-44-0,50.6%,49.4%,+0.4
McNeese St,53-52-0,50.5%,49.5%,+1.6
Texas Tech,53-52-3,50.5%,49.5%,+0.4
Florida St,54-53-3,50.5%,49.5%,-0.2
Citadel,109-107-1,50.5%,49.5%,+0.7
Wofford,60-59-3,50.4%,49.6%,-1.6
U Mass,77-76-0,50.3%,49.7%,+0.9
Hampton,80-79-1,50.3%,49.7%,+0.6
N Illinois,89-88-3,50.3%,49.7%,+0.7
Idaho,101-100-4,50.3%,49.8%,+1.2
Marist,100-99-1,50.3%,49.8%,+0.9
Loyola Mymt,82-82-3,50.0%,50.0%,-1.7
Mississippi,68-68-2,50.0%,50.0%,+2.6
Le Moyne,11-11-0,50.0%,50.0%,-0.5
Indiana,61-61-3,50.0%,50.0%,-0.2
TX Christian,70-70-4,50.0%,50.0%,+1.9
Maine,78-78-1,50.0%,50.0%,0.0
CS Fullerton,86-86-3,50.0%,50.0%,+1.8
Tennessee,45-45-1,50.0%,50.0%,+0.7
NC Central,45-45-0,50.0%,50.0%,-0.9
NC-Grnsboro,52-52-1,50.0%,50.0%,0.0
W Georgia,1-1-0,50.0%,50.0%,+4.5
Mercyhurst,1-1-0,50.0%,50.0%,-3.0
Air Force,95-96-3,49.7%,50.3%,+0.8
Presbyterian,72-73-0,49.7%,50.3%,+0.5
Texas,61-62-0,49.6%,50.4%,+0.7
SE Louisiana,59-60-2,49.6%,50.4%,-0.7
Iowa,58-59-2,49.6%,50.4%,+1.3
N Dakota St,54-55-0,49.5%,50.5%,+1.1
IU Indy,105-107-2,49.5%,50.5%,+0.5
N Kentucky,51-52-1,49.5%,50.5%,+0.3
Mass Lowell,47-48-2,49.5%,50.5%,+2.1
Coppin St,88-90-1,49.4%,50.6%,-0.7
Drexel,89-91-0,49.4%,50.6%,+1.8
Nicholls,41-42-1,49.4%,50.6%,+2.5
S Alabama,80-82-1,49.4%,50.6%,+1.0
BYU,38-39-0,49.4%,50.7%,+1.9
AR Lit Rock,76-78-0,49.4%,50.7%,+1.4
Kennesaw St,71-73-3,49.3%,50.7%,-0.2
DePaul,103-106-3,49.3%,50.7%,+0.2
Rob Morris,66-68-4,49.3%,50.8%,0.0
Lafayette,65-67-3,49.2%,50.8%,-1.0
IL-Chicago,97-100-0,49.2%,50.8%,+1.2
W Michigan,97-100-1,49.2%,50.8%,+0.5
Miami,64-66-2,49.2%,50.8%,+1.2
Niagara,95-98-3,49.2%,50.8%,+1.5
Vanderbilt,90-93-3,49.2%,50.8%,+1.1
Utah,59-61-2,49.2%,50.8%,-0.6
Mt St Marys,59-61-3,49.2%,50.8%,+0.6
Minnesota,83-86-3,49.1%,50.9%,+0.2
Auburn,52-54-0,49.1%,50.9%,+1.3
Kansas,24-25-1,49.0%,51.0%,-1.8
Siena,72-75-1,49.0%,51.0%,+0.2
W Carolina,92-96-1,48.9%,51.1%,-0.3
TX A&M-Com,23-24-0,48.9%,51.1%,+2.4
Temple,68-71-3,48.9%,51.1%,+0.9
UAB,45-47-3,48.9%,51.1%,+0.8
CS Bakersfld,66-69-0,48.9%,51.1%,-0.6
Jackson St,58-61-0,48.7%,51.3%,-0.5
Miami (OH),96-101-2,48.7%,51.3%,+0.1
Middle Tenn,74-78-3,48.7%,51.3%,+2.0
S Car State,72-76-0,48.7%,51.4%,+0.9
S Mississippi,95-101-3,48.5%,51.5%,-0.5
St Johns,75-80-2,48.4%,51.6%,+2.7
Rutgers,84-90-4,48.3%,51.7%,+0.7
Stanford,70-75-1,48.3%,51.7%,+0.1
TN State,70-75-2,48.3%,51.7%,-1.1
Utah Tech,41-44-0,48.2%,51.8%,0.0
Arkansas,54-58-0,48.2%,51.8%,-0.3
Jksnville St,65-70-1,48.2%,51.9%,0.0
Kentucky,26-28-0,48.2%,51.9%,-1.7
Chicago St,88-95-5,48.1%,51.9%,0.0
Fordham,88-95-6,48.1%,51.9%,-1.2
N Florida,62-67-2,48.1%,51.9%,+0.1
St Fran (PA),61-66-1,48.0%,52.0%,-0.3
Bradley,73-79-1,48.0%,52.0%,+0.1
Lindenwood,24-26-2,48.0%,52.0%,+0.2
Saint Louis,70-76-1,48.0%,52.1%,-0.4
TN Tech,93-101-0,47.9%,52.1%,+0.3
IPFW,64-70-2,47.8%,52.2%,-0.4
Stony Brook,53-58-0,47.8%,52.3%,+0.4
New Mexico,63-69-1,47.7%,52.3%,+0.6
California,94-103-2,47.7%,52.3%,-0.6
Portland,93-102-2,47.7%,52.3%,+0.3
Quinnipiac,72-79-1,47.7%,52.3%,+1.5
Kent St,51-56-2,47.7%,52.3%,-0.9
Belmont,30-33-0,47.6%,52.4%,-1.8
TX Southern,50-55-1,47.6%,52.4%,+0.5
Fla Atlantic,66-73-2,47.5%,52.5%,-0.2
Akron,46-51-0,47.4%,52.6%,+1.1
Cal Poly,101-112-5,47.4%,52.6%,+1.1
American,55-61-0,47.4%,52.6%,-0.6
Radford,45-50-0,47.4%,52.6%,-1.3
Wm & Mary,71-79-3,47.3%,52.7%,+0.6
Norfolk St,42-47-0,47.2%,52.8%,-0.8
Xavier,50-56-3,47.2%,52.8%,-0.2
Evansville,90-101-1,47.1%,52.9%,+0.6
Dartmouth,73-82-1,47.1%,52.9%,+0.5
TN Martin,81-91-2,47.1%,52.9%,+0.5
Albany,56-63-2,47.1%,52.9%,+0.4
La Salle,84-95-1,46.9%,53.1%,-0.4
Troy,76-86-5,46.9%,53.1%,-0.9
N Alabama,53-60-0,46.9%,53.1%,+1.1
Arkansas St,83-94-3,46.9%,53.1%,+0.7
Oakland,60-68-2,46.9%,53.1%,+0.5
Manhattan,90-102-2,46.9%,53.1%,-0.1
Northwestern,74-84-4,46.8%,53.2%,+0.5
Central Conn,73-83-1,46.8%,53.2%,-0.8
Drake,64-73-2,46.7%,53.3%,+0.8
E Kentucky,64-73-2,46.7%,53.3%,+0.5
Liberty,21-24-1,46.7%,53.3%,+2.0
