Team,ATS Record,Cover %,MOV,ATS +/-
Orlando,10-3-0,76.9%,9.6,+3.6
LA Clippers,9-3-0,75.0%,3.9,+6.8
Cleveland,12-5-0,70.6%,9.1,+2.6
Houston,9-4-0,69.2%,8.7,+4.8
Charlotte,4-2-0,66.7%,-3.7,+4.0
Okla City,9-5-0,64.3%,11.4,+3.1
Toronto,3-2-0,60.0%,-6.4,+4.1
Memphis,7-5-0,58.3%,9.3,+5.4
Brooklyn,5-4-0,55.6%,-6.7,-0.2
Dallas,6-5-0,54.6%,4.4,+3.1
Portland,3-3-1,50.0%,-10.3,-0.9
Golden State,6-6-0,50.0%,4.4,+0.8
Washington,1-1-0,50.0%,-3.5,+3.8
LA Lakers,5-6-0,45.5%,2.5,-1.7
San Antonio,4-6-0,40.0%,1.2,+0.9
Detroit,3-5-1,37.5%,-5.9,-3.2
Milwaukee,3-5-1,37.5%,2.2,-2.9
Denver,3-5-1,37.5%,-1.8,-3.9
Atlanta,3-6-0,33.3%,-5.1,-4.0
New York,3-6-1,33.3%,2.4,-4.1
Sacramento,3-6-0,33.3%,-0.7,-6.5
Boston,5-10-0,33.3%,8.9,-1.7
New Orleans,1-3-0,25.0%,-10.0,-10.9
Chicago,2-6-0,25.0%,-11.1,-3.9
Miami,2-6-0,25.0%,-0.1,-2.8
Utah,1-3-0,25.0%,-12.0,-5.9
Minnesota,2-6-0,25.0%,4.1,-4.1
Phoenix,2-8-0,20.0%,-2.7,-6.0
Indiana,1-8-0,11.1%,-8.1,-12.2
Philadelphia,0-3-0,0.0%,-16.0,-15.7
