Team,ATS Record,Cover %,MOV,ATS +/-
Chicago,80-61-4,56.7%,0.5,+2.3
Indiana,76-59-5,56.3%,2.4,+2.5
Miami,90-72-2,55.6%,2.7,+1.5
Brooklyn,88-71-4,55.4%,-0.5,+1.3
Portland,84-69-3,54.9%,0.7,+1.0
Golden State,113-95-6,54.3%,6.2,+0.5
Houston,83-72-1,53.6%,2.0,+0.4
Okla City,80-70-4,53.3%,2.5,+1.3
New Orleans,83-76-1,52.2%,1.2,+1.4
Boston,89-85-6,51.2%,4.1,+0.4
Milwaukee,88-85-6,50.9%,3.3,-0.1
LA Lakers,73-72-2,50.3%,-0.4,+0.1
Detroit,73-73-3,50.0%,-2.4,+1.2
Cleveland,88-91-2,49.2%,1.3,-0.4
Memphis,77-80-5,49.0%,0.3,+0.9
Orlando,68-71-0,48.9%,-4.0,-1.4
Atlanta,77-81-0,48.7%,0.1,-0.1
Philadelphia,82-87-4,48.5%,-0.3,-0.4
New York,73-79-0,48.0%,-2.4,0.0
LA Clippers,79-86-2,47.9%,1.9,-1.6
Dallas,74-81-4,47.7%,0.8,+0.4
San Antonio,72-80-3,47.4%,2.1,+0.2
Utah,74-83-5,47.1%,2.4,-0.2
Denver,73-83-4,46.8%,2.1,-0.5
Minnesota,69-80-1,46.3%,0.2,+0.1
Toronto,75-87-2,46.3%,2.1,-0.4
Washington,70-85-1,45.2%,-3.3,-2.3
Charlotte,60-74-3,44.8%,-3.8,-2.1
Sacramento,64-82-6,43.8%,-3.0,-1.1
Phoenix,61-90-4,40.4%,-3.2,-3.0
