Team,Over Record,Over %,Under %,Total +/-
Washington,455-387-14,54.0%,46.0%,+1.4
Minnesota,449-391-8,53.5%,46.6%,+0.8
Toronto,468-432-9,52.0%,48.0%,+0.7
Denver,462-429-10,51.9%,48.2%,+1.0
San Antonio,442-415-11,51.6%,48.4%,+0.6
Indiana,439-421-10,51.1%,49.0%,+1.0
Portland,442-424-10,51.0%,49.0%,+0.9
Atlanta,445-428-10,51.0%,49.0%,+1.0
Milwaukee,458-445-9,50.7%,49.3%,+0.7
Phoenix,437-426-9,50.6%,49.4%,0.0
Boston,483-471-10,50.6%,49.4%,+0.6
New Orleans,424-419-8,50.3%,49.7%,+0.2
Philadelphia,442-438-9,50.2%,49.8%,+0.1
Sacramento,408-410-14,49.9%,50.1%,+0.4
Cleveland,452-455-9,49.8%,50.2%,+0.2
Utah,425-435-12,49.4%,50.6%,+0.7
Houston,434-446-16,49.3%,50.7%,+0.1
LA Lakers,427-440-6,49.3%,50.8%,-0.3
Okla City,423-439-13,49.1%,50.9%,0.0
Charlotte,399-416-9,49.0%,51.0%,+0.2
Detroit,398-415-13,49.0%,51.1%,+0.2
LA Clippers,432-453-17,48.8%,51.2%,+0.3
Chicago,406-427-10,48.7%,51.3%,+0.7
Miami,444-467-4,48.7%,51.3%,-0.6
Orlando,405-427-10,48.7%,51.3%,-0.5
Brooklyn,410-437-12,48.4%,51.6%,+0.4
Memphis,413-442-16,48.3%,51.7%,+0.2
Golden State,450-494-13,47.7%,52.3%,-0.2
New York,395-437-13,47.5%,52.5%,0.0
Dallas,415-464-10,47.2%,52.8%,0.0
