,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
0,1,98.7,12:00 PM,Mackey Arena,11,Maryland,21,Purdue,Maryland,Purdue,4.5,0.5283,True,-4.5,0.5192,False,0,0.556,27.7,7.1,0,0.0,0.0,0.0,9,0.444,8.2,-0.4,5,0.6,18.2,+2.9,Maryland,4.5,0.5283,0,0.0,0.0,0.0,Purdue,-4.5,0.5192,0,0.5,15.7,0.8,Maryland,Purdue,4.5,-4.5,0,0.511,7.2,0.1,0,0.489,-1.9,0.2,861,0.5,6.8,0.4,392,0.537,13.9,1.8,4.5,280,0.504,-4.9,0.6,-4.5,0,0.515,11.0,0.6,Maryland,Purdue,4.5,-4.5,0,0.494,5.9,0.1,0,0.52,-1.9,0.9,346,0.522,9.9,1.0,156,0.563,17.5,2.8,4.5,121,0.504,-4.0,0.7,-4.5,0,0.526,12.4,1.1,162.0,240.0,240.0,162.0,,,
1,2,98.1,5:00 PM,Moody Center,15,Connecticut,32,Texas,Connecticut,Texas,1.0,0.5122,True,-1.0,0.5349,False,0,0.5,20.9,-3.7,0,0.0,0.0,0.0,8,0.5,19.4,-1.1,4,0.5,36.5,+1.0,Connecticut,1.0,0.5122,0,0.0,0.0,0.0,Texas,-1.0,0.5349,0,0.5,19.4,-1.1,Connecticut,Texas,1.0,-1.0,0,0.521,8.8,0.4,0,0.491,1.2,-0.1,850,0.489,6.7,0.0,387,0.484,13.5,0.5,1.0,200,0.528,-4.4,1.0,-1.0,0,0.468,9.9,-0.4,Connecticut,Texas,1.0,-1.0,0,0.536,7.5,0.7,0,0.5,-0.5,-0.4,337,0.482,5.2,0.0,173,0.45,11.1,0.0,1.0,94,0.467,-7.1,-1.1,-1.0,0,0.442,10.0,-1.0,59.0,295.0,295.0,59.0,,,
2,3,97.8,3:00 PM,Dickies Arena,22,Texas Tech,33,Texas A&M,Texas Tech,Texas A&M-CC,-2.0,0.5238,False,2.0,0.5238,True,0,0.5,22.3,-0.7,0,0.0,0.0,0.0,9,0.5,10.8,-2.1,5,0.8,20.4,+1.2,Texas A&M,2.0,0.5238,0,0.0,0.0,0.0,Texas Tech,-2.0,0.5238,0,0.5,22.3,-0.7,Texas Tech,Texas A&M-CC,-2.0,2.0,0,0.473,2.9,-0.4,0,0.44,-7.0,-1.7,749,0.521,2.8,-0.1,349,0.516,9.1,-0.3,2.0,369,0.511,-7.6,0.0,-2.0,0,0.506,10.9,0.5,Texas Tech,Texas A&M-CC,-2.0,2.0,0,0.488,7.3,0.7,0,0.469,-4.1,-0.9,324,0.513,4.0,-0.1,156,0.484,8.9,-1.1,2.0,127,0.516,-5.0,1.0,-2.0,0,0.498,12.7,0.8,298.0,296.0,298.0,296.0,,,
3,5,97.0,6:00 PM,KFC Yum! Center,1,Duke,51,Louisville,Duke,Louisville,-8.5,0.5283,False,8.5,0.5192,True,0,0.625,20.1,3.8,0,1.0,14.0,15.5,8,0.5,10.3,0.2,5,0.4,10.0,-5.8,Louisville,8.5,0.5192,0,1.0,28.0,32.5,Duke,-8.5,0.5283,0,0.571,21.0,2.1,Duke,Louisville,-8.5,8.5,0,0.525,13.9,0.5,0,0.517,7.2,0.3,858,0.507,7.2,0.3,437,0.493,12.0,0.0,8.5,240,0.481,-6.9,-0.3,-8.5,0,0.523,14.2,0.3,Duke,Louisville,-8.5,8.5,0,0.521,12.1,0.3,0,0.48,4.8,-0.2,317,0.471,3.9,-0.7,172,0.47,9.2,-0.8,8.5,125,0.443,-8.8,-1.3,-8.5,0,0.521,13.5,0.0,75.0,152.0,75.0,152.0,,,
4,6,96.5,1:00 PM,Mizzou Arena,9,Kansas,53,Missouri,Kansas,Missouri,-7.0,0.5192,False,7.0,0.5283,True,0,0.5,13.1,-1.1,0,0.0,-13.0,-16.5,8,0.375,24.4,3.9,7,0.429,29.0,+5.1,Missouri,7.0,0.5283,0,0.0,-8.0,-4.5,Kansas,-7.0,0.5192,0,0.429,14.6,-2.3,Kansas,Missouri,-7.0,7.0,0,0.516,11.8,0.7,0,0.511,4.2,-0.3,800,0.48,3.4,-0.4,385,0.505,10.7,0.5,7.0,365,0.468,-7.8,-0.8,-7.0,0,0.517,12.7,0.8,Kansas,Missouri,-7.0,7.0,0,0.513,9.2,-0.1,0,0.505,2.0,-0.8,319,0.465,-0.6,-0.8,163,0.468,5.5,-0.8,7.0,182,0.475,-8.7,-0.7,-7.0,0,0.522,11.3,0.5,133.0,179.0,133.0,179.0,,,
5,8,87.2,4:00 PM,FedExForum,124,Arkansas St,34,Memphis,Arkansas St.,Memphis,13.0,0.5192,True,-13.0,0.5283,False,0,0.375,7.0,-3.1,0,1.0,-9.0,16.5,8,0.75,6.0,5.6,3,0.667,14.0,+5.0,Arkansas St,13.0,0.5192,0,1.0,-9.0,16.5,Memphis,-13.0,0.5283,0,0.667,14.0,5.0,Arkansas St.,Memphis,13.0,-13.0,0,0.503,1.2,-0.1,0,0.486,-5.9,-0.2,858,0.53,7.8,0.7,427,0.529,13.4,1.1,13.0,386,0.52,-6.9,0.4,-13.0,0,0.524,11.3,0.5,Arkansas St.,Memphis,13.0,-13.0,0,0.516,-0.5,-0.2,0,0.486,-7.0,-0.5,322,0.509,5.5,0.5,160,0.506,11.0,1.0,13.0,182,0.539,-6.6,0.7,-13.0,0,0.505,9.9,0.3,15.0,167.0,167.0,15.0,,,
6,9,84.8,12:00 PM,Prudential Center,86,Oklahoma St,121,Seton Hall,Oklahoma State,Seton Hall,-1.5,0.5238,False,1.5,0.5238,True,0,0.286,5.1,0.0,0,1.0,21.0,15.5,9,0.333,1.8,-4.9,5,0.2,5.6,-8.4,Seton Hall,1.5,0.5238,0,0.667,-3.7,1.3,Oklahoma St,-1.5,0.5238,0,0.25,12.5,0.6,Oklahoma State,Seton Hall,-1.5,1.5,0,0.5,5.4,0.4,0,0.465,-2.6,-0.2,782,0.505,2.6,0.2,372,0.475,7.6,-0.3,1.5,374,0.545,-5.5,0.9,-1.5,0,0.533,9.9,0.8,Oklahoma State,Seton Hall,-1.5,1.5,0,0.476,2.1,0.1,0,0.496,-4.0,1.2,329,0.525,3.8,0.3,155,0.49,9.2,0.4,1.5,135,0.593,-4.1,1.1,-1.5,0,0.471,8.3,-0.7,225.0,274.0,225.0,274.0,,,
7,11,76.2,12:00 PM,Neville Arena,211,Richmond,3,Auburn,Richmond,Auburn,29.5,0.5283,True,-29.5,0.5192,False,0,0.286,3.6,-4.6,0,0.0,-10.5,-11.8,8,0.714,16.9,7.4,3,1.0,35.7,+12.7,Richmond,29.5,0.5283,0,0.5,-10.0,-5.3,Auburn,-29.5,0.5192,0,0.8,22.7,8.5,Richmond,Auburn,29.5,-29.5,0,0.499,2.5,0.2,0,0.511,-2.3,0.6,773,0.515,3.4,0.3,367,0.545,9.5,1.4,29.5,341,0.514,-5.5,0.9,-29.5,0,0.528,9.5,0.9,Richmond,Auburn,29.5,-29.5,0,0.494,2.8,0.2,0,0.504,-1.6,0.5,333,0.529,5.4,0.9,154,0.571,11.7,2.2,29.5,127,0.496,-4.6,0.8,-29.5,0,0.567,11.3,1.7,246.0,17.0,17.0,246.0,,,
8,12,72.9,3:00 PM,Strahan Arena at the University Events Center,168,Rice,135,Texas St,Rice,Texas State,6.0,0.5238,True,-6.0,0.5238,False,0,0.556,5.4,3.4,0,0.5,12.5,8.3,7,0.714,11.3,4.9,1,1.0,36.0,+11.5,Rice,6.0,0.5238,0,0.75,4.3,10.1,Texas St,-6.0,0.5238,0,1.0,16.5,10.0,Rice,Texas State,6.0,-6.0,0,0.471,-2.1,-0.3,0,0.461,-8.8,-0.6,356,0.494,1.0,0.3,136,0.403,7.5,-1.7,6.0,488,0.468,-9.3,-0.4,-6.0,0,0.518,5.4,0.2,Rice,Texas State,6.0,-6.0,0,0.481,-1.2,0.0,0,0.484,-6.6,0.2,288,0.496,3.7,0.4,114,0.429,9.8,-1.0,6.0,192,0.481,-7.8,0.2,-6.0,0,0.513,5.7,0.3,245.0,297.0,297.0,245.0,,,
9,13,64.8,2:00 PM,Fifth Third Arena,279,Howard,14,Cincinnati,Howard,Cincinnati,28.5,0.5283,True,-28.5,0.5192,False,0,0.429,-5.9,-4.2,0,0.5,-14.5,-2.4,7,0.571,24.0,3.2,4,0.5,34.3,+4.0,Howard,28.5,0.5283,0,0.667,-13.3,3.5,Cincinnati,-28.5,0.5192,0,0.571,24.0,3.2,Howard,Cincinnati,28.5,-28.5,0,0.425,-6.5,-1.2,0,0.389,-12.6,-2.3,834,0.477,8.1,0.2,412,0.471,13.9,0.7,28.5,153,0.437,-11.9,-1.1,-28.5,0,0.474,11.1,0.2,Howard,Cincinnati,28.5,-28.5,0,0.439,-2.3,-0.6,0,0.396,-9.6,-1.7,333,0.483,8.3,0.4,167,0.518,14.8,1.6,28.5,123,0.463,-10.6,-0.3,-28.5,0,0.484,11.9,0.7,114.0,49.0,49.0,114.0,,,
