Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,98.7,12:00 PM,Mackey Arena,11,Maryland,21,Purdue,Maryland,Maryland,Purdue,Purdue,+4.5,−112,True,-4.5,−108,False,Maryland,5-4-0,55.6%,27.7,7.1,0,0,0.0,0.0,Purdue,4-5-0,44.4%,8.2,-0.4,3-2-0,60.0%,18.2,+2.9,Maryland,+4.5,−112,0,0,0.0,0.0,Purdue,-4.5,−108,3-3-0,50.0%,15.7,0.8
2,98.1,5:00 PM,Moody Center,15,Connecticut,32,Texas,UConn,Connecticut,Texas,Texas,+1,−105,True,-1,−115,False,Connecticut,4-4-1,50.0%,20.9,-3.7,0,0,0.0,0.0,Texas,4-4-0,50.0%,19.4,-1.1,2-2-0,50.0%,36.5,+1.0,Connecticut,+1,−105,0,0,0.0,0.0,Texas,-1,−115,4-4-0,50.0%,19.4,-1.1
3,97.8,3:00 PM,Dickies Arena,22,Texas Tech,33,Texas A&M,Texas Tech,Texas Tech,Texas A&M,Texas A&M-CC,-2,−110,False,+2,−110,True,Texas Tech,4-4-0,50.0%,22.3,-0.7,0,0,0.0,0.0,Texas A&M,4-4-1,50.0%,10.8,-2.1,4-1-0,80.0%,20.4,+1.2,Texas A&M,+2,−110,0,0,0.0,0.0,Texas Tech,-2,−110,4-4-0,50.0%,22.3,-0.7
4,97.2,6:00 PM,Matthew Knight Arena,17,Ucla,28,Oregon,UCLA,UCLA,Oregon,Oregon,+3.5,−108,True,-3.5,−112,False,Ucla,5-3-0,62.5%,25.1,4.8,0,0,0.0,0.0,Oregon,6-3-0,66.7%,12.2,3.3,2-2-0,50.0%,19.3,+0.6,Ucla,+3.5,−108,0,0,0.0,0.0,Oregon,-3.5,−112,4-3-0,57.1%,14.0,1.1
5,97.0,6:00 PM,KFC Yum! Center,1,Duke,51,Louisville,Duke,Duke,Louisville,Louisville,-8.5,−112,False,+8.5,−108,True,Duke,5-3-0,62.5%,20.1,3.8,1-0-0,100.0%,14.0,15.5,Louisville,4-4-0,50.0%,10.3,0.2,2-3-0,40.0%,10.0,-5.8,Louisville,+8.5,−108,1-0-0,100.0%,28.0,32.5,Duke,-8.5,−112,4-3-0,57.1%,21.0,2.1
6,96.5,1:00 PM,Mizzou Arena,9,Kansas,53,Missouri,Kansas,Kansas,Missouri,Missouri,-7,−108,False,+7,−112,True,Kansas,4-4-0,50.0%,13.1,-1.1,0-1-0,0.0%,-13.0,-16.5,Missouri,3-5-0,37.5%,24.4,3.9,3-4-0,42.9%,29.0,+5.1,Missouri,+7,−112,0-1-0,0.0%,-8.0,-4.5,Kansas,-7,−108,3-4-0,42.9%,14.6,-2.3
7,90.8,12:30 PM,Dickies Arena,73,Vanderbilt,70,Tx Christian,Vanderbilt,Vanderbilt,TCU,Texas Christian,-2.5,−108,False,+2.5,−112,True,Vanderbilt,6-3-0,66.7%,14.6,0.3,1-0-0,100.0%,16.0,10.5,Tx Christian,2-6-0,25.0%,7.6,-4.4,2-3-0,40.0%,18.8,+0.2,Tx Christian,+2.5,−112,0-1-0,0.0%,-12.0,-5.0,Vanderbilt,-2.5,−108,5-3-0,62.5%,16.1,-0.2
8,87.2,4:00 PM,FedExForum,124,Arkansas St,34,Memphis,Arkansas State,Arkansas St.,Memphis,Memphis,+13,−108,True,-13,−112,False,Arkansas St,3-5-0,37.5%,7.0,-3.1,1-0-0,100.0%,-9.0,16.5,Memphis,6-2-0,75.0%,6.0,5.6,2-1-0,66.7%,14.0,+5.0,Arkansas St,+13,−108,1-0-0,100.0%,-9.0,16.5,Memphis,-13,−112,2-1-0,66.7%,14.0,5.0
9,84.8,12:00 PM,Prudential Center,86,Oklahoma St,121,Seton Hall,Oklahoma State,Oklahoma State,Seton Hall,Seton Hall,-1.5,−110,False,+1.5,−110,True,Oklahoma St,2-5-0,28.6%,5.1,0.0,1-0-0,100.0%,21.0,15.5,Seton Hall,3-6-0,33.3%,1.8,-4.9,1-4-0,20.0%,5.6,-8.4,Seton Hall,+1.5,−110,2-1-0,66.7%,-3.7,1.3,Oklahoma St,-1.5,−110,1-3-0,25.0%,12.5,0.6
10,80.7,3:00 PM,Pete Maravich Assembly Center,169,Fla Gulf Cst,47,Lsu,FGCU,Florida Gulf Coast,LSU,Louisiana State,N/A,N/A,False,-15,−108,False,Fla Gulf Cst,4-5-0,44.4%,-2.2,2.2,3-1-0,75.0%,-6.3,5.6,Lsu,5-3-0,62.5%,12.3,2.8,3-2-0,60.0%,18.2,0.0,Lsu,-15,−108,1-1-0,50.0%,0.0,8.3,Fla Gulf Cst,N/A,N/A,1-2-0,33.3%,5.7,1.3
