Team,Over Record,Over %,Under %,Total +/-
Phoenix,10-2-0,83.3%,16.7%,+7.2
Memphis,8-3-0,72.7%,27.3%,+8.3
Dallas,10-4-0,71.4%,28.6%,+6.1
Denver,8-4-0,66.7%,33.3%,+7.5
Utah,8-4-0,66.7%,33.3%,+7.0
Cleveland,7-4-0,63.6%,36.4%,+3.9
Chicago,8-5-0,61.5%,38.5%,+8.3
New York,8-5-0,61.5%,38.5%,+6.7
San Antonio,6-4-0,60.0%,40.0%,-4.1
Indiana,8-6-1,57.1%,42.9%,-3.4
Washington,6-5-0,54.6%,45.5%,-3.1
Miami,6-5-0,54.6%,45.5%,0.0
Atlanta,7-6-0,53.9%,46.2%,-1.5
Minnesota,6-6-0,50.0%,50.0%,-0.8
Brooklyn,7-7-0,50.0%,50.0%,+5.5
Houston,6-6-0,50.0%,50.0%,-3.5
Orlando,8-9-0,47.1%,52.9%,-3.9
Detroit,7-8-0,46.7%,53.3%,+0.4
Golden State,6-7-0,46.2%,53.9%,-3.1
New Orleans,6-7-0,46.2%,53.9%,-4.2
Charlotte,5-6-0,45.5%,54.6%,0.0
Philadelphia,5-6-0,45.5%,54.6%,-5.9
Milwaukee,5-6-0,45.5%,54.6%,-1.4
LA Lakers,6-8-0,42.9%,57.1%,-2.3
Okla City,5-7-0,41.7%,58.3%,-5.7
LA Clippers,4-6-1,40.0%,60.0%,-0.4
Sacramento,5-8-0,38.5%,61.5%,-0.6
Boston,4-7-0,36.4%,63.6%,+1.8
Portland,4-8-1,33.3%,66.7%,-9.3
Toronto,4-9-0,30.8%,69.2%,-2.7
