Team,Over Record,Over %,Under %,Total +/-
Milwaukee,935-868-21,51.9%,48.1%,+0.8
Denver,947-888-21,51.6%,48.4%,+0.9
Washington,899-853-32,51.3%,48.7%,+1.0
Phoenix,926-883-21,51.2%,48.8%,+0.4
Atlanta,929-888-17,51.1%,48.9%,+1.0
Sacramento,876-839-31,51.1%,48.9%,+0.8
Minnesota,886-849-22,51.1%,48.9%,+0.4
Utah,904-883-24,50.6%,49.4%,+0.7
Toronto,911-891-16,50.6%,49.5%,+0.9
Portland,890-885-21,50.1%,49.9%,+0.6
Okla City,908-916-26,49.8%,50.2%,+0.3
San Antonio,942-952-27,49.7%,50.3%,+0.3
Charlotte,805-814-22,49.7%,50.3%,+0.4
Boston,965-978-21,49.7%,50.3%,+0.5
Indiana,902-917-30,49.6%,50.4%,+0.2
LA Lakers,928-945-18,49.6%,50.5%,-0.1
New York,863-882-16,49.5%,50.5%,+0.4
Detroit,884-904-31,49.4%,50.6%,0.0
LA Clippers,891-912-31,49.4%,50.6%,+0.2
Philadelphia,883-905-26,49.4%,50.6%,-0.1
Golden State,916-939-23,49.4%,50.6%,+0.2
Miami,955-985-19,49.2%,50.8%,-0.3
New Orleans,860-888-24,49.2%,50.8%,+0.1
Dallas,912-942-25,49.2%,50.8%,+0.2
Cleveland,912-947-18,49.1%,50.9%,+0.2
Brooklyn,875-911-20,49.0%,51.0%,+0.5
Houston,881-928-27,48.7%,51.3%,+0.2
Chicago,871-918-18,48.7%,51.3%,+0.4
Orlando,848-920-28,48.0%,52.0%,-0.4
Memphis,860-934-22,47.9%,52.1%,-0.1
