Team,ATS Record,Cover %,MOV,ATS +/-
Orlando,123-102-3,54.7%,5.0,-0.1
New York,151-127-4,54.3%,5.5,+0.8
Philadelphia,234-198-9,54.2%,6.7,+0.5
Boston,356-320-15,52.7%,6.8,+0.2
Portland,209-190-8,52.4%,5.5,+0.2
LA Clippers,303-280-6,52.0%,6.9,+0.1
San Antonio,233-217-7,51.8%,7.6,+0.5
Memphis,203-192-8,51.4%,5.2,-0.2
Milwaukee,306-290-17,51.3%,6.7,-0.4
Dallas,221-211-11,51.2%,5.5,-0.3
Utah,251-241-14,51.0%,7.0,+0.2
Golden State,359-345-19,51.0%,8.6,0.0
Charlotte,150-145-2,50.9%,4.9,-0.1
Indiana,210-204-10,50.7%,5.0,-0.3
Okla City,237-232-4,50.5%,6.9,+0.3
Houston,240-237-7,50.3%,6.4,-0.3
Chicago,161-160-4,50.2%,4.4,-0.8
Toronto,275-277-4,49.8%,6.3,-0.1
Phoenix,204-206-5,49.8%,5.0,-1.0
Miami,243-247-17,49.6%,4.4,-0.9
New Orleans,179-186-4,49.0%,4.5,-0.7
Detroit,115-122-3,48.5%,3.9,-1.0
Atlanta,202-216-5,48.3%,4.1,-1.5
Cleveland,245-266-15,48.0%,6.2,-0.6
Denver,252-274-12,47.9%,5.4,-0.9
Brooklyn,148-169-4,46.7%,4.5,-0.9
Sacramento,140-160-8,46.7%,3.4,-1.7
LA Lakers,167-198-6,45.8%,4.2,-1.5
Washington,154-184-7,45.6%,3.5,-1.6
Minnesota,158-195-7,44.8%,5.0,-0.8
