Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Toronto,895-876-34,50.5%,0.4,0.2,484-494-18,49.5%,0.4,0.1,33-26-1,55.9%,0.6,0.3,443-429-18,50.8%,-0.7,0.2,439-438-16,50.1%,1.5,0.3,453-421-16,51.8%,-2.3,0.5,444-436-22,50.5%,-4.9,0.6,446-433-12,50.7%,5.8,-0.2,431-446-18,49.1%,3.0,-0.1,184-166-7,52.6%,-1.4,0.9,527-529-19,49.9%,0.9,0.2,194-185-7,51.2%,2.1,0.2,217-197-9,52.4%,-1.2,0.7,151-155-7,49.4%,0.8,-0.5
Utah,889-872-37,50.5%,1.0,0.1,453-446-18,50.4%,0.4,0.0,26-31-1,45.6%,0.5,-0.8,412-410-15,50.1%,0.0,0.0,465-452-22,50.7%,1.9,0.1,429-450-15,48.8%,-2.9,-0.5,392-408-16,49.0%,-5.6,0.2,491-459-21,51.7%,6.5,-0.1,454-412-22,52.4%,5.0,0.7,171-190-9,47.4%,-1.3,-0.5,533-480-17,52.6%,1.7,0.5,222-209-9,51.5%,3.8,0.2,214-217-10,49.7%,-0.6,0.3,159-171-10,48.2%,1.6,-0.3
Philadelphia,893-880-30,50.4%,-1.1,0.1,480-456-17,51.3%,-0.8,0.1,28-31-0,47.5%,-0.4,0.2,484-448-13,51.9%,-2.3,0.5,398-421-17,48.6%,0.3,-0.5,444-441-13,50.2%,-3.7,0.2,487-490-14,49.9%,-6.3,0.3,399-386-16,50.8%,5.3,-0.3,445-430-17,50.9%,1.6,-0.1,178-192-5,48.1%,-3.1,0.1,514-483-19,51.6%,-0.2,0.2,204-208-4,49.5%,-0.4,-0.4,209-216-9,49.2%,-2.3,0.5,173-174-6,49.9%,-1.4,-0.4
New Orleans,866-862-30,50.1%,-1.0,0.3,432-451-14,48.9%,-1.1,0.0,24-31-1,43.6%,-1.1,-0.1,457-453-19,50.2%,-1.6,0.5,397-399-11,49.9%,-0.4,-0.1,430-426-17,50.2%,-3.3,0.7,509-479-17,51.5%,-4.8,1.3,350-374-13,48.3%,4.2,-1.1,434-429-13,50.3%,1.4,-0.1,191-166-7,53.5%,-3.0,0.7,473-511-19,48.1%,-0.8,-0.1,221-212-8,51.0%,1.0,0.6,213-199-8,51.7%,-2.9,0.4,178-154-3,53.6%,0.6,0.9
Phoenix,897-894-28,50.1%,0.5,-0.1,464-434-14,51.7%,1.0,0.4,29-37-1,43.9%,1.5,-1.0,429-414-13,50.9%,-1.1,0.1,459-467-15,49.6%,2.0,-0.3,456-429-16,51.5%,-2.2,0.1,398-415-13,49.0%,-5.9,0.3,494-476-15,50.9%,5.9,-0.5,432-464-11,48.2%,3.1,-0.5,181-173-3,51.1%,-1.3,-0.1,552-505-17,52.2%,1.4,0.5,231-243-8,48.7%,2.3,-0.3,202-217-6,48.2%,-2.5,-1.2,135-179-7,43.0%,-0.5,-2.1
Chicago,884-886-24,49.9%,-0.4,0.0,456-482-13,48.6%,-0.9,-0.3,26-30-0,46.4%,0.5,0.0,454-423-12,51.8%,-0.7,0.8,423-448-12,48.6%,-0.2,-0.7,456-427-14,51.6%,-2.5,0.8,478-471-12,50.4%,-5.1,0.6,404-411-12,49.6%,4.9,-0.6,427-458-10,48.3%,1.6,-0.7,196-185-6,51.4%,-0.9,0.2,484-486-10,49.9%,-0.2,0.1,236-218-4,52.0%,1.1,0.3,192-186-7,50.8%,-1.2,0.6,178-185-8,49.0%,-0.8,-0.3
Orlando,868-877-37,49.7%,-1.4,-0.1,486-454-21,51.7%,-1.1,0.2,27-34-0,44.3%,1.0,0.7,465-487-20,48.8%,-2.7,-0.2,391-380-17,50.7%,0.1,-0.2,444-425-19,51.1%,-4.0,0.1,501-510-23,49.6%,-6.2,0.2,362-364-14,49.9%,5.2,-0.7,415-444-18,48.3%,1.3,-0.3,177-177-7,50.0%,-3.3,-0.4,511-496-23,50.7%,-0.8,0.3,193-230-8,45.6%,-0.6,-1.1,189-193-8,49.5%,-3.0,0.2,153-170-7,47.4%,-1.7,-1.3
Houston,892-906-26,49.6%,1.4,0.2,480-473-13,50.4%,1.6,0.6,27-28-1,49.1%,2.5,0.7,395-408-13,49.2%,0.0,0.5,489-485-12,50.2%,2.5,0.1,452-439-8,50.7%,-1.4,0.4,379-385-11,49.6%,-4.9,0.9,507-518-15,49.5%,6.0,-0.3,431-455-18,48.7%,4.1,0.1,171-190-5,47.4%,-0.9,-0.2,514-516-18,49.9%,1.6,0.3,208-214-4,49.3%,3.0,-0.1,204-219-9,48.2%,-0.8,-0.2,180-172-2,51.1%,2.7,0.5
Sacramento,835-857-41,49.4%,-2.4,-0.4,407-439-14,48.1%,-2.9,-0.8,37-22-1,62.7%,0.6,1.3,499-462-24,51.9%,-2.4,0.5,325-385-16,45.8%,-2.4,-1.5,438-405-20,52.0%,-4.9,0.0,535-519-24,50.8%,-6.1,0.3,297-333-17,47.1%,3.9,-1.5,393-447-21,46.8%,0.2,-0.7,178-182-10,49.4%,-5.5,-0.9,474-487-21,49.3%,-1.5,-0.3,203-210-16,49.2%,-0.1,0.2,225-208-11,52.0%,-3.8,0.0,146-166-9,46.8%,-2.1,-0.4
Portland,866-890-27,49.3%,-1.2,-0.3,422-448-18,48.5%,-1.7,-0.6,30-32-0,48.4%,-0.7,-0.1,429-465-9,48.0%,-2.3,-0.7,424-416-18,50.5%,-0.1,0.1,425-448-12,48.7%,-4.5,-0.4,452-489-15,48.0%,-6.6,-0.3,411-392-12,51.2%,5.2,-0.2,434-436-13,49.9%,2.1,-0.1,189-168-7,52.9%,-1.3,1.2,482-540-14,47.2%,-1.6,-1.0,219-220-6,49.9%,0.7,-0.1,225-222-3,50.3%,-2.0,0.1,165-150-6,52.4%,0.2,0.2
Detroit,870-896-41,49.3%,-1.1,-0.2,447-494-27,47.5%,-1.2,-0.5,27-38-0,41.5%,-0.5,-1.1,469-484-20,49.2%,-2.6,-0.1,390-401-21,49.3%,0.7,-0.3,434-443-25,49.5%,-3.7,0.0,474-496-25,48.9%,-6.1,0.3,389-395-16,49.6%,5.1,-0.7,436-451-16,49.2%,1.6,-0.2,185-196-7,48.6%,-3.0,-0.7,481-503-27,48.9%,-0.9,-0.3,209-191-6,52.3%,1.4,1.1,214-211-8,50.4%,-3.2,-0.6,177-159-7,52.7%,0.5,1.0
Charlotte,785-809-33,49.3%,-3.5,-0.1,437-438-16,49.9%,-2.9,0.3,25-25-1,50.0%,-1.2,1.3,471-481-23,49.5%,-4.5,-0.3,304-318-9,48.9%,-2.1,0.1,393-404-19,49.3%,-6.4,-0.2,539-571-28,48.6%,-6.9,-0.1,242-234-5,50.8%,4.5,-0.2,391-405-14,49.1%,-0.6,0.0,184-186-6,49.7%,-4.9,0.0,432-435-20,49.8%,-3.0,0.0,184-203-7,47.6%,-2.8,-0.9,164-168-10,49.4%,-6.0,-0.3,144-163-6,46.9%,-3.8,-1.0
Brooklyn,864-894-35,49.2%,-2.1,-0.4,462-467-26,49.7%,-1.9,-0.2,27-32-0,45.8%,-4.1,-3.1,459-498-21,48.0%,-3.0,-0.2,395-384-14,50.7%,-1.0,-0.5,446-428-16,51.0%,-4.2,0.2,522-533-21,49.5%,-6.2,0.2,338-353-14,48.9%,4.1,-1.1,409-459-19,47.1%,0.0,-1.0,167-206-5,44.8%,-5.3,-1.6,496-485-23,50.6%,-1.2,0.0,215-191-6,53.0%,0.1,0.4,187-236-3,44.2%,-4.8,-1.5,174-171-7,50.4%,-1.1,0.5
Cleveland,899-930-36,49.2%,0.2,-0.3,482-488-20,49.7%,0.5,-0.1,36-30-0,54.6%,2.4,0.8,405-451-15,47.3%,-2.2,-0.7,483-468-21,50.8%,2.4,0.1,442-464-24,48.8%,-2.8,-0.5,413-438-14,48.5%,-6.7,-0.2,480-489-22,49.5%,6.2,-0.4,456-466-12,49.5%,3.2,-0.1,174-201-10,46.4%,-3.0,-1.4,493-513-23,49.0%,0.6,-0.2,210-223-5,48.5%,2.1,0.0,207-219-11,48.6%,-2.3,-1.0,196-186-3,51.3%,2.2,0.4
Milwaukee,871-906-35,49.0%,0.2,-0.5,456-467-19,49.4%,0.3,-0.3,29-26-0,52.7%,1.4,0.4,445-431-15,50.8%,-0.4,0.2,414-465-20,47.1%,0.7,-1.2,444-438-16,50.3%,-2.6,-0.3,396-431-10,47.9%,-5.9,-0.1,467-467-25,50.0%,5.5,-0.7,418-456-19,47.8%,2.9,-0.5,191-195-7,49.5%,-1.3,-0.2,464-491-18,48.6%,0.3,-0.8,213-242-10,46.8%,1.6,-0.8,202-197-6,50.6%,-1.9,-0.4,187-194-10,49.1%,1.0,-0.1
LA Clippers,882-919-20,49.0%,0.7,-0.1,421-445-11,48.6%,0.5,0.0,33-31-0,51.6%,-2.6,-2.4,407-438-6,48.2%,-0.6,-0.2,460-474-14,49.3%,2.0,-0.1,438-447-12,49.5%,-1.9,0.2,372-427-7,46.6%,-6.0,-0.1,505-484-13,51.1%,6.2,-0.1,432-461-8,48.4%,3.3,-0.4,188-194-4,49.2%,-0.6,0.4,494-515-13,49.0%,1.3,0.1,219-240-4,47.7%,2.3,-0.8,242-234-5,50.8%,-0.3,0.4,167-179-3,48.3%,1.2,-0.8
Atlanta,870-932-19,48.3%,-1.4,-0.4,470-518-11,47.6%,-1.5,-0.6,25-30-1,45.5%,-3.2,-1.3,459-485-11,48.6%,-2.2,-0.3,400-436-8,47.9%,-0.7,-0.7,424-476-11,47.1%,-4.4,-0.4,481-523-9,47.9%,-6.0,0.1,388-401-10,49.2%,4.4,-1.1,446-454-8,49.6%,1.5,-0.4,189-202-6,48.3%,-2.5,-0.6,493-509-12,49.2%,-1.0,-0.3,209-200-2,51.1%,0.4,0.3,191-214-6,47.2%,-3.2,-0.6,163-191-0,46.1%,-1.2,-0.4
Washington,822-913-37,47.4%,-2.5,-0.3,428-504-20,45.9%,-2.6,-0.5,24-31-1,43.6%,-5.4,-2.7,474-510-25,48.2%,-2.9,0.0,339-390-12,46.5%,-1.9,-0.8,418-448-18,48.3%,-5.5,-0.6,523-559-24,48.3%,-6.3,0.1,295-352-13,45.6%,3.9,-1.1,402-458-19,46.7%,0.7,0.0,183-196-4,48.3%,-3.7,-0.1,462-506-23,47.7%,-1.9,-0.1,197-222-13,47.0%,-1.2,-0.5,197-187-4,51.3%,-3.5,0.3,153-180-9,46.0%,-2.1,-0.8
LA Lakers,871-974-32,47.2%,0.3,-0.4,432-489-22,46.9%,0.5,-0.6,40-37-0,52.0%,3.4,0.8,414-441-17,48.4%,-1.3,-0.2,447-521-15,46.2%,1.8,-0.6,431-479-13,47.4%,-3.1,-0.9,401-427-13,48.4%,-5.9,0.4,463-542-19,46.1%,5.4,-1.2,426-479-18,47.1%,3.5,0.0,164-172-3,48.8%,-2.2,-0.7,515-600-25,46.2%,0.5,-0.6,201-222-4,47.5%,2.2,-0.2,238-263-6,47.5%,-1.6,-0.4,152-165-4,48.0%,1.5,0.0
Minnesota,804-914-27,46.8%,-1.9,-0.4,426-488-12,46.6%,-1.7,-0.4,26-30-0,46.4%,1.0,1.1,482-517-10,48.3%,-2.5,0.1,312-385-17,44.8%,-1.0,-1.0,423-431-17,49.5%,-4.1,0.2,484-522-16,48.1%,-6.4,0.1,317-386-11,45.1%,4.6,-1.0,380-482-10,44.1%,0.4,-1.0,174-183-9,48.7%,-3.7,-0.1,461-524-15,46.8%,-1.6,-0.4,193-222-6,46.5%,-0.4,-0.4,185-204-9,47.6%,-3.9,-0.3,143-177-3,44.7%,-1.2,-0.8
