Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
1,99.5,9:00 PM,T-Mobile Arena,11,Kansas,3,Duke,Kansas,Kansas,Duke,Duke,+3.5,−110,True,-3.5,−110,False,Kansas,2-3-0,40.0%,16.0,-2.7,0,0,0.0,0.0,Duke,4-1-0,80.0%,27.2,8.0,3-0-0,100.0%,42.3,+11.7,Kansas,+3.5,−110,0,0,0.0,0.0,Duke,-3.5,−110,3-1-0,75.0%,30.5,6.1,1,99.5,9:00 PM,T-Mobile Arena,11,Kansas,3,Duke,Kansas,Kansas,Duke,Duke,+3.5,−110,True,-3.5,−110,False,Kansas,468-440-14,51.5%,11.8,0.7,142-135-5,51.3%,4.3,-0.3,Duke,482-435-19,52.6%,13.9,0.6,226-184-13,55.1%,20.5,1.3,Kansas,+3.5,−110,51-50-2,50.5%,-3.8,-0.2,Duke,-3.5,−110,442-402-17,52.4%,14.3,0.4,1,99.5,9:00 PM,T-Mobile Arena,11,Kansas,3,Duke,Kansas,Kansas,Duke,Duke,+3.5,−110,True,-3.5,−110,False,Kansas,179-171-5,51.1%,9.2,-0.1,54-52-1,50.9%,2.1,-0.7,Duke,182-166-8,52.3%,12.1,0.3,86-76-4,53.1%,18.7,0.4,Kansas,+3.5,−110,22-27-1,44.9%,-6.7,-3.4,Duke,-3.5,−110,162-148-6,52.3%,13.5,0.0
2,99.4,8:00 PM,MGM Grand Arena,2,Houston,6,Alabama,Houston,Houston,Alabama,Alabama,-4,−110,False,+4,−110,True,Houston,3-1-0,75.0%,33.5,7.9,0,0,0.0,0.0,Alabama,2-3-0,40.0%,15.4,-1.2,1-2-0,33.3%,24.3,+0.8,Alabama,+4,−110,0,0,0.0,0.0,Houston,-4,−110,3-1-0,75.0%,33.5,7.9,2,99.4,8:00 PM,MGM Grand Arena,2,Houston,6,Alabama,Houston,Houston,Alabama,Alabama,-4,−110,False,+4,−110,True,Houston,402-359-15,52.8%,4.8,1.2,147-154-4,48.8%,-3.1,0.2,Alabama,397-402-18,49.7%,4.5,0.2,184-178-8,50.8%,11.3,1.2,Alabama,+4,−110,154-156-9,49.7%,-5.7,0.1,Houston,-4,−110,237-188-11,55.8%,12.0,1.6,2,99.4,8:00 PM,MGM Grand Arena,2,Houston,6,Alabama,Houston,Houston,Alabama,Alabama,-4,−110,False,+4,−110,True,Houston,182-141-7,56.4%,12.4,2.5,52-55-1,48.6%,4.4,1.1,Alabama,169-165-7,50.6%,4.8,0.9,76-73-5,51.0%,10.7,1.9,Alabama,+4,−110,59-59-1,50.0%,-4.6,1.1,Houston,-4,−110,150-115-7,56.6%,14.8,2.4
3,99.1,11:00 PM,Lahaina Civic Center,4,Auburn,10,N Carolina,Auburn,Auburn,North Carolina,North Carolina,-4,−110,False,+4,−110,True,Auburn,3-1-1,75.0%,22.8,9.4,0,0,0.0,0.0,N Carolina,3-2-0,60.0%,16.6,2.7,1-1-0,50.0%,33.0,+6.8,N Carolina,+4,−110,1-0-0,100.0%,-3.0,5.0,Auburn,-4,−110,2-1-1,66.7%,27.3,9.1,3,99.1,11:00 PM,Lahaina Civic Center,4,Auburn,10,N Carolina,Auburn,Auburn,North Carolina,North Carolina,-4,−110,False,+4,−110,True,Auburn,386-364-20,51.5%,3.4,0.3,132-136-7,49.3%,-5.0,-0.7,N Carolina,475-435-18,52.2%,9.3,0.5,213-181-6,54.1%,14.5,0.5,N Carolina,+4,−110,76-97-4,43.9%,-5.8,0.0,Auburn,-4,−110,207-187-11,52.5%,9.5,0.8,3,99.1,11:00 PM,Lahaina Civic Center,4,Auburn,10,N Carolina,Auburn,Auburn,North Carolina,North Carolina,-4,−110,False,+4,−110,True,Auburn,170-152-8,52.8%,5.4,0.9,50-60-1,45.5%,-2.5,-0.7,N Carolina,187-169-11,52.5%,8.8,0.7,79-70-4,53.0%,13.7,0.3,N Carolina,+4,−110,26-33-2,44.1%,-4.2,0.4,Auburn,-4,−110,120-93-7,56.3%,11.3,1.6
4,97.2,4:00 PM,Ocean Center,22,Penn St,38,Clemson,Penn State,Penn St.,Clemson,Clemson,-1,−105,False,+1,−115,True,Penn St,4-2-0,66.7%,29.2,10.1,0,0,0.0,0.0,Clemson,3-3-0,50.0%,16.0,0.3,2-2-0,50.0%,23.5,-0.4,Clemson,+1,−115,0-1-0,0.0%,-13.0,-9.5,Penn St,-1,−105,4-2-0,66.7%,29.2,10.1,4,97.2,4:00 PM,Ocean Center,22,Penn St,38,Clemson,Penn State,Penn St.,Clemson,Clemson,-1,−105,False,+1,−115,True,Penn St,397-364-21,52.2%,-0.2,0.4,149-149-4,50.0%,-8.0,0.1,Clemson,382-378-14,50.3%,4.1,0.3,192-172-5,52.8%,9.4,0.8,Clemson,+1,−115,159-148-10,51.8%,-6.7,0.3,Penn St,-1,−105,148-138-11,51.8%,7.7,0.1,4,97.2,4:00 PM,Ocean Center,22,Penn St,38,Clemson,Penn State,Penn St.,Clemson,Clemson,-1,−105,False,+1,−115,True,Penn St,174-142-7,55.1%,2.4,1.1,56-51-3,52.3%,-4.9,0.7,Clemson,162-148-6,52.3%,4.7,0.7,86-67-3,56.2%,10.1,1.5,Clemson,+1,−115,61-54-4,53.0%,-4.0,0.9,Penn St,-1,−105,75-76-5,49.7%,8.7,0.1
5,97.1,4:30 PM,MGM Grand Arena,41,Oregon,25,Texas A&M,Oregon,Oregon,Texas A&M,Texas A&M-CC,+3,−108,True,-3,−112,False,Oregon,2-3-0,40.0%,16.0,-0.2,0-1-0,0.0%,3.0,-3.5,Texas A&M,3-2-0,60.0%,17.2,-1.5,3-1-0,75.0%,22.3,+0.5,Oregon,+3,−108,0,0,0.0,0.0,Texas A&M,-3,−112,3-2-0,60.0%,17.2,-1.5,5,97.1,4:30 PM,MGM Grand Arena,41,Oregon,25,Texas A&M,Oregon,Oregon,Texas A&M,Texas A&M-CC,+3,−108,True,-3,−112,False,Oregon,435-411-17,51.4%,5.1,0.5,148-149-5,49.8%,-2.6,-0.4,Texas A&M,383-351-11,52.2%,2.8,-0.1,177-167-4,51.5%,9.1,-0.3,Oregon,+3,−108,155-140-4,52.5%,-5.0,1.2,Texas A&M,-3,−112,194-170-6,53.3%,8.5,-0.2,5,97.1,4:30 PM,MGM Grand Arena,41,Oregon,25,Texas A&M,Oregon,Oregon,Texas A&M,Texas A&M-CC,+3,−108,True,-3,−112,False,Oregon,186-163-3,53.3%,6.9,0.6,50-54-1,48.1%,-1.0,-1.4,Texas A&M,163-154-3,51.4%,4.0,-0.1,74-80-1,48.1%,8.9,-1.1,Oregon,+3,−108,47-41-1,53.4%,-3.8,0.9,Texas A&M,-3,−112,97-92-2,51.3%,8.7,-0.7
6,96.9,6:00 PM,Lahaina Civic Center,37,Memphis,33,Michigan St,Memphis,Memphis,Michigan State,Michigan St.,+1.5,−112,True,-1.5,−108,False,Memphis,5-0-0,100.0%,8.8,8.0,1-0-0,100.0%,6.0,7.5,Michigan St,3-3-0,50.0%,15.0,-0.5,2-2-0,50.0%,20.5,-2.4,Memphis,+1.5,−112,3-0-0,100.0%,4.0,8.0,Michigan St,-1.5,−108,3-2-0,60.0%,19.6,-0.2,6,96.9,6:00 PM,Lahaina Civic Center,37,Memphis,33,Michigan St,Memphis,Memphis,Michigan State,Michigan St.,+1.5,−112,True,-1.5,−108,False,Memphis,443-392-20,53.1%,7.8,0.7,151-131-6,53.6%,1.5,0.8,Michigan St,469-415-13,53.1%,8.7,0.5,218-172-4,55.9%,15.5,1.1,Memphis,+1.5,−112,128-103-4,55.4%,-4.3,1.3,Michigan St,-1.5,−108,366-310-10,54.1%,11.3,0.5,6,96.9,6:00 PM,Lahaina Civic Center,37,Memphis,33,Michigan St,Memphis,Memphis,Michigan State,Michigan St.,+1.5,−112,True,-1.5,−108,False,Memphis,161-154-4,51.1%,5.5,0.5,50-55-2,47.6%,-1.0,-0.4,Michigan St,186-162-3,53.5%,8.0,0.4,96-63-1,60.4%,15.2,1.3,Memphis,+1.5,−112,55-51-0,51.9%,-4.9,0.7,Michigan St,-1.5,−108,148-116-2,56.1%,11.9,0.6
7,95.5,8:30 PM,Lahaina Civic Center,12,Iowa St,59,Dayton,Iowa State,Iowa State,Dayton,Dayton,-8,−112,False,+8,−108,True,Iowa St,2-2-0,50.0%,24.5,-1.4,0,0,0.0,0.0,Dayton,4-1-0,80.0%,13.8,2.5,3-1-0,75.0%,17.0,+1.4,Dayton,+8,−108,1-0-0,100.0%,-2.0,7.0,Iowa St,-8,−112,1-2-0,33.3%,33.3,-2.3,7,95.5,8:30 PM,Lahaina Civic Center,12,Iowa St,59,Dayton,Iowa State,Iowa State,Dayton,Dayton,-8,−112,False,+8,−108,True,Iowa St,408-363-17,52.9%,4.1,0.6,135-146-7,48.0%,-6.0,-0.6,Dayton,412-396-17,51.0%,5.4,0.6,205-192-6,51.6%,10.6,0.6,Dayton,+8,−108,127-118-3,51.8%,-4.0,1.6,Iowa St,-8,−112,219-181-6,54.8%,10.6,1.1,7,95.5,8:30 PM,Lahaina Civic Center,12,Iowa St,59,Dayton,Iowa State,Iowa State,Dayton,Dayton,-8,−112,False,+8,−108,True,Iowa St,168-151-5,52.7%,4.9,0.8,48-56-2,46.2%,-5.7,-0.9,Dayton,160-159-6,50.2%,7.2,0.9,81-76-3,51.6%,12.5,1.2,Dayton,+8,−108,38-37-2,50.7%,-2.6,1.9,Iowa St,-8,−112,97-83-2,53.9%,11.9,1.0
8,94.8,2:00 PM,MGM Grand Arena,63,San Diego St,39,Creighton,San Diego State,San Diego St.,Creighton,Creighton,+3.5,−108,True,-3.5,−112,False,San Diego St,0-2-0,0.0%,14.3,-3.8,0,0,0.0,0.0,Creighton,1-4-0,20.0%,17.2,-9.1,1-4-0,20.0%,17.2,-9.1,San Diego St,+3.5,−108,0-1-0,0.0%,-13.0,-2.0,Creighton,-3.5,−112,1-4-0,20.0%,17.2,-9.1,8,94.8,2:00 PM,MGM Grand Arena,63,San Diego St,39,Creighton,San Diego State,San Diego St.,Creighton,Creighton,+3.5,−108,True,-3.5,−112,False,San Diego St,412-373-20,52.5%,5.4,0.5,152-144-9,51.4%,-1.4,0.2,Creighton,442-390-15,53.1%,7.2,0.6,206-183-9,53.0%,13.3,0.9,San Diego St,+3.5,−108,130-130-8,50.0%,-6.7,0.2,Creighton,-3.5,−112,313-284-12,52.4%,9.4,0.2,8,94.8,2:00 PM,MGM Grand Arena,63,San Diego St,39,Creighton,San Diego State,San Diego St.,Creighton,Creighton,+3.5,−108,True,-3.5,−112,False,San Diego St,163-153-11,51.6%,8.5,0.6,49-56-5,46.7%,2.7,-0.4,Creighton,179-157-4,53.3%,7.0,1.0,90-76-2,54.2%,13.6,1.6,San Diego St,+3.5,−108,27-32-2,45.8%,-4.9,-0.2,Creighton,-3.5,−112,126-105-2,54.6%,11.6,0.9
9,94.5,3:30 PM,Lahaina Civic Center,9,Connecticut,75,Colorado,UConn,Connecticut,Colorado,Colorado,-14.5,−112,False,+14.5,−108,True,Connecticut,3-2-0,60.0%,29.8,-1.3,0,0,0.0,0.0,Colorado,3-2-0,60.0%,11.6,1.2,3-1-0,75.0%,18.5,+3.6,Colorado,+14.5,−108,0-1-0,0.0%,-16.0,-8.5,Connecticut,-14.5,−112,3-2-0,60.0%,29.8,-1.3,9,94.5,3:30 PM,Lahaina Civic Center,9,Connecticut,75,Colorado,UConn,Connecticut,Colorado,Colorado,-14.5,−112,False,+14.5,−108,True,Connecticut,441-405-11,52.1%,8.8,0.5,137-142-1,49.1%,1.2,-0.1,Colorado,387-409-12,48.6%,2.8,0.0,201-173-9,53.7%,9.6,1.1,Colorado,+14.5,−108,162-198-4,45.0%,-7.9,-0.6,Connecticut,-14.5,−112,334-308-8,52.0%,10.7,0.3,9,94.5,3:30 PM,Lahaina Civic Center,9,Connecticut,75,Colorado,UConn,Connecticut,Colorado,Colorado,-14.5,−112,False,+14.5,−108,True,Connecticut,177-152-5,53.8%,7.5,0.8,52-52-0,50.0%,-0.5,-0.4,Colorado,158-174-8,47.6%,4.5,0.3,90-68-6,57.0%,10.9,1.7,Colorado,+14.5,−108,42-67-2,38.5%,-6.2,-0.2,Connecticut,-14.5,−112,132-101-3,56.7%,13.0,1.6
10,92.0,10:30 PM,MGM Grand Arena,69,Rutgers,67,Notre Dame,Rutgers,Rutgers,Notre Dame,Notre Dame,N/A,N/A,False,N/A,N/A,False,Rutgers,1-4-0,20.0%,11.8,-5.6,0-1-0,0.0%,-2.0,-13.5,Notre Dame,2-3-0,40.0%,13.8,-3.6,1-3-0,25.0%,12.0,-9.0,Notre Dame,N/A,N/A,0,0,0.0,0.0,Rutgers,N/A,N/A,1-4-0,20.0%,11.8,-5.6,10,92.0,10:30 PM,MGM Grand Arena,69,Rutgers,67,Notre Dame,Rutgers,Rutgers,Notre Dame,Notre Dame,N/A,N/A,False,N/A,N/A,False,Rutgers,359-384-10,48.3%,-0.6,-0.6,143-156-3,47.8%,-8.8,-0.8,Notre Dame,387-399-17,49.2%,5.1,0.0,176-199-11,46.9%,10.8,-0.7,Notre Dame,N/A,N/A,181-156-4,53.7%,-4.6,1.5,Rutgers,N/A,N/A,123-143-6,46.2%,7.4,-0.9,10,92.0,10:30 PM,MGM Grand Arena,69,Rutgers,67,Notre Dame,Rutgers,Rutgers,Notre Dame,Notre Dame,N/A,N/A,False,N/A,N/A,False,Rutgers,148-153-5,49.2%,-0.4,-0.4,49-64-1,43.4%,-9.6,-1.8,Notre Dame,155-161-7,49.1%,3.9,-0.4,70-82-3,46.1%,9.4,-1.3,Notre Dame,N/A,N/A,76-65-3,53.9%,-4.9,1.2,Rutgers,N/A,N/A,58-63-4,47.9%,9.3,-0.7
