Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,77.0,8:00 PM,Frost Bank Center,12,Sacramento,20,San Antonio,SAC Kings,Sacramento,SA Spurs,San Antonio,-1,−108,False,+1,−112,True,Sacramento,834-853-41,49.4%,-2.4,-0.4,438-404-20,52.0%,-4.9,0.0,San Antonio,974-892-38,52.2%,3.7,0.5,498-425-20,54.0%,7.0,0.8,San Antonio,+1,−112,289-293-8,49.7%,-5.6,0.0,Sacramento,-1,−108,296-330-17,47.3%,3.9,-1.4
2,70.7,8:00 PM,Paycom Center,17,La Clippers,1,Okla City,LA Clippers,L.A. Clippers,OKC Thunder,Oklahoma City,+7,−115,True,-7,−105,False,La Clippers,879-917-20,48.9%,0.8,-0.1,437-445-12,49.6%,-1.9,0.2,Okla City,946-856-31,52.5%,0.9,0.3,468-427-14,52.3%,4.1,0.4,La Clippers,+7,−115,370-425-7,46.5%,-6.0,-0.1,Okla City,-7,−105,507-469-10,52.0%,6.6,0.0
3,54.4,8:00 PM,United Center,3,Cleveland,26,Chicago,CLE Cavaliers,Cleveland,CHI Bulls,Chicago,-8,−112,False,+8,−108,True,Cleveland,897-928-36,49.2%,0.2,-0.3,442-462-24,48.9%,-2.8,-0.5,Chicago,881-884-24,49.9%,-0.4,0.1,426-457-10,48.2%,1.6,-0.7,Chicago,+8,−108,475-469-12,50.3%,-5.0,0.6,Cleveland,-8,−112,478-487-22,49.5%,6.2,-0.4
4,51.3,8:00 PM,Smoothie King Center,27,Brooklyn,21,New Orleans,BKN Nets,Brooklyn,NO Pelicans,New Orleans,-1.5,−110,False,+1.5,−110,True,Brooklyn,862-893-34,49.1%,-2.1,-0.4,444-428-15,50.9%,-4.2,0.2,New Orleans,864-860-30,50.1%,-1.0,0.3,432-428-13,50.2%,1.4,-0.1,New Orleans,+1.5,−110,507-477-17,51.5%,-4.8,1.3,Brooklyn,-1.5,−110,337-353-14,48.8%,4.1,-1.1
5,41.1,8:00 PM,Toyota Center,30,Washington,10,Houston,WAS Wizards,Washington,HOU Rockets,Houston,+13,−108,True,-13,−112,False,Washington,821-909-37,47.5%,-2.4,-0.3,417-445-18,48.4%,-5.5,-0.6,Houston,887-906-26,49.5%,1.3,0.2,428-455-18,48.5%,4.1,0.0,Washington,+13,−108,522-555-24,48.5%,-6.2,0.2,Houston,-13,−112,503-518-15,49.3%,6.0,-0.4
