Team,ATS Record,Cover %,MOV,ATS +/-
Boston,84-63-3,57.1%,3.2,+1.9
Toronto,84-66-3,56.0%,0.9,+1.5
Miami,73-60-7,54.9%,-1.4,+0.3
New Orleans,80-69-0,53.7%,-2.6,+0.2
Milwaukee,81-72-3,52.9%,1.4,+0.5
Phoenix,76-68-0,52.8%,-3.5,-0.5
Okla City,75-69-3,52.1%,-1.8,-0.2
Sacramento,80-74-7,52.0%,-5.2,-0.2
Portland,78-73-5,51.7%,-0.4,+1.3
Memphis,79-74-0,51.6%,-2.6,-0.4
Detroit,80-75-3,51.6%,-4.8,+0.6
Orlando,76-72-4,51.4%,-5.8,-0.4
Golden State,76-72-5,51.4%,3.7,-0.1
Utah,73-70-7,51.1%,0.9,+0.8
Dallas,74-71-4,51.0%,-1.4,+0.8
San Antonio,75-72-3,51.0%,-0.1,+0.5
Washington,78-76-2,50.7%,-2.6,+0.6
Denver,71-71-3,50.0%,-0.9,+0.5
LA Lakers,69-70-0,49.6%,-4.4,-0.4
Philadelphia,71-74-4,49.0%,-2.9,0.0
Charlotte,74-78-3,48.7%,-3.8,+0.1
Minnesota,67-71-6,48.6%,-3.4,+0.1
New York,68-73-3,48.2%,-4.2,+0.6
LA Clippers,75-81-1,48.1%,2.6,+1.3
Indiana,70-76-2,48.0%,-2.5,-0.3
Chicago,72-81-3,47.1%,-3.7,-1.0
Cleveland,72-81-5,47.1%,-2.8,-1.7
Houston,68-77-3,46.9%,-1.2,+0.1
Atlanta,71-84-4,45.8%,-2.7,-1.8
Brooklyn,63-82-2,43.5%,-7.2,-2.7
