Team,Over Record,Over %,Under %,Total +/-
Washington,116-85-3,57.7%,42.3%,+1.0
Philadelphia,112-89-2,55.7%,44.3%,+1.6
Portland,109-87-5,55.6%,44.4%,+3.1
Phoenix,125-103-0,54.8%,45.2%,+0.8
Milwaukee,110-100-1,52.4%,47.6%,+1.3
Chicago,104-95-4,52.3%,47.7%,+2.0
Houston,97-91-6,51.6%,48.4%,+1.1
Toronto,105-99-0,51.5%,48.5%,+0.2
LA Clippers,109-103-6,51.4%,48.6%,+3.2
Cleveland,108-104-3,50.9%,49.1%,+0.5
Indiana,97-95-1,50.5%,49.5%,0.0
Detroit,99-97-1,50.5%,49.5%,-0.7
Atlanta,91-90-3,50.3%,49.7%,+0.9
New Orleans,103-102-1,50.2%,49.8%,-0.5
Sacramento,105-105-4,50.0%,50.0%,+0.4
Boston,92-93-2,49.7%,50.3%,+0.7
Brooklyn,98-100-1,49.5%,50.5%,+0.3
Denver,102-105-4,49.3%,50.7%,+1.2
Orlando,87-90-1,49.2%,50.9%,-0.9
Utah,100-104-0,49.0%,51.0%,+1.6
Minnesota,96-103-3,48.2%,51.8%,-0.8
New York,93-103-3,47.5%,52.6%,-0.3
San Antonio,92-102-4,47.4%,52.6%,-0.3
LA Lakers,95-106-2,47.3%,52.7%,-1.7
Charlotte,85-95-1,47.2%,52.8%,-1.2
Memphis,93-107-6,46.5%,53.5%,-0.8
Okla City,84-104-3,44.7%,55.3%,-1.1
Golden State,100-129-1,43.7%,56.3%,0.0
Miami,94-123-0,43.3%,56.7%,-2.0
Dallas,78-107-4,42.2%,57.8%,-1.1
