Team,Over Record,Over %,Under %,Total +/-
New York,2-0-0,100.0%,0.0%,+24.3
Dallas,9-1-0,90.0%,10.0%,+13.4
Indiana,7-2-1,77.8%,22.2%,+7.6
Memphis,6-2-0,75.0%,25.0%,+4.4
Miami,6-2-0,75.0%,25.0%,+1.7
Denver,5-2-0,71.4%,28.6%,+3.3
Orlando,7-3-0,70.0%,30.0%,-0.6
Chicago,14-8-0,63.6%,36.4%,+6.7
Sacramento,5-3-0,62.5%,37.5%,+9.8
Phoenix,6-4-0,60.0%,40.0%,+1.7
Detroit,10-9-0,52.6%,47.4%,+2.6
Washington,12-12-0,50.0%,50.0%,-2.5
Utah,12-12-0,50.0%,50.0%,+0.9
Minnesota,1-1-0,50.0%,50.0%,-2.8
Houston,4-4-0,50.0%,50.0%,-3.0
Brooklyn,10-11-0,47.6%,52.4%,+6.1
New Orleans,10-11-0,47.6%,52.4%,-1.8
Atlanta,6-7-0,46.2%,53.9%,-7.2
Toronto,12-14-0,46.2%,53.9%,+1.1
Philadelphia,6-7-0,46.2%,53.9%,-0.6
Golden State,5-6-0,45.5%,54.6%,-3.8
Portland,10-14-1,41.7%,58.3%,-2.0
LA Clippers,7-10-1,41.2%,58.8%,-3.0
San Antonio,7-10-0,41.2%,58.8%,-6.1
Charlotte,9-15-0,37.5%,62.5%,-5.7
LA Lakers,4-7-0,36.4%,63.6%,-6.3
Cleveland,1-2-0,33.3%,66.7%,-3.0
Milwaukee,1-5-0,16.7%,83.3%,-8.7
Boston,0-1-0,0.0%,100.0%,-4.0
Okla City,0-1-0,0.0%,100.0%,-39.5
