Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,69.4,7:00 PM,WVU Coliseum,226,Iona,82,W Virginia,Iona,Iona,West Virginia,West Virginia,+14.5,−112,True,-14.5,−108,False,Iona,2-2-0,50.0%,-4.5,-0.9,1-1-0,50.0%,-7.5,1.0,W Virginia,1-2-0,33.3%,3.3,-3.3,1-1-0,50.0%,17.0,+3.3,Iona,+14.5,−112,2-1-0,66.7%,-4.0,3.0,W Virginia,-14.5,−108,1-1-0,50.0%,17.0,3.3,11,69.4,7:00 PM,WVU Coliseum,226,Iona,82,W Virginia,Iona,Iona,West Virginia,West Virginia,+14.5,−112,True,-14.5,−108,False,Iona,335-366-15,47.8%,3.3,0.3,152-164-2,48.1%,-0.2,0.3,W Virginia,406-417-10,49.3%,4.4,0.0,197-176-2,52.8%,10.5,0.9,Iona,+14.5,−112,112-123-3,47.7%,-5.9,0.9,W Virginia,-14.5,−108,252-232-3,52.1%,9.7,0.4,11,69.4,7:00 PM,WVU Coliseum,226,Iona,82,W Virginia,Iona,Iona,West Virginia,West Virginia,+14.5,−112,True,-14.5,−108,False,Iona,148-160-6,48.1%,4.0,0.1,64-68-0,48.5%,0.7,-0.3,W Virginia,163-169-2,49.1%,5.1,-0.1,84-75-0,52.8%,11.5,1.2,Iona,+14.5,−112,38-38-1,50.0%,-5.6,1.3,W Virginia,-14.5,−108,113-103-1,52.3%,10.7,0.5
12,65.7,10:00 PM,The Thunderdome,225,Tx El Paso,115,Ucsb,UTEP,Texas-El Paso,UC Santa Barbara,UC Santa Barbara,+7.5,−108,True,-7.5,−112,False,Tx El Paso,0-1-0,0.0%,12.7,-28.0,0-1-0,0.0%,-29.0,-28.0,Ucsb,1-2-0,33.3%,25.0,8.3,0-1-0,0.0%,27.0,-7.5,Tx El Paso,+7.5,−108,0-1-0,0.0%,-29.0,-28.0,Ucsb,-7.5,−112,1-2-0,33.3%,17.0,8.3,12,65.7,10:00 PM,The Thunderdome,225,Tx El Paso,115,Ucsb,UTEP,Texas-El Paso,UC Santa Barbara,UC Santa Barbara,+7.5,−108,True,-7.5,−112,False,Tx El Paso,373-355-17,51.2%,2.8,-0.1,146-148-8,49.7%,-5.2,-0.8,Ucsb,367-358-19,50.6%,3.0,-0.2,146-158-10,48.0%,8.1,-1.0,Tx El Paso,+7.5,−108,166-162-9,50.6%,-6.9,-0.1,Ucsb,-7.5,−112,217-218-13,49.9%,6.7,-0.5,12,65.7,10:00 PM,The Thunderdome,225,Tx El Paso,115,Ucsb,UTEP,Texas-El Paso,UC Santa Barbara,UC Santa Barbara,+7.5,−108,True,-7.5,−112,False,Tx El Paso,134-147-4,47.7%,1.2,-0.7,52-63-2,45.2%,-6.5,-1.6,Ucsb,143-136-7,51.3%,4.8,-0.2,50-62-4,44.6%,10.1,-2.1,Tx El Paso,+7.5,−108,67-73-3,47.9%,-7.0,-0.4,Ucsb,-7.5,−112,96-91-6,51.3%,7.0,-0.5
13,64.8,9:00 PM,McCarthey Athletic Center,280,Lg Beach St,1,Gonzaga,Long Beach State,Long Beach St.,Gonzaga,Gonzaga,+34,−110,True,-34,−110,False,Lg Beach St,1-2-0,33.3%,3.0,-4.2,1-1-0,50.0%,-15.5,-3.0,Gonzaga,3-1-0,75.0%,29.5,12.9,2-1-0,66.7%,35.0,+16.5,Lg Beach St,+34,−110,1-1-0,50.0%,-15.5,-3.0,Gonzaga,-34,−110,3-1-0,75.0%,29.5,12.9,13,64.8,9:00 PM,McCarthey Athletic Center,280,Lg Beach St,1,Gonzaga,Long Beach State,Long Beach St.,Gonzaga,Gonzaga,+34,−110,True,-34,−110,False,Lg Beach St,386-369-17,51.1%,-1.0,0.0,193-181-4,51.6%,-6.9,-0.1,Gonzaga,456-410-20,52.7%,14.2,1.2,194-164-9,54.2%,21.9,1.5,Lg Beach St,+34,−110,225-203-11,52.6%,-8.8,0.0,Gonzaga,-34,−110,392-360-20,52.1%,15.5,1.1,13,64.8,9:00 PM,McCarthey Athletic Center,280,Lg Beach St,1,Gonzaga,Long Beach State,Long Beach St.,Gonzaga,Gonzaga,+34,−110,True,-34,−110,False,Lg Beach St,152-146-6,51.0%,-1.3,-0.3,74-75-1,49.7%,-7.4,-0.4,Gonzaga,181-163-9,52.6%,18.1,1.6,84-63-4,57.1%,25.8,2.1,Lg Beach St,+34,−110,91-77-3,54.2%,-8.8,0.1,Gonzaga,-34,−110,173-151-9,53.4%,18.9,1.8
14,64.0,7:00 PM,Cassell Coliseum,254,Jacksonville,93,Va Tech,Jacksonville,Jacksonville,Virginia Tech,Virginia Tech,+11,−108,True,-11,−112,False,Jacksonville,2-1-0,66.7%,-2.0,1.7,1-1-0,50.0%,-15.0,1.3,Va Tech,1-3-0,25.0%,6.5,-4.4,1-2-0,33.3%,16.0,-1.0,Jacksonville,+11,−108,1-1-0,50.0%,-15.0,1.3,Va Tech,-11,−112,1-2-0,33.3%,16.0,-1.0,14,64.0,7:00 PM,Cassell Coliseum,254,Jacksonville,93,Va Tech,Jacksonville,Jacksonville,Virginia Tech,Virginia Tech,+11,−108,True,-11,−112,False,Jacksonville,125-125-5,50.0%,-1.0,0.2,73-65-2,52.9%,-7.3,-0.2,Va Tech,374-383-10,49.4%,2.4,0.1,187-174-4,51.8%,8.7,0.6,Jacksonville,+11,−108,83-77-2,51.9%,-8.7,0.4,Va Tech,-11,−112,180-190-4,48.7%,9.0,-0.1,14,64.0,7:00 PM,Cassell Coliseum,254,Jacksonville,93,Va Tech,Jacksonville,Jacksonville,Virginia Tech,Virginia Tech,+11,−108,True,-11,−112,False,Jacksonville,101-97-3,51.0%,-0.2,0.4,58-55-1,51.3%,-7.8,-0.6,Va Tech,159-151-1,51.3%,4.6,0.5,89-62-0,58.9%,11.9,1.9,Jacksonville,+11,−108,61-60-1,50.4%,-9.1,-0.1,Va Tech,-11,−112,93-83-1,52.8%,11.2,0.7
15,62.9,10:00 PM,Thomas & Mack Center,251,Pepperdine,106,Unlv,Pepperdine,Pepperdine,UNLV,UNLV,+17,−112,True,-17,−108,False,Pepperdine,1-2-0,33.3%,-7.7,-1.2,0-2-0,0.0%,-18.0,-5.5,Unlv,0-2-1,0.0%,6.3,-4.3,0-2-1,0.0%,6.3,-4.3,Pepperdine,+17,−112,0-2-0,0.0%,-18.0,-5.5,Unlv,-17,−108,0-2-1,0.0%,6.3,-4.3,15,62.9,10:00 PM,Thomas & Mack Center,251,Pepperdine,106,Unlv,Pepperdine,Pepperdine,UNLV,UNLV,+17,−112,True,-17,−108,False,Pepperdine,376-396-12,48.7%,-1.9,-0.5,168-178-5,48.6%,-7.0,-0.3,Unlv,361-351-14,50.7%,4.5,-0.1,188-197-8,48.8%,9.3,-0.5,Pepperdine,+17,−112,216-216-8,50.0%,-9.4,0.0,Unlv,-17,−108,224-225-8,49.9%,8.3,-0.3,15,62.9,10:00 PM,Thomas & Mack Center,251,Pepperdine,106,Unlv,Pepperdine,Pepperdine,UNLV,UNLV,+17,−112,True,-17,−108,False,Pepperdine,144-157-6,47.8%,-2.6,-0.9,57-67-2,46.0%,-8.8,-1.5,Unlv,150-157-7,48.9%,2.7,-0.3,81-88-3,47.9%,7.5,-0.3,Pepperdine,+17,−112,78-90-3,46.4%,-10.7,-0.8,Unlv,-17,−108,84-90-3,48.3%,7.7,-0.4
16,60.6,8:00 PM,First Bank & Trust Arena,218,S Mississippi,168,S Dakota St,Southern Mississippi,Southern Miss,South Dakota State,South Dakota State,N/A,N/A,False,-7,−108,False,S Mississippi,1-1-0,50.0%,11.3,2.0,0-1-0,0.0%,-14.0,-0.5,S Dakota St,1-2-0,33.3%,11.8,-1.2,0-1-0,0.0%,24.5,-8.5,S Dakota St,-7,−108,1-0-0,100.0%,7.0,17.5,S Mississippi,N/A,N/A,1-0-0,100.0%,9.0,4.5,16,60.6,8:00 PM,First Bank & Trust Arena,218,S Mississippi,168,S Dakota St,Southern Mississippi,Southern Miss,South Dakota State,South Dakota State,N/A,N/A,False,-7,−108,False,S Mississippi,357-348-16,50.6%,1.0,-0.3,155-169-8,47.8%,-6.9,-1.0,S Dakota St,239-196-6,54.9%,3.7,1.2,97-66-1,59.5%,12.2,2.9,S Dakota St,-7,−108,69-65-3,51.5%,-5.8,1.0,S Mississippi,N/A,N/A,167-129-8,56.4%,6.6,0.2,16,60.6,8:00 PM,First Bank & Trust Arena,218,S Mississippi,168,S Dakota St,Southern Mississippi,Southern Miss,South Dakota State,South Dakota State,N/A,N/A,False,-7,−108,False,S Mississippi,136-139-6,49.5%,-2.8,-0.6,59-71-4,45.4%,-10.2,-2.0,S Dakota St,167-136-4,55.1%,7.2,1.2,68-45-1,60.2%,16.4,3.2,S Dakota St,-7,−108,49-36-2,57.7%,-5.3,1.6,S Mississippi,N/A,N/A,43-32-3,57.3%,5.2,-0.1
17,59.7,10:00 PM,Galen Center,284,San Jose St,75,Usc,San Jose State,San Jose St.,USC,Southern California,+19.5,−110,True,-19.5,−110,False,San Jose St,1-3-0,25.0%,0.8,-8.5,0-1-0,0.0%,-11.0,-6.5,Usc,1-3-0,25.0%,7.5,-7.9,1-3-0,25.0%,7.5,-7.9,San Jose St,+19.5,−110,1-1-0,50.0%,-8.0,-2.5,Usc,-19.5,−110,1-3-0,25.0%,7.5,-7.9,17,59.7,10:00 PM,Galen Center,284,San Jose St,75,Usc,San Jose State,San Jose St.,USC,Southern California,+19.5,−110,True,-19.5,−110,False,San Jose St,337-391-11,46.3%,-6.3,-0.9,166-180-2,48.0%,-11.8,-0.7,Usc,420-415-10,50.3%,2.6,0.1,192-214-8,47.3%,7.0,-0.4,San Jose St,+19.5,−110,276-308-8,47.3%,-11.1,-0.7,Usc,-19.5,−110,231-233-8,49.8%,8.3,-0.3,17,59.7,10:00 PM,Galen Center,284,San Jose St,75,Usc,San Jose State,San Jose St.,USC,Southern California,+19.5,−110,True,-19.5,−110,False,San Jose St,136-153-4,47.1%,-8.0,-1.1,58-69-1,45.7%,-14.7,-1.4,Usc,179-160-0,52.8%,4.3,0.2,86-83-0,50.9%,9.4,0.1,San Jose St,+19.5,−110,112-129-3,46.5%,-12.8,-1.2,Usc,-19.5,−110,119-100-0,54.3%,9.9,0.4
18,59.4,6:30 PM,Cintas Center,301,Siena,44,Xavier,Siena,Siena,Xavier,Xavier,+26,−110,True,-26,−110,False,Siena,3-1-0,75.0%,0.3,5.1,1-1-0,50.0%,-4.0,3.5,Xavier,2-2-0,50.0%,18.8,-3.8,2-2-0,50.0%,18.8,-3.8,Siena,+26,−110,3-1-0,75.0%,0.3,5.1,Xavier,-26,−110,2-2-0,50.0%,18.8,-3.8,18,59.4,6:30 PM,Cintas Center,301,Siena,44,Xavier,Siena,Siena,Xavier,Xavier,+26,−110,True,-26,−110,False,Siena,342-341-21,50.1%,0.5,0.2,163-158-3,50.8%,-2.7,0.5,Xavier,440-399-25,52.4%,7.1,0.6,210-187-10,52.9%,12.9,1.2,Siena,+26,−110,188-168-6,52.8%,-6.0,0.9,Xavier,-26,−110,312-291-16,51.7%,9.9,0.3,18,59.4,6:30 PM,Cintas Center,301,Siena,44,Xavier,Siena,Siena,Xavier,Xavier,+26,−110,True,-26,−110,False,Siena,136-143-7,48.8%,-1.7,-0.5,64-72-2,47.1%,-4.8,-0.8,Xavier,169-166-7,50.5%,5.3,0.3,84-86-3,49.4%,10.3,0.4,Siena,+26,−110,78-71-3,52.4%,-6.5,0.2,Xavier,-26,−110,112-116-3,49.1%,9.5,-0.2
19,59.2,9:00 PM,Desert Financial Arena,297,Cal Poly,63,Arizona St,Cal Poly,Cal Poly SLO,Arizona State,Arizona State,+16.5,−110,True,-16.5,−110,False,Cal Poly,3-1-0,75.0%,3.0,6.6,2-1-0,66.7%,-7.3,6.0,Arizona St,4-1-0,80.0%,6.4,6.9,1-1-0,50.0%,11.0,-4.3,Cal Poly,+16.5,−110,3-1-0,75.0%,-4.5,6.6,Arizona St,-16.5,−110,1-1-0,50.0%,11.0,-4.3,19,59.2,9:00 PM,Desert Financial Arena,297,Cal Poly,63,Arizona St,Cal Poly,Cal Poly SLO,Arizona State,Arizona State,+16.5,−110,True,-16.5,−110,False,Cal Poly,317-363-21,46.6%,-3.4,-0.7,165-180-13,47.8%,-8.9,-0.6,Arizona St,374-405-18,48.0%,1.9,-0.4,194-202-6,49.0%,7.6,-0.2,Cal Poly,+16.5,−110,228-248-16,47.9%,-8.7,-0.1,Arizona St,-16.5,−110,187-216-5,46.4%,7.7,-0.7,19,59.2,9:00 PM,Desert Financial Arena,297,Cal Poly,63,Arizona St,Cal Poly,Cal Poly SLO,Arizona State,Arizona State,+16.5,−110,True,-16.5,−110,False,Cal Poly,119-153-8,43.8%,-5.9,-1.6,67-73-5,47.9%,-10.6,-0.8,Arizona St,146-167-10,46.7%,1.0,-0.5,75-79-4,48.7%,7.2,0.5,Cal Poly,+16.5,−110,103-117-7,46.8%,-9.7,-0.7,Arizona St,-16.5,−110,71-92-4,43.6%,8.3,-0.6
20,57.8,7:00 PM,KSU Convocation Center,207,Abl Christian,202,Kennesaw St,Abilene Christian,Abilene Christian,Kennesaw State,Kennesaw St.,+2,−108,True,-2,−112,False,Abl Christian,1-1-0,50.0%,17.0,-8.5,0,0,0.0,0.0,Kennesaw St,2-0-0,100.0%,24.5,10.0,1-0-0,100.0%,34.0,+13.5,Abl Christian,+2,−108,0,0,0.0,0.0,Kennesaw St,-2,−112,1-0-0,100.0%,18.0,13.5,20,57.8,7:00 PM,KSU Convocation Center,207,Abl Christian,202,Kennesaw St,Abilene Christian,Abilene Christian,Kennesaw State,Kennesaw St.,+2,−108,True,-2,−112,False,Abl Christian,98-92-3,51.6%,3.5,0.5,41-48-1,46.1%,-7.3,-0.9,Kennesaw St,111-121-4,47.8%,-5.9,-0.5,41-50-2,45.1%,1.2,-0.2,Abl Christian,+2,−108,38-43-1,46.9%,-8.3,-0.5,Kennesaw St,-2,−112,31-27-3,53.5%,7.1,0.8,20,57.8,7:00 PM,KSU Convocation Center,207,Abl Christian,202,Kennesaw St,Abilene Christian,Abilene Christian,Kennesaw State,Kennesaw St.,+2,−108,True,-2,−112,False,Abl Christian,97-89-3,52.2%,4.1,0.6,40-46-1,46.5%,-5.8,-0.6,Kennesaw St,92-112-4,45.1%,-4.2,-1.0,38-46-2,45.2%,4.5,-0.3,Abl Christian,+2,−108,37-40-1,48.1%,-7.6,-0.2,Kennesaw St,-2,−112,29-27-3,51.8%,7.0,0.7
21,57.0,8:30 PM,Capital One Arena,263,Mt St Marys,148,Georgetown,,Mount St. Mary's,Georgetown,Georgetown,N/A,N/A,False,-13,−112,False,Mt St Marys,2-1-0,66.7%,3.5,0.5,1-1-0,50.0%,-15.0,0.5,Georgetown,0-3-0,0.0%,-0.3,-9.3,0-3-0,0.0%,-0.3,-9.3,Georgetown,-13,−112,0-1-0,0.0%,-21.0,-18.0,Mt St Marys,N/A,N/A,1-0-0,100.0%,8.0,0.5,21,57.0,8:30 PM,Capital One Arena,263,Mt St Marys,148,Georgetown,,Mount St. Mary's,Georgetown,Georgetown,N/A,N/A,False,-13,−112,False,Mt St Marys,115-129-3,47.1%,-2.6,-0.2,69-73-2,48.6%,-6.8,0.0,Georgetown,370-402-16,47.9%,3.8,-0.3,155-212-8,42.2%,8.5,-1.6,Georgetown,-13,−112,168-166-7,50.3%,-6.3,0.6,Mt St Marys,N/A,N/A,43-51-1,45.7%,3.6,-1.4,21,57.0,8:30 PM,Capital One Arena,263,Mt St Marys,148,Georgetown,,Mount St. Mary's,Georgetown,Georgetown,N/A,N/A,False,-13,−112,False,Mt St Marys,99-112-3,46.9%,-1.3,0.1,59-62-2,48.8%,-6.0,0.5,Georgetown,138-173-5,44.4%,-0.8,-0.9,65-106-3,38.0%,2.8,-2.4,Georgetown,-13,−112,84-92-3,47.7%,-8.2,-0.3,Mt St Marys,N/A,N/A,39-48-1,44.8%,4.0,-0.7
22,56.2,8:00 PM,Reynolds Center,250,Ar Lit Rock,165,Tulsa,Little Rock,Little Rock,Tulsa,Tulsa,+11.5,−105,True,-11.5,−115,False,Ar Lit Rock,1-2-0,33.3%,1.3,7.2,1-2-0,33.3%,-5.0,7.2,Tulsa,1-2-0,33.3%,10.3,-2.8,1-1-0,50.0%,15.3,0.0,Ar Lit Rock,+11.5,−105,1-2-0,33.3%,-5.0,7.2,Tulsa,-11.5,−115,1-2-0,33.3%,9.0,-2.8,22,56.2,8:00 PM,Reynolds Center,250,Ar Lit Rock,165,Tulsa,Little Rock,Little Rock,Tulsa,Tulsa,+11.5,−105,True,-11.5,−115,False,Ar Lit Rock,333-358-17,48.2%,0.1,-0.2,157-183-4,46.2%,-6.7,-0.6,Tulsa,389-367-18,51.5%,3.3,0.1,191-161-9,54.3%,9.1,0.6,Ar Lit Rock,+11.5,−105,192-209-8,47.9%,-7.9,-0.4,Tulsa,-11.5,−115,221-193-9,53.4%,8.5,0.1,22,56.2,8:00 PM,Reynolds Center,250,Ar Lit Rock,165,Tulsa,Little Rock,Little Rock,Tulsa,Tulsa,+11.5,−105,True,-11.5,−115,False,Ar Lit Rock,135-147-5,47.9%,0.2,0.3,61-75-1,44.9%,-5.7,-0.1,Tulsa,138-155-8,47.1%,0.3,-0.6,82-62-6,56.9%,6.7,1.3,Ar Lit Rock,+11.5,−105,74-86-2,46.3%,-7.0,0.3,Tulsa,-11.5,−115,68-64-5,51.5%,8.1,-0.2
23,55.5,6:31 PM,Island Federal Credit Union Arena,100,Yale,303,Stony Brook,Yale,Yale,Stony Brook,Stony Brook,-10,−108,False,+10,−112,True,Yale,3-1-0,75.0%,11.4,2.0,2-1-0,66.7%,-7.7,-3.3,Stony Brook,1-2-0,33.3%,-7.3,-11.0,0-0-0,0.0%,48.0,--,Stony Brook,+10,−112,1-2-0,33.3%,-25.7,-11.0,Yale,-10,−108,1-1-0,50.0%,7.0,0.0,23,55.5,6:31 PM,Island Federal Credit Union Arena,100,Yale,303,Stony Brook,Yale,Yale,Stony Brook,Stony Brook,-10,−108,False,+10,−112,True,Yale,310-248-16,55.6%,2.2,1.1,175-129-12,57.6%,-2.8,1.7,Stony Brook,135-125-7,51.9%,0.1,-0.1,46-48-5,48.9%,5.6,-0.6,Stony Brook,+10,−112,67-62-1,51.9%,-7.8,0.7,Yale,-10,−108,163-127-6,56.2%,7.8,0.8,23,55.5,6:31 PM,Island Federal Credit Union Arena,100,Yale,303,Stony Brook,Yale,Yale,Stony Brook,Stony Brook,-10,−108,False,+10,−112,True,Yale,132-100-8,56.9%,7.2,1.4,69-53-5,56.6%,1.2,1.3,Stony Brook,117-100-7,53.9%,2.1,0.0,42-44-5,48.8%,7.8,-0.6,Stony Brook,+10,−112,60-51-1,54.1%,-8.0,0.7,Yale,-10,−108,97-61-5,61.4%,10.0,2.3
24,54.4,7:00 PM,Thomas M. Ryan Center,295,Lafayette,108,Rhode Island,Lafayette,UL Lafayette,Rhode Island,Rhode Island,+15.5,−115,True,-15.5,−105,False,Lafayette,3-1-0,75.0%,-10.3,-0.6,2-1-0,66.7%,-14.3,-2.2,Rhode Island,1-1-0,50.0%,28.0,10.0,1-1-0,50.0%,28.0,+10.0,Lafayette,+15.5,−115,3-1-0,75.0%,-10.3,-0.6,Rhode Island,-15.5,−105,1-1-0,50.0%,26.0,10.0,24,54.4,7:00 PM,Thomas M. Ryan Center,295,Lafayette,108,Rhode Island,Lafayette,UL Lafayette,Rhode Island,Rhode Island,+15.5,−115,True,-15.5,−105,False,Lafayette,114-114-2,50.0%,-1.8,-0.8,71-56-1,55.9%,-6.2,0.9,Rhode Island,363-413-13,46.8%,0.7,-0.5,152-197-5,43.6%,4.7,-1.4,Lafayette,+15.5,−115,79-76-2,51.0%,-8.7,-0.2,Rhode Island,-15.5,−105,177-209-8,45.9%,6.9,-0.9,24,54.4,7:00 PM,Thomas M. Ryan Center,295,Lafayette,108,Rhode Island,Lafayette,UL Lafayette,Rhode Island,Rhode Island,+15.5,−115,True,-15.5,−105,False,Lafayette,101-98-2,50.8%,-3.9,-0.5,63-48-1,56.8%,-6.7,1.4,Rhode Island,143-164-2,46.6%,3.2,-0.4,71-72-1,49.7%,7.4,-0.8,Lafayette,+15.5,−115,70-65-2,51.9%,-8.1,0.1,Rhode Island,-15.5,−105,95-96-1,49.7%,7.5,-0.3
25,52.5,7:00 PM,Robins Center,237,Maine,210,Richmond,Maine,Maine,Richmond,Richmond,+6,−108,True,-6,−112,False,Maine,2-1-0,66.7%,4.0,2.2,2-1-0,66.7%,-11.7,2.2,Richmond,0-3-0,0.0%,1.3,-13.2,0-1-0,0.0%,13.0,-16.0,Maine,+6,−108,2-1-0,66.7%,-11.7,2.2,Richmond,-6,−112,0-2-0,0.0%,-5.5,-12.0,25,52.5,7:00 PM,Robins Center,237,Maine,210,Richmond,Maine,Maine,Richmond,Richmond,+6,−108,True,-6,−112,False,Maine,108-104-4,50.9%,-3.1,-0.5,70-63-1,52.6%,-8.5,-0.7,Richmond,383-385-22,49.9%,2.5,0.2,166-180-12,48.0%,6.8,-0.3,Maine,+6,−108,91-84-4,52.0%,-11.1,0.1,Richmond,-6,−112,208-218-12,48.8%,7.0,-0.3,25,52.5,7:00 PM,Robins Center,237,Maine,210,Richmond,Maine,Maine,Richmond,Richmond,+6,−108,True,-6,−112,False,Maine,100-86-4,53.8%,-7.6,-0.2,66-55-1,54.6%,-12.9,-0.5,Richmond,152-156-7,49.4%,2.8,0.1,68-76-4,47.2%,7.1,-0.4,Maine,+6,−108,84-71-4,54.2%,-10.9,0.3,Richmond,-6,−112,87-91-5,48.9%,6.9,-0.4
26,49.8,6:00 PM,McAlister Field House,122,Col Charlestn,315,Citadel,Charleston,Charleston,,The Citadel,-10.5,−112,False,N/A,N/A,False,Col Charlestn,3-1-0,75.0%,1.8,-2.4,0,0,0.0,0.0,Citadel,2-1-0,66.7%,11.8,5.0,1-1-0,50.0%,17.0,+3.8,Citadel,N/A,N/A,1-0-0,100.0%,-9.0,7.5,Col Charlestn,-10.5,−112,3-1-0,75.0%,1.8,-2.4,26,49.8,6:00 PM,McAlister Field House,122,Col Charlestn,315,Citadel,Charleston,Charleston,,The Citadel,-10.5,−112,False,N/A,N/A,False,Col Charlestn,332-329-13,50.2%,5.1,0.1,156-121-7,56.3%,1.5,1.7,Citadel,272-300-15,47.6%,-3.9,-0.7,106-134-7,44.2%,3.2,-1.4,Citadel,N/A,N/A,230-244-11,48.5%,-11.3,-0.4,Col Charlestn,-10.5,−112,204-227-7,47.3%,7.1,-0.8,26,49.8,6:00 PM,McAlister Field House,122,Col Charlestn,315,Citadel,Charleston,Charleston,,The Citadel,-10.5,−112,False,N/A,N/A,False,Col Charlestn,144-158-7,47.7%,4.1,0.1,61-60-2,50.4%,1.0,1.0,Citadel,126-132-9,48.8%,-3.3,-0.8,46-63-3,42.2%,4.4,-1.8,Citadel,N/A,N/A,108-108-8,50.0%,-10.5,-0.4,Col Charlestn,-10.5,−112,97-104-5,48.3%,7.6,-0.4
