Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,98.5,9:00 PM,Legacy Arena,8,Alabama,27,Illinois,Alabama,Alabama,Illinois,Illinois,-8,−110,False,+8,−110,True,Alabama,396-402-18,49.6%,4.5,0.2,132-144-6,47.8%,-4.1,-1.1,Illinois,417-412-25,50.3%,6.4,0.5,191-181-14,51.3%,12.6,0.9,Illinois,+8,−110,130-146-5,47.1%,-5.2,0.6,Alabama,-8,−110,237-242-9,49.5%,8.5,0.3
2,90.0,7:00 PM,Bryce Jordan Center,110,Ipfw,19,Penn St,Purdue Fort Wayne,Purdue Fort Wayne,Penn State,Penn St.,+14.5,−105,True,-14.5,−115,False,Ipfw,222-194-8,53.4%,0.2,0.4,121-96-1,55.8%,-7.6,0.4,Penn St,396-363-21,52.2%,-0.2,0.4,183-167-11,52.3%,5.2,0.6,Ipfw,+14.5,−105,121-87-3,58.2%,-6.1,1.1,Penn St,-14.5,−115,147-137-11,51.8%,7.6,0.1
3,78.7,7:00 PM,University of Dayton Arena,172,N Mex State,70,Dayton,New Mexico State,New Mexico St.,Dayton,Dayton,+14.5,−110,True,-14.5,−110,False,N Mex State,325-333-18,49.4%,5.5,0.1,142-152-8,48.3%,-1.8,-0.2,Dayton,410-396-17,50.9%,5.4,0.5,204-192-6,51.5%,10.5,0.6,N Mex State,+14.5,−110,130-149-6,46.6%,-6.6,0.1,Dayton,-14.5,−110,279-274-14,50.5%,8.6,0.0
4,76.6,10:00 PM,Maples Pavilion,186,Norfolk St,64,Stanford,Norfolk State,Norfolk State,Stanford,Stanford,+15.5,−110,True,-15.5,−110,False,Norfolk St,136-118-5,53.5%,-0.2,1.0,64-54-1,54.2%,-6.2,0.4,Stanford,432-395-20,52.2%,5.2,0.3,213-180-8,54.2%,11.0,0.9,Norfolk St,+15.5,−110,64-57-1,52.9%,-10.3,0.2,Stanford,-15.5,−110,286-243-12,54.1%,10.1,0.5
5,76.0,9:00 PM,Global Credit Union Arena at GCU,192,Uc Davis,78,Grd Canyon,UC Davis,UC Davis,Grand Canyon,Grand Canyon,+16,−112,True,-16,−108,False,Uc Davis,235-235-10,50.0%,-2.1,-0.1,132-101-3,56.7%,-6.4,1.6,Grd Canyon,126-115-3,52.3%,6.0,0.8,57-53-2,51.8%,12.3,1.3,Uc Davis,+16,−112,146-135-3,52.0%,-7.3,0.5,Grd Canyon,-16,−108,81-73-3,52.6%,11.2,1.2
6,72.1,8:00 PM,Jersey Mike's Arena,223,Merrimack,56,Rutgers,Merrimack,Merrimack,Rutgers,Rutgers,+19.5,−110,True,-19.5,−110,False,Merrimack,74-67-2,52.5%,0.7,0.2,40-33-2,54.8%,-4.0,1.2,Rutgers,359-382-10,48.5%,-0.6,-0.5,187-190-6,49.6%,5.2,-0.1,Merrimack,+19.5,−110,32-32-2,50.0%,-8.2,0.4,Rutgers,-19.5,−110,123-141-6,46.6%,7.4,-0.8
6,72.1,11:00 PM,Pauley Pavilion presented by Wescom,241,Idaho St,20,Ucla,Idaho State,Idaho State,UCLA,UCLA,+23,−108,True,-23,−112,False,Idaho St,280-326-11,46.2%,-4.0,-0.5,165-169-4,49.4%,-10.1,-0.2,Ucla,438-429-16,50.5%,5.8,0.2,223-204-6,52.2%,11.1,0.4,Idaho St,+23,−108,225-237-8,48.7%,-9.3,-0.2,Ucla,-23,−112,298-292-13,50.5%,10.3,0.1
8,71.5,7:30 PM,Stopher Gymnasium,131,Towson,185,Nicholls,Towson,Towson,Nicholls State,Nicholls State,-2.5,−110,False,+2.5,−110,True,Towson,311-297-13,51.2%,-2.5,0.1,151-130-8,53.7%,-6.8,0.8,Nicholls,96-108-2,47.1%,-3.1,-0.4,25-30-1,45.5%,7.3,0.3,Nicholls,+2.5,−110,52-56-1,48.2%,-13.1,-0.4,Towson,-2.5,−110,107-105-3,50.5%,5.8,-0.1
9,70.3,10:30 PM,Dale E. and Sarah Ann Fowler Events Center,156,N Colorado,167,Cal Baptist,Northern Colorado,Northern Colorado,California Baptist,California Baptist,+6,−112,True,-6,−108,False,N Colorado,239-237-11,50.2%,0.3,0.1,131-106-7,55.3%,-6.2,1.3,Cal Baptist,77-89-3,46.4%,4.2,-0.4,41-48-0,46.1%,12.0,-0.2,N Colorado,+6,−112,115-104-6,52.5%,-7.0,1.1,Cal Baptist,-6,−108,41-54-0,43.2%,7.3,-0.3
10,70.1,8:00 PM,Reed Arena,245,Southern,22,Texas A&M,Southern University,Southern,Texas A&M,Texas A&M-CC,+26.5,−110,True,-26.5,−110,False,Southern,114-106-4,51.8%,-0.9,0.3,58-62-4,48.3%,-8.1,0.0,Texas A&M,383-350-11,52.3%,2.8,-0.1,177-166-4,51.6%,9.1,-0.2,Southern,+26.5,−110,59-54-4,52.2%,-12.8,0.4,Texas A&M,-26.5,−110,194-169-6,53.4%,8.5,-0.2
11,69.4,7:00 PM,WVU Coliseum,226,Iona,82,W Virginia,Iona,Iona,West Virginia,West Virginia,+14.5,−112,True,-14.5,−108,False,Iona,335-366-15,47.8%,3.3,0.3,152-164-2,48.1%,-0.2,0.3,W Virginia,406-417-10,49.3%,4.4,0.0,197-176-2,52.8%,10.5,0.9,Iona,+14.5,−112,112-123-3,47.7%,-5.9,0.9,W Virginia,-14.5,−108,252-232-3,52.1%,9.7,0.4
