Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,62.8,6:30 PM,Bob Carpenter Center,143,Bryant,231,Delaware,Bryant,Bryant,Delaware,Delaware,-2,−110,False,+2,−110,True,Bryant,94-110-3,46.1%,-1.3,-0.6,48-61-2,44.0%,-6.9,-0.7,Delaware,135-145-7,48.2%,-1.6,-0.9,53-65-3,44.9%,2.0,-1.6,Delaware,+2,−110,82-81-3,50.3%,-7.9,-0.5,Bryant,-2,−110,53-51-1,51.0%,6.8,-0.1
12,59.4,7:00 PM,UNF Arena,235,Nc-Asheville,153,N Florida,UNC Asheville,UNC Asheville,North Florida,North Florida,+6,−108,True,-6,−112,False,Nc-Asheville,103-102-3,50.2%,2.3,-0.3,48-53-2,47.5%,-5.4,-1.5,N Florida,123-98-2,55.7%,0.5,1.3,55-32-1,63.2%,11.7,3.6,Nc-Asheville,+6,−108,53-54-1,49.5%,-9.7,-0.2,N Florida,-6,−112,45-42-0,51.7%,7.3,0.1
13,59.3,7:30 PM,Charles Koch Arena,283,Monmouth,80,Wichita St,,Monmouth-NJ,Wichita State,Wichita St.,N/A,N/A,False,-16.5,−112,False,Monmouth,158-148-6,51.6%,-0.4,-0.1,78-73-3,51.7%,-4.1,-0.2,Wichita St,159-148-9,51.8%,7.8,0.3,74-70-5,51.4%,12.6,0.5,Wichita St,-16.5,−112,41-32-4,56.2%,-5.0,0.5,Monmouth,N/A,N/A,80-79-4,50.3%,6.0,-0.4
14,57.7,7:00 PM,Nido and Mariana Qubein Arena,288,American,96,High Point,American,American U.,High Point,High Point,+16,−108,True,-16,−112,False,American,102-110-1,48.1%,-3.0,-0.3,62-55-1,53.0%,-6.3,0.6,High Point,108-104-2,50.9%,1.6,-1.0,50-46-0,52.1%,8.8,-0.1,American,+16,−108,62-56-1,52.5%,-6.9,0.5,High Point,-16,−112,48-48-0,50.0%,5.9,-0.8
15,55.7,7:00 PM,Petersen Events Center,326,Vmi,21,Pittsburgh,,VMI,Pittsburgh,Pittsburgh,N/A,N/A,False,-32,−108,False,Vmi,127-134-6,48.7%,-3.9,-0.6,63-70-5,47.4%,-12.3,-0.8,Pittsburgh,152-157-9,49.2%,0.9,-0.1,80-88-4,47.6%,5.2,-0.8,Pittsburgh,-32,−108,77-82-8,48.4%,-7.8,-0.2,Vmi,N/A,N/A,24-22-0,52.2%,4.4,0.2
16,52.5,8:00 PM,James H. Hilton Coliseum,344,Iu Indy,14,Iowa St,0,0,Iowa State,Iowa State,N/A,N/A,False,-35.5,−110,False,Iu Indy,131-150-4,46.6%,-6.6,-1.3,72-81-3,47.1%,-12.0,-1.4,Iowa St,166-151-5,52.4%,4.8,0.8,80-70-2,53.3%,11.8,1.3,Iowa St,-35.5,−110,70-66-3,51.5%,-5.6,0.8,Iu Indy,N/A,N/A,20-39-1,33.9%,2.2,-2.6
17,49.4,8:00 PM,Moody Coliseum,347,Prairie View,59,S Methodist,Prairie View,Prairie View A&M,SMU,Southern Methodist,+28,−108,True,-28,−112,False,Prairie View,97-96-8,50.3%,-2.1,0.3,57-58-2,49.6%,-8.5,-0.2,S Methodist,140-150-8,48.3%,6.7,-0.2,74-74-5,50.0%,12.9,0.7,Prairie View,+28,−108,54-51-3,51.4%,-11.4,0.6,S Methodist,-28,−112,106-107-6,49.8%,10.6,0.4
18,48.7,8:00 PM,United Supermarkets Arena,363,Ark Pine Bl,13,Texas Tech,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Texas Tech,Texas Tech,+40,−108,True,-40,−112,False,Ark Pine Bl,88-109-3,44.7%,-8.8,-0.7,59-77-2,43.4%,-15.7,-0.8,Texas Tech,158-165-4,48.9%,7.2,0.8,89-77-2,53.6%,14.3,1.7,Ark Pine Bl,+40,−108,69-93-3,42.6%,-16.3,-1.4,Texas Tech,-40,−112,108-108-2,50.0%,12.7,0.9
19,41.6,7:00 PM,Ocean Bank Convocation Center (FIU),249,Howard,265,Florida Intl,Howard,Howard,FIU,Florida International,+4,−110,True,-4,−110,False,Howard,85-107-4,44.3%,-2.3,-0.4,37-57-2,39.4%,-9.6,-1.7,Florida Intl,134-138-7,49.3%,-0.6,-0.6,60-60-4,50.0%,5.4,-0.2,Howard,+4,−110,55-65-2,45.8%,-10.8,-0.4,Florida Intl,-4,−110,45-56-1,44.6%,3.3,-1.5
20,40.1,7:00 PM,Charles E. Smith Center,359,Njit,124,Geo Wshgtn,,NJIT,George Washington,George Washington,N/A,N/A,False,-20,−112,False,Njit,102-108-4,48.6%,-2.0,-1.2,60-51-2,54.1%,-7.3,0.3,Geo Wshgtn,138-166-3,45.4%,-0.7,-0.4,75-72-1,51.0%,4.4,0.3,Geo Wshgtn,-20,−112,83-89-2,48.3%,-6.5,0.7,Njit,N/A,N/A,33-41-1,44.6%,2.0,-3.2
21,38.1,10:00 PM,Titan Gym,240,Idaho St,291,Cs Fullerton,Idaho State,Idaho State,Cal State Fullerton,CSU Fullerton,+1.5,−108,True,-1.5,−112,False,Idaho St,130-141-4,48.0%,-2.9,0.1,80-71-1,53.0%,-8.5,1.0,Cs Fullerton,134-145-8,48.0%,-0.4,0.2,54-59-2,47.8%,5.6,0.0,Idaho St,+1.5,−108,106-109-3,49.3%,-8.1,0.3,Cs Fullerton,-1.5,−112,48-51-2,48.5%,5.1,0.1
22,30.0,7:30 PM,Fant-Ewing Coliseum,273,Se Louisiana,307,Ul Monroe,Southeastern Louisiana,Southeastern Louisiana,ULM,UL Monroe,N/A,N/A,False,+1.5,−108,True,Se Louisiana,107-88-2,54.9%,-1.9,-0.2,62-47-0,56.9%,-8.5,0.3,Ul Monroe,145-139-5,51.1%,-0.4,0.6,64-56-2,53.3%,8.1,1.8,Ul Monroe,+1.5,−108,98-94-4,51.0%,-8.0,0.4,Se Louisiana,N/A,N/A,35-38-2,48.0%,4.3,-0.9
23,--,8:00 PM,Mitchell Center,0,Spring Hill,200,S Alabama,0,0,South Alabama,South Alabama,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Alabama,163-130-4,55.6%,0.9,0.6,74-59-0,55.6%,7.0,1.6,S Alabama,N/A,N/A,99-69-2,58.9%,-5.1,1.8,Spring Hill,N/A,N/A,0,0,0.0,0.0
23,--,7:30 PM,Bartow Arena,0,Auburn-Montgomery,85,Uab,0,0,UAB,UAB,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Uab,159-150-8,51.5%,6.1,0.0,80-62-5,56.3%,12.6,0.7,Uab,N/A,N/A,52-43-3,54.7%,-3.9,2.2,Auburn-Montgomery,N/A,N/A,0,0,0.0,0.0
23,--,8:00 PM,First Bank & Trust Arena,0,Mount Marty,175,S Dakota St,0,0,South Dakota State,South Dakota State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Dakota St,167-136-4,55.1%,7.1,1.2,68-45-1,60.2%,16.2,3.2,S Dakota St,N/A,N/A,49-36-2,57.7%,-5.3,1.6,Mount Marty,N/A,N/A,0,0,0.0,0.0
23,--,8:00 PM,Swinney Recreation Center,0,Calvary University,196,Kansas City,0,0,,Kansas City,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kansas City,116-104-4,52.7%,0.1,0.5,48-38-1,55.8%,9.8,1.4,Kansas City,N/A,N/A,74-66-4,52.9%,-7.3,1.5,Calvary University,N/A,N/A,0,0,0.0,0.0
23,--,7:00 PM,Hytche Athletic Center,0,Gallaudet University,358,Maryland Es,0,0,UMES,Maryland-Eastern Shore,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Maryland Es,87-78-4,52.7%,-6.4,-0.5,23-20-2,53.5%,5.9,-0.3,Maryland Es,N/A,N/A,71-68-3,51.1%,-14.7,-0.8,Gallaudet University,N/A,N/A,0,0,0.0,0.0
23,--,7:00 PM,Carilion Clinic Court at the Dedmon Center,0,Southern Virginia,236,Radford,0,0,,Radford,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Radford,104-111-5,48.4%,1.9,0.0,30-49-1,38.0%,7.7,-2.5,Radford,N/A,N/A,49-43-4,53.3%,-6.2,2.2,Southern Virginia,N/A,N/A,0,0,0.0,0.0
23,--,7:00 PM,Georgia State Convocation Center,0,Toccoa Falls,223,Georgia St,0,0,Georgia State,Georgia St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Georgia St,137-149-7,47.9%,4.0,-0.6,57-59-4,49.1%,10.8,-0.2,Georgia St,N/A,N/A,34-53-3,39.1%,-7.9,-1.1,Toccoa Falls,N/A,N/A,0,0,0.0,0.0
23,--,7:00 PM,Dunn-Oliver Acadome,0,Virginia-Lynchburg,266,Alabama St,0,0,Alabama State,Alabama St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Alabama St,94-95-4,49.7%,-5.5,-1.0,24-35-0,40.7%,2.9,-1.3,Alabama St,N/A,N/A,68-64-4,51.5%,-13.6,-0.8,Virginia-Lynchburg,N/A,N/A,0,0,0.0,0.0
23,--,7:30 PM,Thomas Assembly Center,0,Mississippi College,106,La Tech,0,0,Louisiana Tech,Louisiana Tech,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,La Tech,154-137-1,52.9%,7.2,-0.1,72-56-1,56.3%,14.6,0.9,La Tech,N/A,N/A,46-42-0,52.3%,-5.0,0.5,Mississippi College,N/A,N/A,0,0,0.0,0.0
