Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,94.5,10:00 PM,Viejas Arena,1,Gonzaga,69,San Diego St,Gonzaga,Gonzaga,San Diego State,San Diego St.,-11.5,−110,False,+11.5,−110,True,Gonzaga,455-410-20,52.6%,14.2,1.2,140-140-7,50.0%,9.3,1.3,San Diego St,412-372-20,52.6%,5.4,0.5,190-166-9,53.4%,10.9,0.5,San Diego St,+11.5,−110,130-129-8,50.2%,-6.6,0.2,Gonzaga,-11.5,−110,391-360-20,52.1%,15.5,1.1
2,88.2,7:00 PM,Legacy Center,76,North Texas,95,Mcneese St,North Texas,North Texas,McNeese,McNeese St.,+3,−108,True,-3,−112,False,North Texas,358-335-17,51.7%,0.4,0.1,175-153-12,53.4%,-7.3,0.2,Mcneese St,94-103-4,47.7%,-0.6,-0.4,30-38-0,44.1%,8.2,-1.9,North Texas,+3,−108,203-187-10,52.1%,-8.9,0.4,Mcneese St,-3,−112,36-42-0,46.2%,6.6,-0.8
3,82.6,9:00 PM,Neville Arena,169,N Alabama,3,Auburn,North Alabama,North Alabama,Auburn,Auburn,+27,−112,True,-27,−108,False,N Alabama,83-81-3,50.6%,-1.0,0.3,47-49-1,49.0%,-9.3,0.0,Auburn,385-363-20,51.5%,3.3,0.3,194-163-9,54.3%,9.4,1.4,N Alabama,+27,−112,57-54-3,51.4%,-9.1,0.8,Auburn,-27,−108,206-186-11,52.6%,9.5,0.8
4,81.4,9:30 PM,Friel Court at Beasley Coliseum,152,N Colorado,81,Wash State,Northern Colorado,Northern Colorado,Washington State,Washington St.,+11.5,−112,True,-11.5,−108,False,N Colorado,239-236-11,50.3%,0.3,0.1,131-105-7,55.5%,-6.2,1.3,Wash State,371-404-12,47.9%,-0.4,0.1,192-184-2,51.1%,5.0,0.7,N Colorado,+11.5,−112,115-103-6,52.8%,-7.0,1.1,Wash State,-11.5,−108,156-163-2,48.9%,8.9,0.6
5,76.2,7:00 PM,Lenovo Center,193,Colgate,63,Nc State,Colgate,Colgate,North Carolina State,NC State,+12.5,−108,True,N/A,N/A,False,Colgate,134-107-4,55.6%,0.2,1.4,72-56-2,56.3%,-4.9,1.3,Nc State,392-406-23,49.1%,3.8,0.3,185-213-13,46.5%,9.5,-0.3,Colgate,+12.5,−108,41-30-3,57.8%,-8.0,2.0,Nc State,N/A,N/A,199-218-12,47.7%,9.0,-0.3
6,75.6,6:00 PM,Crisler Center,214,Miami (Oh),26,Michigan,Miami OH,Miami (OH),Michigan,Michigan,+23,−112,True,-23,−108,False,Miami (Oh),376-394-17,48.8%,0.0,-0.2,180-186-11,49.2%,-5.3,0.0,Michigan,426-404-11,51.3%,3.9,0.5,208-182-4,53.3%,9.6,0.4,Miami (Oh),+23,−112,225-207-13,52.1%,-6.3,0.7,Michigan,-23,−108,253-223-6,53.2%,9.6,0.4
7,74.4,8:00 PM,Kohl Center,217,Tx-Pan Am,33,Wisconsin,UTRGV,Texas Rio Grande Valley,Wisconsin,Wisconsin,N/A,N/A,False,-20.5,−108,False,Tx-Pan Am,114-117-6,49.4%,-4.0,-0.4,57-64-2,47.1%,-12.8,-1.2,Wisconsin,447-408-22,52.3%,7.0,0.7,211-188-10,52.9%,13.1,1.0,Wisconsin,-20.5,−108,133-113-12,54.1%,-3.1,1.7,Tx-Pan Am,N/A,N/A,23-23-1,50.0%,5.6,-0.3
8,72.1,9:00 PM,Dee Glen Smith Spectrum,233,Montana,29,Utah St,Montana,Montana,Utah State,Utah St.,+17.5,−110,True,-17.5,−110,False,Montana,319-339-17,48.5%,3.4,-0.1,157-164-9,48.9%,-2.8,0.1,Utah St,407-360-13,53.1%,7.7,1.2,197-152-9,56.5%,14.0,1.9,Montana,+17.5,−110,113-132-4,46.1%,-7.5,-0.4,Utah St,-17.5,−110,299-242-11,55.3%,10.9,1.5
9,63.6,8:00 PM,Bud Walton Arena,279,Pacific,36,Arkansas,Pacific,Pacific,Arkansas,Arkansas,+24.5,−112,True,-24.5,−108,False,Pacific,355-388-19,47.8%,1.0,-0.4,165-182-9,47.6%,-4.1,-0.1,Arkansas,367-395-15,48.2%,5.0,-0.4,200-165-9,54.8%,12.6,1.0,Pacific,+24.5,−112,166-194-8,46.1%,-8.5,-0.5,Arkansas,-24.5,−108,224-223-9,50.1%,8.6,-0.1
10,63.2,8:00 PM,Banterra Center,199,N Dakota St,177,S Illinois,North Dakota State,North Dakota State,Southern Illinois,Southern Illinois,+7,−108,True,-7,−112,False,N Dakota St,207-225-4,47.9%,4.7,0.4,98-112-2,46.7%,-2.9,0.1,S Illinois,395-392-24,50.2%,2.0,-0.2,173-180-9,49.0%,7.1,0.1,N Dakota St,+7,−108,74-90-2,45.1%,-7.3,0.4,S Illinois,-7,−112,217-216-16,50.1%,6.9,-0.1
