Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,62.8,6:30 PM,Bob Carpenter Center,143,Bryant,231,Delaware,Bryant,Bryant,Delaware,Delaware,-2,−110,False,+2,−110,True,Bryant,1-1-0,50.0%,21.0,1.8,1-0-0,100.0%,23.0,16.5,Delaware,1-2-0,33.3%,-0.7,-1.8,0-2-0,0.0%,-4.0,-9.0,Delaware,+2,−110,1-0-0,100.0%,6.0,12.5,Bryant,-2,−110,1-1-0,50.0%,10.5,1.8,11,62.8,6:30 PM,Bob Carpenter Center,143,Bryant,231,Delaware,Bryant,Bryant,Delaware,Delaware,-2,−110,False,+2,−110,True,Bryant,101-120-4,45.7%,-3.6,-0.9,52-66-2,44.1%,-8.8,-1.0,Delaware,308-323-16,48.8%,-0.7,-0.7,119-142-9,45.6%,3.5,-1.3,Delaware,+2,−110,196-184-8,51.6%,-7.8,-0.1,Bryant,-2,−110,53-55-1,49.1%,6.4,-0.5,11,62.8,6:30 PM,Bob Carpenter Center,143,Bryant,231,Delaware,Bryant,Bryant,Delaware,Delaware,-2,−110,False,+2,−110,True,Bryant,94-110-3,46.1%,-1.3,-0.6,48-61-2,44.0%,-6.9,-0.7,Delaware,135-145-7,48.2%,-1.6,-0.9,53-65-3,44.9%,2.0,-1.6,Delaware,+2,−110,82-81-3,50.3%,-7.9,-0.5,Bryant,-2,−110,53-51-1,51.0%,6.8,-0.1
12,59.4,7:00 PM,UNF Arena,235,Nc-Asheville,153,N Florida,UNC Asheville,UNC Asheville,North Florida,North Florida,+6,−108,True,-6,−112,False,Nc-Asheville,1-1-0,50.0%,-31.0,-12.5,1-1-0,50.0%,-31.0,-12.5,N Florida,4-0-0,100.0%,6.5,16.6,1-0-0,100.0%,24.0,+16.5,Nc-Asheville,+6,−108,1-1-0,50.0%,-31.0,-12.5,N Florida,-6,−112,1-0-0,100.0%,24.0,16.5,12,59.4,7:00 PM,UNF Arena,235,Nc-Asheville,153,N Florida,UNC Asheville,UNC Asheville,North Florida,North Florida,+6,−108,True,-6,−112,False,Nc-Asheville,123-117-5,51.3%,0.0,-0.3,52-59-2,46.9%,-7.9,-1.6,N Florida,141-115-2,55.1%,-3.2,1.2,55-36-1,60.4%,6.2,3.2,Nc-Asheville,+6,−108,64-64-2,50.0%,-10.3,-0.4,N Florida,-6,−112,47-47-0,50.0%,7.1,0.1,12,59.4,7:00 PM,UNF Arena,235,Nc-Asheville,153,N Florida,UNC Asheville,UNC Asheville,North Florida,North Florida,+6,−108,True,-6,−112,False,Nc-Asheville,103-102-3,50.2%,2.3,-0.3,48-53-2,47.5%,-5.4,-1.5,N Florida,123-98-2,55.7%,0.5,1.3,55-32-1,63.2%,11.7,3.6,Nc-Asheville,+6,−108,53-54-1,49.5%,-9.7,-0.2,N Florida,-6,−112,45-42-0,51.7%,7.3,0.1
13,59.3,7:30 PM,Charles Koch Arena,283,Monmouth,80,Wichita St,,Monmouth-NJ,Wichita State,Wichita St.,N/A,N/A,False,-16.5,−112,False,Monmouth,1-3-0,25.0%,-20.8,-9.3,1-2-0,33.3%,-18.0,-4.8,Wichita St,2-1-0,66.7%,11.0,4.8,1-1-0,50.0%,13.0,+4.3,Wichita St,-16.5,−112,0,0,0.0,0.0,Monmouth,N/A,N/A,0-1-0,0.0%,-13.0,-15.5,13,59.3,7:30 PM,Charles Koch Arena,283,Monmouth,80,Wichita St,,Monmouth-NJ,Wichita State,Wichita St.,N/A,N/A,False,-16.5,−112,False,Monmouth,187-180-7,51.0%,-2.4,-0.3,89-87-4,50.6%,-5.7,-0.4,Wichita St,398-368-20,52.0%,6.0,0.5,175-171-11,50.6%,10.9,0.3,Wichita St,-16.5,−112,123-119-9,50.8%,-5.4,0.4,Monmouth,N/A,N/A,83-86-4,49.1%,5.7,-0.6,13,59.3,7:30 PM,Charles Koch Arena,283,Monmouth,80,Wichita St,,Monmouth-NJ,Wichita State,Wichita St.,N/A,N/A,False,-16.5,−112,False,Monmouth,158-148-6,51.6%,-0.4,-0.1,78-73-3,51.7%,-4.1,-0.2,Wichita St,159-148-9,51.8%,7.8,0.3,74-70-5,51.4%,12.6,0.5,Wichita St,-16.5,−112,41-32-4,56.2%,-5.0,0.5,Monmouth,N/A,N/A,80-79-4,50.3%,6.0,-0.4
14,57.7,7:00 PM,Nido and Mariana Qubein Arena,288,American,96,High Point,American,American U.,High Point,High Point,+16,−108,True,-16,−112,False,American,1-3-0,25.0%,-15.3,-8.1,0-3-0,0.0%,-24.3,-15.3,High Point,2-2-0,50.0%,17.5,0.6,2-2-0,50.0%,17.5,+0.6,American,+16,−108,1-2-0,33.3%,-17.7,-7.5,High Point,-16,−112,2-2-0,50.0%,17.5,0.6,14,57.7,7:00 PM,Nido and Mariana Qubein Arena,288,American,96,High Point,American,American U.,High Point,High Point,+16,−108,True,-16,−112,False,American,154-162-3,48.7%,-1.2,-0.4,85-81-2,51.2%,-5.0,0.1,High Point,117-122-2,49.0%,0.4,-1.2,52-51-0,50.5%,8.5,-0.4,American,+16,−108,97-97-3,50.0%,-8.4,-0.3,High Point,-16,−112,49-56-0,46.7%,5.4,-1.3,14,57.7,7:00 PM,Nido and Mariana Qubein Arena,288,American,96,High Point,American,American U.,High Point,High Point,+16,−108,True,-16,−112,False,American,102-110-1,48.1%,-3.0,-0.3,62-55-1,53.0%,-6.3,0.6,High Point,108-104-2,50.9%,1.6,-1.0,50-46-0,52.1%,8.8,-0.1,American,+16,−108,62-56-1,52.5%,-6.9,0.5,High Point,-16,−112,48-48-0,50.0%,5.9,-0.8
15,55.7,7:00 PM,Petersen Events Center,326,Vmi,21,Pittsburgh,,VMI,Pittsburgh,Pittsburgh,N/A,N/A,False,-32,−108,False,Vmi,3-0-0,100.0%,22.0,10.8,1-0-0,100.0%,5.0,15.5,Pittsburgh,3-1-0,75.0%,24.5,9.1,3-1-0,75.0%,24.5,+9.1,Pittsburgh,-32,−108,0,0,0.0,0.0,Vmi,N/A,N/A,0,0,0.0,0.0,15,55.7,7:00 PM,Petersen Events Center,326,Vmi,21,Pittsburgh,,VMI,Pittsburgh,Pittsburgh,N/A,N/A,False,-32,−108,False,Vmi,175-196-7,47.2%,-2.4,-1.0,88-98-6,47.3%,-11.1,-1.1,Pittsburgh,392-393-21,49.9%,5.4,0.2,183-197-10,48.2%,10.3,-0.6,Pittsburgh,-32,−108,148-150-12,49.7%,-6.1,0.7,Vmi,N/A,N/A,34-45-0,43.0%,2.9,-2.1,15,55.7,7:00 PM,Petersen Events Center,326,Vmi,21,Pittsburgh,,VMI,Pittsburgh,Pittsburgh,N/A,N/A,False,-32,−108,False,Vmi,127-134-6,48.7%,-3.9,-0.6,63-70-5,47.4%,-12.3,-0.8,Pittsburgh,152-157-9,49.2%,0.9,-0.1,80-88-4,47.6%,5.2,-0.8,Pittsburgh,-32,−108,77-82-8,48.4%,-7.8,-0.2,Vmi,N/A,N/A,24-22-0,52.2%,4.4,0.2
16,52.5,8:00 PM,James H. Hilton Coliseum,344,Iu Indy,14,Iowa St,0,0,Iowa State,Iowa State,N/A,N/A,False,-35.5,−110,False,Iu Indy,1-1-0,50.0%,20.3,5.0,1-0-0,100.0%,-14.0,16.5,Iowa St,0-2-0,0.0%,32.5,-4.0,0-2-0,0.0%,32.5,-4.0,Iowa St,-35.5,−110,0,0,0.0,0.0,Iu Indy,N/A,N/A,0-1-0,0.0%,-3.0,-6.5,16,52.5,8:00 PM,James H. Hilton Coliseum,344,Iu Indy,14,Iowa St,0,0,Iowa State,Iowa State,N/A,N/A,False,-35.5,−110,False,Iu Indy,195-235-6,45.4%,-2.1,-1.2,105-112-3,48.4%,-7.5,-0.9,Iowa St,406-363-17,52.8%,4.1,0.6,200-161-9,55.4%,11.1,1.3,Iowa St,-35.5,−110,185-176-11,51.3%,-6.9,0.3,Iu Indy,N/A,N/A,45-73-2,38.1%,4.3,-1.7,16,52.5,8:00 PM,James H. Hilton Coliseum,344,Iu Indy,14,Iowa St,0,0,Iowa State,Iowa State,N/A,N/A,False,-35.5,−110,False,Iu Indy,131-150-4,46.6%,-6.6,-1.3,72-81-3,47.1%,-12.0,-1.4,Iowa St,166-151-5,52.4%,4.8,0.8,80-70-2,53.3%,11.8,1.3,Iowa St,-35.5,−110,70-66-3,51.5%,-5.6,0.8,Iu Indy,N/A,N/A,20-39-1,33.9%,2.2,-2.6
17,49.4,8:00 PM,Moody Coliseum,347,Prairie View,59,S Methodist,Prairie View,Prairie View A&M,SMU,Southern Methodist,+28,−108,True,-28,−112,False,Prairie View,1-1-0,50.0%,-5.0,-3.8,1-1-0,50.0%,-18.0,-3.8,S Methodist,1-3-0,25.0%,16.3,0.6,1-2-0,33.3%,25.3,+5.0,Prairie View,+28,−108,1-1-0,50.0%,-18.0,-3.8,S Methodist,-28,−112,1-3-0,25.0%,16.3,0.6,17,49.4,8:00 PM,Moody Coliseum,347,Prairie View,59,S Methodist,Prairie View,Prairie View A&M,SMU,Southern Methodist,+28,−108,True,-28,−112,False,Prairie View,114-106-8,51.8%,-5.4,0.5,61-62-2,49.6%,-12.7,0.0,S Methodist,342-358-18,48.9%,3.5,-0.4,160-176-11,47.6%,8.9,0.0,Prairie View,+28,−108,67-58-3,53.6%,-11.5,1.0,S Methodist,-28,−112,197-205-12,49.0%,8.2,-0.3,17,49.4,8:00 PM,Moody Coliseum,347,Prairie View,59,S Methodist,Prairie View,Prairie View A&M,SMU,Southern Methodist,+28,−108,True,-28,−112,False,Prairie View,97-96-8,50.3%,-2.1,0.3,57-58-2,49.6%,-8.5,-0.2,S Methodist,140-150-8,48.3%,6.7,-0.2,74-74-5,50.0%,12.9,0.7,Prairie View,+28,−108,54-51-3,51.4%,-11.4,0.6,S Methodist,-28,−112,106-107-6,49.8%,10.6,0.4
18,48.7,8:00 PM,United Supermarkets Arena,363,Ark Pine Bl,13,Texas Tech,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Texas Tech,Texas Tech,+40,−108,True,-40,−112,False,Ark Pine Bl,1-3-0,25.0%,-16.0,-6.3,1-3-0,25.0%,-30.5,-6.3,Texas Tech,2-1-0,66.7%,33.7,5.3,2-1-0,66.7%,33.7,+5.3,Ark Pine Bl,+40,−108,1-3-0,25.0%,-30.5,-6.3,Texas Tech,-40,−112,2-1-0,66.7%,33.7,5.3,18,48.7,8:00 PM,United Supermarkets Arena,363,Ark Pine Bl,13,Texas Tech,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Texas Tech,Texas Tech,+40,−108,True,-40,−112,False,Ark Pine Bl,102-127-3,44.5%,-9.9,-0.6,63-85-2,42.6%,-16.0,-0.7,Texas Tech,372-413-8,47.4%,2.9,-0.4,201-185-4,52.1%,10.2,0.7,Ark Pine Bl,+40,−108,79-108-3,42.3%,-16.0,-1.4,Texas Tech,-40,−112,204-198-6,50.8%,10.9,0.5,18,48.7,8:00 PM,United Supermarkets Arena,363,Ark Pine Bl,13,Texas Tech,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Texas Tech,Texas Tech,+40,−108,True,-40,−112,False,Ark Pine Bl,88-109-3,44.7%,-8.8,-0.7,59-77-2,43.4%,-15.7,-0.8,Texas Tech,158-165-4,48.9%,7.2,0.8,89-77-2,53.6%,14.3,1.7,Ark Pine Bl,+40,−108,69-93-3,42.6%,-16.3,-1.4,Texas Tech,-40,−112,108-108-2,50.0%,12.7,0.9
19,41.6,7:00 PM,Ocean Bank Convocation Center (FIU),249,Howard,265,Florida Intl,Howard,Howard,FIU,Florida International,+4,−110,True,-4,−110,False,Howard,2-1-0,66.7%,-5.8,1.0,1-1-0,50.0%,-22.5,0.8,Florida Intl,2-1-0,66.7%,14.3,14.0,1-0-0,100.0%,55.0,+40.5,Howard,+4,−110,1-1-0,50.0%,-22.5,0.8,Florida Intl,-4,−110,1-0-0,100.0%,55.0,40.5,19,41.6,7:00 PM,Ocean Bank Convocation Center (FIU),249,Howard,265,Florida Intl,Howard,Howard,FIU,Florida International,+4,−110,True,-4,−110,False,Howard,96-128-4,42.9%,-6.5,-1.1,41-65-2,38.7%,-12.6,-2.2,Florida Intl,314-341-14,47.9%,-2.5,-0.6,133-153-8,46.5%,3.1,-0.8,Howard,+4,−110,65-85-2,43.3%,-12.0,-1.2,Florida Intl,-4,−110,87-109-1,44.4%,3.4,-1.4,19,41.6,7:00 PM,Ocean Bank Convocation Center (FIU),249,Howard,265,Florida Intl,Howard,Howard,FIU,Florida International,+4,−110,True,-4,−110,False,Howard,85-107-4,44.3%,-2.3,-0.4,37-57-2,39.4%,-9.6,-1.7,Florida Intl,134-138-7,49.3%,-0.6,-0.6,60-60-4,50.0%,5.4,-0.2,Howard,+4,−110,55-65-2,45.8%,-10.8,-0.4,Florida Intl,-4,−110,45-56-1,44.6%,3.3,-1.5
20,40.1,7:00 PM,Charles E. Smith Center,359,Njit,124,Geo Wshgtn,,NJIT,George Washington,George Washington,N/A,N/A,False,-20,−112,False,Njit,1-3-0,25.0%,-17.0,-7.1,0-2-0,0.0%,-24.5,-10.0,Geo Wshgtn,1-2-0,33.3%,16.7,0.8,1-2-0,33.3%,16.7,+0.8,Geo Wshgtn,-20,−112,0,0,0.0,0.0,Njit,N/A,N/A,0,0,0.0,0.0,20,40.1,7:00 PM,Charles E. Smith Center,359,Njit,124,Geo Wshgtn,,NJIT,George Washington,George Washington,N/A,N/A,False,-20,−112,False,Njit,104-111-4,48.4%,-3.7,-1.2,61-53-2,53.5%,-10.3,0.3,Geo Wshgtn,357-382-15,48.3%,1.0,-0.2,173-163-5,51.5%,6.3,0.3,Geo Wshgtn,-20,−112,180-204-7,46.9%,-7.1,-0.2,Njit,N/A,N/A,33-42-1,44.0%,1.9,-3.5,20,40.1,7:00 PM,Charles E. Smith Center,359,Njit,124,Geo Wshgtn,,NJIT,George Washington,George Washington,N/A,N/A,False,-20,−112,False,Njit,102-108-4,48.6%,-2.0,-1.2,60-51-2,54.1%,-7.3,0.3,Geo Wshgtn,138-166-3,45.4%,-0.7,-0.4,75-72-1,51.0%,4.4,0.3,Geo Wshgtn,-20,−112,83-89-2,48.3%,-6.5,0.7,Njit,N/A,N/A,33-41-1,44.6%,2.0,-3.2
21,38.1,10:00 PM,Titan Gym,240,Idaho St,291,Cs Fullerton,Idaho State,Idaho State,Cal State Fullerton,CSU Fullerton,+1.5,−108,True,-1.5,−112,False,Idaho St,3-0-0,100.0%,5.8,14.7,3-0-0,100.0%,-0.3,14.7,Cs Fullerton,1-3-0,25.0%,-21.5,-5.8,0,0,0.0,0,Idaho St,+1.5,−108,3-0-0,100.0%,-0.3,14.7,Cs Fullerton,-1.5,−112,0,0,0.0,0.0,21,38.1,10:00 PM,Titan Gym,240,Idaho St,291,Cs Fullerton,Idaho State,Idaho State,Cal State Fullerton,CSU Fullerton,+1.5,−108,True,-1.5,−112,False,Idaho St,279-326-11,46.1%,-4.0,-0.5,164-169-4,49.3%,-10.1,-0.2,Cs Fullerton,342-360-21,48.7%,-0.4,-0.2,137-156-8,46.8%,5.1,-1.0,Idaho St,+1.5,−108,224-237-8,48.6%,-9.3,-0.2,Cs Fullerton,-1.5,−112,131-141-6,48.2%,4.9,-0.9,21,38.1,10:00 PM,Titan Gym,240,Idaho St,291,Cs Fullerton,Idaho State,Idaho State,Cal State Fullerton,CSU Fullerton,+1.5,−108,True,-1.5,−112,False,Idaho St,130-141-4,48.0%,-2.9,0.1,80-71-1,53.0%,-8.5,1.0,Cs Fullerton,134-145-8,48.0%,-0.4,0.2,54-59-2,47.8%,5.6,0.0,Idaho St,+1.5,−108,106-109-3,49.3%,-8.1,0.3,Cs Fullerton,-1.5,−112,48-51-2,48.5%,5.1,0.1
22,30.0,7:30 PM,Fant-Ewing Coliseum,273,Se Louisiana,307,Ul Monroe,Southeastern Louisiana,Southeastern Louisiana,ULM,UL Monroe,N/A,N/A,False,+1.5,−108,True,Se Louisiana,2-0-0,100.0%,2.3,8.0,2-0-0,100.0%,-15.5,8.0,Ul Monroe,1-3-0,25.0%,9.0,5.4,1-0-0,100.0%,56.0,+44.5,Ul Monroe,+1.5,−108,0-3-0,0.0%,-22.3,-7.7,Se Louisiana,N/A,N/A,0,0,0.0,0.0,22,30.0,7:30 PM,Fant-Ewing Coliseum,273,Se Louisiana,307,Ul Monroe,Southeastern Louisiana,Southeastern Louisiana,ULM,UL Monroe,N/A,N/A,False,+1.5,−108,True,Se Louisiana,118-93-2,55.9%,-1.3,0.1,66-48-0,57.9%,-8.4,0.4,Ul Monroe,248-242-8,50.6%,-2.9,0.0,103-97-3,51.5%,5.4,0.4,Ul Monroe,+1.5,−108,184-183-7,50.1%,-9.5,-0.2,Se Louisiana,N/A,N/A,37-39-2,48.7%,4.5,-0.7,22,30.0,7:30 PM,Fant-Ewing Coliseum,273,Se Louisiana,307,Ul Monroe,Southeastern Louisiana,Southeastern Louisiana,ULM,UL Monroe,N/A,N/A,False,+1.5,−108,True,Se Louisiana,107-88-2,54.9%,-1.9,-0.2,62-47-0,56.9%,-8.5,0.3,Ul Monroe,145-139-5,51.1%,-0.4,0.6,64-56-2,53.3%,8.1,1.8,Ul Monroe,+1.5,−108,98-94-4,51.0%,-8.0,0.4,Se Louisiana,N/A,N/A,35-38-2,48.0%,4.3,-0.9
23,--,8:00 PM,Mitchell Center,0,Spring Hill,200,S Alabama,0,0,South Alabama,South Alabama,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Alabama,3-1-0,75.0%,0.3,3.3,1-1-0,50.0%,2.5,-3.0,S Alabama,N/A,N/A,2-0-0,100.0%,-2.0,9.5,Spring Hill,N/A,N/A,0,0,0.0,0.0,23,--,8:00 PM,Mitchell Center,0,Spring Hill,200,S Alabama,0,0,South Alabama,South Alabama,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Alabama,368-345-13,51.6%,1.3,0.0,162-158-6,50.6%,7.1,-0.2,S Alabama,N/A,N/A,195-180-5,52.0%,-6.7,0.5,Spring Hill,N/A,N/A,0,0,0.0,0.0,23,--,8:00 PM,Mitchell Center,0,Spring Hill,200,S Alabama,0,0,South Alabama,South Alabama,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Alabama,163-130-4,55.6%,0.9,0.6,74-59-0,55.6%,7.0,1.6,S Alabama,N/A,N/A,99-69-2,58.9%,-5.1,1.8,Spring Hill,N/A,N/A,0,0,0.0,0.0
23,--,7:30 PM,Bartow Arena,0,Auburn-Montgomery,85,Uab,0,0,UAB,UAB,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Uab,1-3-0,25.0%,4.0,-5.4,1-2-0,33.3%,6.3,-7.0,Uab,N/A,N/A,0-1-0,0.0%,-3.0,-0.5,Auburn-Montgomery,N/A,N/A,0,0,0.0,0.0,23,--,7:30 PM,Bartow Arena,0,Auburn-Montgomery,85,Uab,0,0,UAB,UAB,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Uab,403-377-16,51.7%,4.7,0.4,189-159-9,54.3%,11.1,0.7,Uab,N/A,N/A,160-140-6,53.3%,-4.8,1.4,Auburn-Montgomery,N/A,N/A,0,0,0.0,0.0,23,--,7:30 PM,Bartow Arena,0,Auburn-Montgomery,85,Uab,0,0,UAB,UAB,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Uab,159-150-8,51.5%,6.1,0.0,80-62-5,56.3%,12.6,0.7,Uab,N/A,N/A,52-43-3,54.7%,-3.9,2.2,Auburn-Montgomery,N/A,N/A,0,0,0.0,0.0
23,--,8:00 PM,First Bank & Trust Arena,0,Mount Marty,175,S Dakota St,0,0,South Dakota State,South Dakota State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Dakota St,1-2-0,33.3%,-0.3,-1.2,0-1-0,0.0%,1.0,-8.5,S Dakota St,N/A,N/A,1-0-0,100.0%,7.0,17.5,Mount Marty,N/A,N/A,0,0,0.0,0.0,23,--,8:00 PM,First Bank & Trust Arena,0,Mount Marty,175,S Dakota St,0,0,South Dakota State,South Dakota State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Dakota St,239-196-6,54.9%,3.7,1.2,97-66-1,59.5%,12.1,2.9,S Dakota St,N/A,N/A,69-65-3,51.5%,-5.8,1.0,Mount Marty,N/A,N/A,0,0,0.0,0.0,23,--,8:00 PM,First Bank & Trust Arena,0,Mount Marty,175,S Dakota St,0,0,South Dakota State,South Dakota State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Dakota St,167-136-4,55.1%,7.1,1.2,68-45-1,60.2%,16.2,3.2,S Dakota St,N/A,N/A,49-36-2,57.7%,-5.3,1.6,Mount Marty,N/A,N/A,0,0,0.0,0.0
23,--,8:00 PM,Swinney Recreation Center,0,Calvary University,196,Kansas City,0,0,,Kansas City,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kansas City,1-1-0,50.0%,15.5,0.3,0-0-0,0.0%,55.5,--,Kansas City,N/A,N/A,1-1-0,50.0%,-24.5,0.3,Calvary University,N/A,N/A,0,0,0.0,0.0,23,--,8:00 PM,Swinney Recreation Center,0,Calvary University,196,Kansas City,0,0,,Kansas City,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kansas City,169-157-4,51.8%,-2.0,0.0,68-65-1,51.1%,5.0,0.2,Kansas City,N/A,N/A,120-103-4,53.8%,-8.2,1.1,Calvary University,N/A,N/A,0,0,0.0,0.0,23,--,8:00 PM,Swinney Recreation Center,0,Calvary University,196,Kansas City,0,0,,Kansas City,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kansas City,116-104-4,52.7%,0.1,0.5,48-38-1,55.8%,9.8,1.4,Kansas City,N/A,N/A,74-66-4,52.9%,-7.3,1.5,Calvary University,N/A,N/A,0,0,0.0,0.0
