Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,57.4,12:00 PM,Allen Arena,284,Se Missouri,106,Lipscomb,,SE Missouri St.,Lipscomb,Lipscomb,N/A,N/A,False,-15,−108,False,Se Missouri,5-1-0,83.3%,4.3,7.2,2-1-0,66.7%,-11.0,5.0,Lipscomb,6-2-1,75.0%,4.8,5.7,2-1-0,66.7%,10.7,+1.3,Lipscomb,-15,−108,3-1-1,75.0%,-5.4,4.1,Se Missouri,N/A,N/A,0,0,0.0,0.0
12,55.5,7:30 PM,Stopher Gymnasium,229,Se Louisiana,200,Nicholls,Southeastern Louisiana,Southeastern Louisiana,Nicholls State,Nicholls State,N/A,N/A,False,-3,−105,False,Se Louisiana,6-1-0,85.7%,2.9,7.5,5-0-0,100.0%,-5.4,7.3,Nicholls,3-3-0,50.0%,5.0,-0.6,0-2-0,0.0%,20.3,-7.5,Nicholls,-3,−105,3-2-0,60.0%,-9.4,1.6,Se Louisiana,N/A,N/A,1-0-0,100.0%,3.0,1.0
13,53.8,1:00 PM,Calihan Hall,115,Ipfw,300,Detroit,Purdue Fort Wayne,Purdue Fort Wayne,Detroit Mercy,Detroit Mercy,-8,−112,False,+8,−108,True,Ipfw,6-1-0,85.7%,10.8,2.0,3-0-0,100.0%,0.0,6.8,Detroit,6-2-0,75.0%,-0.8,7.4,1-1-0,50.0%,10.0,+0.3,Detroit,+8,−108,5-2-0,71.4%,-7.4,7.9,Ipfw,-8,−112,4-1-0,80.0%,10.8,1.1
14,52.1,7:00 PM,McDougald-McLendon Arena,204,Radford,238,Nc Central,,Radford,North Carolina Central,North Carolina Central,N/A,N/A,False,N/A,N/A,False,Radford,6-2-0,75.0%,5.6,4.7,2-2-0,50.0%,-12.0,-2.0,Nc Central,3-3-1,50.0%,8.6,-0.6,0-1-0,0.0%,43.0,-7.5,Nc Central,N/A,N/A,3-2-1,60.0%,-8.7,0.6,Radford,N/A,N/A,3-0-0,100.0%,12.0,4.2
15,51.5,8:00 PM,UW-Milwaukee Panther Arena,275,Cleveland St,168,Wi-Milwkee,Cleveland State,Cleveland St.,Milwaukee,Milwaukee,+8,−112,True,-8,−108,False,Cleveland St,4-4-0,50.0%,-3.7,-4.1,3-1-0,75.0%,-16.0,-0.6,Wi-Milwkee,4-4-0,50.0%,4.8,0.3,2-1-0,66.7%,19.8,+3.8,Cleveland St,+8,−112,3-2-0,60.0%,-16.0,-3.2,Wi-Milwkee,-8,−108,2-2-0,50.0%,5.5,2.0
16,51.2,8:00 PM,Dugan Wellness Center,286,Lamar,153,Tx A&M-Cc,Lamar,Lamar,A&M-Corpus Christi,Texas A&M CC,+8,−108,True,-8,−112,False,Lamar,1-4-0,20.0%,7.3,-1.8,1-1-0,50.0%,-16.5,1.0,Tx A&M-Cc,4-2-0,66.7%,15.4,5.2,2-1-0,66.7%,32.0,+7.5,Lamar,+8,−108,1-4-0,20.0%,-10.8,-1.8,Tx A&M-Cc,-8,−112,2-1-0,66.7%,20.0,7.5
17,50.2,9:00 PM,University Credit Union Center,230,Cal Poly,231,Uc Davis,Cal Poly,Cal Poly SLO,UC Davis,UC Davis,+2.5,−110,True,-2.5,−110,False,Cal Poly,6-2-0,75.0%,0.8,8.1,5-1-0,83.3%,-5.5,9.9,Uc Davis,3-3-0,50.0%,-7.6,-2.5,0-1-0,0.0%,-5.5,-27.5,Cal Poly,+2.5,−110,6-1-0,85.7%,-4.1,9.7,Uc Davis,-2.5,−110,1-1-0,50.0%,-8.5,-12.8
18,44.8,8:00 PM,First National Bank Arena,345,Jackson St,114,Arkansas St,Jackson State,Jackson State,Arkansas State,Arkansas St.,+14.5,−105,True,-14.5,−115,False,Jackson St,3-5-0,37.5%,-26.8,-2.1,3-5-0,37.5%,-26.8,-2.1,Arkansas St,3-4-0,42.9%,7.6,-1.4,2-1-0,66.7%,18.8,+0.7,Jackson St,+14.5,−105,3-5-0,37.5%,-26.8,-2.1,Arkansas St,-14.5,−115,2-4-0,33.3%,4.5,-4.4
19,39.2,3:30 PM,Reed Green Coliseum,251,Alabama St,277,S Mississippi,Alabama State,Alabama St.,Southern Mississippi,Southern Miss,+3,−110,True,N/A,N/A,False,Alabama St,4-2-1,66.7%,-2.8,2.3,2-2-1,50.0%,-18.6,-0.3,S Mississippi,2-4-0,33.3%,-2.6,-4.8,2-0-0,100.0%,16.3,+4.0,Alabama St,+3,−110,2-2-1,50.0%,-18.6,-0.3,S Mississippi,N/A,N/A,1-0-0,100.0%,9.0,4.5
20,37.9,8:00 PM,Alice P. McDermott Convocation Center,266,Nw State,271,Incar Word,Northwestern State,Northwestern St.,UIW,Incarnate Word,+4,−112,True,N/A,N/A,False,Nw State,4-2-0,66.7%,7.6,6.3,3-1-0,75.0%,-15.8,6.0,Incar Word,4-2-0,66.7%,8.4,1.7,1-1-0,50.0%,25.0,+2.5,Nw State,+4,−112,4-1-0,80.0%,-10.0,8.8,Incar Word,N/A,N/A,2-1-0,66.7%,14.0,4.8
21,32.6,7:00 PM,Joan Perry Brock Center,361,Maryland Es,183,Longwood,UMES,Maryland-Eastern Shore,Longwood,Longwood,N/A,N/A,False,-19,−108,False,Maryland Es,4-5-0,44.4%,-18.0,-4.2,4-5-0,44.4%,-30.2,-4.2,Longwood,3-4-0,42.9%,9.0,1.4,2-1-0,66.7%,19.6,+2.8,Longwood,-19,−108,1-2-0,33.3%,-7.7,1.0,Maryland Es,N/A,N/A,0,0,0.0,0.0
22,19.3,10:00 PM,Titan Gym,340,Lg Beach St,292,Cs Fullerton,Long Beach State,Long Beach St.,Cal State Fullerton,CSU Fullerton,+5.5,−108,True,-5.5,−112,False,Lg Beach St,1-7-0,12.5%,-11.0,-8.9,1-2-0,33.3%,-24.7,-5.0,Cs Fullerton,2-6-0,25.0%,-14.8,-2.5,0-1-0,0.0%,1.0,-1.5,Lg Beach St,+5.5,−108,1-5-0,16.7%,-23.2,-9.7,Cs Fullerton,-5.5,−112,0-1-0,0.0%,1.0,-1.5
23,8.6,8:00 PM,Sharp Gymnasium,346,Tx A&M-Com,348,Hsn Christian,Texas A&M-Commerce,Texas A&M Commerce,Houston Christian,Houston Christian,N/A,N/A,False,-1.5,−112,False,Tx A&M-Com,5-3-0,62.5%,-18.1,0.3,4-2-0,66.7%,-21.2,1.6,Hsn Christian,6-0-0,100.0%,-4.1,3.2,3-0-0,100.0%,8.0,+3.5,Hsn Christian,-1.5,−112,6-0-0,100.0%,-13.3,3.2,Tx A&M-Com,N/A,N/A,0,0,0.0,0.0
24,--,7:00 PM,Swisher Gymnasium,0,Florida Tech,232,Jacksonville,0,0,Jacksonville,Jacksonville,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Jacksonville,4-3-0,57.1%,-4.3,0.0,1-0-0,100.0%,11.0,+2.5,Jacksonville,N/A,N/A,2-2-0,50.0%,-16.5,-0.6,Florida Tech,N/A,N/A,0,0,0.0,0.0
24,--,7:00 PM,UNF Arena,0,Warner University,181,N Florida,0,0,North Florida,North Florida,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Florida,5-2-0,71.4%,4.4,4.9,1-1-0,50.0%,19.7,-2.0,N Florida,N/A,N/A,3-1-0,75.0%,-7.3,9.0,Warner University,N/A,N/A,0,0,0.0,0.0
24,--,7:00 PM,Sturrus Sports & Fitness Center,185,Central Mich,0,Aquinas,Central Michigan,Central Michigan,0,0,N/A,N/A,False,N/A,N/A,False,Central Mich,5-1-0,83.3%,10.4,14.2,4-0-0,100.0%,-1.5,13.5,0,0,0,0.0,0.0,0,0,0.0,0,Aquinas,N/A,N/A,0,0,0.0,0.0,Central Mich,N/A,N/A,1-1-0,50.0%,22.5,15.5
