Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
1,98.3,6:30 PM,Bryce Jordan Center,17,Purdue,30,Penn St,Purdue,Purdue,Penn State,Penn St.,+2,−110,True,-2,−110,False,Purdue,4-4-0,50.0%,10.6,0.7,0-1-0,0.0%,-18.0,-12.5,Penn St,4-4-0,50.0%,23.8,6.0,2-3-0,40.0%,31.4,+7.5,Purdue,+2,−110,1-1-0,50.0%,-4.5,0.3,Penn St,-2,−110,4-3-0,57.1%,28.3,7.9,1,98.3,6:30 PM,Bryce Jordan Center,17,Purdue,30,Penn St,Purdue,Purdue,Penn State,Penn St.,+2,−110,True,-2,−110,False,Purdue,420-419-21,50.1%,6.8,0.4,126-149-8,45.8%,-1.3,-0.5,Penn St,397-366-21,52.0%,-0.2,0.4,183-169-11,52.0%,5.3,0.5,Purdue,+2,−110,116-134-6,46.4%,-6.1,-0.1,Penn St,-2,−110,148-139-11,51.6%,7.8,0.1,1,98.3,6:30 PM,Bryce Jordan Center,17,Purdue,30,Penn St,Purdue,Purdue,Penn State,Penn St.,+2,−110,True,-2,−110,False,Purdue,175-159-11,52.4%,10.0,1.1,44-57-5,43.6%,1.3,-1.0,Penn St,174-144-7,54.7%,2.4,1.0,80-72-1,52.6%,7.9,0.9,Purdue,+2,−110,31-30-2,50.8%,-3.1,0.9,Penn St,-2,−110,75-77-5,49.3%,8.8,0.0
2,91.6,8:00 PM,Ed and Rae Schollmaier Arena,67,Xavier,72,Tx Christian,Xavier,Xavier,TCU,Texas Christian,+1.5,−112,True,-1.5,−108,False,Xavier,3-5-0,37.5%,10.9,-7.6,0,0,0.0,0.0,Tx Christian,1-6-0,14.3%,8.1,-5.4,1-3-0,25.0%,22.5,-0.5,Xavier,+1.5,−112,0-1-0,0.0%,-25.0,-23.5,Tx Christian,-1.5,−108,1-5-0,16.7%,11.5,-5.5,2,91.6,8:00 PM,Ed and Rae Schollmaier Arena,67,Xavier,72,Tx Christian,Xavier,Xavier,TCU,Texas Christian,+1.5,−112,True,-1.5,−108,False,Xavier,441-402-25,52.3%,7.1,0.6,148-148-9,50.0%,1.1,0.1,Tx Christian,351-405-12,46.4%,1.5,-0.4,159-207-5,43.4%,7.5,-0.3,Xavier,+1.5,−112,123-103-9,54.4%,-2.9,1.6,Tx Christian,-1.5,−108,161-181-4,47.1%,8.9,-0.1,2,91.6,8:00 PM,Ed and Rae Schollmaier Arena,67,Xavier,72,Tx Christian,Xavier,Xavier,TCU,Texas Christian,+1.5,−112,True,-1.5,−108,False,Xavier,170-169-7,50.2%,5.3,0.2,51-56-2,47.7%,-1.3,-0.3,Tx Christian,156-166-7,48.5%,3.4,-0.2,78-85-4,47.9%,9.3,0.1,Xavier,+1.5,−112,56-50-4,52.8%,-3.6,1.2,Tx Christian,-1.5,−108,86-94-3,47.8%,10.0,-0.1
3,84.1,10:00 PM,The Thunderdome,103,Ucsd,113,Ucsb,,San Diego,UC Santa Barbara,UC Santa Barbara,N/A,N/A,False,-3,−108,False,Ucsd,5-2-0,71.4%,16.5,6.2,1-0-0,100.0%,-5.0,5.5,Ucsb,3-3-0,50.0%,20.9,3.9,2-2-0,50.0%,20.0,-2.3,Ucsb,-3,−108,0,0,0.0,0.0,Ucsd,N/A,N/A,1-2-0,33.3%,5.0,-4.3,3,84.1,10:00 PM,The Thunderdome,103,Ucsd,113,Ucsb,,San Diego,UC Santa Barbara,UC Santa Barbara,N/A,N/A,False,-3,−108,False,Ucsd,55-51-2,51.9%,-2.5,0.3,26-27-0,49.1%,-10.1,0.4,Ucsb,369-359-19,50.7%,3.1,-0.2,148-159-10,48.2%,8.2,-1.0,Ucsb,-3,−108,146-137-6,51.6%,-6.2,0.4,Ucsd,N/A,N/A,23-18-0,56.1%,4.9,-0.8,3,84.1,10:00 PM,The Thunderdome,103,Ucsd,113,Ucsb,,San Diego,UC Santa Barbara,UC Santa Barbara,N/A,N/A,False,-3,−108,False,Ucsd,55-51-2,51.9%,1.5,0.3,26-27-0,49.1%,-5.3,0.4,Ucsb,145-137-7,51.4%,4.9,-0.2,52-63-4,45.2%,10.2,-2.1,Ucsb,-3,−108,46-44-1,51.1%,-5.8,0.4,Ucsd,N/A,N/A,23-18-0,56.1%,4.9,-0.8
4,81.6,10:00 PM,War Memorial at the Sobrato Center,154,Saint Louis,61,San Francisco,Saint Louis,Saint Louis,San Francisco,San Francisco,+8.5,−105,True,-8.5,−115,False,Saint Louis,1-5-0,16.7%,7.1,-7.2,0,0,0.0,0.0,San Francisco,4-4-0,50.0%,15.5,2.6,3-2-0,60.0%,24.4,+5.9,Saint Louis,+8.5,−105,0-2-0,0.0%,-16.0,-13.5,San Francisco,-8.5,−115,3-3-0,50.0%,21.3,3.4,4,81.6,10:00 PM,War Memorial at the Sobrato Center,154,Saint Louis,61,San Francisco,Saint Louis,Saint Louis,San Francisco,San Francisco,+8.5,−105,True,-8.5,−115,False,Saint Louis,411-379-10,52.0%,1.9,0.0,146-151-2,49.2%,-5.6,-0.7,San Francisco,372-383-16,49.3%,1.8,0.2,157-194-4,44.7%,6.9,-0.5,Saint Louis,+8.5,−105,202-181-2,52.7%,-6.6,0.5,San Francisco,-8.5,−115,189-202-7,48.3%,8.1,0.2,4,81.6,10:00 PM,War Memorial at the Sobrato Center,154,Saint Louis,61,San Francisco,Saint Louis,Saint Louis,San Francisco,San Francisco,+8.5,−105,True,-8.5,−115,False,Saint Louis,153-155-2,49.7%,0.6,-0.8,46-58-0,44.2%,-6.7,-1.5,San Francisco,149-165-6,47.5%,4.8,0.4,65-87-2,42.8%,9.1,-0.5,Saint Louis,+8.5,−105,74-76-0,49.3%,-8.1,-0.3,San Francisco,-8.5,−115,96-106-4,47.5%,10.0,0.8
5,70.9,10:00 PM,Bren Events Center,225,Cs Bakersfld,63,Uc Irvine,CSU Bakersfield,CSU Bakersfield,UC Irvine,UC Irvine,+15.5,−112,True,-15.5,−108,False,Cs Bakersfld,3-3-1,50.0%,6.8,1.6,0-2-1,0.0%,-14.3,-6.7,Uc Irvine,5-2-0,71.4%,15.6,6.9,1-0-0,100.0%,24.0,+1.5,Cs Bakersfld,+15.5,−112,1-3-1,25.0%,-7.6,-1.6,Uc Irvine,-15.5,−108,4-2-0,66.7%,12.5,4.2,5,70.9,10:00 PM,Bren Events Center,225,Cs Bakersfld,63,Uc Irvine,CSU Bakersfield,CSU Bakersfield,UC Irvine,UC Irvine,+15.5,−112,True,-15.5,−108,False,Cs Bakersfld,113-121-4,48.3%,-1.1,0.6,61-62-2,49.6%,-7.4,1.1,Uc Irvine,385-371-23,50.9%,3.0,0.4,150-150-8,50.0%,8.9,-0.2,Cs Bakersfld,+15.5,−112,71-78-3,47.7%,-7.4,0.7,Uc Irvine,-15.5,−108,218-215-13,50.4%,7.0,-0.2,5,70.9,10:00 PM,Bren Events Center,225,Cs Bakersfld,63,Uc Irvine,CSU Bakersfield,CSU Bakersfield,UC Irvine,UC Irvine,+15.5,−112,True,-15.5,−108,False,Cs Bakersfld,103-115-4,47.3%,1.7,0.5,54-60-2,47.4%,-5.3,0.9,Uc Irvine,165-144-11,53.4%,6.9,0.8,60-47-4,56.1%,15.4,1.2,Cs Bakersfld,+15.5,−112,64-74-3,46.4%,-7.4,0.6,Uc Irvine,-15.5,−108,120-101-9,54.3%,8.8,0.7
6,68.8,8:00 PM,Athletics-Recreation Center,82,Drake,228,Valparaiso,Drake,Drake,Valparaiso,Valparaiso,-10.5,−112,False,+10.5,−108,True,Drake,4-2-0,66.7%,16.7,8.8,0,0,0.0,0.0,Valparaiso,2-4-0,33.3%,9.1,-0.8,2-2-0,50.0%,20.6,+2.3,Valparaiso,+10.5,−108,0-2-0,0.0%,-19.5,-6.8,Drake,-10.5,−112,1-2-0,33.3%,10.3,0.7,6,68.8,8:00 PM,Athletics-Recreation Center,82,Drake,228,Valparaiso,Drake,Drake,Valparaiso,Valparaiso,-10.5,−112,False,+10.5,−108,True,Drake,381-369-19,50.8%,0.7,0.2,144-166-9,46.5%,-7.0,-1.0,Valparaiso,269-263-13,50.6%,3.2,0.1,114-114-6,50.0%,9.5,0.1,Valparaiso,+10.5,−108,133-133-7,50.0%,-7.6,0.1,Drake,-10.5,−112,160-146-3,52.3%,7.5,0.4,6,68.8,8:00 PM,Athletics-Recreation Center,82,Drake,228,Valparaiso,Drake,Drake,Valparaiso,Valparaiso,-10.5,−112,False,+10.5,−108,True,Drake,160-151-6,51.5%,3.4,0.8,48-69-2,41.0%,-4.5,-1.5,Valparaiso,155-150-7,50.8%,2.1,-0.2,65-68-2,48.9%,7.7,-0.4,Valparaiso,+10.5,−108,73-78-5,48.3%,-8.1,-0.6,Drake,-10.5,−112,88-76-3,53.7%,9.3,1.2
7,67.9,7:00 PM,OU Credit Union O'rena,151,Wright St,193,Oakland,Wright State,Wright St.,Oakland,Oakland,+1,−108,True,-1,−112,False,Wright St,5-2-0,71.4%,6.1,4.4,1-2-0,33.3%,-12.3,-1.5,Oakland,3-2-0,60.0%,-4.2,4.4,0-1-0,0.0%,9.5,-11.0,Wright St,+1,−108,4-2-0,66.7%,-3.8,4.3,Oakland,-1,−112,0-1-0,0.0%,-4.0,-11.0,7,67.9,7:00 PM,OU Credit Union O'rena,151,Wright St,193,Oakland,Wright State,Wright St.,Oakland,Oakland,+1,−108,True,-1,−112,False,Wright St,382-364-20,51.2%,2.5,0.4,166-175-13,48.7%,-3.8,-0.2,Oakland,248-221-6,52.9%,1.0,-0.1,85-98-2,46.5%,7.3,-1.4,Wright St,+1,−108,174-154-8,53.1%,-6.3,0.7,Oakland,-1,−112,131-133-3,49.6%,7.1,-0.5,7,67.9,7:00 PM,OU Credit Union O'rena,151,Wright St,193,Oakland,Wright State,Wright St.,Oakland,Oakland,+1,−108,True,-1,−112,False,Wright St,155-158-4,49.5%,5.2,0.7,66-73-1,47.5%,-0.4,0.1,Oakland,171-145-4,54.1%,1.6,0.0,63-64-1,49.6%,6.8,-1.5,Wright St,+1,−108,50-45-1,52.6%,-5.0,1.5,Oakland,-1,−112,87-90-2,49.2%,6.0,-1.0
8,67.3,10:00 PM,Premier America Credit Union Arena,190,Uc Riverside,152,Cal St Nrdge,UC Riverside,UC Riverside,CSUN,CSU Northridge,+5.5,−112,True,-5.5,−108,False,Uc Riverside,5-2-1,71.4%,-3.4,-0.8,4-2-0,66.7%,-12.0,-2.3,Cal St Nrdge,5-2-0,71.4%,12.5,5.8,0-0-0,0.0%,48.0,--,Uc Riverside,+5.5,−112,4-1-0,80.0%,-12.0,0.4,Cal St Nrdge,-5.5,−108,4-1-0,80.0%,12.6,7.8,8,67.3,10:00 PM,Premier America Credit Union Arena,190,Uc Riverside,152,Cal St Nrdge,UC Riverside,UC Riverside,CSUN,CSU Northridge,+5.5,−112,True,-5.5,−108,False,Uc Riverside,303-304-16,49.9%,-3.1,-0.3,165-148-10,52.7%,-8.8,-0.1,Cal St Nrdge,329-330-9,49.9%,-0.9,-0.4,126-145-3,46.5%,4.6,-1.6,Uc Riverside,+5.5,−112,223-213-13,51.2%,-8.4,0.2,Cal St Nrdge,-5.5,−108,108-113-6,48.9%,4.7,-1.2,8,67.3,10:00 PM,Premier America Credit Union Arena,190,Uc Riverside,152,Cal St Nrdge,UC Riverside,UC Riverside,CSUN,CSU Northridge,+5.5,−112,True,-5.5,−108,False,Uc Riverside,142-135-9,51.3%,-0.2,0.3,73-70-5,51.1%,-6.4,-0.3,Cal St Nrdge,144-148-5,49.3%,-3.9,-0.9,55-70-1,44.0%,0.3,-2.4,Uc Riverside,+5.5,−112,92-84-8,52.3%,-6.6,0.8,Cal St Nrdge,-5.5,−108,38-35-3,52.1%,3.7,-1.5
9,64.4,7:30 PM,UTRGV Fieldhouse,189,Ste F Austin,171,Tx-Pan Am,SFA,Stephen F. Austin,UTRGV,Texas Rio Grande Valley,N/A,N/A,False,N/A,N/A,False,Ste F Austin,2-3-1,40.0%,5.6,-2.4,1-2-0,33.3%,-5.7,-2.5,Tx-Pan Am,6-0-0,100.0%,9.9,11.2,1-0-0,100.0%,35.0,+6.5,Tx-Pan Am,N/A,N/A,3-0-0,100.0%,-12.0,12.3,Ste F Austin,N/A,N/A,2-1-1,66.7%,4.3,-0.8,9,64.4,7:30 PM,UTRGV Fieldhouse,189,Ste F Austin,171,Tx-Pan Am,SFA,Stephen F. Austin,UTRGV,Texas Rio Grande Valley,N/A,N/A,False,N/A,N/A,False,Ste F Austin,98-119-6,45.2%,6.4,-0.4,38-49-4,43.7%,-0.7,-1.1,Tx-Pan Am,116-117-6,49.8%,-4.0,-0.3,41-39-3,51.3%,5.3,0.2,Tx-Pan Am,N/A,N/A,91-94-5,49.2%,-11.3,-0.4,Ste F Austin,N/A,N/A,69-73-4,48.6%,8.8,0.3,9,64.4,7:30 PM,UTRGV Fieldhouse,189,Ste F Austin,171,Tx-Pan Am,SFA,Stephen F. Austin,UTRGV,Texas Rio Grande Valley,N/A,N/A,False,N/A,N/A,False,Ste F Austin,86-110-6,43.9%,8.1,-0.6,35-48-4,42.2%,0.9,-1.2,Tx-Pan Am,92-99-5,48.2%,-3.6,-0.4,33-36-3,47.8%,4.2,-0.3,Tx-Pan Am,N/A,N/A,69-76-4,47.6%,-10.6,-0.4,Ste F Austin,N/A,N/A,61-70-4,46.6%,8.4,-0.1
10,58.0,7:00 PM,Smith-Hammond Middleton Memorial Center,112,Samford,280,S Car State,Samford,Samford,South Carolina State,South Carolina State,-8,−108,False,+8,−112,True,Samford,4-3-0,57.1%,15.3,0.7,1-2-0,33.3%,-3.0,1.3,S Car State,5-4-0,55.6%,8.2,12.1,2-0-0,100.0%,64.0,+51.0,S Car State,+8,−112,1-4-0,20.0%,-15.2,-1.8,Samford,-8,−108,3-3-0,50.0%,8.0,-0.7,10,58.0,7:00 PM,Smith-Hammond Middleton Memorial Center,112,Samford,280,S Car State,Samford,Samford,South Carolina State,South Carolina State,-8,−108,False,+8,−112,True,Samford,278-290-10,48.9%,0.6,-0.5,148-142-7,51.0%,-5.7,-0.7,S Car State,124-110-5,53.0%,-3.7,0.5,31-27-3,53.5%,4.8,2.4,S Car State,+8,−112,100-80-5,55.6%,-12.7,0.9,Samford,-8,−108,114-124-0,47.9%,5.6,-0.7,10,58.0,7:00 PM,Smith-Hammond Middleton Memorial Center,112,Samford,280,S Car State,Samford,Samford,South Carolina State,South Carolina State,-8,−108,False,+8,−112,True,Samford,144-140-5,50.7%,1.3,0.0,72-69-3,51.1%,-6.0,-1.0,S Car State,108-91-4,54.3%,-6.2,0.9,31-26-3,54.4%,4.9,2.4,S Car State,+8,−112,86-63-4,57.7%,-12.3,1.6,Samford,-8,−108,67-60-0,52.8%,8.4,1.2
