Team,Over Record,Over %,Under %,Total +/-
Milwaukee,929-862-21,51.9%,48.1%,+0.8
Denver,939-884-21,51.5%,48.5%,+0.9
Washington,894-846-32,51.4%,48.6%,+1.1
Minnesota,883-840-22,51.3%,48.8%,+0.5
Phoenix,920-878-21,51.2%,48.8%,+0.4
Sacramento,870-832-31,51.1%,48.9%,+0.8
Atlanta,922-882-17,51.1%,48.9%,+1.0
Toronto,907-882-16,50.7%,49.3%,+0.9
Utah,896-879-24,50.5%,49.5%,+0.7
Portland,884-878-21,50.2%,49.8%,+0.6
Okla City,904-908-26,49.9%,50.1%,+0.4
Boston,961-970-21,49.8%,50.2%,+0.5
LA Lakers,925-935-18,49.7%,50.3%,-0.1
Charlotte,798-808-22,49.7%,50.3%,+0.4
San Antonio,934-948-27,49.6%,50.4%,+0.3
Indiana,896-910-29,49.6%,50.4%,+0.2
Golden State,913-929-23,49.6%,50.4%,+0.3
LA Clippers,885-905-31,49.4%,50.6%,+0.2
New York,856-876-16,49.4%,50.6%,+0.4
Philadelphia,878-900-25,49.4%,50.6%,-0.1
Detroit,875-901-31,49.3%,50.7%,0.0
New Orleans,854-881-24,49.2%,50.8%,+0.1
Miami,948-981-19,49.1%,50.9%,-0.3
Dallas,904-938-25,49.1%,50.9%,+0.2
Cleveland,906-942-18,49.0%,51.0%,+0.2
Brooklyn,869-905-20,49.0%,51.0%,+0.5
Chicago,864-912-18,48.7%,51.4%,+0.4
Houston,874-923-27,48.6%,51.4%,+0.2
Orlando,841-913-28,48.0%,52.1%,-0.4
Memphis,853-928-22,47.9%,52.1%,-0.2
