Team,Over Record,Over %,Under %,Total +/-
Sacramento,462-391-13,54.2%,45.8%,+1.9
Milwaukee,476-413-9,53.5%,46.5%,+1.4
Denver,475-425-12,52.8%,47.2%,+1.3
Atlanta,475-430-8,52.5%,47.5%,+1.7
Washington,453-412-20,52.4%,47.6%,+1.5
Detroit,460-426-20,51.9%,48.1%,+0.3
New Orleans,448-421-11,51.6%,48.5%,+0.6
Boston,494-469-12,51.3%,48.7%,+0.4
Golden State,475-452-14,51.2%,48.8%,+0.2
Phoenix,461-442-9,51.1%,49.0%,0.0
Okla City,457-441-17,50.9%,49.1%,+0.6
Portland,443-432-11,50.6%,49.4%,+1.6
Miami,483-475-9,50.4%,49.6%,+0.6
Toronto,449-444-7,50.3%,49.7%,+1.2
San Antonio,466-479-8,49.3%,50.7%,+0.6
Indiana,441-456-16,49.2%,50.8%,+0.4
Brooklyn,435-450-7,49.2%,50.9%,-0.2
Minnesota,425-441-10,49.1%,50.9%,-1.0
Dallas,447-465-13,49.0%,51.0%,+0.5
Philadelphia,433-455-9,48.8%,51.2%,-0.5
Charlotte,390-415-12,48.5%,51.6%,-0.1
New York,422-450-6,48.4%,51.6%,+0.7
Houston,432-461-15,48.4%,51.6%,-0.6
Orlando,419-448-13,48.3%,51.7%,-0.1
Cleveland,448-480-12,48.3%,51.7%,+0.2
LA Lakers,441-479-8,47.9%,52.1%,-0.9
Utah,417-465-11,47.3%,52.7%,-0.4
Memphis,415-476-12,46.6%,53.4%,-0.4
LA Clippers,414-477-16,46.5%,53.5%,-0.5
Chicago,409-486-6,45.7%,54.3%,-0.7
