Team,Over Record,Over %,Under %,Total +/-
Washington,99-53-2,65.1%,34.9%,+2.5
Phoenix,86-66-1,56.6%,43.4%,+1.1
Detroit,80-67-0,54.4%,45.6%,+1.5
Philadelphia,90-80-1,52.9%,47.1%,+1.3
Memphis,82-76-4,51.9%,48.1%,+1.7
Milwaukee,91-85-1,51.7%,48.3%,+1.4
Minnesota,76-72-1,51.4%,48.7%,+0.6
Toronto,82-79-2,50.9%,49.1%,-0.4
Chicago,72-70-1,50.7%,49.3%,+2.9
Portland,78-76-1,50.7%,49.4%,+2.1
Orlando,69-69-1,50.0%,50.0%,-0.4
Boston,89-90-1,49.7%,50.3%,-0.1
Denver,77-80-2,49.0%,51.0%,+1.3
Indiana,68-71-1,48.9%,51.1%,+0.9
Golden State,102-107-2,48.8%,51.2%,+0.7
Utah,77-82-1,48.4%,51.6%,+2.0
Cleveland,87-93-1,48.3%,51.7%,-0.1
Atlanta,75-82-0,47.8%,52.2%,+0.9
Houston,70-77-6,47.6%,52.4%,-0.9
Sacramento,71-79-1,47.3%,52.7%,+0.1
San Antonio,72-81-1,47.1%,52.9%,-0.8
Miami,76-86-0,46.9%,53.1%,-0.4
LA Lakers,68-77-2,46.9%,53.1%,-1.0
Okla City,71-81-1,46.7%,53.3%,-0.8
Charlotte,63-72-1,46.7%,53.3%,+0.1
Dallas,72-83-2,46.5%,53.6%,+0.5
New York,69-81-2,46.0%,54.0%,-0.9
New Orleans,72-85-1,45.9%,54.1%,-2.3
Brooklyn,72-88-2,45.0%,55.0%,+0.1
LA Clippers,69-95-2,42.1%,57.9%,0.0
