Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,1-0-0,100.0%,-3.0,+3.5
Le Moyne,4-1-0,80.0%,22.0,+9.1
Queens,6-2-2,75.0%,15.2,+1.5
Maryland ES,21-11-1,65.6%,3.1,+0.3
Hofstra,36-19-1,65.5%,10.4,+2.7
SE Louisiana,30-16-0,65.2%,3.5,+1.4
New Orleans,24-14-0,63.2%,6.4,+2.7
McNeese St,20-12-1,62.5%,12.2,+3.0
NC Central,23-14-0,62.2%,18.1,+2.0
Austin Peay,29-18-1,61.7%,7.4,+0.1
Grd Canyon,32-20-0,61.5%,11.9,+2.4
IU Indy,35-22-0,61.4%,0.4,+0.6
Morehead St,35-22-1,61.4%,14.0,+1.8
N Florida,22-14-0,61.1%,8.0,+1.9
North Texas,34-22-0,60.7%,11.2,+2.0
Monmouth,43-28-2,60.6%,2.9,+1.6
Cornell,23-15-0,60.5%,9.7,+1.5
Norfolk St,29-19-0,60.4%,12.7,+1.4
N Alabama,18-12-1,60.0%,11.1,+0.4
TX-Arlington,30-20-1,60.0%,11.5,+2.6
Vermont,24-16-0,60.0%,14.3,+1.2
Georgia,40-27-2,59.7%,4.3,+0.4
Tennessee,47-32-1,59.5%,9.0,+1.2
Kansas City,19-13-0,59.4%,14.4,0.0
Buffalo,42-29-2,59.2%,9.9,+2.5
Presbyterian,23-16-2,59.0%,8.3,-0.2
Wofford,30-21-1,58.8%,13.8,+1.3
Incar Word,17-12-0,58.6%,4.9,+0.9
St Marys,42-30-2,58.3%,13.4,+1.7
St Peters,53-38-0,58.2%,1.2,+0.9
S Dakota St,40-29-0,58.0%,11.8,+0.9
Fla Gulf Cst,22-16-0,57.9%,11.3,+3.1
BYU,26-19-2,57.8%,14.4,+2.9
Davidson,52-38-1,57.8%,6.6,+0.1
Citadel,26-19-1,57.8%,12.6,+1.1
Tarleton St,15-11-0,57.7%,18.7,+3.9
E Washingtn,35-26-0,57.4%,10.8,+2.1
Fla Atlantic,29-22-3,56.9%,11.2,+1.2
S Methodist,51-39-2,56.7%,9.4,+0.9
Oregon,47-36-2,56.6%,11.8,+2.0
Iowa St,43-33-1,56.6%,10.0,+1.0
Purdue,56-43-3,56.6%,10.4,+0.9
Alab A&M,22-17-0,56.4%,-7.5,+1.0
Rice,23-18-0,56.1%,5.5,+0.9
Fordham,37-29-2,56.1%,2.2,+0.6
N Carolina,56-44-2,56.0%,11.0,+1.9
Coastal Car,28-22-1,56.0%,13.4,0.0
Cleveland St,33-26-1,55.9%,5.5,+2.3
GA Tech,38-30-1,55.9%,4.8,+0.7
UNLV,43-34-2,55.8%,7.6,+0.6
UC Davis,34-27-2,55.7%,6.2,+0.8
Villanova,50-40-1,55.6%,10.2,-0.2
UCF,45-36-2,55.6%,2.1,-0.4
San Francisco,31-25-0,55.4%,13.8,+3.6
Charlotte,31-25-0,55.4%,1.8,+0.5
Central Conn,21-17-0,55.3%,-1.2,+2.1
