Team,ATS Record,Cover %,MOV,ATS +/-
Utah Tech,16-5-1,76.2%,8.2,+3.8
Le Moyne,6-3-0,66.7%,13.1,+8.4
Queens,16-8-2,66.7%,5.9,+1.9
St. Thomas,29-17-0,63.0%,7.4,+2.0
Maryland ES,16-10-1,61.5%,6.1,+1.1
Sam Hous St,76-50-3,60.3%,9.3,+2.3
NC Central,69-51-2,57.5%,9.3,+1.8
Navy,63-47-2,57.3%,5.1,-0.1
Furman,171-129-5,57.0%,8.7,+0.8
S Dakota St,169-129-3,56.7%,10.3,+1.5
BYU,324-248-9,56.6%,12.1,+1.8
S Mississippi,167-129-8,56.4%,6.6,+0.2
Yale,165-128-6,56.3%,7.9,+0.9
UCSD,23-18-0,56.1%,4.9,-0.8
Abl Christian,61-48-2,56.0%,9.1,+1.3
IL-Chicago,157-124-8,55.9%,6.1,0.0
St Fran (PA),40-32-2,55.6%,4.6,-0.6
Nevada,259-208-10,55.5%,8.8,+0.8
Longwood,56-45-1,55.5%,6.7,+0.2
Houston,237-191-11,55.4%,11.9,+1.5
Vermont,116-94-6,55.2%,11.5,+1.1
Utah Valley,71-58-1,55.0%,7.8,+0.9
Davidson,264-216-8,55.0%,10.0,+0.7
Utah St,299-245-11,55.0%,10.9,+1.5
Binghamton,23-19-0,54.8%,5.1,+0.5
Iowa St,220-182-6,54.7%,10.6,+1.1
New Mexico,266-221-11,54.6%,9.4,+0.4
Merrimack,42-35-0,54.6%,5.5,+0.1
St Marys,296-248-13,54.4%,11.5,+0.9
Villanova,334-280-7,54.4%,10.2,+0.3
UCF,144-121-6,54.3%,7.8,+0.5
N Carolina,397-334-14,54.3%,12.2,+0.7
Kennesaw St,32-27-3,54.2%,7.1,+0.9
Michigan St,366-311-10,54.1%,11.3,+0.5
Seattle,87-74-1,54.0%,9.2,+1.3
Utah,254-216-9,54.0%,10.9,+0.9
WI-Grn Bay,177-152-8,53.8%,6.5,+0.3
Norfolk St,71-61-4,53.8%,9.3,+1.7
Stanford,286-246-12,53.8%,10.1,+0.4
Tarleton St,22-19-1,53.7%,6.8,+0.5
Colgate,89-77-1,53.6%,9.8,+0.9
San Diego St,277-241-12,53.5%,9.6,+0.7
TX A&M-CC,55-48-3,53.4%,6.0,-0.3
E Washingtn,167-146-5,53.4%,7.2,+0.7
Hampton,32-28-1,53.3%,5.4,+0.7
E Michigan,120-105-3,53.3%,5.7,0.0
Michigan,256-224-6,53.3%,9.7,+0.5
Tulsa,222-195-9,53.2%,8.4,+0.1
Oklahoma St,247-217-10,53.2%,9.9,+0.8
LA Tech,213-188-5,53.1%,8.5,+0.4
Texas A&M,194-172-7,53.0%,8.4,-0.2
NC-Wilmgton,179-159-6,53.0%,6.9,+0.2
Bradley,190-169-13,52.9%,7.2,+0.8
Nebraska,154-137-5,52.9%,8.3,+0.5
TN Martin,93-83-3,52.8%,4.5,-0.5
Denver,141-126-5,52.8%,6.5,0.0
Auburn,209-187-11,52.8%,9.5,+0.9
Toledo,231-207-5,52.7%,8.0,+0.6
Belmont,166-149-4,52.7%,10.8,+0.6
Colorado St,188-169-9,52.7%,8.5,+0.8
Wichita St,268-241-12,52.7%,9.8,+0.6
E Tenn St,136-123-6,52.5%,8.1,+0.3
Memphis,312-283-16,52.4%,11.4,+0.5
VCU,295-268-15,52.4%,9.6,+0.7
Akron,259-236-12,52.3%,8.2,+0.6
Drake,160-146-3,52.3%,7.5,+0.4
TX El Paso,206-188-8,52.3%,7.4,0.0
Duke,442-404-17,52.3%,14.2,+0.3
Gonzaga,395-361-20,52.3%,15.5,+1.1
Creighton,313-286-12,52.3%,9.4,+0.2
Weber St,200-183-11,52.2%,7.8,+0.4
Middle Tenn,188-172-8,52.2%,7.9,+0.3
NC-Asheville,59-54-3,52.2%,5.4,-0.3
Miss State,224-205-15,52.2%,9.1,+0.6
W Virginia,253-232-3,52.2%,9.8,+0.5
Illinois,285-262-20,52.1%,10.5,+0.4
Evansville,137-126-11,52.1%,5.4,-0.1
Louisiana,201-185-12,52.1%,7.0,+0.5
Kent St,265-244-18,52.1%,7.4,+0.1
Ohio St,301-278-10,52.0%,11.5,+0.6
Connecticut,335-310-8,51.9%,10.7,+0.3
Maryland BC,54-50-1,51.9%,6.2,+0.5
South Dakota,81-75-2,51.9%,5.9,-0.1
Grd Canyon,81-75-3,51.9%,11.1,+1.0
Rob Morris,55-51-0,51.9%,5.5,-0.5
TN Tech,124-115-7,51.9%,5.9,-0.4
Baylor,215-200-7,51.8%,10.3,+0.6
Texas St,86-80-5,51.8%,5.4,+0.2
NW State,29-27-3,51.8%,5.6,+0.6
Saint Louis,205-191-8,51.8%,7.6,-0.3
Kansas,416-388-12,51.7%,12.8,+0.8
UL Monroe,61-57-1,51.7%,5.5,+0.6
Portland,124-116-7,51.7%,5.9,-0.2
Ohio,233-218-4,51.7%,7.2,+0.1
Xavier,313-293-16,51.7%,9.9,+0.2
Buffalo,189-177-6,51.6%,7.3,+0.2
Maryland,270-253-11,51.6%,10.0,-0.2
Stony Brook,64-60-6,51.6%,5.9,-0.9
Louisville,306-287-16,51.6%,11.6,+0.6
