Team,ATS Record,Cover %,MOV,ATS +/-
Utah Tech,17-4-1,81.0%,7.1,+5.5
St. Thomas,13-6-0,68.4%,9.9,+4.5
Mercyhurst,2-1-1,66.7%,9.2,+5.4
Queens,14-7-1,66.7%,3.7,+0.9
Florida A&M,23-12-0,65.7%,-9.3,+2.5
Maryland ES,28-15-1,65.1%,-4.6,+1.9
NC Central,27-16-4,62.8%,8.9,+1.8
TX-Arlington,43-26-0,62.3%,2.7,+2.6
UC Riverside,49-30-1,62.0%,1.2,+1.8
St Marys,45-29-2,60.8%,13.7,+2.8
Furman,92-62-4,59.7%,7.6,+2.0
Portland St,28-19-1,59.6%,9.3,+1.1
Manhattan,53-36-1,59.6%,-2.8,+0.5
Wichita St,109-77-5,58.6%,9.5,+1.7
Coppin St,31-22-1,58.5%,-12.4,+2.7
S Mississippi,38-27-2,58.5%,0.5,+1.9
Oregon,73-52-0,58.4%,8.9,+1.2
Le Moyne,7-5-0,58.3%,-1.4,+4.3
N Florida,49-35-2,58.3%,3.0,+2.5
IPFW,67-48-3,58.3%,4.9,+2.0
U Penn,32-23-1,58.2%,-0.4,+0.3
Jackson St,25-18-1,58.1%,-5.6,+2.0
Jacksonville,48-35-1,57.8%,2.7,+1.9
Maine,63-46-3,57.8%,-7.5,+0.6
Oakland,49-36-0,57.7%,3.0,+0.4
Virginia,95-70-5,57.6%,8.7,-0.1
SE Louisiana,47-35-1,57.3%,-0.9,+0.6
NC-Grnsboro,84-63-2,57.1%,5.9,+2.3
S Alabama,40-30-0,57.1%,0.3,-0.1
TX A&M-Com,8-6-0,57.1%,1.9,-0.7
Jksnville St,47-36-2,56.6%,2.0,+2.6
Drexel,44-34-4,56.4%,1.7,+2.1
E Washingtn,31-24-1,56.4%,3.6,+1.6
Norfolk St,27-21-1,56.3%,0.9,+2.5
St Bonavent,110-86-7,56.1%,4.3,+1.4
Arkansas St,43-34-1,55.8%,-1.2,-0.1
NC-Asheville,53-42-2,55.8%,4.6,+1.4
Davidson,106-84-2,55.8%,6.2,+1.6
Toledo,127-101-1,55.7%,6.4,+1.3
Villanova,114-91-3,55.6%,10.0,+0.9
Kansas St,114-91-4,55.6%,0.8,+0.8
Penn St,110-88-4,55.6%,1.1,+1.1
Neb Omaha,55-44-2,55.6%,-1.3,+0.5
Houston,100-80-3,55.6%,12.1,+2.8
UCSD,10-8-1,55.6%,6.5,+3.2
Arizona,60-48-4,55.6%,15.1,+2.4
S Dakota St,56-45-0,55.5%,7.5,+2.0
Colgate,72-58-0,55.4%,4.1,+0.4
Gonzaga,36-29-2,55.4%,19.7,+0.6
VCU,114-92-2,55.3%,6.2,+1.1
Prairie View,21-17-2,55.3%,-6.5,+0.9
Lipscomb,53-43-0,55.2%,3.6,+1.2
Vermont,65-53-2,55.1%,10.6,+0.8
Indiana St,110-90-6,55.0%,2.8,+1.2
Sam Hous St,50-41-2,55.0%,6.5,+0.6
Portland,28-23-0,54.9%,0.5,+0.3
S Florida,103-85-6,54.8%,-3.2,+0.3
Utah,63-52-5,54.8%,9.5,+2.6
Nevada,105-87-3,54.7%,4.9,+0.9
Marist,47-39-1,54.7%,-3.1,+0.8
W Kentucky,47-39-2,54.7%,3.7,-0.2
Michigan St,107-89-2,54.6%,8.2,+0.5
Niagara,43-36-1,54.4%,-0.7,+1.3
Providence,111-93-1,54.4%,3.7,+0.7
Boise St,99-83-4,54.4%,7.5,+1.9
Baylor,88-74-5,54.3%,7.6,+1.2
Texas A&M,109-92-2,54.2%,3.1,+0.4
Mercer,77-65-2,54.2%,2.3,+0.6
Miss State,122-103-4,54.2%,2.7,+0.8
SC Upstate,59-50-4,54.1%,-1.2,+1.0
UC Davis,34-29-3,54.0%,3.4,+0.5
GA Tech,109-93-3,54.0%,-1.5,+0.1
Austin Peay,42-36-3,53.9%,-1.9,+0.2
Tarleton St,14-12-0,53.9%,6.7,+0.4
Stetson,43-37-4,53.8%,-5.7,-0.6
Cal Baptist,36-31-0,53.7%,7.1,+0.9
Coastal Car,29-25-2,53.7%,5.4,+0.9
Lg Beach St,45-39-3,53.6%,-3.4,-0.9
Creighton,114-99-3,53.5%,6.4,+1.4
TX Southern,31-27-2,53.5%,-5.6,+0.3
Northeastrn,39-34-0,53.4%,2.9,+2.0
Army,80-70-2,53.3%,0.1,-0.1
Central Ark,48-42-3,53.3%,-3.5,-0.1
Utah St,98-86-5,53.3%,6.3,+1.4
Hofstra,49-43-1,53.3%,6.3,+0.8
Belmont,59-52-1,53.2%,6.1,+0.7
Connecticut,102-90-4,53.1%,7.5,+0.6
Troy,36-32-1,52.9%,4.0,+1.2
N Kentucky,46-41-1,52.9%,5.8,+2.0
Seattle,37-33-1,52.9%,4.6,+1.0
Grambling St,28-25-1,52.8%,-2.7,+2.7
N Carolina,85-76-4,52.8%,8.9,+0.8
UC Irvine,48-43-3,52.8%,7.4,+1.6
Kansas City,29-26-1,52.7%,-1.3,+1.6
Georgia St,39-35-2,52.7%,3.8,+0.3
Arkansas,118-106-1,52.7%,4.7,+0.1
N Hampshire,60-54-2,52.6%,-0.6,+0.6
NC-Wilmgton,41-37-4,52.6%,3.1,-0.1
Montana,32-29-0,52.5%,1.3,-1.4
Bucknell,77-70-1,52.4%,0.6,-0.5
Cal St Nrdge,56-51-2,52.3%,-3.1,-1.0
Florida St,93-85-6,52.3%,2.1,-0.6
Auburn,116-106-6,52.3%,4.1,+0.5
Loyola-Chi,105-96-1,52.2%,4.1,0.0
Fresno St,105-96-4,52.2%,2.0,+0.5
Campbell,48-44-2,52.2%,2.8,+1.0
Chicago St,36-33-0,52.2%,-10.6,+0.7
Mississippi,123-113-3,52.1%,1.7,-0.3
Butler,100-92-4,52.1%,2.9,+0.2
Wagner,38-35-2,52.1%,0.9,+0.4
Texas,89-82-2,52.1%,6.3,+1.0
Tennessee,115-106-2,52.0%,7.2,+1.0
Iowa,104-96-6,52.0%,5.7,+0.8
Oklahoma St,91-84-5,52.0%,1.5,+1.0
Michigan,105-97-2,52.0%,5.7,+0.3
Richmond,110-102-4,51.9%,2.5,+0.7
NJIT,56-52-0,51.9%,-4.1,-0.6
Marquette,112-104-4,51.9%,3.8,+0.4
High Point,57-53-1,51.8%,1.6,-1.0
Central Mich,100-93-7,51.8%,-0.4,+0.3
S Car State,29-27-1,51.8%,-10.9,+1.1
TX A&M-CC,44-41-0,51.8%,2.9,+2.0
Longwood,45-42-1,51.7%,-0.9,+1.0
Memphis,95-89-2,51.6%,6.5,+1.1
Clemson,96-90-5,51.6%,3.9,+0.9
S Utah,32-30-1,51.6%,3.8,-0.2
Illinois,97-91-8,51.6%,4.0,+0.8
BYU,49-46-2,51.6%,7.9,-0.2
Utah Valley,33-31-2,51.6%,3.1,+1.7
N Mex State,33-31-3,51.6%,4.9,+0.8
W Virginia,84-79-1,51.5%,5.9,+0.1
W Michigan,104-98-5,51.5%,-2.5,+0.2
Mt St Marys,35-33-0,51.5%,-1.2,+0.6
E Tenn St,71-67-2,51.5%,4.0,+0.4
UNLV,107-101-4,51.4%,3.4,+0.5
Stony Brook,55-52-6,51.4%,2.4,-1.1
New Orleans,37-35-1,51.4%,-1.3,-0.2
Detroit,56-53-1,51.4%,-5.9,-1.0
Bradley,113-107-6,51.4%,1.1,+1.1
LA Tech,39-37-0,51.3%,9.0,-0.1
Rutgers,97-92-4,51.3%,-1.4,+0.3
N Alabama,39-37-1,51.3%,2.1,0.0
St Josephs,100-95-7,51.3%,-1.0,+0.2
Ohio,102-97-3,51.3%,1.7,-0.6
Valparaiso,85-81-4,51.2%,-1.5,-0.9
Wm & Mary,44-42-2,51.2%,0.6,+0.4
Tulsa,89-85-5,51.2%,0.0,+0.1
James Mad,45-43-2,51.1%,4.4,+0.4
Georgia,116-111-1,51.1%,-1.8,-0.4
Louisville,93-89-8,51.1%,4.8,+0.1
UCF,95-91-1,51.1%,2.0,+1.0
Oklahoma,97-93-4,51.1%,4.3,+0.8
Seton Hall,98-94-2,51.0%,3.8,+0.6
Youngs St,50-48-1,51.0%,1.5,+0.1
Denver,51-49-1,51.0%,-0.7,0.0
Weber St,26-25-1,51.0%,7.1,+0.4
South Dakota,52-50-1,51.0%,3.4,-0.5
Cornell,27-26-0,50.9%,0.6,+0.5
Monmouth,55-53-2,50.9%,-0.8,+0.4
IU Indy,56-54-1,50.9%,-7.6,-0.5
Princeton,33-32-1,50.8%,4.7,+0.7
St Johns,102-99-4,50.8%,1.3,+0.1
N Illinois,103-100-5,50.7%,-1.8,-0.3
W Carolina,70-68-4,50.7%,-2.5,-0.2
Stanford,70-68-3,50.7%,1.6,+0.1
Towson,35-34-3,50.7%,6.4,+0.1
Rob Morris,36-35-1,50.7%,-1.3,0.0
F Dickinson,36-35-0,50.7%,-0.8,0.0
American,74-72-1,50.7%,-1.9,+0.2
Louisiana,39-38-3,50.7%,5.5,-0.3
NW State,40-39-0,50.6%,-5.6,+0.6
Fla Atlantic,40-39-2,50.6%,2.9,+0.9
Tulane,83-81-4,50.6%,-1.7,+0.2
San Diego St,86-84-9,50.6%,7.8,+0.5
Marshall,48-47-2,50.5%,1.1,-0.2
Cincinnati,97-95-3,50.5%,9.7,+0.6
Buffalo,97-95-4,50.5%,4.1,+0.8
Radford,51-50-5,50.5%,1.7,+0.9
Pittsburgh,104-102-6,50.5%,0.6,+0.1
S Illinois,104-102-7,50.5%,1.0,-0.1
S Carolina,112-110-1,50.5%,-0.5,-0.2
Maryland BC,57-56-1,50.4%,-0.3,+0.3
Navy,70-69-2,50.4%,1.2,0.0
Southern,21-21-0,50.0%,-3.1,-1.0
Akron,100-100-3,50.0%,4.7,0.0
Quinnipiac,52-52-2,50.0%,0.4,+0.1
Wofford,72-72-2,50.0%,2.9,+0.1
W Georgia,2-2-0,50.0%,-12.8,+2.8
GA Southern,25-25-4,50.0%,6.6,+1.0
Miss Val St,21-21-1,50.0%,-23.5,-1.9
Abl Christian,43-43-1,50.0%,6.0,+1.5
TX El Paso,29-29-0,50.0%,0.9,-1.5
Duquesne,99-100-1,49.8%,-0.4,-0.7
Temple,98-99-4,49.8%,0.5,-0.2
Maryland,99-100-5,49.8%,4.6,+0.2
Dayton,95-96-4,49.7%,7.8,+0.8
Northwestern,96-97-10,49.7%,0.6,0.0
N Iowa,97-98-5,49.7%,2.7,-0.4
Duke,93-94-6,49.7%,12.4,+0.3
Iowa St,86-87-2,49.7%,2.0,0.0
Colorado,66-67-3,49.6%,4.6,0.0
Lafayette,63-64-2,49.6%,-4.0,-0.6
UCLA,60-61-1,49.6%,7.5,+0.4
Mass Lowell,52-53-1,49.5%,1.1,+0.5
Fairfield,49-50-1,49.5%,0.3,-0.6
Colorado St,96-98-3,49.5%,2.9,+0.4
WI-Grn Bay,46-47-0,49.5%,0.3,+0.2
Miami,92-94-5,49.5%,2.2,-0.9
Notre Dame,88-90-8,49.4%,3.2,-0.6
VA Tech,89-91-1,49.4%,4.6,+0.3
Kansas,76-78-4,49.4%,9.6,-0.4
SE Missouri,38-39-2,49.4%,-2.1,-0.2
NC A&T,36-37-1,49.3%,-5.3,-0.2
Florida Intl,36-37-2,49.3%,2.7,-0.1
Miami (OH),106-109-5,49.3%,-2.1,+0.1
Geo Mason,99-102-2,49.3%,0.1,+0.4
Kent St,98-101-9,49.3%,3.5,-0.1
Indiana,98-101-4,49.3%,4.1,-0.1
Fordham,97-100-4,49.2%,-2.6,+0.2
DePaul,96-99-3,49.2%,-5.0,+0.1
N Colorado,31-32-2,49.2%,3.6,-0.2
Drake,92-95-2,49.2%,1.5,-0.1
Texas Tech,91-94-3,49.2%,5.3,-0.3
Yale,27-28-2,49.1%,4.2,+0.1
Delaware St,27-28-1,49.1%,-10.3,+0.3
Saint Louis,106-110-1,49.1%,-0.6,-0.9
Siena,48-50-3,49.0%,-2.5,-0.2
Murray St,48-50-0,49.0%,4.2,+0.3
Chattanooga,71-74-4,49.0%,5.2,-0.4
Middle Tenn,43-45-1,48.9%,1.6,-0.7
VMI,63-66-2,48.8%,-3.6,0.0
Wyoming,98-103-2,48.8%,-1.3,-0.1
Citadel,57-60-4,48.7%,-2.7,-0.3
Iona,38-40-2,48.7%,4.5,-0.6
Kennesaw St,37-39-2,48.7%,-5.2,-1.4
Vanderbilt,110-116-5,48.7%,-1.4,-0.1
Oregon St,55-58-1,48.7%,0.6,0.0
California,72-76-2,48.7%,-2.1,-0.6
Florida,105-111-3,48.6%,6.0,+0.3
Presbyterian,51-54-3,48.6%,-4.4,-1.4
Albany,51-54-4,48.6%,1.9,-0.5
Winthrop,50-53-1,48.5%,5.8,+0.3
Cleveland St,50-53-4,48.5%,-1.6,-0.9
UAB,48-51-2,48.5%,7.6,-1.0
Lehigh,61-65-0,48.4%,0.2,-0.1
Ohio St,105-112-3,48.4%,5.2,0.0
Nebraska,89-95-4,48.4%,-2.7,-0.8
Xavier,103-110-1,48.4%,5.2,-0.3
Canisius,44-47-2,48.4%,-0.4,-0.6
Central Conn,29-31-0,48.3%,-6.7,-0.3
TX-Pan Am,27-29-1,48.2%,-2.6,-0.4
IL-Chicago,61-66-5,48.0%,-3.4,-0.3
AR Lit Rock,36-39-1,48.0%,-0.5,-0.3
U Mass,95-103-3,48.0%,-1.8,-1.0
St Peters,47-51-0,48.0%,1.1,+0.5
North Dakota,35-38-1,48.0%,-3.3,-0.6
TX Christian,90-98-5,47.9%,1.6,-0.3
San Jose St,89-97-2,47.9%,-9.9,-1.3
San Diego,33-36-0,47.8%,0.2,+0.5
E Carolina,85-93-4,47.8%,-4.9,-1.1
Missouri St,95-104-6,47.7%,0.6,-0.8
Hawaii,20-22-1,47.6%,7.3,-0.3
Liberty,40-44-1,47.6%,6.0,-0.1
Idaho,30-33-1,47.6%,-1.7,+0.7
E Illinois,39-43-2,47.6%,-2.8,-0.2
W Illinois,39-43-3,47.6%,1.1,-0.1
UL Monroe,29-32-3,47.5%,1.8,+0.9
Gard-Webb,48-53-1,47.5%,2.1,-0.9
Nicholls,38-42-1,47.5%,1.8,+0.3
USC,66-73-0,47.5%,4.0,-1.1
Illinois St,94-104-3,47.5%,0.9,+0.3
Bowling Grn,102-113-4,47.4%,-1.0,-1.4
Wash State,63-70-2,47.4%,-1.2,-0.4
Bryant,36-40-1,47.4%,-1.8,-0.6
Alab A&M,18-20-1,47.4%,-10.4,0.0
Alabama St,18-20-0,47.4%,-6.8,-2.6
Wisconsin,97-108-6,47.3%,5.3,-0.2
Kentucky,106-118-1,47.3%,9.5,+0.3
Harvard,26-29-1,47.3%,0.8,-0.4
Merrimack,17-19-2,47.2%,-1.6,-1.7
Hsn Christian,41-46-2,47.1%,-5.4,-1.9
UCSB,31-35-2,47.0%,4.7,-2.1
Morgan St,23-26-0,46.9%,-0.5,-2.5
Rhode Island,95-108-2,46.8%,3.1,-0.6
Charl South,51-58-2,46.8%,-2.1,0.0
Washington,58-66-1,46.8%,-0.1,-0.3
Rider,50-57-0,46.7%,-0.4,+0.1
Purdue,85-97-7,46.7%,8.2,+0.4
Alabama,105-120-4,46.7%,4.0,+0.4
