Rank,Hotness Score,Matchup,Time,Location
1,77.0,#12 Sacramento  at  #20 San Antonio,8:00 PM,Frost Bank Center
2,70.7,#17 LA Clippers  at  #1 Okla City,8:00 PM,Paycom Center
3,54.4,#3 Cleveland  at  #26 Chicago,8:00 PM,United Center
4,51.3,#27 Brooklyn  at  #21 New Orleans,8:00 PM,Smoothie King Center
5,41.1,#30 Washington  at  #10 Houston,8:00 PM,Toyota Center
