Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
Sacramento,San Antonio,San Antonio,2.5,222.5.,212,True
Cleveland,Chicago,Chicago,8.0,237.,232,True
Brooklyn,New Orleans,Brooklyn,-1.5,210.,212,False
L.A. Clippers,Oklahoma City,L.A. Clippers,6.5,218.5.,262,False
Washington,Houston,Houston,-12.0,231.,199,True
