Team,Over Record,Over %,Under %,Total +/-
Sacramento,458-390-13,54.0%,46.0%,+1.9
Milwaukee,473-412-9,53.5%,46.6%,+1.4
Denver,473-424-12,52.7%,47.3%,+1.3
Washington,450-409-20,52.4%,47.6%,+1.6
Atlanta,471-429-8,52.3%,47.7%,+1.6
Detroit,459-424-20,52.0%,48.0%,+0.3
New Orleans,446-419-11,51.6%,48.4%,+0.6
Boston,491-466-12,51.3%,48.7%,+0.4
Golden State,473-449-14,51.3%,48.7%,+0.2
Phoenix,460-439-9,51.2%,48.8%,+0.1
Okla City,456-441-17,50.8%,49.2%,+0.6
Portland,441-431-11,50.6%,49.4%,+1.5
Toronto,447-441-7,50.3%,49.7%,+1.2
Miami,478-474-9,50.2%,49.8%,+0.6
Indiana,439-453-16,49.2%,50.8%,+0.4
San Antonio,462-477-8,49.2%,50.8%,+0.6
Minnesota,424-438-10,49.2%,50.8%,-0.9
Brooklyn,433-448-7,49.2%,50.9%,-0.1
Dallas,446-464-13,49.0%,51.0%,+0.5
Philadelphia,431-452-9,48.8%,51.2%,-0.5
Charlotte,387-411-12,48.5%,51.5%,0.0
Houston,431-459-15,48.4%,51.6%,-0.6
Cleveland,446-477-12,48.3%,51.7%,+0.2
New York,419-449-6,48.3%,51.7%,+0.7
Orlando,416-448-13,48.2%,51.9%,-0.2
LA Lakers,440-476-8,48.0%,52.0%,-0.9
Utah,416-461-11,47.4%,52.6%,-0.3
Memphis,413-473-12,46.6%,53.4%,-0.4
LA Clippers,411-475-16,46.4%,53.6%,-0.5
Chicago,405-484-6,45.6%,54.4%,-0.7
