Team,Over Record,Over %,Under %,Total +/-
Denver,424-343-11,55.3%,44.7%,+2.4
Indiana,453-405-16,52.8%,47.2%,+0.7
Milwaukee,461-416-14,52.6%,47.4%,+0.9
Sacramento,507-462-16,52.3%,47.7%,+1.6
Minnesota,517-473-19,52.2%,47.8%,+1.1
Atlanta,491-454-10,52.0%,48.0%,+1.3
San Antonio,364-337-13,51.9%,48.1%,+1.2
LA Lakers,448-418-6,51.7%,48.3%,+0.4
Boston,412-388-5,51.5%,48.5%,+0.6
Houston,412-390-15,51.4%,48.6%,+1.0
Washington,506-484-19,51.1%,48.9%,+0.8
Utah,420-408-10,50.7%,49.3%,+0.6
New Orleans,467-456-8,50.6%,49.4%,+0.4
Toronto,445-439-6,50.3%,49.7%,+0.6
Okla City,415-414-13,50.1%,49.9%,+0.6
Miami,405-406-9,49.9%,50.1%,-0.5
Portland,446-449-8,49.8%,50.2%,+0.5
Golden State,398-401-4,49.8%,50.2%,+0.7
LA Clippers,418-422-11,49.8%,50.2%,+0.5
Dallas,381-388-10,49.5%,50.5%,+0.5
Charlotte,474-484-18,49.5%,50.5%,+0.6
Cleveland,425-438-9,49.3%,50.8%,0.0
Detroit,473-490-10,49.1%,50.9%,+0.1
Chicago,431-447-11,49.1%,50.9%,+0.5
Brooklyn,473-491-15,49.1%,50.9%,+0.4
Philadelphia,456-475-15,49.0%,51.0%,-0.1
Orlando,461-493-18,48.3%,51.7%,-0.4
Phoenix,408-437-12,48.3%,51.7%,-0.4
New York,481-516-7,48.2%,51.8%,0.0
Memphis,419-463-9,47.5%,52.5%,-0.4
