Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
Orlando,Charlotte,Orlando,-5.0,213.,179,False
Toronto,Detroit,Toronto,5.0,220.5.,202,False
New Orleans,Indiana,New Orleans,6.5,225.5.,224,False
Dallas,Atlanta,Dallas,2.5,236.,248,False
L.A. Clippers,Boston,Boston,-10.5,218.5.,220,True
Portland,Memphis,Memphis,-10.5,234.,221,True
New York,Denver,New York,3.0,233.5.,263,False
Oklahoma City,Sacramento,Oklahoma City,-3.0,225.5.,239,False
Brooklyn,Golden State,Brooklyn,13.5,224.,248,False
