Rank,Hotness Score,Matchup,Time,Location
1,87.6,#7 New York  at  #9 Denver,9:00 PM,Ball Arena
2,84.5,#12 LA Clippers  at  #3 Boston,7:30 PM,TD Garden
3,75.7,#1 Okla City  at  #16 Sacramento,10:00 PM,Golden 1 Center
4,71.8,#10 Orlando  at  #22 Charlotte,7:00 PM,Spectrum Center
5,67.1,#5 Dallas  at  #24 Atlanta,7:30 PM,State Farm Arena
6,60.5,#23 Toronto  at  #21 Detroit,7:00 PM,Little Caesars Arena
7,58.5,#29 Portland  at  #8 Memphis,8:00 PM,FedExForum
8,55.3,#26 Brooklyn  at  #4 Golden State,10:00 PM,Chase Center
8,55.3,#25 New Orleans  at  #19 Indiana,7:00 PM,Gainbridge Fieldhouse
