Team,ATS Record,Cover %,MOV,ATS +/-
LSU,3-0-0,100.0%,25.7,+11.2
Bucknell,3-0-0,100.0%,7.3,+8.7
Incar Word,3-0-0,100.0%,11.7,+8.2
Wyoming,4-0-0,100.0%,13.0,+8.5
SE Louisiana,2-0-0,100.0%,10.0,+14.3
Buffalo,1-0-0,100.0%,1.0,+11.5
Florida St,2-0-0,100.0%,16.0,+3.8
Central Conn,4-0-0,100.0%,4.8,+15.1
TN State,2-0-0,100.0%,1.0,+8.5
Fresno St,2-0-0,100.0%,-1.0,+4.0
St Bonavent,4-0-0,100.0%,13.5,+4.8
Chicago St,3-0-0,100.0%,-10.3,+8.0
Loyola-MD,2-0-0,100.0%,4.0,+3.5
Hawaii,4-0-0,100.0%,6.0,+6.3
Drake,3-0-0,100.0%,12.7,+13.8
N Alabama,2-0-0,100.0%,17.0,+15.0
NC-Wilmgton,3-0-0,100.0%,10.7,+8.2
Liberty,3-0-0,100.0%,8.7,+7.0
Jacksonville,3-0-0,100.0%,-0.3,+3.7
Queens,2-0-0,100.0%,8.0,+4.8
Wisconsin,3-0-0,100.0%,13.0,+4.3
UCSD,7-0-0,100.0%,14.9,+13.1
Oregon St,5-0-0,100.0%,23.6,+15.4
Grambling St,1-0-0,100.0%,-2.0,+22.0
Tennessee,6-1-0,85.7%,24.6,+6.4
Nevada,5-1-0,83.3%,11.5,+5.0
Stanford,5-1-0,83.3%,15.2,+2.1
Kennesaw St,4-1-0,80.0%,4.6,+6.8
Siena,4-1-0,80.0%,-4.0,+4.4
Radford,4-1-0,80.0%,-3.2,+4.2
Michigan St,4-1-0,80.0%,14.8,+2.1
Middle Tenn,4-1-1,80.0%,5.8,+6.0
Northeastrn,4-1-0,80.0%,8.0,+7.1
N Florida,4-1-0,80.0%,2.4,+7.9
UC Irvine,4-1-0,80.0%,11.6,+4.8
AR Lit Rock,4-1-0,80.0%,7.8,+10.2
Hofstra,4-1-0,80.0%,4.6,+3.6
Presbyterian,4-1-0,80.0%,2.2,+7.9
Gard-Webb,4-1-0,80.0%,-4.6,+6.0
Florida,4-1-0,80.0%,19.4,+6.1
E Kentucky,3-1-0,75.0%,-3.3,+8.1
UCLA,3-1-0,75.0%,23.5,+1.9
American,3-1-0,75.0%,-3.0,+2.9
Oregon,3-1-0,75.0%,14.5,+6.6
IU Indy,3-1-0,75.0%,-2.5,+8.6
Georgetown,3-1-0,75.0%,23.5,+12.1
Ohio St,3-1-0,75.0%,12.3,+2.3
Furman,3-1-0,75.0%,-5.5,-1.5
Illinois,3-1-0,75.0%,25.8,+10.0
Oklahoma,3-1-0,75.0%,16.0,+5.0
Penn St,3-1-0,75.0%,32.8,+13.0
