Team,Over Record,Over %,Under %,Total +/-
Philadelphia,22-8-1,73.3%,26.7%,+5.8
Sacramento,19-8-0,70.4%,29.6%,+5.2
San Antonio,21-9-0,70.0%,30.0%,+7.7
Portland,21-10-0,67.7%,32.3%,+7.6
Miami,21-11-0,65.6%,34.4%,+5.1
Brooklyn,18-10-0,64.3%,35.7%,+6.0
Indiana,18-12-2,60.0%,40.0%,+6.9
Boston,22-16-1,57.9%,42.1%,+3.4
Memphis,15-11-1,57.7%,42.3%,+4.7
New Orleans,15-11-0,57.7%,42.3%,+2.5
Golden State,20-16-0,55.6%,44.4%,+1.3
Washington,16-13-0,55.2%,44.8%,+5.0
Orlando,17-14-0,54.8%,45.2%,-1.0
New York,12-10-3,54.6%,45.5%,+3.4
Toronto,16-14-0,53.3%,46.7%,+1.9
Milwaukee,17-15-0,53.1%,46.9%,-2.8
Atlanta,14-13-2,51.9%,48.2%,+3.5
Phoenix,16-15-1,51.6%,48.4%,-1.0
LA Lakers,16-17-0,48.5%,51.5%,+0.9
Chicago,14-15-1,48.3%,51.7%,-1.6
Charlotte,14-15-0,48.3%,51.7%,-1.2
Detroit,12-14-2,46.2%,53.9%,-3.0
LA Clippers,14-17-2,45.2%,54.8%,+0.8
Minnesota,12-16-0,42.9%,57.1%,-2.8
Cleveland,15-20-2,42.9%,57.1%,-1.2
Dallas,13-18-0,41.9%,58.1%,-1.1
Houston,13-19-0,40.6%,59.4%,+1.0
Denver,14-21-0,40.0%,60.0%,-4.4
Utah,11-18-0,37.9%,62.1%,-1.1
Okla City,9-20-1,31.0%,69.0%,-6.1
