Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,91.2,9:00 PM,Barclays Center,24,Texas,101,St Josephs,Texas,Texas,Saint Josephs,Saint Joseph'S,-7.5,−108,False,+7.5,−112,True,Texas,2-3-0,40.0%,24.0,0.1,0,0,0.0,0.0,St Josephs,3-2-0,60.0%,5.2,0.0,1-2-0,33.3%,2.7,-7.2,St Josephs,+7.5,−112,2-0-0,100.0%,4.0,11.0,Texas,-7.5,−108,2-3-0,40.0%,24.0,0.1
12,89.9,2:00 PM,TD Arena,59,Miami,91,Oklahoma St,Miami FL,Miami-Florida,Oklahoma State,Oklahoma State,-4.5,−112,False,+4.5,−108,True,Miami,1-3-0,25.0%,21.0,-4.4,0,0,0.0,0.0,Oklahoma St,0-4-0,0.0%,5.3,-4.8,0-3-0,0.0%,9.7,-4.3,Oklahoma St,+4.5,−108,0-1-0,0.0%,-8.0,-6.0,Miami,-4.5,−112,1-3-0,25.0%,21.0,-4.4
13,87.9,5:00 PM,TD Arena,88,Seton Hall,83,Vanderbilt,Seton Hall,Seton Hall,Vanderbilt,Vanderbilt,N/A,N/A,False,N/A,N/A,False,Seton Hall,2-3-0,40.0%,6.2,-1.2,0,0,0.0,0.0,Vanderbilt,3-2-0,60.0%,15.8,-2.0,2-2-0,50.0%,19.3,-3.6,Vanderbilt,N/A,N/A,1-0-0,100.0%,2.0,4.5,Seton Hall,N/A,N/A,1-3-0,25.0%,7.0,-4.0
14,87.5,11:30 AM,TD Arena,102,Drake,72,Fla Atlantic,Drake,Drake,Florida Atlantic,Florida Atlantic,+3,−110,True,-3,−110,False,Drake,2-1-0,66.7%,20.0,7.5,0,0,0.0,0.0,Fla Atlantic,3-2-0,60.0%,14.2,7.0,0-0-0,0.0%,50.0,--,Drake,+3,−110,1-0-0,100.0%,11.0,20.0,Fla Atlantic,-3,−110,2-0-0,100.0%,20.5,16.0
15,86.2,8:00 PM,Fertitta Center,143,Hofstra,2,Houston,Hofstra,Hofstra,Houston,Houston,N/A,N/A,False,N/A,N/A,False,Hofstra,3-1-0,75.0%,5.6,4.0,1-1-0,50.0%,-7.0,0.3,Houston,2-1-0,66.7%,32.7,8.2,2-0-0,100.0%,51.5,+17.5,Houston,N/A,N/A,0,0,0.0,0.0,Hofstra,N/A,N/A,1-0-0,100.0%,14.0,9.5
16,85.3,5:00 PM,Mohegan Sun Arena,82,Florida St,116,Temple,Florida State,Florida State,Temple,Temple,-4.5,−112,False,+4.5,−108,True,Florida St,3-2-0,60.0%,9.0,1.5,0,0,0.0,0.0,Temple,1-3-0,25.0%,11.3,3.0,0-2-0,0.0%,9.5,-3.0,Temple,+4.5,−108,0,0,0.0,0.0,Florida St,-4.5,−112,3-1-0,75.0%,14.5,3.8
17,85.0,8:00 PM,Sports and Fitness Center,124,Geo Wshgtn,81,Kansas St,George Washington,George Washington,Kansas State,Kansas State,+8.5,−112,True,-8.5,−108,False,Geo Wshgtn,1-3-0,25.0%,17.5,0.4,0,0,0.0,0.0,Kansas St,0-4-0,0.0%,11.0,-14.8,0-4-0,0.0%,11.0,-14.8,Geo Wshgtn,+8.5,−112,0,0,0.0,0.0,Kansas St,-8.5,−108,0-4-0,0.0%,11.0,-14.8
18,84.4,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,148,S Illinois,28,Florida,Southern Illinois,Southern Illinois,Florida,Florida,+18,−108,True,-18,−112,False,S Illinois,2-1-0,66.7%,7.5,5.7,1-0-0,100.0%,-7.0,5.0,Florida,2-3-0,40.0%,19.4,-1.1,0-3-0,0.0%,23.0,-5.7,S Illinois,+18,−108,1-1-0,50.0%,-8.5,-0.5,Florida,-18,−112,2-3-0,40.0%,19.4,-1.1
19,83.2,7:00 PM,KFC Yum! Center,149,Winthrop,56,Louisville,,Winthrop,Louisville,Louisville,N/A,N/A,False,-20.5,−108,False,Winthrop,2-3-0,40.0%,11.7,-2.6,1-0-0,100.0%,-6.0,3.0,Louisville,2-1-0,66.7%,19.3,1.2,2-1-0,66.7%,19.3,+1.2,Louisville,-20.5,−108,0,0,0.0,0.0,Winthrop,N/A,N/A,1-3-0,25.0%,4.0,-4.0
20,83.1,8:00 PM,CFSB Center,133,Utah Valley,75,Murray St,Utah Valley,Utah Valley,Murray State,Murray St.,+7.5,−112,True,-7.5,−108,False,Utah Valley,1-1-0,50.0%,19.3,8.3,0-1-0,0.0%,-6.0,-11.5,Murray St,1-2-0,33.3%,25.0,4.8,0-1-0,0.0%,47.0,-7.0,Utah Valley,+7.5,−112,0,0,0.0,0.0,Murray St,-7.5,−108,0-1-0,0.0%,18.0,-7.0
21,82.1,10:30 PM,T-Mobile Center,127,Saint Louis,96,Wichita St,Saint Louis,Saint Louis,Wichita State,Wichita St.,+3,−110,True,-3,−110,False,Saint Louis,0-2-0,0.0%,16.7,-2.8,0,0,0.0,0.0,Wichita St,2-2-0,50.0%,9.3,0.4,1-2-0,33.3%,10.0,-1.5,Saint Louis,+3,−110,0-1-0,0.0%,-7.0,-5.0,Wichita St,-3,−110,2-2-0,50.0%,9.3,0.4
22,80.0,5:00 PM,HTC Center,80,Bradley,163,Wright St,Bradley,Bradley,Wright State,Wright St.,N/A,N/A,False,N/A,N/A,False,Bradley,3-2-0,60.0%,10.8,-0.5,0-1-0,0.0%,-17.0,-15.5,Wright St,2-2-0,50.0%,7.7,5.3,0-0-0,0.0%,32.5,--,Wright St,N/A,N/A,2-2-0,50.0%,-4.8,5.3,Bradley,N/A,N/A,3-1-0,75.0%,17.8,3.3
23,79.5,3:00 PM,Sports and Fitness Center,165,Illinois St,85,Mcneese St,Illinois State,Illinois St.,McNeese,McNeese St.,+10.5,−112,True,-10.5,−108,False,Illinois St,2-1-0,66.7%,18.0,3.3,1-0-0,100.0%,9.0,12.5,Mcneese St,2-1-0,66.7%,11.5,-1.3,1-0-0,100.0%,30.5,+4.0,Illinois St,+10.5,−112,2-0-0,100.0%,9.5,12.5,Mcneese St,-10.5,−108,1-1-0,50.0%,0.0,-6.8
24,79.1,7:30 PM,Purcell Pavilion at the Joyce Center,181,Elon,53,Notre Dame,,Elon University,Notre Dame,Notre Dame,N/A,N/A,False,-16,−108,False,Elon,3-0-0,100.0%,12.3,14.0,3-0-0,100.0%,4.0,14.0,Notre Dame,2-2-0,50.0%,19.0,1.1,1-2-0,33.3%,18.3,-4.5,Notre Dame,-16,−108,0,0,0.0,0.0,Elon,N/A,N/A,1-0-0,100.0%,27.0,25.5
25,77.6,7:00 PM,Lenovo Center,188,Wm & Mary,58,Nc State,,William & Mary,North Carolina State,NC State,N/A,N/A,False,N/A,N/A,False,Wm & Mary,3-2-0,60.0%,9.8,2.0,0-1-0,0.0%,-12.0,-15.5,Nc State,2-2-0,50.0%,18.8,0.0,2-2-0,50.0%,18.8,0.0,Nc State,N/A,N/A,0,0,0.0,0.0,Wm & Mary,N/A,N/A,1-2-0,33.3%,-1.0,-4.5
25,77.6,3:30 PM,Ocean Center,120,James Mad,150,Ucsd,James Madison,James Madison,,San Diego,-2.5,−108,False,N/A,N/A,False,James Mad,2-2-0,50.0%,11.6,0.4,0-2-0,0.0%,-9.0,-10.3,Ucsd,3-2-0,60.0%,3.0,-0.2,1-2-0,33.3%,5.0,-4.3,Ucsd,N/A,N/A,2-0-0,100.0%,0.0,6.0,James Mad,-2.5,−108,2-1-0,66.7%,4.7,1.2
27,77.0,9:00 PM,Global Credit Union Arena at GCU,171,Norfolk St,100,Grd Canyon,Norfolk State,Norfolk State,Grand Canyon,Grand Canyon,+17.5,−110,True,-17.5,−110,False,Norfolk St,3-1-0,75.0%,17.3,7.0,2-1-0,66.7%,-3.0,3.2,Grd Canyon,0-4-0,0.0%,-1.5,-15.0,0-3-0,0.0%,1.7,-14.3,Norfolk St,+17.5,−110,2-1-0,66.7%,-1.3,7.8,Grd Canyon,-17.5,−110,0-4-0,0.0%,-1.5,-15.0
28,76.7,11:00 AM,Ocean Center,144,Il-Chicago,134,La Salle,UIC,Illinois-Chicago,La Salle,La Salle,N/A,N/A,False,-2,−112,False,Il-Chicago,2-1-0,66.7%,18.2,3.0,1-0-0,100.0%,-9.0,6.0,La Salle,3-2-0,60.0%,9.6,5.6,3-0-0,100.0%,16.7,+12.0,La Salle,-2,−112,0,0,0.0,0.0,Il-Chicago,N/A,N/A,0,0,0.0,0.0
29,76.4,5:30 PM,Ocean Center,154,Jksnville St,117,Toledo,Jacksonville State,Jacksonville St.,Toledo,Toledo,N/A,N/A,False,N/A,N/A,False,Jksnville St,2-2-0,50.0%,17.8,5.8,1-1-0,50.0%,6.0,5.8,Toledo,4-1-0,80.0%,9.8,4.6,1-0-0,100.0%,9.0,+2.0,Toledo,N/A,N/A,0-1-0,0.0%,-10.0,-4.0,Jksnville St,N/A,N/A,1-1-0,50.0%,11.5,7.8
30,74.9,12:30 PM,Sports and Fitness Center,191,Longwood,90,Uab,Longwood,Longwood,UAB,UAB,+8.5,−112,True,-8.5,−108,False,Longwood,2-2-0,50.0%,10.2,1.8,0-1-0,0.0%,6.0,-1.5,Uab,1-3-0,25.0%,12.2,-5.4,1-2-0,33.3%,16.0,-7.0,Longwood,+8.5,−112,0,0,0.0,0.0,Uab,-8.5,−108,1-2-0,33.3%,6.3,-7.0
31,74.8,9:00 PM,Dee Events Center,64,Uc Irvine,200,Weber St,UC Irvine,UC Irvine,Weber State,Weber St.,-7,−110,False,+7,−110,True,Uc Irvine,3-0-0,100.0%,20.8,13.0,2-0-0,100.0%,17.5,18.8,Weber St,1-2-0,33.3%,5.0,-11.8,0-0-0,0.0%,83.0,--,Weber St,+7,−110,1-2-0,33.3%,-21.0,-11.8,Uc Irvine,-7,−110,2-0-0,100.0%,16.5,7.8
32,74.6,9:00 PM,Moby Arena,193,Uc Riverside,86,Colorado St,UC Riverside,UC Riverside,Colorado State,Colorado St.,+11,−110,True,-11,−110,False,Uc Riverside,4-1-0,80.0%,-6.8,-0.7,3-1-0,75.0%,-15.5,-2.8,Colorado St,1-3-0,25.0%,7.0,-7.1,1-2-0,33.3%,14.3,-6.3,Uc Riverside,+11,−110,3-1-0,75.0%,-15.5,-2.8,Colorado St,-11,−110,1-2-0,33.3%,14.3,-6.3
33,73.8,9:00 PM,Bud Walton Arena,220,Ar Lit Rock,35,Arkansas,Little Rock,Little Rock,Arkansas,Arkansas,+21,−108,True,-21,−112,False,Ar Lit Rock,2-2-0,50.0%,3.8,11.9,2-2-0,50.0%,-0.3,11.9,Arkansas,1-3-0,25.0%,11.5,-0.1,1-2-0,33.3%,17.0,0.0,Ar Lit Rock,+21,−108,2-2-0,50.0%,-0.3,11.9,Arkansas,-21,−112,1-2-0,33.3%,17.0,0.0
34,73.0,7:30 PM,HTC Center,172,Texas St,132,Princeton,Texas State,Texas State,Princeton,Princeton,N/A,N/A,False,N/A,N/A,False,Texas St,2-2-0,50.0%,5.8,1.1,1-1-0,50.0%,-8.5,0.0,Princeton,2-4-0,33.3%,-0.2,-6.9,0-2-0,0.0%,-2.0,-9.3,Princeton,N/A,N/A,0,0,0.0,0.0,Texas St,N/A,N/A,1-0-0,100.0%,20.0,11.5
35,72.7,2:00 PM,HTC Center,158,Middle Tenn,151,S Florida,Middle Tennessee,Middle Tennessee St.,South Florida,South Florida,+1.5,−108,True,-1.5,−112,False,Middle Tenn,3-1-0,75.0%,13.4,3.4,1-0-0,100.0%,23.0,27.0,S Florida,1-4-0,20.0%,2.2,-4.5,1-1-0,50.0%,17.5,-4.0,Middle Tenn,+1.5,−108,2-0-0,100.0%,12.5,15.5,S Florida,-1.5,−112,1-2-0,33.3%,13.7,-2.8
36,71.7,6:00 PM,Value City Arena,239,Campbell,17,Ohio St,,Campbell,Ohio State,Ohio St.,N/A,N/A,False,-26,−110,False,Campbell,2-1-0,66.7%,20.0,8.0,2-0-0,100.0%,5.5,16.5,Ohio St,3-1-0,75.0%,19.5,10.4,2-0-0,100.0%,42.0,+20.3,Ohio St,-26,−110,1-1-0,50.0%,-3.0,0.5,Campbell,N/A,N/A,0-1-0,0.0%,-1.0,-9.0
37,70.0,7:00 PM,Hinkle Fieldhouse,222,Merrimack,84,Butler,Merrimack,Merrimack,Butler,Butler,+11.5,−108,True,-11.5,−112,False,Merrimack,2-2-0,50.0%,-7.3,4.8,1-1-0,50.0%,-16.0,1.5,Butler,2-2-0,50.0%,9.0,-3.6,2-2-0,50.0%,9.0,-3.6,Merrimack,+11.5,−108,2-2-0,50.0%,-7.3,4.8,Butler,-11.5,−112,1-2-0,33.3%,8.3,-9.0
38,69.0,7:00 PM,Rose Hill Gymnasium,156,Drexel,179,Fordham,Drexel,Drexel,Fordham,Fordham,+7,−110,True,-7,−110,False,Drexel,4-0-0,100.0%,12.8,8.0,2-0-0,100.0%,-1.0,5.0,Fordham,2-2-0,50.0%,4.4,-2.6,1-0-0,100.0%,27.5,+1.0,Drexel,+7,−110,4-0-0,100.0%,3.0,8.0,Fordham,-7,−110,1-1-0,50.0%,6.5,-4.5
39,66.7,5:00 PM,UW-Milwaukee Panther Arena,176,Wofford,170,St. Thomas,,Wofford,Saint Thomas MN,St. Thomas (MN),N/A,N/A,False,+2,−108,True,Wofford,0-3-0,0.0%,-2.3,-12.3,0-3-0,0.0%,-21.0,-12.3,St. Thomas,2-1-0,66.7%,12.6,3.8,0-0-0,0.0%,36.5,--,St. Thomas,+2,−108,1-1-0,50.0%,-12.0,0.5,Wofford,N/A,N/A,0-1-0,0.0%,-3.0,-8.0
40,66.1,8:00 PM,Welsh-Ryan Arena,260,Pepperdine,55,Northwestern,Pepperdine,Pepperdine,Northwestern,Northwestern,+19,−112,True,-19,−108,False,Pepperdine,1-3-0,25.0%,-11.0,-2.6,0-3-0,0.0%,-19.0,-6.0,Northwestern,1-4-0,20.0%,12.0,-0.8,1-3-0,25.0%,16.3,-0.9,Pepperdine,+19,−112,0-3-0,0.0%,-19.0,-6.0,Northwestern,-19,−108,1-3-0,25.0%,16.3,-0.9
41,63.5,7:30 PM,Mizzou Arena,272,Pacific,57,Missouri,Pacific,Pacific,Missouri,Missouri,+19.5,−112,True,-19.5,−108,False,Pacific,2-2-0,50.0%,10.2,0.5,1-1-0,50.0%,-14.5,-2.0,Missouri,1-3-0,25.0%,21.5,4.5,1-2-0,33.3%,31.3,+7.5,Pacific,+19.5,−112,2-1-0,66.7%,-5.3,3.5,Missouri,-19.5,−108,1-2-0,33.3%,31.3,7.5
42,62.2,5:30 PM,Sports and Fitness Center,262,Louisiana,87,Liberty,Louisiana-Lafayette,Lafayette,Liberty,Liberty,N/A,N/A,False,N/A,N/A,False,Louisiana,0-3-0,0.0%,-13.8,-13.8,0-1-0,0.0%,-46.0,-14.5,Liberty,3-1-0,75.0%,15.2,8.4,0-0-0,0.0%,36.0,--,Liberty,N/A,N/A,2-0-0,100.0%,11.5,14.8,Louisiana,N/A,N/A,0-1-0,0.0%,-22.0,-25.0
43,61.4,10:00 PM,Pauley Pavilion presented by Wescom,297,Cs Fullerton,23,Ucla,Cal State Fullerton,CSU Fullerton,UCLA,UCLA,+26.5,−110,True,-26.5,−110,False,Cs Fullerton,1-4-0,20.0%,-17.0,-4.9,1-3-0,25.0%,-21.5,-5.8,Ucla,3-2-0,60.0%,22.4,2.3,3-1-0,75.0%,30.0,+6.0,Cs Fullerton,+26.5,−110,1-3-0,25.0%,-21.5,-5.8,Ucla,-26.5,−110,3-2-0,60.0%,22.4,2.3
44,59.0,11:00 AM,Alico Arena,216,Cs Bakersfld,189,Fla Gulf Cst,CSU Bakersfield,CSU Bakersfield,FGCU,Florida Gulf Coast,+6,−110,True,N/A,N/A,False,Cs Bakersfld,2-0-1,100.0%,19.8,6.5,0-0-1,0.0%,-13.0,0.0,Fla Gulf Cst,2-2-0,50.0%,-9.0,0.1,0-1-0,0.0%,-9.0,-6.0,Cs Bakersfld,+6,−110,0-0-1,0.0%,-13.0,0.0,Fla Gulf Cst,N/A,N/A,0,0,0.0,0.0
45,57.1,8:00 PM,UW-Milwaukee Panther Arena,218,Portland St,195,Wi-Milwkee,Portland State,Portland St.,Milwaukee,Milwaukee,+5,−112,True,-5,−108,False,Portland St,2-0-0,100.0%,16.0,6.8,2-0-0,100.0%,0.5,6.8,Wi-Milwkee,1-2-0,33.3%,7.3,-3.5,0-0-0,0.0%,56.0,--,Portland St,+5,−112,1-0-0,100.0%,-8.0,6.5,Wi-Milwkee,-5,−108,0,0,0.0,0.0
46,56.8,3:30 PM,William R. Johnson Coliseum,240,Presbyterian,178,Youngs St,Presbyterian,Presbyterian,Youngstown State,Youngstown St.,N/A,N/A,False,N/A,N/A,False,Presbyterian,4-1-0,80.0%,7.5,4.3,3-1-0,75.0%,-8.3,3.4,Youngs St,3-1-0,75.0%,-3.3,2.0,0,0,0.0,0,Youngs St,N/A,N/A,1-1-0,50.0%,-21.5,-6.0,Presbyterian,N/A,N/A,0,0,0.0,0.0
47,56.0,7:00 PM,Rupp Arena at Central Bank Center,326,Jackson St,13,Kentucky,Jackson State,Jackson State,Kentucky,Kentucky,+35.5,−112,True,-35.5,−108,False,Jackson St,2-3-0,40.0%,-26.6,-1.2,2-3-0,40.0%,-26.6,-1.2,Kentucky,3-1-0,75.0%,25.8,9.4,2-1-0,66.7%,32.7,+9.0,Jackson St,+35.5,−112,2-3-0,40.0%,-26.6,-1.2,Kentucky,-35.5,−108,2-1-0,66.7%,32.7,9.0
48,55.4,1:00 PM,Alico Arena,270,Florida Intl,147,Northeastrn,FIU,Florida International,,Northeastern,+5,−108,True,N/A,N/A,False,Florida Intl,2-2-0,50.0%,9.5,8.3,1-1-0,50.0%,-6.0,0.8,Northeastrn,4-0-0,100.0%,11.3,12.5,2-0-0,100.0%,9.5,+12.3,Florida Intl,+5,−108,1-1-0,50.0%,-6.0,0.8,Northeastrn,N/A,N/A,2-0-0,100.0%,20.0,17.5
49,55.2,10:00 PM,Gersten Pavilion,264,North Dakota,160,Loyola Mymt,North Dakota,North Dakota,Loyola Maryland-1,Loyola Marymount,+10.5,−110,True,N/A,N/A,False,North Dakota,2-1-0,66.7%,-1.5,1.3,1-1-0,50.0%,-21.5,-3.8,Loyola Mymt,1-1-0,50.0%,7.3,-6.8,0-1-0,0.0%,14.0,-14.0,North Dakota,+10.5,−110,2-1-0,66.7%,-12.3,1.3,Loyola Mymt,N/A,N/A,0,0,0.0,0.0
50,54.5,6:00 PM,James A. Rhodes Arena,267,Lamar,153,Akron,Lamar,Lamar,Akron,Akron,+11,−112,True,-11,−108,False,Lamar,0-2-0,0.0%,10.7,-3.8,0-1-0,0.0%,-26.0,-1.0,Akron,1-1-0,50.0%,2.3,-2.0,0-0-0,0.0%,31.0,--,Lamar,+11,−112,0-2-0,0.0%,-19.5,-3.8,Akron,-11,−108,0,0,0.0,0.0
51,53.7,5:30 PM,Jon M. Huntsman Center,329,Utah Tech,44,Utah,Utah Tech,Utah Tech,Utah,Utah,+24.5,−112,True,-24.5,−108,False,Utah Tech,0-3-0,0.0%,-5.3,-9.5,0-2-0,0.0%,-20.0,-10.0,Utah,4-0-0,100.0%,25.5,8.3,3-0-0,100.0%,35.7,+10.2,Utah Tech,+24.5,−112,0-3-0,0.0%,-17.3,-9.5,Utah,-24.5,−108,3-0-0,100.0%,35.7,10.2
52,51.2,4:30 PM,Ruben Zayas Montanez Coliseum,166,Kansas City,282,American,,Kansas City,American,American U.,N/A,N/A,False,+4.5,−108,True,Kansas City,1-1-0,50.0%,32.4,0.3,1-1-0,50.0%,-24.5,0.3,American,2-3-0,40.0%,-13.6,-5.1,1-0-0,100.0%,12.0,+13.5,American,+4.5,−108,2-2-0,50.0%,-15.0,-3.9,Kansas City,N/A,N/A,0,0,0.0,0.0
53,47.5,7:00 PM,Georgia State Convocation Center,254,Nc Central,225,Georgia St,North Carolina Central,North Carolina Central,Georgia State,Georgia St.,N/A,N/A,False,-5,−110,False,Nc Central,3-2-1,60.0%,-7.3,1.0,1-1-0,50.0%,-16.5,-0.5,Georgia St,2-1-0,66.7%,1.3,-2.8,1-0-0,100.0%,22.5,+2.5,Georgia St,-5,−110,1-1-0,50.0%,-20.0,-5.5,Nc Central,N/A,N/A,0-1-0,0.0%,-6.0,-7.5
54,47.4,8:30 PM,Arena-Auditorium,259,Se Louisiana,214,Wyoming,Southeastern Louisiana,Southeastern Louisiana,Wyoming,Wyoming,N/A,N/A,False,-10.5,−108,False,Se Louisiana,3-0-0,100.0%,2.5,5.7,3-0-0,100.0%,-9.3,5.7,Wyoming,2-1-0,66.7%,2.0,-6.0,2-0-0,100.0%,18.3,+5.3,Wyoming,-10.5,−108,0-1-0,0.0%,-47.0,-28.5,Se Louisiana,N/A,N/A,1-0-0,100.0%,3.0,1.0
55,46.3,6:00 PM,William R. Johnson Coliseum,281,Monmouth,199,Ste F Austin,,Monmouth-NJ,SFA,Stephen F. Austin,N/A,N/A,False,N/A,N/A,False,Monmouth,2-4-0,33.3%,-16.2,-4.9,2-2-0,50.0%,-14.5,-0.4,Ste F Austin,0-3-0,0.0%,5.0,-7.5,0-1-0,0.0%,16.7,-11.0,Ste F Austin,N/A,N/A,0-2-0,0.0%,-12.5,-5.8,Monmouth,N/A,N/A,0-1-0,0.0%,-13.0,-15.5
