Team,ATS Record,Cover %,MOV,ATS +/-
W Georgia,1-0-0,100.0%,-14.8,+0.5
Le Moyne,6-1-1,85.7%,-15.0,+7.8
Merrimack,23-10-2,69.7%,-0.3,+2.9
TX A&M-CC,35-16-1,68.6%,-3.6,+2.6
SC Upstate,29-15-3,65.9%,-5.5,+2.4
Utah Tech,17-9-0,65.4%,-4.6,+2.4
TX-Arlington,40-23-2,63.5%,0.0,+1.9
Weber St,54-32-3,62.8%,3.1,+2.8
Boston U,40-24-1,62.5%,-0.6,+2.0
Florida A&M,30-18-0,62.5%,-10.3,+3.4
Sam Hous St,41-25-3,62.1%,0.2,+2.1
Abl Christian,25-16-0,61.0%,-2.4,+2.8
LIU,14-9-0,60.9%,-5.1,+2.9
Michigan St,156-101-4,60.7%,11.2,+1.8
Incar Word,18-12-1,60.0%,-10.1,+0.5
Beth-Cook,25-17-1,59.5%,-7.3,+1.3
South Dakota,50-34-2,59.5%,0.4,+2.0
N Florida,35-24-0,59.3%,-6.9,+1.5
NW State,29-20-1,59.2%,-7.1,+0.1
Lipscomb,39-27-0,59.1%,-0.5,+2.3
Middle Tenn,72-50-3,59.0%,1.1,+1.4
Baylor,95-66-5,59.0%,7.2,+1.9
Gard-Webb,30-21-0,58.8%,-3.9,+1.9
Norfolk St,31-22-5,58.5%,-5.0,+0.8
Delaware,58-42-2,58.0%,0.7,0.0
VCU,98-71-1,58.0%,5.9,+2.0
Cal Poly,60-44-2,57.7%,-4.9,+0.6
Iowa St,94-69-2,57.7%,5.3,+1.9
UL Monroe,57-42-0,57.6%,-5.1,+0.3
Hofstra,57-42-2,57.6%,2.2,+1.7
Seton Hall,134-99-3,57.5%,3.6,+1.5
New Mexico,111-82-4,57.5%,5.0,+1.1
Binghamton,27-20-0,57.5%,-5.9,+2.0
NC-Wilmgton,70-52-4,57.4%,-0.2,+1.0
TX Christian,98-73-4,57.3%,4.0,+2.3
VMI,36-27-4,57.1%,-7.6,+0.3
TX-Pan Am,28-21-0,57.1%,-7.4,+1.8
Kansas City,40-30-1,57.1%,-3.8,+1.8
NC Central,32-24-1,57.1%,-5.9,+1.1
S Indiana,4-3-0,57.1%,-7.0,-0.8
N Arizona,69-52-1,57.0%,-2.2,+1.4
S Dakota St,49-37-2,57.0%,-1.2,+1.2
Vermont,37-28-1,56.9%,4.9,+0.9
Holy Cross,29-22-0,56.9%,-1.2,+1.2
Arizona,87-66-3,56.9%,11.6,+1.5
Southern,29-22-0,56.9%,-6.0,+1.6
Longwood,21-16-0,56.8%,-9.8,+1.5
Wright St,89-68-3,56.7%,0.5,+0.9
Troy,52-40-2,56.5%,0.1,+0.8
E Tenn St,48-37-2,56.5%,1.9,+1.4
Villanova,137-106-0,56.4%,6.5,+0.8
Auburn,93-72-7,56.4%,6.2,+1.8
N Colorado,62-48-1,56.4%,-4.4,+1.0
S Florida,126-98-7,56.3%,-0.3,+0.8
TX A&M-Com,9-7-0,56.3%,-9.9,+1.0
S Mississippi,68-53-4,56.2%,-0.4,+0.3
Utah Valley,23-18-0,56.1%,-0.1,+2.0
Kent St,84-66-3,56.0%,4.1,+0.7
Drexel,66-52-5,55.9%,1.4,+1.3
Coastal Car,19-15-2,55.9%,-1.4,+2.1
Portland St,67-53-2,55.8%,-0.6,+2.1
CS Bakersfld,24-19-2,55.8%,-4.0,+2.2
IPFW,53-42-1,55.8%,-4.3,+0.4
Liberty,25-20-1,55.6%,-0.9,-0.9
Maine,30-24-2,55.6%,-5.6,-1.1
Saint Louis,107-86-0,55.4%,2.8,+1.6
