Team,ATS Record,Cover %,MOV,ATS +/-
Golden State,9-2-0,81.8%,13.7,+11.0
Cleveland,8-3-0,72.7%,14.9,+6.6
Okla City,5-2-0,71.4%,11.1,+3.7
Houston,9-4-0,69.2%,11.5,+5.8
LA Clippers,6-3-0,66.7%,0.3,+3.4
Milwaukee,6-3-1,66.7%,5.5,+0.5
Brooklyn,6-3-1,66.7%,-2.3,+4.0
Charlotte,7-4-0,63.6%,-5.8,+0.9
Toronto,5-3-0,62.5%,-7.3,+1.5
Orlando,8-5-0,61.5%,7.8,+4.0
New York,6-4-1,60.0%,8.6,+4.0
Memphis,6-4-0,60.0%,7.7,+5.2
Boston,4-3-0,57.1%,11.0,+2.9
Sacramento,4-4-0,50.0%,2.6,-2.5
Dallas,3-3-1,50.0%,3.7,+0.9
Chicago,6-6-0,50.0%,-6.3,0.0
Indiana,5-5-1,50.0%,-1.1,-3.3
Portland,5-6-0,45.5%,-12.2,-3.4
LA Lakers,4-5-0,44.4%,-0.8,-3.1
Detroit,5-7-1,41.7%,-3.8,-0.5
Denver,4-6-1,40.0%,-2.7,-3.7
Utah,3-5-0,37.5%,-12.6,-7.1
Atlanta,3-5-0,37.5%,-2.8,-3.3
Minnesota,3-6-0,33.3%,2.9,-4.1
New Orleans,4-9-0,30.8%,-10.8,-6.8
Miami,3-7-0,30.0%,-2.7,-2.9
Washington,2-6-1,25.0%,-14.6,-4.6
San Antonio,2-7-0,22.2%,-3.1,-2.8
Phoenix,2-7-0,22.2%,-3.4,-3.6
Philadelphia,2-8-0,20.0%,-9.1,-6.5
