Team,ATS Record,Cover %,MOV,ATS +/-
Boston,152-109-5,58.2%,-1.9,+2.9
Okla City,209-178-10,54.0%,-5.7,+0.4
Miami,213-186-6,53.4%,-3.7,+1.6
Denver,182-166-8,52.3%,-4.2,+1.2
Brooklyn,272-250-12,52.1%,-5.9,+0.6
Sacramento,262-242-16,52.0%,-5.8,+0.4
Dallas,223-206-9,52.0%,-4.2,+1.3
Indiana,221-207-9,51.6%,-4.3,+1.0
Toronto,177-166-9,51.6%,-4.2,+0.8
Utah,182-174-7,51.1%,-5.1,+0.7
New Orleans,239-230-7,51.0%,-4.5,+1.2
Golden State,117-114-2,50.7%,-5.1,+0.2
Philadelphia,218-215-8,50.4%,-6.9,+0.4
Memphis,230-227-5,50.3%,-5.5,+0.7
San Antonio,198-202-8,49.5%,-6.6,-0.2
Orlando,296-304-10,49.3%,-6.7,-0.1
LA Clippers,151-157-1,49.0%,-4.8,+0.4
Detroit,276-288-19,48.9%,-6.7,+0.3
Atlanta,223-233-3,48.9%,-5.4,+0.4
Minnesota,230-243-7,48.6%,-5.8,+0.4
Washington,241-256-11,48.5%,-6.4,0.0
New York,262-281-11,48.3%,-6.3,+0.3
Chicago,245-263-9,48.2%,-5.8,-0.1
Phoenix,215-234-5,47.9%,-7.2,-0.4
LA Lakers,234-257-6,47.7%,-6.6,+0.2
Houston,190-209-7,47.6%,-6.7,-0.1
Charlotte,243-269-16,47.5%,-7.0,-0.4
Cleveland,178-201-6,47.0%,-6.9,-0.3
Portland,213-242-10,46.8%,-7.4,-0.8
Milwaukee,130-156-3,45.5%,-5.6,-0.7
