Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Golden State,473-459-21,50.8%,5.2,0.0,260-253-9,50.7%,5.1,0.1,17-19-0,47.2%,3.9,-1.5,161-151-4,51.6%,3.9,1.1,307-302-17,50.4%,6.0,-0.4,226-237-9,48.8%,2.3,-0.4,113-112-2,50.2%,-5.1,0.2,359-345-19,51.0%,8.6,0.0,246-222-12,52.6%,8.1,0.5,76-73-5,51.0%,3.6,-0.2,269-273-10,49.6%,5.4,0.0,112-109-8,50.7%,6.8,-0.3,101-97-4,51.0%,3.9,0.2,111-94-6,54.2%,6.3,0.5
Orlando,418-406-13,50.7%,-3.5,-0.1,250-216-6,53.7%,-2.8,0.4,16-14-0,53.3%,-0.1,2.1,244-246-10,49.8%,-4.1,0.1,168-155-3,52.0%,-2.7,-0.4,217-194-5,52.8%,-5.7,0.1,295-303-10,49.3%,-6.6,-0.1,120-102-3,54.1%,4.9,-0.2,192-204-8,48.5%,-1.3,-0.3,77-72-4,51.7%,-5.8,-0.3,257-249-9,50.8%,-2.9,0.2,75-100-2,42.9%,-4.0,-1.7,93-90-5,50.8%,-4.7,0.3,68-71-0,48.9%,-4.0,-1.4
New York,416-409-15,50.4%,-2.3,0.5,230-213-10,51.9%,-2.0,0.7,10-14-1,41.7%,-7.0,-2.6,240-240-8,50.0%,-3.0,0.7,171-164-6,51.0%,-1.1,0.2,217-194-8,52.8%,-4.0,1.0,262-281-11,48.3%,-6.3,0.3,150-125-4,54.6%,5.5,0.8,198-214-7,48.1%,-0.6,-0.1,69-73-3,48.6%,-3.9,0.7,264-243-11,52.1%,-1.6,0.7,98-99-2,49.8%,-1.8,-0.4,88-97-3,47.6%,-3.7,0.8,73-79-0,48.0%,-2.4,0.0
Toronto,448-443-13,50.3%,2.3,0.2,243-248-6,49.5%,2.1,-0.2,16-14-0,53.3%,-0.6,-3.4,188-187-5,50.1%,1.2,0.3,253-252-8,50.1%,3.1,0.2,219-214-7,50.6%,-0.1,0.4,171-164-9,51.0%,-4.2,0.8,275-277-4,49.8%,6.3,-0.1,218-220-6,49.8%,4.6,0.0,85-66-3,56.3%,0.9,1.5,273-276-8,49.7%,2.9,0.3,94-107-3,46.8%,3.3,-0.1,111-88-4,55.8%,1.8,1.7,74-87-2,46.0%,2.2,-0.4
Sacramento,402-401-24,50.1%,-2.4,-0.4,197-206-8,48.9%,-2.6,-0.7,18-9-0,66.7%,0.6,2.1,237-210-15,53.0%,-2.1,0.4,159-186-9,46.1%,-2.7,-1.4,216-181-12,54.4%,-3.7,0.6,261-241-16,52.0%,-5.8,0.4,140-158-8,47.0%,3.4,-1.6,182-215-12,45.8%,-1.1,-1.3,80-75-7,51.6%,-5.3,-0.3,240-236-11,50.4%,-1.4,-0.3,96-106-11,47.5%,-0.8,-0.3,109-89-5,55.1%,-3.6,0.3,64-81-6,44.1%,-3.0,-1.1
New Orleans,417-418-11,49.9%,-0.5,0.4,212-213-5,49.9%,-0.2,0.5,10-15-1,40.0%,-1.9,-1.0,221-217-6,50.5%,-0.6,0.9,190-196-5,49.2%,-0.4,-0.3,206-205-7,50.1%,-2.3,0.8,235-227-7,50.9%,-4.4,1.3,179-185-4,49.2%,4.6,-0.6,209-206-4,50.4%,1.5,0.1,80-70-0,53.3%,-2.8,0.1,246-257-9,48.9%,-0.2,0.2,102-100-4,50.5%,1.2,0.8,103-105-2,49.5%,-2.6,-0.4,81-76-1,51.6%,1.2,1.4
Brooklyn,417-421-16,49.8%,-2.0,0.0,223-227-12,49.6%,-1.8,0.3,11-16-0,40.7%,-8.1,-5.6,228-233-11,49.5%,-2.8,0.3,184-182-5,50.3%,-0.8,-0.3,222-193-6,53.5%,-3.5,0.6,269-246-12,52.2%,-5.9,0.7,148-169-4,46.7%,4.5,-0.9,187-221-10,45.8%,-0.3,-0.7,64-82-2,43.8%,-7.1,-2.5,255-252-10,50.3%,-0.7,0.6,107-88-2,54.9%,0.9,1.1,87-106-2,45.1%,-5.5,-1.7,87-71-4,55.1%,-0.5,1.3
Denver,436-441-20,49.7%,1.5,-0.1,234-227-7,50.8%,1.8,0.2,18-16-0,52.9%,2.1,0.1,196-177-8,52.6%,2.0,1.2,233-260-12,47.3%,1.2,-1.0,208-214-9,49.3%,-1.7,-0.6,181-165-8,52.3%,-4.3,1.2,251-273-12,47.9%,5.4,-0.9,211-217-10,49.3%,4.9,0.3,72-71-3,50.4%,-0.8,0.7,273-272-13,50.1%,2.0,-0.2,94-106-9,47.0%,2.6,-1.2,108-108-4,50.0%,0.1,0.4,73-82-4,47.1%,2.1,-0.5
Milwaukee,441-448-20,49.6%,2.7,-0.5,244-250-10,49.4%,2.4,-0.5,16-16-0,50.0%,3.4,-0.3,188-170-5,52.5%,2.6,0.6,247-273-15,47.5%,2.9,-1.3,219-218-7,50.1%,0.1,-0.6,129-156-3,45.3%,-5.6,-0.7,306-289-17,51.4%,6.7,-0.4,213-218-13,49.4%,5.4,-0.1,81-73-3,52.6%,1.5,0.5,257-275-11,48.3%,2.9,-0.9,95-108-7,46.8%,3.9,-1.2,102-90-3,53.1%,2.4,0.2,87-84-6,50.9%,3.2,-0.2
Houston,432-446-14,49.2%,0.4,-0.2,247-250-9,49.7%,0.7,0.0,14-17-0,45.2%,-0.9,-1.5,194-217-8,47.2%,-2.0,-0.3,234-222-6,51.3%,2.8,0.1,211-215-5,49.5%,-2.1,-0.3,189-208-7,47.6%,-6.7,-0.1,239-237-7,50.2%,6.4,-0.3,212-219-9,49.2%,2.9,-0.1,69-78-3,46.9%,-1.3,0.0,268-280-10,48.9%,0.5,-0.3,93-99-1,48.4%,1.8,-0.4,92-97-4,48.7%,-1.8,-0.7,81-71-1,53.3%,1.9,0.3
Portland,420-434-18,49.2%,-1.4,-0.4,206-235-12,46.7%,-2.4,-1.0,15-15-0,50.0%,-0.7,0.7,207-229-4,47.5%,-2.9,-0.8,207-200-14,50.9%,0.0,0.0,207-218-6,48.7%,-4.3,-0.6,210-239-10,46.8%,-7.5,-0.8,209-190-8,52.4%,5.5,0.2,206-210-10,49.5%,1.6,-0.2,79-73-5,52.0%,-0.3,1.4,242-278-10,46.5%,-2.4,-1.5,102-95-3,51.8%,0.6,0.3,112-104-3,51.9%,-1.2,0.3,84-68-3,55.3%,0.9,1.3
Phoenix,421-437-10,49.1%,-1.3,-0.6,221-223-5,49.8%,-1.1,-0.6,13-17-1,43.3%,-0.8,-2.6,229-221-5,50.9%,-3.3,-0.3,187-210-5,47.1%,0.9,-0.9,208-211-7,49.6%,-3.7,-0.4,215-232-5,48.1%,-7.2,-0.4,203-205-5,49.8%,5.0,-0.9,204-225-2,47.6%,0.7,-1.1,76-69-0,52.4%,-3.5,-0.5,273-261-5,51.1%,-0.2,0.2,105-118-4,47.1%,0.8,-0.1,95-96-1,49.7%,-4.4,-1.2,59-90-4,39.6%,-3.3,-3.1
Detroit,391-408-22,48.9%,-3.6,-0.1,187-222-13,45.7%,-4.4,-0.9,13-14-0,48.2%,-2.2,0.6,259-247-12,51.2%,-3.7,0.6,127-155-10,45.0%,-3.4,-1.4,192-207-13,48.1%,-6.0,-0.3,273-284-19,49.0%,-6.7,0.3,115-122-3,48.5%,3.9,-1.0,199-199-9,50.0%,-1.0,0.2,80-76-3,51.3%,-4.8,0.5,226-246-16,47.9%,-3.6,-0.7,98-96-3,50.5%,-0.1,1.4,106-90-6,54.1%,-5.3,0.1,72-72-3,50.0%,-2.4,1.2
Chicago,404-422-13,48.9%,-1.9,-0.4,207-240-3,46.3%,-2.8,-1.3,13-16-0,44.8%,-1.2,-0.9,227-220-6,50.8%,-1.9,0.4,173-195-7,47.0%,-1.9,-1.4,206-205-8,50.1%,-3.1,0.6,243-260-9,48.3%,-5.8,-0.1,160-160-4,50.0%,4.3,-0.9,197-216-5,47.7%,-0.7,-1.4,73-82-3,47.1%,-3.7,-0.9,240-263-6,47.7%,-2.0,-0.9,107-91-4,54.0%,0.8,1.2,90-91-6,49.7%,-2.7,-0.1,78-61-4,56.1%,0.2,2.0
Charlotte,389-412-18,48.6%,-2.7,-0.3,229-227-8,50.2%,-1.7,0.4,16-12-0,57.1%,2.3,3.1,217-234-13,48.1%,-3.5,-0.5,165-174-5,48.7%,-1.7,-0.2,196-203-13,49.1%,-4.9,-0.3,239-265-16,47.4%,-7.0,-0.5,150-145-2,50.9%,4.9,-0.1,192-209-5,47.9%,-0.4,-0.4,74-78-3,48.7%,-3.8,0.1,239-249-12,49.0%,-2.3,-0.2,78-98-4,44.3%,-3.2,-2.4,82-87-6,48.5%,-4.8,-0.1,60-73-3,45.1%,-3.8,-2.1
Atlanta,420-450-8,48.3%,-1.0,-0.6,233-258-5,47.5%,-0.9,-0.6,12-16-0,42.9%,-0.9,-2.0,212-229-4,48.1%,-1.9,-0.6,203-215-4,48.6%,-0.2,-0.7,203-231-6,46.8%,-3.7,-0.8,219-233-3,48.5%,-5.6,0.2,201-215-5,48.3%,4.0,-1.5,217-218-2,49.9%,1.8,-0.4,72-84-4,46.2%,-2.7,-1.8,260-269-4,49.2%,-0.8,-0.3,96-85-1,53.0%,1.1,0.4,91-107-2,46.0%,-3.2,-1.5,76-81-0,48.4%,0.1,-0.2
Cleveland,423-467-21,47.5%,0.6,-0.4,227-251-12,47.5%,1.1,-0.2,18-18-0,50.0%,2.0,0.8,177-222-11,44.4%,-2.0,-1.3,240-240-10,50.0%,2.8,0.3,203-236-13,46.2%,-1.8,-0.5,178-201-6,47.0%,-6.9,-0.3,244-264-15,48.0%,6.2,-0.5,219-231-8,48.7%,3.1,-0.3,73-81-5,47.4%,-2.6,-1.6,244-278-14,46.7%,1.3,-0.2,98-112-4,46.7%,1.7,-0.6,98-104-5,48.5%,-1.5,-0.7,88-90-2,49.4%,1.3,-0.3
Washington,396-438-18,47.5%,-2.2,-0.6,203-244-13,45.4%,-2.6,-0.6,9-18-1,33.3%,-7.2,-4.2,216-241-12,47.3%,-2.9,-0.3,176-190-6,48.1%,-1.3,-0.9,191-221-11,46.4%,-5.1,-1.2,238-252-11,48.6%,-6.2,0.1,154-184-7,45.6%,3.5,-1.6,203-210-7,49.2%,0.8,0.2,78-77-2,50.3%,-2.8,0.5,240-259-14,48.1%,-1.5,-0.2,95-105-3,47.5%,-1.1,-1.2,98-89-2,52.4%,-2.7,0.1,69-84-1,45.1%,-3.1,-2.3
LA Lakers,404-452-12,47.2%,-1.8,-0.4,202-242-5,45.5%,-1.9,-0.8,13-19-0,40.6%,-1.5,-2.0,224-234-9,48.9%,-3.2,-0.2,178-209-3,46.0%,0.0,-0.5,193-220-5,46.7%,-4.9,-0.9,233-253-6,47.9%,-6.5,0.4,166-197-6,45.7%,4.2,-1.6,197-216-6,47.7%,0.7,0.2,69-70-0,49.6%,-4.4,-0.4,249-291-10,46.1%,-1.6,-0.4,98-101-3,49.3%,0.3,-0.1,104-109-4,48.8%,-3.8,0.1,73-72-2,50.3%,-0.4,0.1
Minnesota,390-440-14,47.0%,-1.2,-0.1,214-246-7,46.5%,-1.1,0.1,12-15-0,44.4%,0.6,1.4,222-242-3,47.8%,-1.9,0.4,163-192-11,45.9%,-0.3,-0.8,205-210-7,49.4%,-3.1,0.4,230-242-7,48.7%,-5.8,0.4,157-193-7,44.9%,5.0,-0.9,184-229-7,44.6%,0.8,-0.7,67-71-6,48.6%,-3.4,0.1,243-274-7,47.0%,-1.0,-0.3,94-103-3,47.7%,0.9,-0.2,82-91-4,47.4%,-3.6,-0.7,68-80-1,46.0%,0.0,-0.1
